Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2015-03-24,99.7229,100.1832,99.3546,99.373,22445300,91.8722,-0.01,0.45,-0.38,-0.36
2015-03-25,99.5295,99.6216,97.062,97.0988,41581400,91.9354,0.16,0.25,-2.33,-2.29
2015-03-26,96.2978,97.3198,95.9756,96.7674,47846300,91.9962,-0.82,0.23,-1.16,-0.34
2015-03-27,96.7489,97.3842,96.6016,97.1541,33878400,92.0591,-0.02,0.64,-0.17,0.4
2015-03-30,97.7433,98.351,97.7433,98.2682,30570200,92.1313,0.61,1.23,0.61,1.15
2015-03-31,97.9919,98.1945,97.2001,97.2277,30488100,92.1971,-0.28,-0.07,-1.09,-1.06
2015-04-01,97.2278,97.2462,96.0953,96.7214,32970500,92.2601,0.0,0.02,-1.16,-0.52
2015-04-02,96.8134,97.0989,96.4728,96.7858,19164200,92.3231,0.1,0.39,-0.26,0.07
2015-04-06,96.2149,97.8446,96.0676,97.5776,24451100,92.3877,-0.59,1.09,-0.74,0.82
2015-04-07,97.5224,98.2405,97.4119,97.4119,19379400,92.4517,-0.06,0.68,-0.17,-0.17
2015-04-08,97.4487,98.3234,97.4395,98.1853,25866900,92.5192,0.04,0.94,0.03,0.79
2015-04-09,98.1392,98.839,97.8078,98.8022,23114700,92.5896,-0.05,0.67,-0.38,0.63
2015-04-10,98.7653,99.2165,98.5444,99.2073,17164300,92.6624,-0.04,0.42,-0.26,0.41
2015-04-13,99.2809,99.7873,98.8482,98.9587,17783500,92.7313,0.07,0.58,-0.36,-0.25
2015-04-14,98.8574,99.1428,98.1116,98.6733,23755700,92.7986,-0.1,0.19,-0.86,-0.29
2015-04-15,98.9311,99.5019,98.8114,99.2901,21128600,92.8671,0.26,0.84,0.14,0.63
2015-04-16,99.0231,99.327,98.885,99.152,16195300,92.9341,-0.27,0.04,-0.41,-0.14
2015-04-17,98.2037,98.4707,97.1817,97.6052,46514000,92.9887,-0.96,-0.69,-1.99,-1.56
2015-04-20,98.0932,99.2441,98.0564,99.0692,28945900,93.0499,0.5,1.68,0.46,1.5
2015-04-21,99.64,99.815,99.373,99.4927,22759800,93.1105,0.58,0.75,0.31,0.43
2015-04-22,99.7505,100.2016,99.106,100.0359,21429200,93.1751,0.26,0.71,-0.39,0.55
2015-04-23,99.6953,100.8646,99.6769,100.4134,29473200,93.2469,-0.34,0.83,-0.36,0.38
2015-04-24,101.4723,101.9142,101.3065,101.7761,32508100,93.3223,1.05,1.49,0.89,1.36
2015-04-27,102.1536,102.3469,101.2973,101.5183,31121300,93.3977,0.37,0.56,-0.47,-0.25
2015-04-28,101.5919,101.7853,100.4594,101.3157,36849200,93.4694,0.07,0.26,-1.04,-0.2
2015-04-29,100.7541,101.3433,100.128,100.6804,34043900,93.5353,-0.55,0.03,-1.17,-0.63
2015-04-30,100.1096,100.5147,98.572,99.0968,44080500,93.5947,-0.57,-0.16,-2.09,-1.57
2015-05-01,99.4835,100.4686,99.4651,100.4042,32874300,93.659,0.39,1.38,0.37,1.32
2015-05-04,100.7265,101.196,100.5147,100.5699,23507300,93.7299,0.32,0.79,0.11,0.17
2015-05-05,100.174,100.3582,98.885,98.9311,47843300,93.7858,-0.39,-0.21,-1.68,-1.63
2015-05-06,99.106,99.3914,97.596,98.2497,42687200,93.8388,0.18,0.47,-1.35,-0.69
2015-05-07,98.2221,99.1152,98.1485,98.839,29335800,93.8919,-0.03,0.88,-0.1,0.6
2015-05-08,99.861,100.2845,99.7137,100.0728,33023300,93.9484,1.03,1.46,0.88,1.25
2015-05-11,100.1372,100.3398,99.6124,99.6861,19679300,94.0035,0.06,0.27,-0.46,-0.39
2015-05-12,99.0968,99.7413,98.3326,99.2349,33665000,94.058,-0.59,0.06,-1.36,-0.45
2015-05-13,99.6676,100.1832,99.2902,99.4375,20738400,94.1135,0.44,0.96,0.06,0.2
2015-05-14,100.2477,100.975,99.8794,100.8922,23904200,94.1769,0.81,1.55,0.44,1.46
2015-05-15,101.15,101.2881,100.6436,100.8922,23937400,94.2387,0.26,0.39,-0.25,0.0
2015-05-18,100.7265,101.5367,100.6528,101.3341,17631100,94.3116,-0.16,0.64,-0.24,0.44
2015-05-19,101.4446,101.6011,101.0579,101.2236,14212900,94.3855,0.11,0.26,-0.27,-0.11
2015-05-20,101.2973,101.8958,100.7541,101.2881,21131900,94.4568,0.07,0.66,-0.46,0.06
2015-05-21,101.1131,101.951,100.9658,101.8129,16771800,94.534,-0.17,0.65,-0.32,0.52
2015-05-22,101.6932,102.0799,101.6287,101.7116,13543800,94.6111,-0.12,0.26,-0.18,-0.1
2015-05-26,101.4907,101.6288,100.1372,100.5423,25488400,94.6837,-0.22,-0.08,-1.55,-1.15
2015-05-27,100.8461,102.2733,100.6252,102.1628,30572700,94.7613,0.3,1.72,0.08,1.61
2015-05-28,101.9694,102.2088,101.6196,101.9326,17302400,94.8352,-0.19,0.05,-0.53,-0.23
2015-05-29,101.8682,102.0063,101.0856,101.3249,30383000,94.9062,-0.06,0.07,-0.83,-0.6
2015-06-01,101.8681,101.9418,100.8369,101.6656,24570200,94.9743,0.54,0.61,-0.48,0.34
2015-06-02,101.2881,101.8405,100.7909,101.3434,19449600,95.0385,-0.37,0.17,-0.86,-0.32
2015-06-03,101.8037,102.0247,101.3986,101.6472,20507200,95.1021,0.45,0.67,0.05,0.3
2015-06-04,101.0763,101.7208,100.5515,100.8738,31374600,95.1584,-0.56,0.07,-1.08,-0.76
2015-06-05,100.7541,100.9935,100.0175,100.6344,22641700,95.211,-0.12,0.12,-0.85,-0.24
2015-06-08,100.5884,100.662,99.4098,99.6124,24549200,95.2585,-0.05,0.03,-1.22,-1.02
2015-06-09,99.373,99.8058,98.7009,99.4467,27554600,95.3042,-0.24,0.19,-0.92,-0.17
2015-06-10,99.7873,101.1039,99.6768,100.8093,30297900,95.3561,0.34,1.67,0.23,1.37
2015-06-11,101.15,101.417,100.7817,100.9566,17593500,95.4071,0.34,0.6,-0.03,0.15
2015-06-12,100.4226,100.6344,99.9899,100.128,27201800,95.4535,-0.53,-0.32,-0.96,-0.82
2015-06-15,99.3822,99.7873,98.8022,99.6308,31238800,95.4974,-0.74,-0.34,-1.32,-0.5
2015-06-16,99.5295,100.3398,99.4835,100.174,16456900,95.5444,-0.1,0.71,-0.15,0.55
2015-06-17,100.3398,100.7725,99.8334,100.4502,23296700,95.5912,0.17,0.6,-0.34,0.28
2015-06-18,100.8185,102.0891,100.7633,101.9142,43032400,95.6439,0.37,1.63,0.31,1.46
2015-06-19,101.964,102.0471,101.3365,101.4103,27877600,95.6968,0.05,0.13,-0.57,-0.49
2015-06-22,102.1578,102.4623,101.9271,102.1578,19120900,95.7539,0.74,1.04,0.51,0.74
2015-06-23,102.2686,102.3332,101.8164,102.2409,18127900,95.8091,0.11,0.17,-0.33,0.08
2015-06-24,102.1209,102.5546,101.6872,101.7148,15815900,95.8608,-0.12,0.31,-0.54,-0.51
2015-06-25,102.1117,102.2132,101.3457,101.5118,18326700,95.9152,0.39,0.49,-0.36,-0.2
2015-06-26,101.4934,101.7241,100.4598,100.8382,32311700,95.9626,-0.02,0.21,-1.04,-0.66
2015-06-29,99.7215,100.2752,98.4111,98.4572,50874900,95.9984,-1.11,-0.56,-2.41,-2.36
2015-06-30,99.1955,99.4078,98.5034,98.8079,34809900,96.0383,0.75,0.97,0.05,0.36
