Date,equity,cash,rebalanced,qqq_value,qqq_weight,qqq_signal,tqqq_value,tqqq_weight,tqqq_signal,drawdown_pct
2023-07-05,167774371,111,False,71490188,0.4261,buy,96284072,0.5739,buy,-0.24
2023-07-06,164965761,111,False,70945720,0.4301,buy,94019930,0.5699,buy,-1.91
2023-07-07,163773219,111,False,70710172,0.4318,buy,93062937,0.5682,buy,-2.62
2023-07-10,163866407,111,False,70733335,0.4317,buy,93132961,0.5683,buy,-2.57
2023-07-11,165546355,111,False,71082806,0.4294,buy,94463439,0.5706,buy,-1.57
2023-07-12,169945370,111,False,71980578,0.4236,buy,97964681,0.5764,buy,0.0
2023-07-13,176045882,111,False,73202708,0.4158,buy,102843063,0.5842,buy,0.0
2023-07-14,175937073,111,False,73187271,0.416,buy,102749691,0.584,buy,-0.06
2023-07-17,179468247,111,False,73870746,0.4116,buy,105597390,0.5884,buy,0.0
2023-07-18,182593441,111,False,74475058,0.4079,buy,108118272,0.5921,buy,0.0
2023-07-19,182576055,111,False,74457672,0.4078,buy,108118272,0.5922,buy,-0.01
2023-07-20,173273644,111,False,72741289,0.4198,buy,100532245,0.5802,buy,-5.1
2023-07-21,172168487,111,False,72523115,0.4212,buy,99645261,0.5788,buy,-5.71
2023-07-24,172681142,111,False,72638957,0.4207,buy,100042074,0.5793,buy,-5.43
2023-07-25,175180845,111,False,73131273,0.4175,buy,102049462,0.5825,buy,-4.06
2023-07-26,173887229,111,False,72888022,0.4192,buy,100999096,0.5808,buy,-4.77
2023-07-27,172849782,111,False,72714250,0.4207,buy,100135422,0.5793,buy,-5.34
2023-07-28,179589526,111,False,74038717,0.4123,buy,105550699,0.5877,buy,-1.65
2023-07-31,179838190,111,False,74077317,0.4119,buy,105760763,0.5881,buy,-1.51
2023-08-01,178849413,111,False,73905494,0.4132,buy,104943808,0.5868,buy,-2.05
2023-08-02,170365207,111,False,72283709,0.4243,buy,98081387,0.5757,buy,-6.7
2023-08-03,169549115,111,False,72167861,0.4256,buy,97381143,0.5744,buy,-7.14
2023-08-04,167857416,111,False,71829988,0.4279,buy,96027318,0.5721,buy,-8.07
2023-08-07,170846423,111,False,72438152,0.424,buy,98408161,0.576,buy,-6.43
2023-08-08,167709659,111,False,71822260,0.4283,buy,95887288,0.5717,buy,-8.15
2023-08-09,163722180,111,False,71032597,0.4339,buy,92689472,0.5661,buy,-10.34
2023-08-10,164273638,111,False,71163900,0.4332,buy,93109628,0.5668,buy,-10.03
2023-08-11,161952562,111,False,70710172,0.4366,buy,91242279,0.5634,buy,-11.3
2023-08-14,165780523,111,False,71503699,0.4313,buy,94276714,0.5687,buy,-9.21
2023-08-15,162127372,111,False,70744914,0.4364,buy,91382347,0.5636,buy,-11.21
2023-08-16,158343844,111,False,69995800,0.442,buy,88347932,0.5579,buy,-13.28
2023-08-17,154591561,111,False,69231256,0.4478,buy,85360194,0.5522,buy,-15.34
2023-08-18,154107894,111,False,69144373,0.4487,buy,84963410,0.5513,buy,-15.6
2023-08-21,159330015,111,False,70258376,0.441,buy,89071529,0.559,buy,-12.74
2023-08-22,158832840,111,False,70157994,0.4417,buy,88674735,0.5583,buy,-13.01
2023-08-23,164117256,111,False,71264281,0.4342,buy,92852864,0.5658,buy,-10.12
2023-08-24,156478437,111,False,69740964,0.4457,buy,86737362,0.5543,buy,-14.3
2023-08-25,159073087,111,False,70281545,0.4418,buy,88791431,0.5582,buy,-12.88
2023-08-28,161586159,111,False,70810577,0.4382,buy,90775471,0.5618,buy,-11.5
2023-08-29,168921354,111,False,72357064,0.4283,buy,96564179,0.5717,buy,-7.49
2023-08-30,170935432,111,False,72760577,0.4257,buy,98174745,0.5743,buy,-6.38
2023-08-31,172040590,111,False,72978757,0.4242,buy,99061723,0.5758,buy,-5.78
2023-09-01,171613248,111,False,72901527,0.4248,buy,98711611,0.5752,buy,-6.01
2023-09-05,171962688,111,False,72994193,0.4245,buy,98968385,0.5755,buy,-5.82
2023-09-06,168705460,111,False,72351263,0.4289,buy,96354087,0.5711,buy,-7.61
2023-09-07,166087301,111,False,71833839,0.4325,buy,94253351,0.5675,buy,-9.04
2023-09-08,166467809,111,False,71934245,0.4321,buy,94533454,0.5679,buy,-8.83
2023-09-11,170536542,111,False,72781833,0.4268,buy,97754598,0.5732,buy,-6.6
2023-09-12,166601725,111,False,71974789,0.432,buy,94626826,0.568,buy,-8.76
2023-09-13,167809548,111,False,72248937,0.4305,buy,95560500,0.5695,buy,-8.1
2023-09-14,170641145,111,False,72839745,0.4269,buy,97801289,0.5731,buy,-6.55
2023-09-15,164375446,111,False,71592496,0.4355,buy,92782840,0.5645,buy,-9.98
2023-09-18,164660160,111,False,71667136,0.4352,buy,92992913,0.5648,buy,-9.82
2023-09-19,163947227,111,False,71514399,0.4362,buy,92432718,0.5638,buy,-10.21
2023-09-20,158908850,111,False,70483840,0.4435,buy,88424899,0.5565,buy,-12.97
2023-09-21,152581154,111,False,69192256,0.4535,buy,83388788,0.5465,buy,-16.44
2023-09-22,152661086,111,False,69201932,0.4533,buy,83459043,0.5467,buy,-16.39
2023-09-25,154090688,111,False,69530620,0.4512,buy,84559958,0.5488,buy,-15.61
2023-09-26,149275403,111,False,68486533,0.4588,buy,80788760,0.5412,buy,-18.25
2023-09-27,149927765,111,False,68647016,0.4579,buy,81280638,0.5421,buy,-17.89
2023-09-28,152469607,111,False,69221262,0.454,buy,83248234,0.546,buy,-16.5
2023-09-29,152707275,111,False,69271531,0.4536,buy,83435633,0.5464,buy,-16.37
2023-10-02,155276436,111,False,69849648,0.4498,buy,85426678,0.5502,buy,-14.96
2023-10-03,149529762,111,False,68623810,0.4589,buy,80905841,0.5411,buy,-18.11
2023-10-04,153742989,111,False,69557689,0.4524,buy,84185190,0.5476,buy,-15.8
2023-10-05,152647932,111,False,69352732,0.4543,buy,83295089,0.5457,buy,-16.4
2023-10-06,158002838,111,False,70514779,0.4463,buy,87487949,0.5537,buy,-13.47
2023-10-09,159650771,111,False,70874399,0.4439,buy,88776262,0.5561,buy,-12.56
2023-10-10,161495547,111,False,71266901,0.4413,buy,90228535,0.5587,buy,-11.55
2023-10-11,163924824,111,False,71775413,0.4379,buy,92149301,0.5621,buy,-10.22
2023-10-12,162597897,111,False,71525995,0.4399,buy,91071791,0.5601,buy,-10.95
2023-10-13,158255507,111,False,70626913,0.4463,buy,87628483,0.5537,buy,-13.33
2023-10-16,162005461,111,False,71425452,0.4409,buy,90579898,0.5591,buy,-11.28
2023-10-17,160904824,111,False,71191501,0.4424,buy,89713213,0.5576,buy,-11.88
2023-10-18,156176291,111,False,70257610,0.4499,buy,85918570,0.5501,buy,-14.47
2023-10-19,153223349,111,False,69600236,0.4542,buy,83623003,0.5458,buy,-16.08
2023-10-20,148413830,111,False,68561939,0.462,buy,79851781,0.538,buy,-18.72
2023-10-23,149323444,111,False,68768826,0.4605,buy,80554507,0.5395,buy,-18.22
2023-10-24,152264543,111,False,69437821,0.456,buy,82826611,0.544,buy,-16.61
2023-10-25,144498214,111,False,67738268,0.4688,buy,76759835,0.5312,buy,-20.86
2023-10-26,138732703,111,False,66446695,0.479,buy,72285897,0.521,buy,-24.02
2023-10-27,140082365,111,False,66765717,0.4766,buy,73316537,0.5234,buy,-23.28
2023-10-30,143200302,111,False,67517846,0.4715,buy,75682345,0.5285,buy,-21.57
2023-10-31,144624114,111,False,67840743,0.4691,buy,76783260,0.5309,buy,-20.79
2023-11-01,149760266,111,False,69018250,0.4609,buy,80741905,0.5391,buy,-17.98
2023-11-02,155299716,111,False,70271151,0.4525,buy,85028455,0.5475,buy,-14.95
2023-11-03,159123554,111,False,71096747,0.4468,buy,88026696,0.5532,buy,-12.85
2023-11-06,160420796,111,False,71386774,0.445,buy,89033911,0.555,buy,-12.14
2023-11-07,163601975,111,False,72061576,0.4405,buy,91540288,0.5595,buy,-10.4
2023-11-08,163812324,111,False,72107975,0.4402,buy,91704238,0.5598,buy,-10.29
2023-11-09,161079004,111,False,71553064,0.4442,buy,89525828,0.5558,buy,-11.78
2023-11-10,168660750,111,False,73161739,0.4338,buy,95498900,0.5662,buy,-7.63
2023-11-13,167565913,111,False,72933584,0.4353,buy,94632219,0.5647,buy,-8.23
2023-11-14,175085558,111,False,74503587,0.4255,buy,100581861,0.5745,buy,-4.11
2023-11-15,175422720,111,False,74559651,0.425,buy,100862959,0.575,buy,-3.93
2023-11-16,175650504,111,False,74623466,0.4248,buy,101026928,0.5752,buy,-3.8
2023-11-17,175738158,111,False,74640864,0.4247,buy,101097183,0.5753,buy,-3.75
2023-11-20,180254192,111,False,75549612,0.4191,buy,104704470,0.5809,buy,-1.28
2023-11-21,177917925,111,False,75110704,0.4222,buy,102807110,0.5778,buy,-2.56
2023-11-22,179419978,111,False,75418124,0.4203,buy,104001744,0.5797,buy,-1.74
2023-11-24,178798323,111,False,75311791,0.4212,buy,103486421,0.5788,buy,-2.08
2023-11-27,178428079,111,False,75246056,0.4217,buy,103181913,0.5783,buy,-2.28
2023-11-28,179445121,111,False,75443267,0.4204,buy,104001744,0.5796,buy,-1.72
2023-11-29,178996861,111,False,75369805,0.4211,buy,103626946,0.5789,buy,-1.97
2023-11-30,177940688,111,False,75180303,0.4225,buy,102760275,0.5775,buy,-2.55
2023-12-01,179021981,111,False,75394924,0.4211,buy,103626946,0.5789,buy,-1.96
2023-12-04,175370688,111,False,74695008,0.4259,buy,100675570,0.5741,buy,-3.96
2023-12-05,176284373,111,False,74882566,0.4248,buy,101401696,0.5752,buy,-3.46
2023-12-06,174047613,111,False,74449442,0.4278,buy,99598060,0.5722,buy,-4.68
2023-12-07,179257292,111,False,75489672,0.4211,buy,103767510,0.5789,buy,-1.83
2023-12-08,180835174,111,False,75826104,0.4193,buy,105008959,0.5807,buy,-0.96
2023-12-11,184153212,111,False,76473825,0.4153,buy,107679276,0.5847,buy,0.0
2023-12-12,187362315,111,False,77082880,0.4114,buy,110279324,0.5886,buy,0.0
2023-12-13,192230950,111,False,78063164,0.4061,buy,114167675,0.5939,buy,0.0
2023-12-14,191975897,111,False,77995491,0.4063,buy,113980295,0.5937,buy,-0.13
2023-12-15,193711506,111,False,78372521,0.4046,buy,115338874,0.5954,buy,0.0
2023-12-18,196617777,111,False,78866153,0.4011,buy,117751513,0.5989,buy,0.0
2023-12-19,198777554,111,False,79269139,0.3988,buy,119508304,0.6012,buy,0.0
2023-12-20,192289666,111,False,78091220,0.4061,buy,114198336,0.5939,buy,-3.26
2023-12-21,196986075,111,False,78999842,0.401,buy,117986122,0.599,buy,-0.9
2023-12-22,197574787,111,False,79118023,0.4004,buy,118456654,0.5996,buy,-0.61
2023-12-26,200223586,111,False,79602354,0.3976,buy,120621122,0.6024,buy,0.0
2023-12-27,201020856,111,False,79764416,0.3968,buy,121256330,0.6032,buy,0.0
2023-12-28,200676237,111,False,79725642,0.3973,buy,120950484,0.6027,buy,-0.17
2023-12-29,198660803,111,False,79380604,0.3996,buy,119280089,0.6004,buy,-1.17
2024-01-02,191271164,111,False,78037303,0.408,buy,113233751,0.592,buy,-4.85
2024-01-03,186822322,111,False,77211551,0.4133,buy,109610660,0.5867,buy,-7.06
2024-01-04,184589871,111,False,76814187,0.4161,buy,107775574,0.5839,buy,-8.17
2024-01-05,185080926,111,False,76905292,0.4155,buy,108175523,0.5845,buy,-7.93
2024-01-08,193187292,111,False,78494769,0.4063,buy,114692413,0.5937,buy,-3.9
2024-01-09,194095180,111,False,78649833,0.4052,buy,115445236,0.5948,buy,-3.45
2024-01-10,196910343,111,False,79182890,0.4021,buy,117727342,0.5979,buy,-2.04
2024-01-11,197639740,111,False,79347661,0.4015,buy,118291968,0.5985,buy,-1.68
2024-01-12,197821594,111,False,79388355,0.4013,buy,118433128,0.5987,buy,-1.59
2024-01-16,197743275,111,False,79380604,0.4014,buy,118362560,0.5986,buy,-1.63
2024-01-17,195248697,111,False,78932845,0.4043,buy,116315742,0.5957,buy,-2.87
2024-01-18,201356716,111,False,80053229,0.3976,buy,121303377,0.6024,buy,0.0
2024-01-19,209955201,111,False,81640762,0.3888,buy,128314329,0.6112,buy,0.0
2024-01-22,210579391,111,False,81747382,0.3882,buy,128831898,0.6118,buy,0.0
2024-01-23,212447853,111,False,82086595,0.3864,buy,130361148,0.6136,buy,0.0
2024-01-24,215044265,111,False,82542099,0.3838,buy,132502056,0.6162,buy,0.0
2024-01-25,215521490,111,False,82642905,0.3835,buy,132878475,0.6165,buy,0.0
2024-01-26,212582400,111,False,82150560,0.3864,buy,130431730,0.6136,buy,-1.36
2024-01-29,217258488,111,False,82991813,0.382,buy,134266564,0.618,buy,0.0
2024-01-30,214024020,111,False,82439373,0.3852,buy,131584537,0.6148,buy,-1.49
2024-01-31,204669085,111,False,80824711,0.3949,buy,123844263,0.6051,buy,-5.79
2024-02-01,209996775,111,True,81776448,0.3894,buy,128220216,0.6106,buy,-3.34
2024-02-02,212589199,129430689,False,83158510,0.3912,buy,0,0.0,buy,-2.15
2024-02-05,212480653,129430689,False,83049965,0.3909,buy,0,0.0,buy,-2.2
2024-02-06,212313956,129430689,False,82883268,0.3904,buy,0,0.0,buy,-2.28
2024-02-07,213166843,129430689,False,83736154,0.3928,buy,0,0.0,buy,-1.88
2024-02-08,213321907,129430689,False,83891219,0.3933,buy,0,0.0,buy,-1.81
2024-02-09,214147665,129430689,False,84716976,0.3956,buy,0,0.0,buy,-1.43
2024-02-12,213816197,129430689,False,84385508,0.3947,buy,0,0.0,buy,-1.58
2024-02-13,212500037,129430689,False,83069349,0.3909,buy,0,0.0,buy,-2.19
2024-02-14,213405268,129430689,False,83974579,0.3935,buy,0,0.0,buy,-1.77
2024-02-15,213655319,129430689,False,84224631,0.3942,buy,0,0.0,buy,-1.66
2024-02-16,212891595,129430689,False,83460906,0.392,buy,0,0.0,buy,-2.01
2024-02-20,212261613,129430689,False,82830924,0.3902,buy,0,0.0,buy,-2.3
2024-02-21,211930150,129430689,False,82499462,0.3893,buy,0,0.0,buy,-2.45
2024-02-22,214345373,129430689,False,84914684,0.3962,buy,0,0.0,buy,-1.34
2024-02-23,214095333,129430689,False,84664645,0.3955,buy,0,0.0,buy,-1.46
2024-02-26,214050734,129430689,False,84620046,0.3953,buy,0,0.0,buy,-1.48
2024-02-27,214254273,129430689,False,84823584,0.3959,buy,0,0.0,buy,-1.38
2024-02-28,213802627,129430689,False,84371938,0.3946,buy,0,0.0,buy,-1.59
2024-02-29,214525646,129430689,False,85094957,0.3967,buy,0,0.0,buy,-1.26
2024-03-01,215806914,129430689,True,86376225,0.4002,buy,0,0.0,buy,-0.67
2024-03-04,213965276,21527241,False,86068016,0.4023,buy,106370019,0.4971,buy,-1.52
2024-03-05,206725042,21527241,False,84523127,0.4089,buy,100674675,0.487,buy,-4.85
2024-03-06,209114819,21527241,False,85054246,0.4067,buy,102533331,0.4903,buy,-3.75
2024-03-07,214975699,21527241,False,86345209,0.4017,buy,107103249,0.4982,buy,-1.05
2024-03-08,209040033,21527241,False,85098827,0.4071,buy,102413965,0.4899,buy,-3.78
2024-03-11,207530449,21527241,False,84782879,0.4085,buy,101220329,0.4877,buy,-4.48
2024-03-12,213042916,21527241,False,85998250,0.4037,buy,105517425,0.4953,buy,-1.94
2024-03-13,209926437,21527241,False,85337258,0.4065,buy,103061938,0.4909,buy,-3.37
2024-03-14,208875742,21527241,False,85122098,0.4075,buy,102226403,0.4894,buy,-3.86
2024-03-15,204129513,21527241,False,84110266,0.412,buy,98492007,0.4825,buy,-6.04
2024-03-18,207711194,21527241,False,84912459,0.4088,buy,101271494,0.4876,buy,-4.39
2024-03-19,208621864,21527241,False,85124018,0.408,buy,101970604,0.4888,buy,-3.98
2024-03-20,213250659,21527241,False,86133303,0.4039,buy,105590115,0.4951,buy,-1.84
2024-03-21,215027319,21527241,False,86540901,0.4025,buy,106959177,0.4974,buy,-1.03
2024-03-22,215348803,21527241,False,86639901,0.4023,buy,107181661,0.4977,buy,-0.88
2024-03-25,213939118,21527241,False,86325466,0.4035,buy,106086411,0.4959,buy,-1.53
2024-03-26,212667021,21527241,False,86045965,0.4046,buy,105093815,0.4942,buy,-2.11
2024-03-27,213884244,21527241,False,86339048,0.4037,buy,106017955,0.4957,buy,-1.55
2024-03-28,213057655,21527241,False,86179887,0.4045,buy,105350527,0.4945,buy,-1.93
2024-04-01,213890418,21527241,False,86362344,0.4038,buy,106000834,0.4956,buy,-1.55
2024-04-02,210304256,21527241,False,85617016,0.4071,buy,103160000,0.4905,buy,-3.2
2024-04-03,211180958,21527241,False,85809179,0.4063,buy,103844538,0.4917,buy,-2.8
2024-04-04,204974420,21527241,False,84497086,0.4122,buy,98950093,0.4827,buy,-5.65
2024-04-05,209461276,21527241,False,85492795,0.4082,buy,102441240,0.4891,buy,-3.59
2024-04-08,209554968,21527241,False,85518034,0.4081,buy,102509693,0.4892,buy,-3.55
2024-04-09,210932359,21527241,False,85834400,0.4069,buy,103570718,0.491,buy,-2.91
2024-04-10,207462130,21527241,False,85085203,0.4101,buy,100849687,0.4861,buy,-4.51
2024-04-11,213561212,21527241,False,86443856,0.4048,buy,105590115,0.4944,buy,-1.7
2024-04-12,207083327,21527241,False,85065789,0.4108,buy,100490296,0.4853,buy,-4.68
2024-04-15,200635420,21527241,False,83666359,0.417,buy,95441820,0.4757,buy,-7.65
2024-04-16,200660313,21527241,False,83674134,0.417,buy,95458938,0.4757,buy,-7.64
2024-04-17,196096881,21527241,False,82653192,0.4215,buy,91916448,0.4687,buy,-9.74
2024-04-18,193982346,21527241,False,82181546,0.4237,buy,90273559,0.4654,buy,-10.71
2024-04-19,186685980,21527241,False,80481281,0.4311,buy,84677458,0.4536,buy,-14.07
2024-04-22,189959684,21527241,False,81290651,0.4279,buy,87141792,0.4587,buy,-12.57
2024-04-23,195057526,21527241,False,82503738,0.423,buy,91026547,0.4667,buy,-10.22
2024-04-24,196226928,21527241,False,82783239,0.4219,buy,91916448,0.4684,buy,-9.68
2024-04-25,194355351,21527241,False,82383416,0.4239,buy,90444694,0.4654,buy,-10.54
2024-04-26,199785220,21527241,False,83654714,0.4187,buy,94603265,0.4735,buy,-8.04
2024-04-29,201254373,21527241,False,83994382,0.4174,buy,95732751,0.4757,buy,-7.37
2024-04-30,194194268,21527241,False,82410575,0.4244,buy,90256452,0.4648,buy,-10.62
2024-05-01,191647463,21527241,False,81814713,0.4269,buy,88305509,0.4608,buy,-11.79
2024-05-02,195960358,21527241,False,82858938,0.4228,buy,91574179,0.4673,buy,-9.8
2024-05-03,203084891,21527241,False,84524269,0.4162,buy,97033381,0.4778,buy,-6.52
2024-05-06,207193820,21527241,False,85450092,0.4124,buy,100216487,0.4837,buy,-4.63
2024-05-07,207207414,21527241,False,85463686,0.4125,buy,100216487,0.4837,buy,-4.63
2024-05-08,206968694,21527241,False,85413214,0.4127,buy,100028239,0.4833,buy,-4.74
2024-05-09,207702647,21527241,False,85599546,0.4121,buy,100575860,0.4842,buy,-4.4
2024-05-10,208589037,21527241,False,85801404,0.4113,buy,101260391,0.4855,buy,-3.99
2024-05-13,209454458,21527241,False,85999381,0.4106,buy,101927836,0.4866,buy,-3.59
2024-05-14,211907216,21527241,False,86552551,0.4084,buy,103827424,0.49,buy,-2.46
2024-05-15,218051823,21527241,False,87905391,0.4031,buy,108619191,0.4981,buy,0.0
2024-05-16,217205846,21527241,False,87726834,0.4039,buy,107951770,0.497,buy,-0.39
2024-05-17,216923545,21527241,False,87684125,0.4042,buy,107712179,0.4965,buy,-0.52
2024-05-20,219759693,21527241,False,88295531,0.4018,buy,109936921,0.5003,buy,0.0
2024-05-21,220497186,21527241,False,88468257,0.4012,buy,110501688,0.5011,buy,0.0
2024-05-22,220411257,21527241,False,88450799,0.4013,buy,110433218,0.501,buy,-0.04
2024-05-23,218370468,21527241,False,88052902,0.4032,buy,108790325,0.4982,buy,-0.96
2024-05-24,222249340,21527241,False,88885573,0.3999,buy,111836526,0.5032,buy,0.0
2024-05-28,223800170,21527241,False,89221348,0.3987,buy,113051582,0.5051,buy,0.0
2024-05-29,220809653,21527241,False,88592496,0.4012,buy,110689916,0.5013,buy,-1.34
2024-05-30,216300933,21527241,False,87643366,0.4052,buy,107130326,0.4953,buy,-3.35
2024-05-31,216018097,21527241,False,87480330,0.405,buy,107010527,0.4954,buy,-3.48
2024-06-03,217531721,21527241,False,87950032,0.4043,buy,108054448,0.4967,buy,-2.8
2024-06-04,218576735,21527241,False,88190705,0.4035,buy,108858789,0.498,buy,-2.33
2024-06-05,226926212,21527241,False,89968613,0.3965,buy,115430358,0.5087,buy,0.0
2024-06-06,226758251,21527241,False,89937555,0.3966,buy,115293455,0.5084,buy,-0.07
2024-06-07,226250837,21527241,False,89857980,0.3972,buy,114865616,0.5077,buy,-0.3
2024-06-10,227828850,21527241,False,90220937,0.396,buy,116080672,0.5095,buy,0.0
2024-06-11,230843893,21527241,False,90840100,0.3935,buy,118476552,0.5132,buy,0.0
2024-06-12,236705668,21527241,False,92029903,0.3888,buy,123148523,0.5203,buy,0.0
2024-06-13,239172549,21527241,False,92528726,0.3869,buy,125116581,0.5231,buy,0.0
2024-06-14,241465998,21527241,False,93008142,0.3852,buy,126930615,0.5257,buy,0.0
2024-06-17,247208847,21527241,False,94147473,0.3808,buy,131534133,0.5321,buy,0.0
2024-06-18,247306406,21527241,False,94176582,0.3808,buy,131602583,0.5321,buy,0.0
2024-06-20,243482958,21527241,False,93450673,0.3838,buy,128505044,0.5278,buy,-1.55
2024-06-21,242051758,21527241,False,93200287,0.385,buy,127324230,0.526,buy,-2.12
2024-06-24,236678100,21527241,False,92139239,0.3893,buy,123011621,0.5197,buy,-4.3
2024-06-25,241839008,21527241,False,93192907,0.3854,buy,127118860,0.5256,buy,-2.21
2024-06-26,242826841,21527241,False,93385357,0.3846,buy,127914243,0.5268,buy,-1.81
2024-06-27,243995558,21527241,False,93626420,0.3837,buy,128841897,0.5281,buy,-1.34
2024-06-28,241482432,21527241,False,93140407,0.3857,buy,126814784,0.5252,buy,-2.35
2024-07-01,244107377,21527241,True,93686694,0.3838,buy,128893442,0.528,buy,-1.29
2024-07-02,243436940,148766571,False,94670369,0.3889,buy,0,0.0,buy,-1.56
2024-07-03,244226221,148766571,False,95459650,0.3909,buy,0,0.0,buy,-1.25
2024-07-05,245221558,148766571,False,96454987,0.3933,buy,0,0.0,buy,-0.84
2024-07-08,245450952,148766571,False,96684381,0.3939,buy,0,0.0,buy,-0.75
2024-07-09,245534546,148766571,False,96767974,0.3941,buy,0,0.0,buy,-0.72
2024-07-10,246543489,148766571,False,97776918,0.3966,buy,0,0.0,buy,-0.31
2024-07-11,244399228,148766571,False,95632656,0.3913,buy,0,0.0,buy,-1.18
2024-07-12,244961064,148766571,False,96194493,0.3927,buy,0,0.0,buy,-0.95
2024-07-15,245219609,148766571,False,96453037,0.3933,buy,0,0.0,buy,-0.84
2024-07-16,245256546,148766571,False,96489975,0.3934,buy,0,0.0,buy,-0.83
2024-07-17,242424097,148766571,False,93657526,0.3863,buy,0,0.0,buy,-1.97
2024-07-18,241980853,148766571,False,93214282,0.3852,buy,0,0.0,buy,-2.15
2024-07-19,241154647,148766571,False,92388076,0.3831,buy,0,0.0,buy,-2.49
2024-07-22,242531016,148766571,False,93764444,0.3866,buy,0,0.0,buy,-1.93
2024-07-23,242200534,148766571,False,93433963,0.3858,buy,0,0.0,buy,-2.06
2024-07-24,238849029,148766571,False,90082458,0.3772,buy,0,0.0,buy,-3.42
2024-07-25,237855629,148766571,False,89089058,0.3746,buy,0,0.0,buy,-3.82
2024-07-26,238769317,148766571,False,90002746,0.3769,buy,0,0.0,buy,-3.45
2024-07-29,238950117,148766571,False,90183546,0.3774,buy,0,0.0,buy,-3.38
2024-07-30,237711773,148766571,False,88945202,0.3742,buy,0,0.0,buy,-3.88
2024-07-31,240343991,148766571,False,91577420,0.381,buy,0,0.0,buy,-2.82
2024-08-01,238125848,148766571,True,89359277,0.3753,buy,0,0.0,buy,-3.71
2024-08-02,233837842,29703649,False,87238340,0.3731,buy,116895853,0.4999,buy,-5.45
2024-08-05,221047632,29703649,False,84637228,0.3829,buy,106706754,0.4827,buy,-10.62
2024-08-06,224523020,29703649,False,85445947,0.3806,buy,109373424,0.4871,buy,-9.21
2024-08-07,220075271,29703649,False,84520585,0.3841,buy,105851037,0.481,buy,-11.01
2024-08-08,232352411,29703649,False,87106146,0.3749,buy,115542616,0.4973,buy,-6.05
2024-08-09,234379449,29703649,False,87561046,0.3736,buy,117114754,0.4997,buy,-5.23
2024-08-12,235364036,29703649,False,87749615,0.3728,buy,117910772,0.501,buy,-4.83
2024-08-13,246118481,29703649,False,89926921,0.3654,buy,126487912,0.5139,buy,-0.48
2024-08-14,246366548,29703649,False,89956095,0.3651,buy,126706804,0.5143,buy,-0.38
2024-08-15,258171487,29703649,False,92228669,0.3572,buy,136239168,0.5277,buy,0.0
2024-08-16,258648311,29703649,False,92347257,0.357,buy,136597405,0.5281,buy,0.0
2024-08-19,265154903,29703649,False,93560314,0.3529,buy,141890941,0.5351,buy,0.0
2024-08-20,264082944,29703649,False,93363982,0.3535,buy,141015314,0.534,buy,-0.4
2024-08-21,266448759,29703649,False,93799438,0.352,buy,142945672,0.5365,buy,0.0
2024-08-22,258095884,29703649,False,92312257,0.3577,buy,136079979,0.5272,buy,-3.13
2024-08-23,263375678,29703649,False,93313438,0.3543,buy,140358591,0.5329,buy,-1.15
2024-08-26,258350337,29703649,False,92407520,0.3577,buy,136239168,0.5273,buy,-3.04
2024-08-27,259780629,29703649,False,92683569,0.3568,buy,137393411,0.5289,buy,-2.5
2024-08-28,254072169,29703649,False,91631845,0.3607,buy,132736676,0.5224,buy,-4.65
2024-08-29,253241523,29703649,False,91497714,0.3613,buy,132040161,0.5214,buy,-4.96
2024-08-30,258829640,29703649,False,92588313,0.3577,buy,136537678,0.5275,buy,-2.86
2024-09-03,243560835,29703649,True,89777239,0.3686,buy,124079947,0.5094,buy,-8.59
2024-09-04,240356144,150812197,False,89543946,0.3725,buy,0,0.0,buy,-9.79
2024-09-05,240439755,150812197,False,89627558,0.3728,buy,0,0.0,buy,-9.76
2024-09-06,238038875,150812197,False,87226678,0.3664,buy,0,0.0,buy,-10.66
2024-09-09,239160581,150812197,False,88348383,0.3694,buy,0,0.0,buy,-10.24
2024-09-10,239977074,150812197,False,89164877,0.3716,buy,0,0.0,buy,-9.94
2024-09-11,241913324,150812197,False,91101126,0.3766,buy,0,0.0,buy,-9.21
2024-09-12,242807580,150812197,False,91995382,0.3789,buy,0,0.0,buy,-8.87
2024-09-13,245052340,29408433,False,92407520,0.3771,buy,123236388,0.5029,buy,-8.03
2024-09-16,242997249,29408433,False,91999264,0.3786,buy,121589553,0.5004,buy,-8.8
2024-09-17,243119050,29408433,False,92047870,0.3786,buy,121662747,0.5004,buy,-8.76
2024-09-18,241128637,29408433,False,91649345,0.3801,buy,120070859,0.498,buy,-9.5
2024-09-19,252521657,29408433,False,93966619,0.3721,buy,129146605,0.5114,buy,-5.23
2024-09-20,251519390,29408433,False,93787770,0.3729,buy,128323187,0.5102,buy,-5.6
2024-09-23,252719498,29408433,False,94036380,0.3721,buy,129274686,0.5115,buy,-5.15
2024-09-24,255002889,29408433,False,94489970,0.3705,buy,131104486,0.5141,buy,-4.3
2024-09-25,255549405,29408433,False,94577577,0.3701,buy,131563396,0.5148,buy,-4.09
2024-09-26,259050217,29408433,False,95288150,0.3678,buy,134353634,0.5186,buy,-2.78
2024-09-27,256207758,29408433,False,94758628,0.3699,buy,132040698,0.5154,buy,-3.84
2024-09-30,257492696,29408433,False,95015605,0.369,buy,133068659,0.5168,buy,-3.36
2024-10-01,250533352,29408433,True,93691796,0.374,buy,127433124,0.5086,buy,-5.97
