date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2013-10-02,qld,2644769,2508027,36.87,34.89,6633152,6283274,-136742,-349878,monthly
2013-10-02,gld,18766,21630,13.0,15.26,2338055,2748307,2864,410252,monthly
2013-10-02,tlt,34823,35995,14.51,15.0,2609968,2701888,1172,91920,monthly
2013-10-02,cash,0,0,0.0,0.0,0,115,0,115,monthly
2013-12-03,sso,1247166,1195066,36.51,34.8,7128031,6775494,-52100,-352537,monthly
2013-12-03,qld,2508027,2378965,36.89,35.03,7202421,6820844,-129062,-381577,monthly
2013-12-03,gld,21630,24896,13.03,15.08,2543255,2936732,3266,393477,monthly
2013-12-03,tlt,35995,39757,13.57,15.09,2649758,2937461,3762,287703,monthly
2013-12-03,cash,0,0,0.0,0.0,115,122,0,7,monthly
2014-09-03,sso,1195066,1193993,35.03,35.08,8524820,8511543,-1073,-13277,monthly
2014-09-03,qld,2378965,2156653,38.62,34.7,9396916,8418747,-222312,-978169,monthly
2014-09-03,gld,24896,29988,12.45,15.1,3028598,3663034,5092,634436,monthly
2014-09-03,tlt,39757,42881,13.91,15.13,3384193,3670439,3124,286246,monthly
2014-09-03,cash,0,0,0.0,0.0,122,79,0,-43,monthly
2015-01-05,sso,1193993,1179863,35.41,34.37,9027994,8596029,-14130,-431965,monthly
2015-01-05,qld,2156653,2131650,35.41,34.59,9026110,8649570,-25003,-376540,monthly
2015-01-05,gld,29988,33488,13.42,15.51,3421031,3877910,3500,456879,monthly
2015-01-05,tlt,42881,40812,15.76,15.53,4018467,3884656,-2069,-133811,monthly
2015-01-05,cash,0,0,0.0,0.0,79,24,0,-55,monthly
2015-07-02,sso,1179863,1180604,34.98,34.95,9146240,9138010,741,-8230,monthly
2015-07-02,qld,2131650,2004061,37.23,35.04,9735761,9160424,-127589,-575337,monthly
2015-07-02,gld,33488,35026,14.34,14.97,3749986,3914505,1538,164519,monthly
2015-07-02,tlt,40812,45477,13.45,15.04,3516670,3931519,4665,414849,monthly
2015-07-02,cash,0,0,0.0,0.0,24,84,0,60,monthly
2015-08-25,sso,1180604,0,32.49,0.0,7578439,0,-1180604,-7578439,daily
2015-08-25,qld,2004061,0,32.51,0.0,7581509,0,-2004061,-7581509,daily
2015-08-25,gld,35026,31627,16.6,14.28,3871423,3452403,-3399,-419020,daily
2015-08-25,tlt,45477,36922,18.4,14.18,4291997,3428619,-8555,-863378,daily
2015-08-25,cash,0,0,0.0,71.54,84,17297022,0,17296938,daily
2015-11-03,sso,0,1074371,0.0,35.17,0,8548476,1074371,8548476,monthly
2015-11-03,qld,1711163,1677157,35.7,35.2,8669862,8554297,-34006,-115565,monthly
2015-11-03,gld,32589,33546,14.57,14.77,3538839,3588751,957,49912,monthly
2015-11-03,tlt,39036,39733,14.74,14.86,3578436,3612464,697,34028,monthly
2015-11-03,cash,0,0,34.99,0.0,8495348,78,0,-8495270,monthly
2016-01-11,sso,1074371,0,33.34,0.0,7110861,0,-1074371,-7110861,
2016-01-11,qld,1677157,1677157,32.7,32.87,6974048,7023589,0,49541,
2016-01-11,gld,33546,33546,16.62,16.44,3545141,3513607,0,-31534,
2016-01-11,tlt,39733,39733,17.35,17.13,3699999,3659507,0,-40492,
2016-01-11,cash,0,0,0.0,33.56,78,7169736,0,7169658,
