Date,equity,position,drawdown_pct
2016-08-01,19552213,448189,-11.94
2016-08-02,19453877,448189,-12.38
2016-08-03,19386062,448189,-12.69
2016-08-04,19497959,448189,-12.18
2016-08-05,19586123,448189,-11.79
2016-08-08,19626819,448189,-11.6
2016-08-09,19782801,448189,-10.9
2016-08-10,19850620,448189,-10.6
2016-08-11,19993037,448189,-9.95
2016-08-12,19942174,448189,-10.18
2016-08-15,20020168,448189,-9.83
2016-08-16,19989646,448189,-9.97
2016-08-17,19982866,448189,-10.0
2016-08-18,20084595,448189,-9.54
2016-08-19,19935394,448189,-10.21
2016-08-22,19955739,448189,-10.12
2016-08-23,20040513,448189,-9.74
2016-08-24,19993037,448189,-9.95
2016-08-25,19911655,448189,-10.32
2016-08-26,19792972,448189,-10.86
2016-08-29,19854007,448189,-10.58
2016-08-30,19826884,448189,-10.7
2016-08-31,19786193,448189,-10.89
2016-09-01,19921831,448189,-10.28
2016-09-02,20152415,448189,-9.24
2016-09-06,20288048,448189,-8.63
2016-09-07,20298223,448189,-8.58
2016-09-08,20240580,448189,-8.84
2016-09-09,19847226,448189,-10.61
2016-09-12,20009992,448189,-9.88
2016-09-13,19606472,448189,-11.7
2016-09-14,19579344,448189,-11.82
2016-09-15,19748893,448189,-11.05
2016-09-16,19494570,448189,-12.2
2016-09-19,19596299,448189,-11.74
2016-09-20,19714980,448189,-11.21
2016-09-21,20060857,448189,-9.65
2016-09-22,20264312,448189,-8.73
2016-09-23,20094768,448189,-9.5
2016-09-26,19908266,448189,-10.34
2016-09-27,20003209,448189,-9.91
2016-09-28,20145631,448189,-9.27
2016-09-29,19894703,448189,-10.4
2016-09-30,20050686,448189,-9.7
2016-10-03,19996430,448189,-9.94
2016-10-04,19993037,448189,-9.95
2016-10-05,20074422,448189,-9.59
2016-10-06,19965912,448189,-10.08
2016-10-07,19864186,448189,-10.54
2016-10-10,19921831,448189,-10.28
2016-10-11,19640382,448189,-11.54
2016-10-12,19596299,448189,-11.74
2016-10-13,19521700,448189,-12.08
2016-10-14,19555608,448189,-11.93
2016-10-17,19497959,448189,-12.18
2016-10-18,19691243,448189,-11.31
2016-10-19,19745499,448189,-11.07
2016-10-20,19776017,448189,-10.93
2016-10-21,19731936,448189,-11.13
2016-10-24,19728545,448189,-11.15
2016-10-25,19714980,448189,-11.21
2016-10-26,19626819,448189,-11.6
2016-10-27,19603082,448189,-11.71
2016-10-28,19596299,448189,-11.74
2016-10-31,19606472,448189,-11.7
