entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2023-03-22,2025-01-03,309.822437,508.58603,1392,276679,0.6415,0.0,3,qqq,rebalance,32132,30740,707951.753569296,653
2010-01-22,2025-04-02,148.134489,287.415159,4090,569658,0.9402,0.0,0,gld,rebalance,27211,23121,1175528.00032227,5549
2010-01-22,2025-04-02,92.899628,88.095437,4492,-21580,-0.0517,0.0,0,tlt,rebalance,80499,76007,395724.70499395597,5549
2023-03-22,2025-04-04,320.489919,434.721333,33005,3770208,0.3564,0.0,3,qqq,signal,33005,0,14347977.586984685,744
2023-02-07,2025-04-07,398.552826,482.194762,27981,2340385,0.2099,0.0,3,spy,signal,27981,0,13492291.632807842,790
2010-01-22,2025-05-02,148.134489,299.269503,2335,352900,1.0203,0.0,0,gld,rebalance,23121,20786,698794.289413935,5579
2010-01-22,2025-05-02,92.899628,83.958879,3496,-31257,-0.0962,0.0,0,tlt,rebalance,76007,72511,293520.242585168,5579
2010-01-22,2025-05-16,148.134489,291.742135,131,18813,0.9694,0.0,0,gld,rebalance,20786,20655,38218.21968696501,5593
2010-01-22,2025-12-02,148.134489,387.703385,2144,513636,1.6172,0.0,0,gld,rebalance,20655,18511,831236.0574721601,5793
2025-05-16,2025-12-02,519.706317,616.030191,260,25044,0.1853,0.0,3,qqq,rebalance,27622,27362,160167.84978246,200
2010-01-22,2026-01-30,148.134489,464.85125,3365,1065752,2.138,0.0,0,gld,rebalance,18511,15146,1564224.45625,5852
2025-05-16,2026-02-03,590.993511,692.230896,690,69854,0.1713,0.0,3,spy,rebalance,25671,24981,477639.31857534003,263
2025-05-16,2026-02-03,523.13494,625.626198,562,57600,0.1959,0.0,3,qqq,rebalance,28267,27705,351601.923179336,263
2010-01-22,2026-02-03,91.823225,85.602707,1467,-9125,-0.0677,0.0,0,tlt,rebalance,87880,86413,125579.17136851199,5856
2010-01-22,2026-03-03,185.42417,471.411497,1990,569115,1.5423,0.0,0,gld,rebalance,17249,15259,938108.8791076101,5884
2010-01-22,2026-03-03,91.823225,88.360013,2252,-7799,-0.0377,0.0,0,tlt,rebalance,86413,84161,198986.75001240397,5884
