Date,equity,cash,rebalanced,tqqq_value,tqqq_weight,tqqq_signal,gld_value,gld_weight,gld_signal,tlt_value,tlt_weight,tlt_signal,drawdown_pct
2021-03-23,195683653,79573777,False,116109876,0.5934,buy,0,0.0,sell,0,0.0,sell,-12.54
2021-03-24,189820022,79573777,False,110246245,0.5808,buy,0,0.0,sell,0,0.0,sell,-15.16
2021-03-25,189225920,79573777,False,109652142,0.5795,buy,0,0.0,sell,0,0.0,sell,-15.43
2021-03-26,194069213,79573777,False,114495436,0.59,buy,0,0.0,sell,0,0.0,sell,-13.26
2021-03-29,194004646,79573777,False,114430868,0.5898,buy,0,0.0,sell,0,0.0,sell,-13.29
2021-03-30,192377289,79573777,False,112803512,0.5864,buy,0,0.0,sell,0,0.0,sell,-14.02
2021-03-31,197440134,79573777,False,117866356,0.597,buy,0,0.0,sell,0,0.0,sell,-11.75
2021-04-01,203432920,79573777,False,123859143,0.6088,buy,0,0.0,sell,0,0.0,sell,-9.08
2021-04-05,210872247,79573777,False,131298469,0.6226,buy,0,0.0,sell,0,0.0,sell,-5.75
2021-04-06,210562252,79573777,False,130988474,0.6221,buy,0,0.0,sell,0,0.0,sell,-5.89
2021-04-07,211530895,79573777,False,131957118,0.6238,buy,0,0.0,sell,0,0.0,sell,-5.46
2021-04-08,215650930,79573777,False,136077152,0.631,buy,0,0.0,sell,0,0.0,sell,-3.61
2021-04-09,218117785,79573777,False,138544008,0.6352,buy,0,0.0,sell,0,0.0,sell,-2.51
2021-04-12,217575338,79573777,False,138001561,0.6343,buy,0,0.0,sell,0,0.0,sell,-2.75
2021-04-13,222302397,79573777,False,142728620,0.642,buy,0,0.0,sell,0,0.0,sell,-0.64
2021-04-14,217291209,79573777,False,137717431,0.6338,buy,0,0.0,sell,0,0.0,sell,-2.88
2021-04-15,223374358,79573777,False,143800581,0.6438,buy,0,0.0,sell,0,0.0,sell,-0.16
2021-04-16,223981394,79573777,False,144407617,0.6447,buy,0,0.0,sell,0,0.0,sell,0.0
2021-04-19,220042193,79573777,False,140468416,0.6384,buy,0,0.0,sell,0,0.0,sell,-1.76
2021-04-20,216968329,79573777,False,137394552,0.6332,buy,0,0.0,sell,0,0.0,sell,-3.13
2021-04-21,220442567,79573777,False,140868790,0.639,buy,0,0.0,sell,0,0.0,sell,-1.58
2021-04-22,215315139,79573777,False,135741362,0.6304,buy,0,0.0,sell,0,0.0,sell,-3.87
2021-04-23,220429618,79573777,False,140855841,0.639,buy,0,0.0,sell,0,0.0,sell,-1.59
2021-04-26,223219390,79573777,False,143645613,0.6435,buy,0,0.0,sell,0,0.0,sell,-0.34
2021-04-27,221333727,79573777,False,141759950,0.6405,buy,0,0.0,sell,0,0.0,sell,-1.18
2021-04-28,219874287,79573777,False,140300510,0.6381,buy,0,0.0,sell,0,0.0,sell,-1.83
2021-04-29,221282044,79573777,False,141708267,0.6404,buy,0,0.0,sell,0,0.0,sell,-1.21
2021-04-30,218621476,79573777,False,139047699,0.636,buy,0,0.0,sell,0,0.0,sell,-2.39
2021-05-03,216348355,79573777,False,136774578,0.6322,buy,0,0.0,sell,0,0.0,sell,-3.41
2021-05-04,209141535,79573777,False,129567757,0.6195,buy,0,0.0,sell,0,0.0,sell,-6.63
2021-05-05,207630428,79573777,False,128056651,0.6168,buy,0,0.0,sell,0,0.0,sell,-7.3
2021-05-06,210433101,79573777,False,130859324,0.6219,buy,0,0.0,sell,0,0.0,sell,-6.05
2021-05-07,213636142,79573777,False,134062365,0.6275,buy,0,0.0,sell,0,0.0,sell,-4.62
2021-05-10,203562082,79573777,False,123988305,0.6091,buy,0,0.0,sell,0,0.0,sell,-9.12
2021-05-11,202942146,79573777,False,123368368,0.6079,buy,0,0.0,sell,0,0.0,sell,-9.39
2021-05-12,193552626,79573777,False,113978849,0.5889,buy,0,0.0,sell,0,0.0,sell,-13.59
2021-05-13,195954882,79573777,False,116381105,0.5939,buy,0,0.0,sell,0,0.0,sell,-12.51
2021-05-14,203523321,79573777,False,123949544,0.609,buy,0,0.0,sell,0,0.0,sell,-9.13
2021-05-17,201431034,79573777,False,121857256,0.605,buy,0,0.0,sell,0,0.0,sell,-10.07
2021-05-18,198873767,79573777,False,119299990,0.5999,buy,0,0.0,sell,0,0.0,sell,-11.21
2021-05-19,199312881,79573777,False,119739103,0.6008,buy,0,0.0,sell,0,0.0,sell,-11.01
2021-05-20,206235566,79573777,False,126661789,0.6142,buy,0,0.0,buy,0,0.0,sell,-7.92
2021-05-21,203976294,41247128,True,121731212,0.5968,buy,40997954,0.201,buy,0,0.0,sell,-8.93
2021-05-24,210144513,41247128,False,127827232,0.6083,buy,41070153,0.1954,buy,0,0.0,sell,-6.18
2021-05-25,211135563,41247128,False,128445660,0.6084,buy,41442775,0.1963,buy,0,0.0,sell,-5.74
2021-05-26,212363352,41247128,False,129745644,0.611,buy,41370579,0.1948,buy,0,0.0,sell,-5.19
2021-05-27,210865107,41247128,False,128231096,0.6081,buy,41386884,0.1963,buy,0,0.0,sell,-5.86
2021-05-28,212270643,41247128,False,129480596,0.61,buy,41542919,0.1957,buy,0,0.0,sell,-5.23
2021-06-01,210896752,41247128,False,128218494,0.608,buy,41431130,0.1965,buy,0,0.0,sell,-5.84
2021-06-02,211768297,41247128,False,128887423,0.6086,buy,41633746,0.1966,buy,0,0.0,sell,-5.45
2021-06-03,206901751,41247128,False,124835991,0.6034,buy,40818631,0.1973,buy,0,0.0,sell,-7.63
2021-06-04,213740875,41247128,False,131234954,0.614,buy,41258793,0.193,buy,0,0.0,sell,-4.57
2021-06-07,215067363,41247128,False,132396092,0.6156,buy,41424143,0.1926,buy,0,0.0,sell,-3.98
2021-06-08,215090724,41247128,False,132547539,0.6162,buy,41296056,0.192,buy,0,0.0,sell,-3.97
2021-06-09,215162997,41247128,False,132698997,0.6167,buy,41216871,0.1916,buy,0,0.0,sell,-3.94
2021-06-10,219404007,41247128,False,136763009,0.6233,buy,41393870,0.1887,buy,0,0.0,sell,-2.04
2021-06-11,220023646,41247128,False,137848428,0.6265,buy,40928090,0.186,buy,0,0.0,sell,-1.77
2021-06-14,223645834,41247128,False,141710492,0.6336,buy,40688214,0.1819,buy,0,0.0,sell,-0.15
2021-06-15,220866949,41247128,False,139085316,0.6297,buy,40534505,0.1835,buy,0,0.0,sell,-1.39
2021-06-16,218692938,41247128,False,137596002,0.6292,buy,39849808,0.1822,buy,0,0.0,sell,-2.36
2021-06-17,222604762,41247128,False,142732826,0.6412,buy,38624808,0.1735,buy,0,0.0,sell,-0.61
2021-06-18,218982789,41247128,False,139325115,0.6362,buy,38410546,0.1754,buy,0,0.0,sell,-2.23
2021-06-21,222002701,41247128,False,141874588,0.6391,buy,38880985,0.1751,buy,0,0.0,sell,-0.88
2021-06-22,225802722,41247128,False,145837631,0.6459,buy,38717962,0.1715,buy,0,0.0,sell,0.0
2021-06-23,226029530,41247128,False,146090058,0.6463,buy,38692344,0.1712,buy,0,0.0,sell,0.0
2021-06-24,228694549,41247128,False,148778367,0.6506,buy,38669054,0.1691,buy,0,0.0,sell,0.0
2021-06-25,228355669,41247128,False,148311397,0.6495,buy,38797144,0.1699,buy,0,0.0,sell,-0.15
2021-06-28,233603746,41247128,False,153561802,0.6574,buy,38794817,0.1661,buy,0,0.0,sell,0.0
2021-06-29,234925281,41247128,False,155290894,0.661,buy,38387259,0.1634,buy,0,0.0,sell,0.0
2021-06-30,234430049,41247128,False,154609349,0.6595,buy,38573572,0.1645,buy,0,0.0,sell,-0.21
2021-07-01,234638502,41247128,False,154685057,0.6592,buy,38706317,0.165,buy,0,0.0,sell,-0.12
2021-07-02,239840711,46927849,True,145758999,0.6077,buy,47153863,0.1966,buy,0,0.0,sell,0.0
2021-07-06,242030088,46927849,False,147714425,0.6103,buy,47387815,0.1958,buy,0,0.0,sell,0.0
2021-07-07,243153694,46927849,False,148657634,0.6114,buy,47568211,0.1956,buy,0,0.0,sell,0.0
2021-07-08,240546152,46927849,False,146081098,0.6073,buy,47537205,0.1976,buy,0,0.0,sell,-1.07
2021-07-09,243177011,46927849,False,148554107,0.6109,buy,47695055,0.1961,buy,0,0.0,sell,0.0
2021-07-12,244981214,46927849,False,150417504,0.614,buy,47635861,0.1944,buy,0,0.0,sell,0.0
2021-07-13,244962696,46927849,False,150336975,0.6137,buy,47697872,0.1947,buy,0,0.0,sell,-0.01
2021-07-14,246292375,46927849,False,151153655,0.6137,buy,48210872,0.1957,buy,0,0.0,sell,0.0
2021-07-15,243172168,46927849,False,148024987,0.6087,buy,48219332,0.1983,buy,0,0.0,sell,-1.27
2021-07-16,239069503,46927849,False,144390225,0.604,buy,47751428,0.1997,buy,0,0.0,sell,-2.93
2021-07-19,235663614,46927849,False,140927964,0.598,buy,47807801,0.2029,buy,0,0.0,sell,-4.32
2021-07-20,240248605,46927849,False,145574966,0.6059,buy,47745790,0.1987,buy,0,0.0,sell,-2.45
2021-07-21,243395230,46927849,False,148899170,0.6118,buy,47568211,0.1954,buy,0,0.0,sell,-1.18
2021-07-22,246616944,46927849,False,152027867,0.6165,buy,47661228,0.1933,buy,0,0.0,sell,0.0
2021-07-23,251517113,46927849,False,157077426,0.6245,buy,47511838,0.1889,buy,0,0.0,sell,0.0
2021-07-26,252059997,46927849,False,157733056,0.6258,buy,47399092,0.188,buy,0,0.0,sell,0.0
2021-07-27,246985819,46927849,False,152579956,0.6178,buy,47478015,0.1922,buy,0,0.0,sell,-2.01
2021-07-28,248893276,46927849,False,154247826,0.6197,buy,47717601,0.1917,buy,0,0.0,sell,-1.26
2021-07-29,250182330,46927849,False,155006964,0.6196,buy,48247516,0.1928,buy,0,0.0,sell,-0.74
2021-07-30,247478361,46927849,False,152683516,0.617,buy,47866996,0.1934,buy,0,0.0,sell,-1.82
2021-08-02,247373128,46927849,False,152637478,0.617,buy,47807801,0.1933,buy,0,0.0,sell,-1.86
2021-08-03,249996337,46927849,False,155294510,0.6212,buy,47773978,0.1911,buy,0,0.0,sell,-0.82
2021-08-04,250778310,46927849,False,156065209,0.6223,buy,47785251,0.1905,buy,0,0.0,sell,-0.51
2021-08-05,253522580,46927849,False,158998331,0.6272,buy,47596400,0.1877,buy,0,0.0,buy,0.0
2021-08-06,249892676,113,True,150040578,0.6004,buy,49483210,0.198,buy,50368775,0.2016,buy,-1.43
2021-08-09,249637234,113,False,150843385,0.6043,buy,48605593,0.1947,buy,50188143,0.201,buy,-1.53
2021-08-10,247165983,113,False,148588899,0.6012,buy,48620622,0.1967,buy,49956349,0.2021,buy,-2.51
2021-08-11,247002740,113,False,147786111,0.5983,buy,49290856,0.1996,buy,49925660,0.2021,buy,-2.57
2021-08-12,248472594,113,False,149325719,0.601,buy,49302876,0.1984,buy,49843886,0.2006,buy,-1.99
2021-08-13,251461908,113,False,150821406,0.5998,buy,50009180,0.1989,buy,50631209,0.2013,buy,-0.81
2021-08-16,252097988,113,False,151085338,0.5993,buy,50258640,0.1994,buy,50753897,0.2013,buy,-0.56
2021-08-17,248032269,113,False,147115191,0.5931,buy,50183502,0.2023,buy,50733463,0.2045,buy,-2.17
2021-08-18,243963707,113,False,142837142,0.5855,buy,50222575,0.2059,buy,50903877,0.2087,buy,-3.77
2021-08-19,246225942,113,False,144871714,0.5884,buy,50075302,0.2034,buy,51278813,0.2083,buy,-2.88
2021-08-20,250763120,113,False,149347749,0.5956,buy,50102351,0.1998,buy,51312907,0.2046,buy,-1.09
2021-08-23,257992735,113,False,156001333,0.6047,buy,50712475,0.1966,buy,51278813,0.1988,buy,0.0
2021-08-24,259109535,113,False,157540960,0.608,buy,50688430,0.1956,buy,50880032,0.1964,buy,0.0
2021-08-25,258511232,113,False,157716925,0.6101,buy,50336783,0.1947,buy,50457411,0.1952,buy,-0.23
2021-08-26,256035660,113,False,155044522,0.6056,buy,50393889,0.1968,buy,50597137,0.1976,buy,-1.19
2021-08-27,261668294,113,False,159575504,0.6098,buy,51151286,0.1955,buy,50941391,0.1947,buy,0.0
2021-08-30,266838588,113,False,164865354,0.6178,buy,50898822,0.1907,buy,51074300,0.1914,buy,0.0
2021-08-31,266131289,113,False,164403496,0.6178,buy,51001009,0.1916,buy,50726671,0.1906,buy,-0.27
2021-09-01,267121045,113,False,165305287,0.6188,buy,51004013,0.1909,buy,50811632,0.1902,buy,0.0
2021-09-02,266976643,113,False,165074315,0.6183,buy,50868764,0.1905,buy,51033450,0.1912,buy,-0.05
2021-09-03,268541173,113,False,166558952,0.6202,buy,51412767,0.1915,buy,50569340,0.1883,buy,0.0
2021-09-07,267789629,113,False,167240852,0.6245,buy,50405913,0.1882,buy,50142750,0.1872,buy,-0.28
2021-09-08,266289004,113,False,165525205,0.6216,buy,50279677,0.1888,buy,50484009,0.1896,buy,-0.84
2021-09-09,265351670,113,False,163754574,0.6171,buy,50502088,0.1903,buy,51094894,0.1926,buy,-1.19
2021-09-10,260961532,113,False,160070408,0.6134,buy,50246616,0.1925,buy,50644395,0.1941,buy,-2.82
2021-09-13,261074079,113,False,159707479,0.6117,buy,50414929,0.1931,buy,50951557,0.1952,buy,-2.78
2021-09-14,260641704,113,False,158332819,0.6075,buy,50739528,0.1947,buy,51569244,0.1979,buy,-2.94
2021-09-15,263671464,113,False,161841007,0.6138,buy,50441978,0.1913,buy,51388366,0.1949,buy,-1.81
2021-09-16,262612847,113,False,162159959,0.6175,buy,49299872,0.1877,buy,51152903,0.1948,buy,-2.21
2021-09-17,256559206,113,False,156430176,0.6097,buy,49221730,0.1919,buy,50907188,0.1984,buy,-4.46
2021-09-20,247919318,113,False,146807261,0.5922,buy,49573377,0.2,buy,51538567,0.2079,buy,-7.68
2021-09-21,248392492,113,False,146994234,0.5918,buy,49903984,0.2009,buy,51494161,0.2073,buy,-7.5
2021-09-22,252813400,113,False,151294312,0.5984,buy,49717642,0.1967,buy,51801332,0.2049,buy,-5.86
2021-09-23,255269893,113,False,155495449,0.6091,buy,49143583,0.1925,buy,50630748,0.1983,buy,-4.94
2021-09-24,255151772,113,False,155935277,0.6111,buy,49080469,0.1924,buy,50135913,0.1965,buy,-4.99
2021-09-27,251308471,113,False,152174087,0.6055,buy,49182656,0.1957,buy,49951615,0.1988,buy,-6.42
2021-09-28,237361270,113,False,139482858,0.5876,buy,48704777,0.2052,buy,49173523,0.2072,buy,-11.61
2021-09-29,236303394,113,False,138559056,0.5864,buy,48485373,0.2052,buy,49258852,0.2085,buy,-12.0
2021-09-30,235606538,113,False,136997391,0.5815,buy,49356978,0.2095,buy,49252057,0.209,buy,-12.26
2021-10-01,238628684,113,False,139493879,0.5846,buy,49468182,0.2073,buy,49666510,0.2081,buy,-11.14
2021-10-04,230155530,113,False,130915714,0.5688,buy,49699610,0.2159,buy,49540093,0.2152,buy,-14.29
2021-10-05,234482620,113,False,135952622,0.5798,buy,49468182,0.211,buy,49061704,0.2092,buy,-12.68
2021-10-06,237575044,113,False,138636033,0.5835,buy,49600426,0.2088,buy,49338472,0.2077,buy,-11.53
2021-10-07,240547807,113,False,142386228,0.5919,buy,49338946,0.2051,buy,48822520,0.203,buy,-10.42
2021-10-08,238038612,113,False,140197707,0.589,buy,49359982,0.2074,buy,48480809,0.2037,buy,-11.36
2021-10-11,234710080,113,False,137085380,0.5841,buy,49266811,0.2099,buy,48357776,0.206,buy,-12.6
2021-10-12,234362735,113,False,135688677,0.579,buy,49489223,0.2112,buy,49184722,0.2099,buy,-12.73
2021-10-13,238900045,113,False,138866987,0.5813,buy,50369844,0.2108,buy,49663102,0.2079,buy,-11.04
2021-10-14,246873168,113,False,146532386,0.5936,buy,50493072,0.2045,buy,49847598,0.2019,buy,-8.07
2021-10-15,248496649,113,False,149248770,0.6006,buy,49690593,0.2,buy,49557173,0.1994,buy,-7.46
2021-10-18,253081782,113,False,153724781,0.6074,buy,49567365,0.1959,buy,49789522,0.1967,buy,-5.76
2021-10-19,255930518,113,False,157101045,0.6138,buy,49726658,0.1943,buy,49102702,0.1919,buy,-4.7
2021-10-20,255539976,113,False,156606159,0.6128,buy,50162461,0.1963,buy,48771243,0.1909,buy,-4.84
2021-10-21,258241213,113,False,159410556,0.6173,buy,50117380,0.1941,buy,48713165,0.1886,buy,-3.84
2021-10-22,255048128,113,False,155374422,0.6092,buy,50423946,0.1977,buy,49249647,0.1931,buy,-5.02
2021-10-25,259984583,113,False,160037412,0.6156,buy,50772585,0.1953,buy,49174473,0.1891,buy,-3.19
2021-10-26,261511157,113,False,161533085,0.6177,buy,50396893,0.1927,buy,49581067,0.1896,buy,-2.62
2021-10-27,263821267,113,False,162808812,0.6171,buy,50529137,0.1915,buy,50483205,0.1914,buy,-1.76
2021-10-28,268983229,113,False,168153669,0.6251,buy,50517117,0.1878,buy,50312330,0.187,buy,0.0
2021-10-29,271192644,113,False,170639127,0.6292,buy,50087322,0.1847,buy,50466082,0.1861,buy,0.0
2021-11-01,272773434,113,False,172321759,0.6317,buy,50348807,0.1846,buy,50102754,0.1837,buy,0.0
2021-11-02,275186099,113,False,174620253,0.6346,buy,50240608,0.1826,buy,50325125,0.1829,buy,0.0
2021-11-03,279791154,113,False,180163109,0.6439,buy,49822838,0.1781,buy,49805094,0.178,buy,0.0
2021-11-04,287599180,113,False,186882622,0.6498,buy,50387876,0.1752,buy,50328569,0.175,buy,0.0
2021-11-05,289702934,113,False,187575451,0.6475,buy,51046090,0.1762,buy,51081280,0.1763,buy,0.0
2021-11-08,289020645,113,False,186805640,0.6463,buy,51229428,0.1773,buy,50985463,0.1764,buy,-0.24
2021-11-09,286087670,113,False,182956452,0.6395,buy,51481893,0.18,buy,51649212,0.1805,buy,-1.25
2021-11-10,277685172,113,False,174939242,0.63,buy,52040923,0.1874,buy,50704893,0.1826,buy,-4.15
2021-11-11,279320116,113,False,176357893,0.6314,buy,52332461,0.1874,buy,50629649,0.1813,buy,-3.58
2021-11-12,284794647,113,False,181955650,0.6389,buy,52431644,0.1841,buy,50407239,0.177,buy,-1.69
2021-11-15,284025554,113,False,181900675,0.6404,buy,52350494,0.1843,buy,49774272,0.1752,buy,-1.96
2021-11-16,287281504,113,False,185661897,0.6463,buy,51971797,0.1809,buy,49647697,0.1728,buy,-0.84
2021-11-17,288369755,113,False,185881820,0.6446,buy,52446673,0.1819,buy,50041149,0.1735,buy,-0.46
2021-11-18,294075421,113,False,191567613,0.6514,buy,52278363,0.1778,buy,50229332,0.1708,buy,0.0
2021-11-19,297450240,113,False,194811865,0.6549,buy,51878626,0.1744,buy,50759636,0.1706,buy,0.0
2021-11-22,288939296,113,False,188059375,0.6509,buy,50715483,0.1755,buy,50164325,0.1736,buy,-2.86
2021-11-23,285212686,113,False,185496898,0.6504,buy,50276673,0.1763,buy,49439001,0.1733,buy,-4.11
2021-11-24,287673995,113,False,187212522,0.6508,buy,50228583,0.1746,buy,50232777,0.1746,buy,-3.29
2021-11-26,278535414,113,False,176885788,0.6351,buy,50147437,0.18,buy,51502076,0.1849,buy,-6.36
2021-11-29,289038938,113,False,187872411,0.65,buy,50078306,0.1733,buy,51088108,0.1768,buy,-2.83
2021-11-30,281406729,113,False,179800180,0.6389,buy,49741687,0.1768,buy,51864749,0.1843,buy,-5.39
2021-12-01,272697984,113,False,170573121,0.6255,buy,49940054,0.1831,buy,52184696,0.1914,buy,-8.32
2021-12-02,275697921,113,False,173784487,0.6303,buy,49663544,0.1801,buy,52249776,0.1895,buy,-7.31
2021-12-03,268006992,113,False,165052336,0.6159,buy,50081315,0.1869,buy,52873229,0.1973,buy,-9.9
2021-12-06,271017689,113,False,168912486,0.6233,buy,49958086,0.1843,buy,52147003,0.1924,buy,-8.89
2021-12-07,286005403,113,False,184144199,0.6438,buy,50135412,0.1753,buy,51725679,0.1809,buy,-3.85
2021-12-08,287700825,113,False,186706638,0.649,buy,50162461,0.1744,buy,50831613,0.1767,buy,-3.28
2021-12-09,279617363,113,False,178645406,0.6389,buy,49855899,0.1783,buy,51115944,0.1828,buy,-6.0
2021-12-10,285236203,113,False,184177190,0.6457,buy,50066286,0.1755,buy,50992613,0.1788,buy,-4.11
2021-12-13,278197770,113,False,176258914,0.6336,buy,50192518,0.1804,buy,51746225,0.186,buy,-6.47
2021-12-14,272359710,113,False,171013036,0.6279,buy,49723654,0.1826,buy,51622906,0.1895,buy,-8.44
2021-12-15,283392946,113,False,182329573,0.6434,buy,49937045,0.1762,buy,51126214,0.1804,buy,-4.73
2021-12-16,270104998,113,False,168417619,0.6235,buy,50541162,0.1871,buy,51146105,0.1894,buy,-9.19
2021-12-17,268002898,113,False,165844144,0.6188,buy,50432962,0.1882,buy,51725679,0.193,buy,-9.9
2021-12-20,262442058,113,False,160884227,0.613,buy,50219567,0.1914,buy,51338151,0.1956,buy,-11.77
2021-12-21,272981229,113,False,171639928,0.6288,buy,50198530,0.1839,buy,51142657,0.1873,buy,-8.23
2021-12-22,279815402,113,False,177765581,0.6353,buy,50670398,0.1811,buy,51379310,0.1836,buy,-5.93
2021-12-23,283706864,113,False,181988660,0.6415,buy,50784610,0.179,buy,50933482,0.1795,buy,-4.62
2021-12-27,292649727,113,False,190687820,0.6516,buy,50904829,0.1739,buy,51056964,0.1745,buy,-1.61
2021-12-28,289984441,113,False,188444296,0.6498,buy,50685426,0.1748,buy,50854605,0.1754,buy,-2.51
2021-12-29,289116930,113,False,188147355,0.6508,buy,50670398,0.1753,buy,50299064,0.174,buy,-2.8
2021-12-30,288142740,113,False,186387722,0.6469,buy,51034070,0.1771,buy,50720835,0.176,buy,-3.13
2021-12-31,285126601,113,False,182923474,0.6416,buy,51382714,0.1802,buy,50820300,0.1782,buy,-4.14
2022-01-03,288280987,113,False,188202344,0.6528,buy,50592255,0.1755,buy,49486275,0.1717,buy,-3.08
2022-01-04,281729690,83,True,166262910,0.5902,buy,58035674,0.206,buy,57431023,0.2039,buy,-5.29
2022-01-05,265949435,83,False,150968908,0.5677,buy,57861122,0.2176,buy,57119321,0.2148,buy,-10.59
2022-01-06,264974360,83,False,150554458,0.5682,buy,57152663,0.2157,buy,57267156,0.2161,buy,-10.92
2022-01-07,259900059,83,False,145631704,0.5603,buy,57412773,0.2209,buy,56855500,0.2188,buy,-12.62
2022-01-10,260750227,83,False,146167411,0.5606,buy,57587320,0.2209,buy,56995412,0.2186,buy,-12.34
2022-01-11,268253639,83,False,152596377,0.5689,buy,58282091,0.2173,buy,57375088,0.2139,buy,-9.82
2022-01-12,269926455,83,False,154335002,0.5718,buy,58436108,0.2165,buy,57155262,0.2117,buy,-9.25
2022-01-13,259035400,83,False,143134901,0.5526,buy,58237602,0.2248,buy,57662814,0.2226,buy,-12.91
2022-01-14,260159682,83,False,145298120,0.5585,buy,58069896,0.2232,buy,56791583,0.2183,buy,-12.54
2022-01-18,248792240,83,False,134825830,0.5419,buy,57974066,0.233,buy,55992261,0.2251,buy,-16.36
2022-01-19,245410263,83,False,130135511,0.5303,buy,58894725,0.24,buy,56379945,0.2297,buy,-17.5
2022-01-20,240576799,83,False,125101515,0.52,buy,58747554,0.2442,buy,56727648,0.2358,buy,-19.12
2022-01-21,229206946,2,True,132505190,0.5781,buy,47950709,0.2092,buy,48751045,0.2127,buy,-22.94
2022-01-24,230987208,2,False,134422533,0.5819,buy,48214160,0.2087,buy,48350514,0.2093,buy,-22.34
2022-01-25,221149363,2,False,124508601,0.563,sell,48368307,0.2187,buy,48272453,0.2183,buy,-25.65
2022-01-26,228128690,132853675,False,0,0.0,sell,47586362,0.2086,buy,47688653,0.209,buy,-23.31
2022-01-27,228390616,132853675,False,0,0.0,sell,46972583,0.2057,buy,48564358,0.2126,buy,-23.22
2022-01-28,228267445,132853675,False,0,0.0,sell,46832450,0.2052,buy,48581320,0.2128,buy,-23.26
2022-01-31,228293749,132853675,False,0,0.0,sell,47109911,0.2064,buy,48330164,0.2117,buy,-23.25
2022-02-01,228172531,132853675,False,0,0.0,sell,47149148,0.2066,buy,48169708,0.2111,buy,-23.29
2022-02-02,228506658,132853675,False,0,0.0,sell,47320110,0.2071,buy,48332873,0.2115,buy,-23.18
2022-02-03,228062106,132853675,False,0,0.0,sell,47252849,0.2072,buy,47955581,0.2103,buy,-23.33
2022-02-04,227428026,132853675,False,0,0.0,sell,47325717,0.2081,buy,47248634,0.2078,buy,-23.54
2022-02-07,227808930,132853675,False,0,0.0,sell,47676050,0.2093,buy,47279206,0.2075,buy,-23.41
2022-02-08,227638570,132853675,False,0,0.0,sell,47821789,0.2101,buy,46963106,0.2063,buy,-23.47
2022-02-09,227889494,132853675,False,0,0.0,sell,47984344,0.2106,buy,47051476,0.2065,buy,-23.39
2022-02-10,226959566,132853675,False,0,0.0,sell,47802168,0.2106,buy,46303723,0.204,sell,-23.7
2022-02-11,227948367,179235334,False,0,0.0,sell,48713033,0.2137,buy,0,0.0,sell,-23.37
2022-02-14,228209017,179235334,False,0,0.0,sell,48973682,0.2146,buy,0,0.0,sell,-23.28
2022-02-15,227743774,179235334,False,0,0.0,sell,48508440,0.213,buy,0,0.0,sell,-23.43
2022-02-16,228242648,179235334,False,0,0.0,sell,49007313,0.2147,buy,0,0.0,sell,-23.27
2022-02-17,228912483,179235334,False,0,0.0,sell,49677148,0.217,buy,0,0.0,sell,-23.04
2022-02-18,228876047,179235334,False,0,0.0,sell,49640713,0.2169,buy,0,0.0,sell,-23.05
2022-02-22,228979748,179235334,False,0,0.0,sell,49744414,0.2172,buy,0,0.0,sell,-23.02
2022-02-23,229203958,179235334,False,0,0.0,sell,49968623,0.218,buy,0,0.0,sell,-22.94
2022-02-24,228881653,179235334,False,0,0.0,sell,49646319,0.2169,buy,0,0.0,sell,-23.05
2022-02-25,228716298,179235334,False,0,0.0,sell,49480963,0.2163,buy,0,0.0,sell,-23.11
2022-02-28,229229185,179235334,False,0,0.0,sell,49993850,0.2181,buy,0,0.0,sell,-22.94
2022-03-01,230137244,179235334,False,0,0.0,sell,50901910,0.2212,buy,0,0.0,sell,-22.63
2022-03-02,229603731,184109756,True,0,0.0,sell,45493976,0.1981,buy,0,0.0,sell,-22.81
2022-03-03,229874576,184109756,False,0,0.0,sell,45764820,0.1991,buy,0,0.0,sell,-22.72
2022-03-04,230603570,184109756,False,0,0.0,sell,46493815,0.2016,buy,0,0.0,sell,-22.47
2022-03-07,231294602,184109756,False,0,0.0,sell,47184846,0.204,buy,0,0.0,sell,-22.24
2022-03-08,232585532,184109756,False,0,0.0,sell,48475776,0.2084,buy,0,0.0,sell,-21.81
2022-03-09,231145259,184109756,False,0,0.0,sell,47035503,0.2035,buy,0,0.0,sell,-22.29
2022-03-10,231292068,184109756,False,0,0.0,sell,47182312,0.204,buy,0,0.0,sell,-22.24
2022-03-11,230960476,184109756,False,0,0.0,sell,46850720,0.2029,buy,0,0.0,sell,-22.35
2022-03-14,230254262,184109756,False,0,0.0,sell,46144506,0.2004,buy,0,0.0,sell,-22.59
2022-03-15,229391108,184109756,False,0,0.0,sell,45281352,0.1974,buy,0,0.0,sell,-22.88
2022-03-16,229674606,184109756,False,0,0.0,sell,45564850,0.1984,buy,0,0.0,sell,-22.79
2022-03-17,229897356,184109756,False,0,0.0,sell,45787600,0.1992,buy,0,0.0,sell,-22.71
2022-03-18,229494890,184109756,False,0,0.0,sell,45385134,0.1978,buy,0,0.0,sell,-22.85
2022-03-21,229841668,184109756,False,0,0.0,sell,45731913,0.199,buy,0,0.0,sell,-22.73
2022-03-22,229510077,184109756,False,0,0.0,sell,45400321,0.1978,buy,0,0.0,sell,-22.84
2022-03-23,230130230,184109756,False,0,0.0,sell,46020474,0.2,buy,0,0.0,sell,-22.63
2022-03-24,230464355,184109756,False,0,0.0,sell,46354599,0.2011,buy,0,0.0,sell,-22.52
2022-03-25,230274512,184109756,False,0,0.0,sell,46164756,0.2005,buy,0,0.0,sell,-22.58
