Date,equity,position,upper_channel,lower_channel,drawdown_pct
2014-02-07,5628587,0,80.712202,75.942004,-85.17
2014-02-10,5628587,0,80.712202,75.942004,-85.17
2014-02-11,5628587,0,80.712202,75.942004,-85.17
2014-02-12,5628587,0,80.712202,75.942004,-85.17
2014-02-13,5628587,0,80.866393,75.942004,-85.17
2014-02-14,5635946,4345112,81.346997,75.942004,-85.16
2014-02-18,5724060,4345112,81.62815,75.942004,-84.92
2014-02-19,5598795,4345112,81.99997,75.942004,-85.25
2014-02-20,5680005,4345112,81.99997,75.942004,-85.04
2014-02-21,5650628,4345112,81.99997,75.942004,-85.12
2014-02-24,5749979,4345112,82.045295,75.942004,-84.85
2014-02-25,5729244,4345112,82.36273,75.942004,-84.91
2014-02-26,5710234,4345112,82.36273,75.942004,-84.96
2014-02-27,5822542,4345112,82.380872,75.942004,-84.66
2014-02-28,5793169,4345112,82.440521,75.942004,-84.74
2014-03-03,5666179,4345112,82.832103,75.942004,-85.08
2014-03-04,5894245,4345112,82.832103,75.942004,-84.47
2014-03-05,5942619,4345112,82.850333,75.942004,-84.35
2014-03-06,5920159,4345112,83.068848,75.942004,-84.41
2014-03-07,5835504,4345112,83.178136,77.012136,-84.63
2014-03-10,5847592,4345112,83.196388,77.991564,-84.6
2014-03-11,5775028,4345112,83.196388,79.088878,-84.79
2014-03-12,5839818,4345112,83.196388,79.705545,-84.62
2014-03-13,5591886,4345112,83.196388,80.077373,-85.27
2014-03-14,5476988,4345112,83.196388,80.077373,-85.57
2014-03-17,5622988,4345112,83.196388,80.710278,-85.19
2014-03-18,5825136,4345112,83.196388,80.710278,-84.66
2014-03-19,5729244,4345112,83.196388,80.710278,-84.91
2014-03-20,5774164,4345112,83.196388,80.710278,-84.79
2014-03-21,5562513,4345112,83.196388,80.710278,-85.35
2014-03-24,5422566,4345112,83.196388,80.710278,-85.72
2014-03-25,5493291,0,83.196388,79.781325,-85.53
2014-03-26,5493291,0,83.196388,79.781325,-85.53
2014-03-27,5493291,0,83.196388,79.735683,-85.53
2014-03-28,5493291,0,83.196388,78.859503,-85.53
2014-03-31,5493291,0,83.196388,78.859503,-85.53
2014-04-01,5493291,0,83.196388,78.859503,-85.53
2014-04-02,5493291,0,83.196388,78.859503,-85.53
2014-04-03,5493291,0,83.196388,78.859503,-85.53
2014-04-04,5493291,0,83.196388,78.859503,-85.53
2014-04-07,5493291,0,83.196388,78.622155,-85.53
2014-04-08,5493291,0,83.196388,77.536023,-85.53
2014-04-09,5493291,0,83.196388,77.536023,-85.53
2014-04-10,5493291,0,83.196388,77.536023,-85.53
2014-04-11,5493291,0,83.196388,77.453876,-85.53
2014-04-14,5493291,0,83.196388,76.586783,-85.53
2014-04-15,5493291,0,83.196388,76.586783,-85.53
2014-04-16,5493291,0,83.196388,76.011776,-85.53
2014-04-17,5493291,0,83.196388,76.011776,-85.53
2014-04-21,5493291,0,83.196388,76.011776,-85.53
2014-04-22,5493291,0,83.196388,76.011776,-85.53
2014-04-23,5493291,0,83.196388,76.011776,-85.53
2014-04-24,5493291,0,83.196388,76.011776,-85.53
2014-04-25,5493291,0,83.196388,76.011776,-85.53
2014-04-28,5493291,0,83.196388,76.011776,-85.53
2014-04-29,5493291,0,83.196388,76.011776,-85.53
2014-04-30,5493291,0,83.196388,76.011776,-85.53
2014-05-01,5493291,0,83.196388,76.011776,-85.53
2014-05-02,5493291,0,83.196388,76.011776,-85.53
2014-05-05,5493291,0,83.196388,76.011776,-85.53
2014-05-06,5493291,0,83.196388,76.011776,-85.53
2014-05-07,5493291,0,83.196388,76.011776,-85.53
2014-05-08,5493291,0,83.196388,76.011776,-85.53
2014-05-09,5493291,0,83.196388,76.011776,-85.53
2014-05-12,5493291,0,83.196388,76.011776,-85.53
2014-05-13,5493291,0,83.196388,76.011776,-85.53
2014-05-14,5493291,0,83.196388,76.011776,-85.53
2014-05-15,5493291,0,83.196388,77.663787,-85.53
2014-05-16,5493291,0,83.196388,77.682078,-85.53
2014-05-19,5493291,0,83.196388,77.682078,-85.53
2014-05-20,5493291,0,83.196388,77.682078,-85.53
2014-05-21,5493291,0,83.196388,77.682078,-85.53
2014-05-22,5493291,0,83.196388,77.682078,-85.53
2014-05-23,5493291,0,83.196388,77.682078,-85.53
2014-05-27,5493291,0,83.196388,77.682078,-85.53
2014-05-28,5493291,0,83.076273,78.065425,-85.53
2014-05-29,5493291,0,83.149301,78.065425,-85.53
2014-05-30,5472055,4027979,83.340963,78.065425,-85.59
2014-06-02,5458440,4027979,83.468731,78.065425,-85.62
2014-06-03,5450432,4027979,83.468731,78.065425,-85.64
2014-06-04,5508093,4027979,83.468731,78.065425,-85.49
2014-06-05,5651437,4027979,83.669549,78.065425,-85.11
2014-06-06,5742731,4027979,84.390612,78.357493,-84.87
2014-06-09,5732323,4027979,84.719185,78.357493,-84.9
2014-06-10,5765159,4027979,84.865219,79.023765,-84.81
2014-06-11,5756345,4027979,84.865219,79.023765,-84.84
2014-06-12,5605792,4027979,84.901718,79.023765,-85.23
2014-06-13,5644231,4027979,84.901718,79.023765,-85.13
2014-06-16,5665051,4027979,84.901718,79.078567,-85.08
2014-06-17,5673059,4027979,84.901718,79.680954,-85.06
2014-06-18,5776368,4027979,84.901718,79.991265,-84.79
2014-06-19,5753945,4027979,84.974746,80.420247,-84.84
2014-06-20,5774769,4027979,85.038657,81.050002,-84.79
2014-06-23,5781174,4027979,85.038657,81.342123,-84.77
2014-06-24,5765159,4027979,85.038657,82.327838,-84.81
2014-06-25,5871042,4027979,85.633221,82.729445,-84.54
2014-06-26,5887061,4027979,85.633221,82.729445,-84.49
2014-06-27,5945531,4027979,85.633221,82.729445,-84.34
2014-06-30,5989585,4027979,85.816236,82.729445,-84.22
2014-07-01,6190626,4027979,86.154907,82.875457,-83.69
2014-07-02,6214657,4027979,87.115841,82.884604,-83.63
2014-07-03,6333998,4027979,87.161541,83.322725,-83.32
2014-07-07,6273127,4027979,87.582565,83.724286,-83.48
2014-07-08,6054464,4027979,87.591711,83.724286,-84.05
2014-07-09,6191428,4027979,87.591711,83.724286,-83.69
2014-07-10,6132957,4027979,87.591711,83.724286,-83.85
2014-07-11,6239485,4027979,87.591711,83.724286,-83.57
2014-07-14,6358826,4027979,87.591711,83.897726,-83.25
2014-07-15,6292349,4027979,87.912011,83.93426,-83.43
2014-07-16,6363632,4027979,87.976082,83.952498,-83.24
2014-07-17,6109732,4027979,88.13165,83.952498,-83.91
2014-07-18,6398876,4027979,88.13165,84.418003,-83.15
2014-07-21,6375647,4027979,88.13165,84.589918,-83.21
2014-07-22,6502202,4027979,88.13165,84.589918,-82.87
2014-07-23,6623948,4027979,88.552661,84.589918,-82.55
2014-07-24,6600719,4027979,89.083444,84.635684,-82.61
2014-07-25,6519821,4027979,89.23903,84.763815,-82.83
2014-07-28,6527832,4027979,89.23903,85.285438,-82.81
2014-07-29,6494992,4027979,89.23903,85.688144,-82.89
2014-07-30,6572684,4027979,89.23903,85.688144,-82.69
2014-07-31,6172206,4027979,89.23903,85.688144,-83.74
2014-08-01,6100919,4027979,89.23903,85.688144,-83.93
2014-08-04,6225871,4027979,89.23903,85.688144,-83.6
2014-08-05,6080094,4027979,89.23903,85.688144,-83.99
2014-08-06,6069682,4027979,89.23903,85.688144,-84.01
2014-08-07,6011212,4027979,89.23903,85.688144,-84.17
2014-08-08,6139366,4027979,89.23903,85.92607,-83.83
2014-08-11,6250699,4027979,89.23903,85.92607,-83.54
2014-08-12,6236283,4027979,89.23903,85.92607,-83.57
2014-08-13,6438927,4027979,89.23903,85.92607,-83.04
2014-08-14,6538245,4027979,89.23903,85.92607,-82.78
2014-08-15,6627150,4027979,89.23903,85.92607,-82.54
2014-08-18,6787343,4027979,89.348854,85.92607,-82.12
2014-08-19,6904279,4027979,89.907108,85.92607,-81.81
2014-08-20,6904279,4027979,90.383002,85.92607,-81.81
2014-08-21,6943532,4027979,90.511127,85.92607,-81.71
2014-08-22,6970765,4027979,90.556886,85.92607,-81.64
2014-08-25,7048457,4027979,90.831447,85.92607,-81.43
2014-08-26,7072483,4027979,91.224968,85.92607,-81.37
2014-08-27,7073285,4027979,91.224968,85.92607,-81.37
2014-08-28,7044453,4027979,91.224968,85.92607,-81.45
2014-08-29,7126950,4027979,91.224968,85.92607,-81.23
2014-09-02,7186222,4027979,91.435483,85.92607,-81.07
2014-09-03,7062873,4027979,91.609356,85.92607,-81.4
2014-09-04,7040445,4027979,91.828986,85.92607,-81.46
2014-09-05,7149374,4027979,91.828986,85.92607,-81.17
2014-09-08,7185420,4027979,91.828986,85.999302,-81.07
2014-09-09,7010811,4027979,91.828986,86.877897,-81.53
2014-09-10,7173404,4027979,91.938824,86.877897,-81.11
2014-09-11,7167798,4027979,91.938824,87.637466,-81.12
2014-09-12,7054865,4027979,91.938824,88.250625,-81.42
2014-09-15,6842611,4027979,91.938824,88.296404,-81.98
2014-09-16,7027632,4027979,91.938824,89.476973,-81.49
2014-09-17,7062071,4027979,91.938824,89.73325,-81.4
2014-09-18,7214252,4027979,91.938824,89.73325,-81.0
2014-09-19,7198237,4027979,91.938824,89.73325,-81.04
2014-09-22,7002799,4027979,92.249254,89.73325,-81.55
2014-09-23,6941929,4027979,92.249254,89.73325,-81.72
2014-09-24,7167000,4027979,92.249254,89.73325,-81.12
2014-09-25,6712052,4027979,92.249254,89.73325,-82.32
2014-09-26,6760592,0,92.249254,89.625628,-82.19
2014-09-29,6760592,0,92.249254,89.625628,-82.19
2014-09-30,6760592,0,92.249254,89.625628,-82.19
2014-10-01,6760592,0,92.249254,89.625628,-82.19
2014-10-02,6760592,0,92.249254,88.891731,-82.19
2014-10-03,6760592,0,92.249254,88.038591,-82.19
2014-10-06,6760592,0,92.249254,88.038591,-82.19
2014-10-07,6760592,0,92.249254,88.038591,-82.19
2014-10-08,6760592,0,92.249254,88.038591,-82.19
2014-10-09,6760592,0,92.249254,88.038591,-82.19
2014-10-10,6760592,0,92.249254,88.038591,-82.19
2014-10-13,6760592,0,92.249254,86.616697,-82.19
2014-10-14,6760592,0,92.249254,85.203977,-82.19
2014-10-15,6760592,0,92.249254,85.048023,-82.19
2014-10-16,6760592,0,92.249254,82.782143,-82.19
2014-10-17,6760592,0,92.249254,82.782143,-82.19
2014-10-20,6760592,0,92.249254,82.782143,-82.19
2014-10-21,6760592,0,92.249254,82.782143,-82.19
2014-10-22,6760592,0,92.249254,82.782143,-82.19
2014-10-23,6760592,0,92.249254,82.782143,-82.19
2014-10-24,6760592,0,92.249254,82.782143,-82.19
2014-10-27,6760592,0,92.249254,82.782143,-82.19
2014-10-28,6760592,0,92.249254,82.782143,-82.19
2014-10-29,6760592,0,92.249254,82.782143,-82.19
2014-10-30,6760592,0,92.249254,82.782143,-82.19
2014-10-31,6760592,0,92.249254,82.782143,-82.19
2014-11-03,6775284,3657805,93.340917,82.782143,-82.15
2014-11-04,6703277,3657805,93.542734,82.782143,-82.34
2014-11-05,6702552,3657805,93.542734,82.782143,-82.35
2014-11-06,6760009,3657805,93.59776,82.782143,-82.19
2014-11-07,6743282,3657805,93.59776,82.782143,-82.24
2014-11-10,6812378,3657805,93.59776,82.782143,-82.06
2014-11-11,6877117,3657805,93.652808,82.782143,-81.89
2014-11-12,6914936,3657805,93.82711,82.782143,-81.79
2014-11-13,7003674,3657805,94.093166,82.919764,-81.55
2014-11-14,7068406,3657805,94.744505,84.818668,-81.38
2014-11-17,7002218,3657805,94.744505,85.130603,-81.56
2014-11-18,7159328,3657805,94.744505,87.442316,-81.14
2014-11-19,7068406,3657805,95.239834,88.350479,-81.38
2014-11-20,7162236,3657805,95.239834,89.139435,-81.13
2014-11-21,7213877,3657805,95.239834,89.57057,-81.0
2014-11-24,7376803,3657805,96.03796,89.919172,-80.57
2014-11-25,7400805,3657805,96.074618,90.891553,-80.51
2014-11-26,7552096,3657805,96.45993,90.909912,-80.11
2014-11-28,7664837,3657805,96.854378,90.946613,-79.81
2014-12-01,7381898,3657805,97.469042,92.350177,-80.56
2014-12-02,7461177,3657805,97.469042,92.350177,-80.35
2014-12-03,7528818,3657805,97.469042,92.350177,-80.17
2014-12-04,7506275,3657805,97.469042,92.579521,-80.23
2014-12-05,7511363,3657805,97.469042,92.579521,-80.22
2014-12-08,7349165,3657805,97.469042,92.717118,-80.64
2014-12-09,7420448,3657805,97.469042,93.001486,-80.45
2014-12-10,7061134,3657805,97.469042,93.295042,-81.4
2014-12-11,7171691,3657805,97.469042,93.45102,-81.11
2014-12-12,6934574,3657805,97.469042,93.955543,-81.73
2014-12-15,6726555,3657805,97.469042,93.955543,-82.28
2014-12-16,6572941,0,97.469042,92.946445,-82.69
2014-12-17,6572941,0,97.469042,91.698843,-82.69
2014-12-18,6572941,0,97.469042,91.662155,-82.69
2014-12-19,6572941,0,97.469042,91.662155,-82.69
2014-12-22,6572941,0,97.469042,91.662155,-82.69
2014-12-23,6572941,0,97.469042,91.662155,-82.69
2014-12-24,6572941,0,97.469042,91.662155,-82.69
2014-12-26,6572941,0,97.469042,91.662155,-82.69
2014-12-29,6572941,0,97.469042,91.662155,-82.69
2014-12-30,6572941,0,97.469042,91.662155,-82.69
2014-12-31,6572941,0,97.469042,91.662155,-82.69
2015-01-02,6572941,0,97.469042,91.662155,-82.69
2015-01-05,6572941,0,97.469042,91.662155,-82.69
2015-01-06,6572941,0,97.469042,91.662155,-82.69
2015-01-07,6572941,0,97.469042,91.662155,-82.69
2015-01-08,6572941,0,97.469042,91.662155,-82.69
2015-01-09,6572941,0,97.469042,91.662155,-82.69
2015-01-12,6572941,0,97.469042,91.662155,-82.69
2015-01-13,6572941,0,97.469042,91.662155,-82.69
2015-01-14,6572941,0,97.469042,91.662155,-82.69
2015-01-15,6572941,0,97.469042,91.662155,-82.69
2015-01-16,6572941,0,97.469042,91.644571,-82.69
2015-01-20,6572941,0,97.469042,91.488084,-82.69
2015-01-21,6572941,0,97.469042,91.488084,-82.69
2015-01-22,6572941,0,97.469042,91.488084,-82.69
2015-01-23,6572941,0,97.469042,91.488084,-82.69
2015-01-26,6572941,0,97.469042,91.488084,-82.69
2015-01-27,6572941,0,97.469042,91.488084,-82.69
2015-01-28,6572941,0,97.469042,91.488084,-82.69
2015-01-29,6572941,0,97.469042,91.488084,-82.69
2015-01-30,6572941,0,97.469042,91.488084,-82.69
2015-02-02,6572941,0,97.469042,91.488084,-82.69
2015-02-03,6572941,0,97.469042,91.488084,-82.69
2015-02-04,6572941,0,97.469042,91.488084,-82.69
2015-02-05,6572941,0,97.469042,91.488084,-82.69
2015-02-06,6572941,0,97.469042,91.488084,-82.69
2015-02-09,6572941,0,97.469042,91.488084,-82.69
2015-02-10,6572941,0,97.469042,91.488084,-82.69
2015-02-11,6572941,0,97.469042,91.488084,-82.69
2015-02-12,6572941,0,97.469042,91.488084,-82.69
2015-02-13,6665556,3136345,97.638822,91.488084,-82.44
2015-02-17,6683650,3136345,98.458308,91.488084,-82.4
2015-02-18,6712341,3136345,98.596452,91.847169,-82.32
2015-02-19,6813394,3136345,98.725349,91.847169,-82.05
2015-02-20,6944381,3136345,99.222558,91.847169,-81.71
2015-02-23,6971827,3136345,99.876304,91.847169,-81.64
2015-02-24,6986175,3136345,99.949985,91.847169,-81.6
2015-02-25,6930035,3136345,100.115723,91.847169,-81.75
2015-02-26,7035451,3136345,100.235415,91.847169,-81.47
2015-02-27,6942511,3136345,100.309051,91.847169,-81.71
2015-03-02,7129641,3136345,100.309051,91.847169,-81.22
2015-03-03,7027343,3136345,100.751035,91.847169,-81.49
2015-03-04,6949374,3136345,100.751035,93.62426,-81.7
2015-03-05,6979934,3136345,100.751035,94.204318,-81.62
2015-03-06,6739787,3136345,100.751035,94.425347,-82.25
2015-03-09,6804656,3136345,100.751035,94.425347,-82.08
2015-03-10,6427906,3136345,100.751035,94.425347,-83.07
2015-03-11,6315004,3136345,100.751035,95.033039,-83.37
2015-03-12,6436014,3136345,100.751035,96.055098,-83.05
2015-03-13,6353054,3136345,100.751035,96.644378,-83.27
2015-03-16,6596322,3136345,100.751035,96.386586,-82.63
2015-03-17,6633123,3136345,100.751035,96.386586,-82.53
2015-03-18,6823998,3136345,100.751035,96.386586,-82.03
2015-03-19,6857055,3136345,100.751035,96.386586,-81.94
2015-03-20,6999273,3136345,100.751035,96.386586,-81.56
2015-03-23,6940642,3136345,100.751035,96.386586,-81.72
2015-03-24,6870153,3136345,100.751035,96.386586,-81.9
2015-03-25,6391117,3136345,100.751035,96.386586,-83.17
2015-03-26,6338715,3136345,100.751035,96.386586,-83.3
2015-03-27,6399851,3136345,100.751035,96.202208,-83.14
2015-03-30,6630044,3136345,100.751035,96.202208,-82.54
2015-03-31,6424804,3136345,100.751035,96.202208,-83.08
2015-04-01,6316255,3136345,100.751035,96.202208,-83.36
2015-04-02,6326862,3136345,100.751035,96.202208,-83.34
2015-04-06,6479076,3136345,100.751035,96.202208,-82.93
2015-04-07,6449133,3136345,100.751035,96.202208,-83.01
2015-04-08,6602594,3136345,100.751035,96.202208,-82.61
2015-04-09,6725489,3136345,100.751035,96.202208,-82.29
2015-04-10,6805964,3136345,100.751035,96.202208,-82.07
2015-04-13,6755435,3136345,100.751035,96.202208,-82.21
2015-04-14,6697415,3136345,100.751035,96.202208,-82.36
2015-04-15,6815944,3136345,100.751035,96.202208,-82.05
2015-04-16,6792236,3136345,100.751035,96.202208,-82.11
2015-04-17,6474710,3136345,100.751035,96.202208,-82.95
2015-04-20,6764166,3136345,100.751035,96.202208,-82.18
2015-04-21,6850877,3136345,100.751035,96.202208,-81.95
2015-04-22,6961919,3136345,100.751035,96.202208,-81.66
2015-04-23,7045512,3136345,100.751035,96.202208,-81.44
2015-04-24,7321241,3136345,101.10275,96.202208,-80.72
2015-04-27,7274456,3136345,102.154846,96.294466,-80.84
2015-04-28,7227047,3136345,102.588576,96.294466,-80.96
2015-04-29,7089179,3136345,102.588576,96.294466,-81.33
2015-04-30,6756056,3136345,102.588576,96.294466,-82.2
2015-05-01,7029294,3136345,102.588576,96.294466,-81.49
2015-05-04,7054244,3136345,102.588576,96.294466,-81.42
2015-05-05,6719875,3136345,102.588576,97.411187,-82.3
2015-05-06,6576393,3136345,102.588576,97.411187,-82.68
2015-05-07,6689305,3136345,102.588576,97.411187,-82.38
2015-05-08,6934470,3136345,102.588576,97.411187,-81.73
2015-05-11,6858366,3136345,102.588576,97.411187,-81.94
2015-05-12,6769777,3136345,102.588576,97.411187,-82.17
2015-05-13,6804713,3136345,102.588576,97.411187,-82.08
2015-05-14,7106025,3136345,102.588576,97.411187,-81.28
2015-05-15,7105397,3136345,102.588576,97.411187,-81.28
2015-05-18,7192732,3136345,102.588576,97.826476,-81.05
2015-05-19,7172145,3136345,102.588576,97.826476,-81.11
2015-05-20,7184004,3136345,102.588576,97.826476,-81.08
2015-05-21,7296915,3136345,102.588576,97.826476,-80.78
2015-05-22,7276949,3136345,102.588576,97.826476,-80.83
2015-05-26,7024928,3136345,102.588576,97.826476,-81.5
2015-05-27,7363039,3136345,102.588576,97.826476,-80.61
2015-05-28,7308767,3136345,102.588576,97.826476,-80.75
2015-05-29,7185249,3136345,102.588576,97.826476,-81.07
2015-06-01,7248258,3136345,102.588576,97.826476,-80.91
2015-06-02,7182131,3136345,102.588576,97.826476,-81.08
2015-06-03,7245137,3136345,102.588576,97.826476,-80.92
2015-06-04,7087307,3136345,102.588576,97.826476,-81.33
2015-06-05,7033657,3136345,102.588576,98.380204,-81.47
2015-06-08,6818437,3136345,102.588576,98.564801,-82.04
2015-06-09,6784750,3136345,102.588576,98.564801,-82.13
2015-06-10,7053623,3136345,102.588576,98.564801,-81.42
2015-06-11,7092300,3136345,102.588576,98.933941,-81.32
2015-06-12,6912010,3136345,102.588576,98.933941,-81.79
2015-06-15,6816565,3136345,102.588576,98.933941,-82.05
2015-06-16,6920745,3136345,102.588576,98.933941,-81.77
2015-06-17,6978761,3136345,102.588576,98.933941,-81.62
2015-06-18,7273835,3136345,102.588576,98.933941,-80.84
2015-06-19,7162789,3136345,102.588576,98.933941,-81.13
2015-06-22,7335593,3136345,102.588576,98.933941,-80.68
2015-06-23,7353683,3136345,102.704281,98.933941,-80.63
2015-06-24,7240771,3136345,102.704281,98.933941,-80.93
2015-06-25,7193359,3136345,102.796784,98.933941,-81.05
2015-06-26,7059858,3136345,102.796784,98.933941,-81.4
2015-06-29,6560799,3136345,102.796784,98.933941,-82.72
2015-06-30,6677326,0,102.796784,98.643451,-82.41
2015-07-01,6677326,0,102.796784,98.643451,-82.41
2015-07-02,6677326,0,102.796784,98.643451,-82.41
2015-07-06,6677326,0,102.796784,98.643451,-82.41
2015-07-07,6677326,0,102.796784,98.643451,-82.41
2015-07-08,6677326,0,102.796784,97.894205,-82.41
2015-07-09,6677326,0,102.796784,97.894205,-82.41
2015-07-10,6677326,0,102.796784,97.894205,-82.41
2015-07-13,6677326,0,102.796784,97.894205,-82.41
2015-07-14,6677326,0,102.796784,97.894205,-82.41
2015-07-15,6677326,0,102.796784,97.894205,-82.41
2015-07-16,6677326,0,102.796784,97.894205,-82.41
2015-07-17,6783340,2706865,103.564556,97.894205,-82.13
2015-07-20,6859257,2706865,105.072319,97.894205,-81.93
2015-07-21,6840409,2706865,105.812342,97.894205,-81.98
2015-07-22,6615896,2706865,105.812342,97.894205,-82.57
2015-07-23,6536750,2706865,105.812342,97.894205,-82.78
2015-07-24,6350999,2706865,105.812342,97.894205,-83.27
2015-07-27,6187867,2706865,105.812342,97.894205,-83.7
2015-07-28,6350999,2706865,105.812342,97.894205,-83.27
2015-07-29,6422071,2706865,105.812342,97.894205,-83.08
2015-07-30,6511446,2706865,105.812342,97.894205,-82.85
2015-07-31,6491526,2706865,105.812342,97.894205,-82.9
2015-08-03,6431764,2706865,105.812342,97.894205,-83.06
2015-08-04,6390306,2706865,105.812342,97.894205,-83.17
2015-08-05,6539982,2706865,105.812342,97.949712,-82.77
2015-08-06,6226094,2706865,105.812342,98.069979,-83.6
2015-08-07,6201326,2706865,105.812342,99.022744,-83.67
2015-08-10,6410764,2706865,105.812342,100.428747,-83.11
2015-08-11,6166332,2706865,105.812342,101.19654,-83.76
2015-08-12,6220707,2706865,105.812342,101.19654,-83.61
2015-08-13,6192713,2706865,105.812342,100.105016,-83.69
2015-08-14,6226094,2706865,105.812342,100.105016,-83.6
2015-08-17,6378999,2706865,105.812342,100.105016,-83.2
2015-08-18,6277243,2706865,105.812342,100.105016,-83.47
2015-08-19,6159329,2706865,105.812342,100.105016,-83.78
2015-08-20,5652154,2706865,105.812342,100.105016,-85.11
2015-08-21,5394718,0,105.812342,99.041224,-85.79
2015-08-24,5394718,0,105.812342,94.721451,-85.79
2015-08-25,5394718,0,105.812342,78.385668,-85.79
2015-08-26,5394718,0,105.812342,78.385668,-85.79
2015-08-27,5394718,0,105.812342,78.385668,-85.79
2015-08-28,5394718,0,105.812342,78.385668,-85.79
2015-08-31,5394718,0,105.812342,78.385668,-85.79
2015-09-01,5394718,0,105.812342,78.385668,-85.79
2015-09-02,5394718,0,105.812342,78.385668,-85.79
2015-09-03,5394718,0,105.812342,78.385668,-85.79
2015-09-04,5394718,0,105.812342,78.385668,-85.79
2015-09-08,5394718,0,105.812342,78.385668,-85.79
2015-09-09,5394718,0,105.812342,78.385668,-85.79
2015-09-10,5394718,0,105.812342,78.385668,-85.79
2015-09-11,5394718,0,105.812342,78.385668,-85.79
2015-09-14,5394718,0,105.812342,78.385668,-85.79
2015-09-15,5394718,0,105.812342,78.385668,-85.79
2015-09-16,5394718,0,105.812342,78.385668,-85.79
2015-09-17,5394718,0,105.812342,78.385668,-85.79
2015-09-18,5394718,0,105.812342,78.385668,-85.79
2015-09-21,5394718,0,105.812342,78.385668,-85.79
2015-09-22,5394718,0,105.812342,78.385668,-85.79
2015-09-23,5394718,0,105.812342,90.660593,-85.79
2015-09-24,5394718,0,105.812342,91.511614,-85.79
2015-09-25,5394718,0,105.812342,93.084145,-85.79
2015-09-28,5394718,0,105.812342,93.084145,-85.79
2015-09-29,5394718,0,105.812342,92.438996,-85.79
2015-09-30,5394718,0,105.812342,91.567339,-85.79
2015-10-01,5394718,0,105.812342,91.567339,-85.79
2015-10-02,5394718,0,105.812342,91.567339,-85.79
2015-10-05,5394718,0,105.812342,91.567339,-85.79
2015-10-06,5394718,0,105.812342,91.567339,-85.79
2015-10-07,5394718,0,105.636572,91.567339,-85.79
2015-10-08,5394718,0,104.683817,91.567339,-85.79
2015-10-09,5394718,0,104.619082,91.567339,-85.79
2015-10-12,5394718,0,104.526593,91.567339,-85.79
2015-10-13,5394718,0,104.526593,91.567339,-85.79
2015-10-14,5394718,0,104.526593,91.567339,-85.79
2015-10-15,5394718,0,104.526593,91.567339,-85.79
2015-10-16,5394718,0,104.526593,91.567339,-85.79
2015-10-19,5394718,0,104.526593,91.567339,-85.79
2015-10-20,5394718,0,104.526593,91.567339,-85.79
2015-10-21,5394718,0,104.526593,91.567339,-85.79
2015-10-22,5394718,0,104.526593,91.567339,-85.79
2015-10-23,5394718,0,104.064036,91.567339,-85.79
2015-10-26,5401425,2296888,105.003407,91.567339,-85.77
2015-10-27,5436604,2296888,105.003407,91.567339,-85.68
2015-10-28,5562699,2296888,105.003407,93.171514,-85.35
2015-10-29,5542137,2296888,105.726669,93.171514,-85.4
2015-10-30,5466298,2296888,105.735951,93.171514,-85.6
2015-11-02,5652698,2296888,105.782324,96.602376,-85.11
2015-11-03,5706608,2296888,106.403559,96.602376,-84.97
2015-11-04,5708891,2296888,107.024836,96.630203,-84.96
2015-11-05,5658635,2296888,107.071219,96.630203,-85.1
2015-11-06,5677369,2296888,107.071219,97.817114,-85.05
2015-11-09,5494626,2296888,107.071219,97.817114,-85.53
2015-11-10,5455792,2296888,107.071219,97.817114,-85.63
2015-11-11,5431579,2296888,107.071219,97.817114,-85.69
2015-11-12,5273962,2296888,107.071219,98.456917,-86.11
2015-11-13,4963755,2296888,107.071219,99.569641,-86.93
2015-11-16,5170714,2296888,107.071219,99.662363,-86.38
2015-11-17,5188531,2296888,107.071219,99.662363,-86.33
2015-11-18,5485946,2296888,107.071219,99.662363,-85.55
2015-11-19,5494169,2296888,107.071219,100.302183,-85.53
2015-11-20,5603356,2296888,107.071219,101.516908,-85.24
2015-11-23,5558128,2296888,107.071219,101.516908,-85.36
2015-11-24,5540766,2296888,107.071219,101.516908,-85.41
2015-11-25,5553105,2296888,107.071219,101.516908,-85.37
2015-11-27,5573202,2296888,107.071219,101.516908,-85.32
2015-11-30,5538028,2296888,107.071219,101.516908,-85.41
2015-12-01,5702494,2296888,107.071219,101.516908,-84.98
2015-12-02,5598787,2296888,107.071219,101.516908,-85.25
2015-12-03,5313254,2296888,107.330843,101.516908,-86.01
2015-12-04,5678280,2296888,107.330843,101.516908,-85.04
2015-12-07,5608839,2296888,107.330843,101.516908,-85.23
2015-12-08,5609298,2296888,107.330843,101.516908,-85.23
2015-12-09,5347972,2296888,107.330843,101.516908,-85.91
2015-12-10,5423811,2296888,107.330843,101.516908,-85.71
2015-12-11,5051928,2296888,107.330843,101.516908,-86.69
2015-12-14,5165231,2296888,107.330843,101.516908,-86.39
2015-12-15,5252947,2296888,107.330843,101.424184,-86.16
2015-12-16,5485032,2296888,107.330843,101.424184,-85.55
2015-12-17,5256602,2296888,107.330843,101.424184,-86.15
2015-12-18,4967869,2296888,107.330843,101.424184,-86.91
2015-12-21,5115430,2296888,107.330843,101.424184,-86.53
2015-12-22,5212286,2296888,107.330843,101.424184,-86.27
2015-12-23,5331528,2296888,107.330843,101.424184,-85.96
2015-12-24,5320563,2296888,107.330843,101.424184,-85.99
2015-12-28,5319192,2296888,107.330843,101.424184,-85.99
2015-12-29,5561782,2296888,107.330843,101.424184,-85.35
