Date,equity,position,buy_buffer_pct,sell_buffer_pct,upper_band,lower_band,drawdown_pct
2020-11-16,25691203,432314,0.03,0.05,55.060469,50.783927,-8.95
2020-11-17,25665539,432314,0.03,0.05,55.121048,50.839802,-9.04
2020-11-18,25529921,432314,0.03,0.05,55.17781,50.892155,-9.52
2020-11-19,25709530,432314,0.03,0.05,55.238266,50.947915,-8.89
2020-11-20,25786504,432314,0.03,0.05,55.299944,51.004803,-8.61
2020-11-23,25753514,432314,0.03,0.05,55.360227,51.060403,-8.73
2020-11-24,26138386,432314,0.03,0.05,55.429033,51.123866,-7.37
2020-11-25,26105397,432314,0.03,0.05,55.496374,51.185976,-7.48
2020-11-27,26285004,432314,0.03,0.05,55.567302,51.251395,-6.85
2020-11-30,25713193,432314,0.03,0.05,55.623968,51.30366,-8.87
2020-12-01,26317999,432314,0.03,0.05,55.694409,51.368629,-6.73
2020-12-02,26321659,432314,0.03,0.05,55.764235,51.433032,-6.72
2020-12-03,26365644,432314,0.03,0.05,55.834409,51.497756,-6.56
2020-12-04,26589232,432314,0.03,0.05,55.909186,51.566725,-5.77
2020-12-07,26372973,432314,0.03,0.05,55.978092,51.630279,-6.54
2020-12-08,26464608,432314,0.03,0.05,56.048485,51.695204,-6.21
2020-12-09,26501267,432314,0.03,0.05,56.119046,51.760285,-6.08
2020-12-10,26537924,432314,0.03,0.05,56.189774,51.82552,-5.95
2020-12-11,26457281,432314,0.03,0.05,56.257886,51.888342,-6.24
2020-12-14,26473563,432314,0.03,0.05,56.325707,51.950895,-6.18
2020-12-15,26743741,432314,0.03,0.05,56.399258,52.018733,-5.22
2020-12-16,26847365,432314,0.03,0.05,56.474534,52.088163,-4.85
2020-12-17,27036122,432314,0.03,0.05,56.553536,52.161028,-4.19
2020-12-18,26895478,432314,0.03,0.05,56.628417,52.230093,-4.68
2020-12-21,26551286,432314,0.03,0.05,56.694394,52.290945,-5.9
2020-12-22,26484668,432314,0.03,0.05,56.758134,52.349736,-6.14
2020-12-23,26769647,432314,0.03,0.05,56.827997,52.414172,-5.13
2020-12-24,26780750,432314,0.03,0.05,56.897427,52.47821,-5.09
2020-12-28,26999107,432314,0.03,0.05,56.971343,52.546385,-4.32
2020-12-29,27173063,432314,0.03,0.05,57.048648,52.617685,-3.7
2020-12-30,27210069,432314,0.03,0.05,57.126061,52.689085,-3.57
2020-12-31,27002814,432314,0.03,0.05,57.19779,52.755243,-4.3
2021-01-04,27143445,432314,0.03,0.05,57.272139,52.823818,-3.81
2021-01-05,27424730,432314,0.03,0.05,57.352417,52.89786,-2.81
2021-01-06,27739316,432314,0.03,0.05,57.439354,52.978045,-1.69
2021-01-07,27768925,432314,0.03,0.05,57.526128,53.058079,-1.59
2021-01-08,28027999,432314,0.03,0.05,57.61818,53.142981,-0.67
2021-01-11,27661597,432314,0.03,0.05,57.70063,53.219028,-1.97
2021-01-12,27787435,432314,0.03,0.05,57.785243,53.297068,-1.52
2021-01-13,27750425,432314,0.03,0.05,57.868136,53.373524,-1.65
2021-01-14,27972486,432314,0.03,0.05,57.955469,53.454074,-0.87
2021-01-15,27535762,432314,0.03,0.05,58.03158,53.524273,-2.42
2021-01-19,27735619,432314,0.03,0.05,58.111671,53.598144,-1.71
2021-01-20,27924371,432314,0.03,0.05,58.195441,53.675406,-1.04
2021-01-21,27946581,432314,0.03,0.05,58.278903,53.752386,-0.96
2021-01-22,27813340,432314,0.03,0.05,58.358376,53.825686,-1.43
2021-01-25,27780027,432314,0.03,0.05,58.436268,53.897529,-1.55
2021-01-26,27820741,432314,0.03,0.05,58.514351,53.969547,-1.41
2021-01-27,27184162,432314,0.03,0.05,58.576565,54.026929,-3.66
2021-01-28,27358109,432314,0.03,0.05,58.642284,54.087544,-3.04
2021-01-29,26791853,432314,0.03,0.05,58.693925,54.135174,-5.05
2021-02-01,27110142,432314,0.03,0.05,58.752598,54.18929,-3.92
2021-02-02,27384019,432314,0.03,0.05,58.81718,54.248855,-2.95
2021-02-03,27450640,432314,0.03,0.05,58.882699,54.309285,-2.72
2021-02-04,27480242,432314,0.03,0.05,58.948267,54.369761,-2.61
2021-02-05,27650493,432314,0.03,0.05,59.017219,54.433357,-2.01
2021-02-08,27842949,432314,0.03,0.05,59.090048,54.500529,-1.33
2021-02-09,27994687,432314,0.03,0.05,59.165749,54.570351,-0.79
2021-02-10,27898465,432314,0.03,0.05,59.238415,54.637373,-1.13
2021-02-11,28087214,432314,0.03,0.05,59.314834,54.707856,-0.46
