date,asset_id,pre_shares,post_shares,pre_weight_pct,post_weight_pct,pre_value,post_value,delta_shares,delta_value,rebalance_reason
2018-09-05,qld,1638769,1544949,37.11,34.48,20327321,18666891,-93820,-1660430,monthly
2018-09-05,gld,61865,72681,12.75,15.21,6986414,8236210,10816,1249796,monthly
2018-09-05,tlt,79892,86174,13.91,15.13,7616901,8193926,6282,577025,monthly
2018-09-05,cash,0,0,0.0,0.0,114,89,0,-25,monthly
2018-10-30,sso,1268341,1311474,33.85,35.39,15863261,16882391,43133,1019130,daily
2018-10-30,qld,1544949,1727780,31.32,35.32,14680028,16849312,182831,2169284,daily
2018-10-30,gld,72681,60358,18.04,14.65,8453526,6989456,-12323,-1464070,daily
2018-10-30,tlt,86174,76907,16.79,14.65,7870573,6989287,-9267,-881286,daily
2018-10-30,cash,0,0,0.0,0.0,89,19,0,-70,daily
2018-12-20,sso,1311474,1311474,33.65,32.97,14690116,14219892,0,-470224,
2018-12-20,qld,1727780,0,33.0,0.0,14408214,0,-1727780,-14408214,
2018-12-20,gld,60358,60358,16.23,16.69,7087839,7197087,0,109248,
2018-12-20,tlt,76907,76907,17.11,17.26,7472021,7444888,0,-27133,
2018-12-20,cash,0,0,0.0,33.09,19,14271646,0,14271627,
2018-12-24,sso,1311474,0,32.04,0.0,13617570,0,-1311474,-13617570,
2018-12-24,qld,0,0,0.0,0.0,0,0,0,0,
2018-12-24,gld,60358,60358,16.86,17.09,7165701,7244166,0,78465,
2018-12-24,tlt,76907,76907,17.52,17.65,7443657,7480652,0,36995,
2018-12-24,cash,0,0,33.58,65.26,14271646,27660214,0,13388568,
2019-01-03,sso,0,0,0.0,0.0,0,0,0,0,monthly
2019-01-03,qld,0,0,0.0,0.0,0,0,0,0,monthly
2019-01-03,gld,60358,52567,17.22,15.09,7323236,6435777,-7791,-887459,monthly
2019-01-03,tlt,76907,65097,17.72,15.12,7531834,6447775,-11810,-1084059,monthly
2019-01-03,cash,0,0,65.06,69.79,27660214,29760611,0,2100397,monthly
2019-03-21,sso,0,1063935,0.0,35.17,0,15336348,1063935,15336348,daily
2019-03-21,qld,0,1349395,0.0,35.47,0,15464559,1349395,15464559,daily
2019-03-21,gld,52567,51601,15.28,14.64,6527770,6382011,-966,-145759,daily
2019-03-21,tlt,65097,64864,15.05,14.73,6430915,6422000,-233,-8915,daily
2019-03-21,cash,0,0,69.67,0.0,29760611,23,0,-29760588,daily
2019-06-04,sso,1063935,1076747,34.57,35.38,14107133,14894480,12812,787347,monthly
2019-06-04,qld,1349395,1449015,32.54,35.72,13277446,15036947,99620,1759501,monthly
2019-06-04,gld,51601,48907,15.82,14.54,6455801,6120711,-2694,-335090,monthly
2019-06-04,tlt,64864,56938,17.06,14.35,6961741,6041384,-7926,-920357,monthly
2019-06-04,cash,0,0,0.0,0.0,23,7,0,-16,monthly
2019-07-02,sso,1076747,1058345,35.61,34.88,16652088,16455660,-18402,-196428,monthly
2019-07-02,qld,1449015,1346260,37.66,34.97,17612770,16496687,-102755,-1116083,monthly
2019-07-02,gld,48907,53667,13.66,15.18,6388232,7159714,4760,771482,monthly
2019-07-02,tlt,56938,65285,13.07,14.97,6113797,7064140,8347,950343,monthly
2019-07-02,cash,0,0,0.0,0.0,7,109,0,102,monthly
2019-09-04,sso,1058345,1107646,33.41,35.11,15653256,16744825,49301,1091569,monthly
