날짜,실제_종가,시뮬_종가,실제_일일수익률,시뮬_일일수익률,일일수익률_차이,가격_차이_비율,실제_누적수익률,시뮬_누적수익률,누적수익률_차이
2015-03-16,2.1065,2.0413,3.8292,3.8648,-0.0356,-3.0921,919.0065,887.498,31.5085
2015-03-17,2.1182,2.0509,0.5579,0.4696,0.0883,-3.1772,924.692,892.1353,32.5567
2015-03-18,2.1792,2.1112,2.8775,2.9391,-0.0615,-3.1193,954.1779,921.2948,32.8831
2015-03-19,2.1897,2.1204,0.4844,0.4364,0.0481,-3.1657,959.2848,925.7514,33.5335
2015-03-20,2.2352,2.1614,2.074,1.9336,0.1405,-3.2989,981.2547,945.5851,35.6697
2015-03-23,2.2164,2.1487,-0.8377,-0.589,-0.2487,-3.0564,972.197,939.4263,32.7708
2015-03-24,2.1939,2.1253,-1.0155,-1.0886,0.073,-3.1279,961.3083,928.1115,33.1969
2015-03-25,2.041,1.9792,-6.9727,-6.8739,-0.0988,-3.025,887.3064,857.4405,29.8659
2015-03-26,2.0242,1.9588,-0.82,-1.0325,0.2125,-3.2328,879.2109,847.5549,31.656
2015-03-27,2.0437,1.9821,0.9645,1.1904,-0.2259,-3.0163,888.6556,858.8344,29.8212
2015-03-30,2.1172,2.0501,3.5968,3.4317,0.1652,-3.171,924.216,891.7385,32.4774
2015-03-31,2.0517,1.9848,-3.0956,-3.1846,0.089,-3.2599,892.5101,860.1553,32.3549
2015-04-01,2.017,1.9536,-1.6895,-1.571,-0.1185,-3.1433,875.7419,845.0717,30.6703
2015-04-02,2.0204,1.9574,0.1679,0.1914,-0.0235,-3.1205,877.3804,846.8808,30.4996
2015-04-06,2.069,2.0053,2.4058,2.4458,-0.04,-3.0827,900.894,870.0398,30.8542
2015-04-07,2.0595,1.9949,-0.4621,-0.518,0.0559,-3.1371,896.2684,865.0147,31.2536
2015-04-08,2.1085,2.0422,2.3796,2.3734,0.0061,-3.1429,919.9754,887.9187,32.0567
2015-04-09,2.1477,2.0805,1.8613,1.8763,-0.015,-3.1287,938.9606,906.4551,32.5055
2015-04-10,2.1734,2.1059,1.1965,1.2215,-0.025,-3.1047,951.392,918.7493,32.6427
2015-04-13,2.1573,2.0899,-0.7424,-0.7603,0.0178,-3.1221,943.5862,911.0041,32.5821
2015-04-14,2.1388,2.0717,-0.8588,-0.8737,0.0149,-3.1367,934.6238,902.1707,32.4532
2015-04-15,2.1766,2.1104,1.7698,1.867,-0.0973,-3.0441,952.9342,920.8815,32.0527
2015-04-16,2.169,2.1014,-0.3478,-0.4258,0.078,-3.12,949.2717,916.5344,32.7373
2015-04-17,2.0676,2.0028,-4.6749,-4.6885,0.0136,-3.1339,900.2196,868.874,31.3456
2015-04-20,2.1601,2.0928,4.4706,4.4911,-0.0205,-3.1148,944.9354,912.3873,32.5481
2015-04-21,2.1878,2.1195,1.2819,1.274,0.0079,-3.1224,958.3304,925.2848,33.0455
2015-04-22,2.2232,2.154,1.6209,1.6295,-0.0087,-3.1142,975.4846,941.9923,33.4923
2015-04-23,2.2499,2.1782,1.2007,1.1236,0.0771,-3.188,988.3983,953.7003,34.698
2015-04-24,2.338,2.2667,3.9136,4.0626,-0.1491,-3.0491,1030.9933,996.5083,34.485
2015-04-27,2.323,2.2493,-0.6391,-0.7685,0.1294,-3.1754,1023.7656,988.0817,35.6839
2015-04-28,2.3079,2.2356,-0.6517,-0.6071,-0.0446,-3.1319,1016.4416,981.4762,34.9655
2015-04-29,2.2639,2.1934,-1.9077,-1.8896,-0.0181,-3.114,995.1436,961.0404,34.1032
2015-04-30,2.1575,2.0897,-4.699,-4.7272,0.0282,-3.1427,943.6825,910.8825,32.8
2015-05-01,2.2447,2.1722,4.0443,3.9495,0.0948,-3.231,985.8924,950.8072,35.0852
2015-05-04,2.2527,2.1828,0.355,0.4867,-0.1317,-3.104,989.747,955.9213,33.8257
2015-05-05,2.1459,2.0759,-4.74,-4.8972,0.1573,-3.2639,938.0933,904.2104,33.8828
2015-05-06,2.1001,2.0328,-2.1352,-2.0745,-0.0607,-3.204,915.9279,883.3778,32.5501
2015-05-07,2.1362,2.0692,1.7169,1.7907,-0.0738,-3.1338,933.3704,900.9871,32.3833
2015-05-08,2.2145,2.1465,3.6651,3.7364,-0.0713,-3.0671,971.2441,938.3875,32.8566
2015-05-11,2.1902,2.1215,-1.0975,-1.1678,0.0702,-3.136,959.487,926.2617,33.2254
2015-05-12,2.1619,2.0925,-1.2916,-1.3662,0.0746,-3.2092,945.8023,912.2406,33.5616
2015-05-13,2.173,2.1051,0.516,0.6038,-0.0878,-3.1247,951.199,918.3526,32.8464
2015-05-14,2.2692,2.1973,4.428,4.3805,0.0475,-3.1687,997.7457,962.9611,34.7846
2015-05-15,2.269,2.1972,-0.0088,-0.0085,-0.0003,-3.1685,997.6495,962.8709,34.7786
2015-05-18,2.2969,2.2258,1.2291,1.3056,-0.0764,-3.0954,1011.1412,976.7474,34.3938
2015-05-19,2.2904,2.2184,-0.2863,-0.3355,0.0493,-3.1432,1007.9606,973.1348,34.8257
2015-05-20,2.2942,2.2224,0.1653,0.1824,-0.0171,-3.1267,1009.792,975.0924,34.6996
2015-05-21,2.3302,2.2568,1.5717,1.5459,0.0258,-3.1513,1027.235,991.7124,35.5226
2015-05-22,2.3238,2.2499,-0.2736,-0.3069,0.0333,-3.1836,1024.1507,988.3618,35.7888
2015-05-26,2.2434,2.1721,-3.4633,-3.4574,-0.0059,-3.1777,985.2176,950.7328,34.4848
2015-05-27,2.3513,2.2769,4.8131,4.8267,-0.0136,-3.1651,1037.4499,1001.4485,36.0014
2015-05-28,2.334,2.2613,-0.7371,-0.6844,-0.0528,-3.1136,1029.0655,993.9106,35.1549
2015-05-29,2.2945,2.2207,-1.69,-1.797,0.107,-3.2191,1009.9846,974.2536,35.731
2015-06-01,2.3147,2.2429,0.8769,1.0,-0.1231,-3.1009,1019.7181,984.9966,34.7215
2015-06-02,2.2936,2.2214,-0.9123,-0.9595,0.0472,-3.1471,1009.5028,974.586,34.9167
2015-06-03,2.3137,2.2412,0.8773,0.8909,-0.0136,-3.134,1019.2363,984.1593,35.077
2015-06-04,2.2633,2.1898,-2.1784,-2.2912,0.1128,-3.2457,994.8549,959.3192,35.5357
2015-06-05,2.2461,2.174,-0.757,-0.7205,-0.0365,-3.2101,986.5668,951.6866,34.8802
2015-06-08,2.1774,2.1076,-3.0599,-3.0552,-0.0046,-3.2055,953.3192,919.5549,33.7643
2015-06-09,2.1667,2.0969,-0.494,-0.5077,0.0137,-3.2188,948.1156,914.3787,33.7369
2015-06-10,2.2525,2.1829,3.9628,4.1022,-0.1393,-3.0891,989.6507,955.9903,33.6604
2015-06-11,2.2649,2.1923,0.5484,0.4298,0.1186,-3.2034,995.6259,960.5289,35.0971
2015-06-12,2.2073,2.1381,-2.542,-2.4709,-0.0711,-3.1327,967.7746,934.324,33.4507
2015-06-15,2.1768,2.1061,-1.3809,-1.4982,0.1174,-3.248,953.03,918.8273,34.2027
2015-06-16,2.2101,2.1404,1.5284,1.6272,-0.0988,-3.1539,969.1243,935.4051,33.7191
2015-06-17,2.2286,2.1579,0.8382,0.8187,0.0196,-3.1727,978.0862,943.882,34.2042
2015-06-18,2.3228,2.2521,4.2282,4.3636,-0.1354,-3.0469,1023.6693,989.4323,34.237
2015-06-19,2.2874,2.2185,-1.5266,-1.4918,-0.0348,-3.0127,1006.5156,973.1801,33.3355
2015-06-22,2.3426,2.2673,2.4125,2.2027,0.2097,-3.2113,1033.2098,996.8192,36.3906
2015-06-23,2.3483,2.2727,0.2467,0.2353,0.0113,-3.2222,1036.0049,999.4004,36.6045
2015-06-24,2.3123,2.2374,-1.5355,-1.552,0.0165,-3.2384,1018.5614,982.3375,36.2239
2015-06-25,2.2971,2.2238,-0.6547,-0.6074,-0.0473,-3.1924,1011.238,975.7632,35.4748
2015-06-26,2.2545,2.1793,-1.8559,-1.9994,0.1435,-3.3339,990.6143,954.2539,36.3604
2015-06-29,2.0951,2.0248,-7.069,-7.092,0.023,-3.3578,913.5188,879.4866,34.0322
2015-06-30,2.119,2.0462,1.141,1.06,0.0811,-3.4353,925.0833,889.8689,35.2144
2015-07-01,2.1625,2.0948,2.0494,2.373,-0.3235,-3.1291,946.0916,913.3581,32.7334
2015-07-02,2.1706,2.0964,0.3777,0.0748,0.3029,-3.4214,950.0428,914.1164,35.9265
2015-07-06,2.1523,2.0816,-0.8444,-0.7032,-0.1412,-3.2839,941.1767,906.9851,34.1916
2015-07-07,2.1633,2.0971,0.5091,0.7435,-0.2344,-3.0584,946.4771,914.4717,32.0054
2015-07-08,2.0549,1.9874,-5.0097,-5.2322,0.2225,-3.2855,894.0518,861.3922,32.6597
2015-07-09,2.0489,1.9838,-0.2908,-0.1782,-0.1126,-3.1763,891.1609,859.679,31.4819
2015-07-10,2.1441,2.0746,4.6476,4.575,0.0726,-3.2434,937.2259,903.5844,33.6415
2015-07-13,2.2537,2.1837,5.1101,5.2584,-0.1484,-3.1068,990.2288,956.3571,33.8717
2015-07-14,2.2989,2.2266,2.0066,1.9633,0.0433,-3.1479,1012.1048,977.0965,35.0083
2015-07-15,2.3099,2.2336,0.4766,0.318,0.1586,-3.3008,1017.4053,980.5219,36.8834
2015-07-16,2.4001,2.3282,3.9068,4.2313,-0.3244,-2.9989,1061.0602,1026.2414,34.8187
2015-07-17,2.5099,2.4309,4.5734,4.4135,0.1599,-3.1472,1114.1603,1075.9479,38.2124
2015-07-20,2.538,2.4557,1.1191,1.0215,0.0977,-3.2408,1127.7483,1087.9599,39.7884
2015-07-21,2.531,2.451,-0.2747,-0.1929,-0.0819,-3.1613,1124.3751,1085.6688,38.7063
2015-07-22,2.4479,2.3675,-3.2822,-3.406,0.1238,-3.2853,1084.1892,1045.2854,38.9038
2015-07-23,2.4187,2.3408,-1.1963,-1.1273,-0.069,-3.2178,1070.0226,1032.3742,37.6484
2015-07-24,2.3499,2.2718,-2.8416,-2.9498,0.1082,-3.3256,1036.7755,998.9711,37.8044
2015-07-27,2.2896,2.2152,-2.5687,-2.4928,-0.0759,-3.2503,1007.5755,971.5762,35.9993
2015-07-28,2.3499,2.2723,2.6364,2.5782,0.0582,-3.3052,1036.7755,999.2031,37.5724
2015-07-29,2.3762,2.2978,1.119,1.1253,-0.0062,-3.2992,1049.4962,1011.572,37.9242
2015-07-30,2.4093,2.3304,1.3917,1.4167,-0.025,-3.2753,1065.4933,1027.3195,38.1737
2015-07-31,2.4019,2.3221,-0.3059,-0.3566,0.0507,-3.3245,1061.928,1023.3,38.6281
2015-08-03,2.3798,2.3001,-0.9206,-0.9465,0.0259,-3.3498,1051.2309,1012.6674,38.5635
2015-08-04,2.3645,2.2869,-0.6446,-0.5732,-0.0714,-3.2803,1043.8102,1006.2896,37.5205
2015-08-05,2.4199,2.3397,2.3423,2.3075,0.0348,-3.3132,1070.6012,1031.817,38.7841
2015-08-06,2.3037,2.2269,-4.7995,-4.8193,0.0197,-3.3332,1014.4176,977.2717,37.1459
2015-08-07,2.2945,2.2183,-0.3978,-0.3888,-0.0089,-3.3245,1009.9846,973.0828,36.9018
2015-08-10,2.372,2.2941,3.3773,3.418,-0.0407,-3.2865,1047.4722,1009.7607,37.7115
2015-08-11,2.2816,2.2057,-3.8128,-3.8538,0.0409,-3.3276,1003.721,966.9932,36.7278
2015-08-12,2.3017,2.2283,0.8818,1.0264,-0.1446,-3.1891,1013.4535,977.9446,35.5089
2015-08-13,2.2914,2.2172,-0.45,-0.4972,0.0472,-3.2349,1008.4429,972.5855,35.8574
2015-08-14,2.3037,2.2273,0.539,0.4536,0.0855,-3.3172,1014.4176,977.4502,36.9674
2015-08-17,2.3603,2.2827,2.4559,2.4888,-0.0329,-3.2862,1041.7867,1004.2656,37.5211
2015-08-18,2.3226,2.2475,-1.5952,-1.5432,-0.052,-3.2351,1023.5726,987.2242,36.3483
2015-08-19,2.279,2.2029,-1.8784,-1.9841,0.1058,-3.3394,1002.4676,965.6521,36.8155
2015-08-20,2.0914,2.0197,-8.2343,-8.3169,0.0827,-3.4264,911.6874,877.0224,34.665
2015-08-21,1.8312,1.7547,-12.4404,-13.1203,0.6799,-4.1763,785.8291,748.8338,36.9953
2015-08-24,1.6142,1.552,-11.8472,-11.5517,-0.2955,-3.8551,680.8827,650.7791,30.1037
2015-08-25,1.5929,1.5344,-1.3206,-1.136,-0.1845,-3.6753,670.5707,642.2501,28.3206
2015-08-26,1.8228,1.7661,14.4323,15.1,-0.6677,-3.1132,781.7815,754.3296,27.4519
2015-08-27,1.9652,1.9001,7.8142,7.591,0.2232,-3.3138,850.6857,819.1816,31.5041
2015-08-28,1.9637,1.8989,-0.0811,-0.0653,-0.0157,-3.2986,849.9151,818.5811,31.334
2015-08-31,1.8907,1.8281,-3.7131,-3.7296,0.0165,-3.3151,814.6435,784.3218,30.3218
2015-09-01,1.7192,1.6565,-9.0717,-9.3845,0.3128,-3.6477,731.6696,701.3325,30.3371
2015-09-02,1.8591,1.7965,8.1344,8.4525,-0.3181,-3.3643,799.3208,769.0652,30.2556
2015-09-03,1.8284,1.7699,-1.6502,-1.4812,-0.169,-3.1982,784.4799,756.1922,28.2877
2015-09-04,1.7672,1.7066,-3.345,-3.5777,0.2327,-3.4313,754.8943,725.5604,29.3339
2015-09-08,1.9172,1.8508,8.4884,8.4487,0.0397,-3.4666,827.4609,795.3093,32.1516
2015-09-09,1.8505,1.7882,-3.4809,-3.3788,-0.1021,-3.3645,795.1765,765.0584,30.1182
2015-09-10,1.9097,1.8465,3.1974,3.2554,-0.0581,-3.3101,823.7985,793.2196,30.5789
2015-09-11,1.9405,1.8769,1.617,1.6487,-0.0317,-3.28,838.7362,807.9457,30.7904
2015-09-14,1.9232,1.8597,-0.8932,-0.918,0.0249,-3.3043,830.3518,799.6105,30.7413
2015-09-15,1.9903,1.9252,3.4908,3.5258,-0.0351,-3.2715,862.8283,831.3292,31.499
2015-09-16,2.0236,1.9576,1.6715,1.6817,-0.0101,-3.2619,878.9221,846.991,31.9311
2015-09-17,2.0292,1.9596,0.2756,0.1034,0.1723,-3.4281,881.6205,847.97,33.6505
2015-09-18,1.9433,1.8759,-4.2313,-4.2754,0.0442,-3.4726,840.0853,807.4401,32.6452
2015-09-21,1.9599,1.8933,0.8508,0.9311,-0.0803,-3.3958,848.0836,815.889,32.1947
2015-09-22,1.8734,1.8082,-4.4114,-4.4939,0.0825,-3.4791,806.2597,774.7298,31.5299
2015-09-23,1.8764,1.8122,0.1595,0.2219,-0.0624,-3.419,807.7051,776.6706,31.0345
2015-09-24,1.8547,1.7923,-1.1573,-1.103,-0.0543,-3.3659,797.2005,767.0013,30.1992
2015-09-25,1.8097,1.7465,-2.4275,-2.552,0.1245,-3.4893,775.4212,744.8755,30.5457
2015-09-28,1.6537,1.5972,-8.6196,-8.5493,-0.0703,-3.415,699.9637,672.645,27.3188
2015-09-29,1.6292,1.5721,-1.4817,-1.5688,0.087,-3.5003,688.1104,660.5239,27.5865
2015-09-30,1.7369,1.6806,6.6153,6.8979,-0.2826,-3.2445,740.2459,712.984,27.2619
2015-10-01,1.7613,1.7032,1.3993,1.3477,0.0516,-3.2937,752.0034,723.9408,28.0627
2015-10-02,1.8527,1.7926,5.1917,5.2449,-0.0532,-3.2448,796.2369,767.1555,29.0814
2015-10-05,1.9372,1.8695,4.5591,4.2892,0.27,-3.4947,837.0977,804.3492,32.7485
2015-10-06,1.9095,1.8427,-1.4295,-1.4303,0.0008,-3.4955,823.7022,791.4146,32.2876
2015-10-07,1.9401,1.8757,1.6067,1.7914,-0.1848,-3.32,838.5431,807.3838,31.1593
2015-10-08,1.9639,1.898,1.2219,1.1844,0.0375,-3.3558,850.0114,818.1311,31.8803
2015-10-09,1.9878,1.9236,1.2172,1.3493,-0.132,-3.2297,861.5754,830.519,31.0564
2015-10-12,2.0045,1.9375,0.8419,0.7237,0.1181,-3.3431,869.6704,837.2536,32.4168
2015-10-13,1.9652,1.8998,-1.9579,-1.9469,-0.0109,-3.3323,850.6857,819.0059,31.6798
2015-10-14,1.9569,1.8905,-0.4257,-0.4892,0.0634,-3.3939,846.6382,814.5104,32.1278
2015-10-15,2.0525,1.9835,4.8865,4.9193,-0.0328,-3.3637,892.8957,859.498,33.3977
2015-10-16,2.078,2.0082,1.2423,1.2453,-0.003,-3.3608,905.2308,871.4471,33.7837
2015-10-19,2.1153,2.0425,1.7928,1.7118,0.081,-3.4377,923.2523,888.0765,35.1758
2015-10-20,2.0802,2.0108,-1.6576,-1.5535,-0.1041,-3.3354,906.2911,872.7269,33.5642
2015-10-21,2.0467,1.9738,-1.6089,-1.8388,0.2299,-3.5613,890.1011,854.8408,35.2602
2015-10-22,2.168,2.0943,5.9276,6.102,-0.1745,-3.4024,948.7899,913.1054,35.6845
2015-10-23,2.3483,2.2699,8.3158,8.3863,-0.0706,-3.3395,1036.0049,998.0678,37.9371
2015-10-26,2.3553,2.2739,0.2968,0.1777,0.1192,-3.4544,1039.3771,1000.019,39.3581
2015-10-27,2.3706,2.2877,0.6513,0.6029,0.0484,-3.5007,1046.7978,1006.6515,40.1463
2015-10-28,2.4256,2.3445,2.3193,2.4854,-0.166,-3.3441,1073.3958,1034.1557,39.24
2015-10-29,2.4167,2.3332,-0.3696,-0.4821,0.1125,-3.4533,1069.0594,1028.6883,40.3711
2015-10-30,2.3836,2.3017,-1.3684,-1.3525,-0.0159,-3.4377,1053.0619,1013.4229,39.639
2015-11-02,2.4649,2.3794,3.4099,3.3798,0.0301,-3.4658,1092.3805,1051.0544,41.326
2015-11-03,2.4884,2.4042,0.9537,1.0385,-0.0848,-3.3848,1103.7524,1063.0083,40.7441
2015-11-04,2.4894,2.4046,0.04,0.0176,0.0223,-3.4063,1104.2338,1063.2134,41.0204
2015-11-05,2.4675,2.3849,-0.8803,-0.8171,-0.0632,-3.3448,1093.6334,1053.709,39.9244
2015-11-06,2.4756,2.3897,0.331,0.2008,0.1302,-3.4702,1097.5842,1056.0252,41.5589
2015-11-09,2.3959,2.3133,-3.2188,-3.1969,-0.0218,-3.4484,1059.0367,1019.068,39.9687
2015-11-10,2.379,2.2954,-0.7067,-0.7746,0.0679,-3.5144,1050.8458,1010.4,40.4459
2015-11-11,2.3685,2.2867,-0.4438,-0.3792,-0.0646,-3.4518,1045.7379,1006.1893,39.5487
2015-11-12,2.2997,2.2198,-2.9019,-2.9252,0.0233,-3.475,1012.4899,973.8311,38.6588
2015-11-13,2.1645,2.0889,-5.8818,-5.8993,0.0175,-3.493,947.0557,910.4824,36.5732
2015-11-16,2.2547,2.1788,4.1693,4.307,-0.1376,-3.3654,990.7111,954.0037,36.7073
2015-11-17,2.2625,2.1827,0.3446,0.1799,0.1646,-3.524,994.4693,955.9004,38.5689
2015-11-18,2.3922,2.3082,5.7321,5.7497,-0.0176,-3.5079,1057.2057,1016.6119,40.5938
2015-11-19,2.3958,2.3129,0.1499,0.2028,-0.0528,-3.457,1058.9409,1018.876,40.0648
2015-11-20,2.4434,2.3597,1.9873,2.023,-0.0357,-3.4232,1081.9726,1041.5108,40.4619
2015-11-23,2.4236,2.3391,-0.8072,-0.8732,0.0661,-3.4876,1072.4321,1031.5428,40.8893
2015-11-24,2.4161,2.3328,-0.3123,-0.2713,-0.041,-3.4479,1068.7702,1028.4726,40.2976
2015-11-25,2.4214,2.3387,0.2226,0.2546,-0.0319,-3.4171,1071.3722,1031.3454,40.0268
2015-11-27,2.4302,2.3483,0.3619,0.4119,-0.05,-3.369,1075.6118,1036.0057,39.6062
2015-11-30,2.4149,2.3303,-0.6311,-0.7695,0.1384,-3.5035,1068.1921,1027.2641,40.928
2015-12-01,2.4866,2.3999,2.9698,2.99,-0.0202,-3.4846,1102.8851,1060.9695,41.9156
2015-12-02,2.4414,2.3553,-1.8186,-1.859,0.0404,-3.5243,1081.009,1039.3869,41.6221
2015-12-03,2.3169,2.2353,-5.1,-5.0946,-0.0053,-3.5189,1020.778,981.3394,39.4386
2015-12-04,2.476,2.3919,6.8702,7.0032,-0.133,-3.3988,1097.7772,1057.0676,40.7096
2015-12-07,2.4458,2.3592,-1.2229,-1.3643,0.1414,-3.537,1083.1293,1041.2818,41.8474
2015-12-08,2.446,2.3596,0.0081,0.0167,-0.0086,-3.5287,1083.2255,1041.473,41.7525
2015-12-09,2.332,2.252,-4.6587,-4.5632,-0.0955,-3.4321,1028.1024,989.3848,38.7176
2015-12-10,2.3651,2.2823,1.4181,1.3459,0.0721,-3.5008,1044.0995,1004.047,40.0525
2015-12-11,2.2029,2.1245,-6.8565,-6.9142,0.0578,-3.5606,965.6548,927.7107,37.9442
2015-12-14,2.2523,2.1726,2.2427,2.2651,-0.0224,-3.5395,989.5544,950.9892,38.5652
2015-12-15,2.2906,2.2121,1.6982,1.8181,-0.1199,-3.4258,1008.0573,970.097,37.9603
2015-12-16,2.3918,2.3106,4.4182,4.4514,-0.0332,-3.3951,1057.0131,1017.7314,39.2817
2015-12-17,2.2922,2.2094,-4.1646,-4.3787,0.2141,-3.6109,1008.8279,968.7895,40.0384
2015-12-18,2.1663,2.082,-5.4928,-5.7641,0.2713,-3.8876,947.9225,907.1834,40.7392
2015-12-21,2.2306,2.1512,2.9704,3.3229,-0.3525,-3.5586,979.0498,940.6507,38.3992
2015-12-22,2.2728,2.1934,1.8934,1.9627,-0.0693,-3.493,999.4805,961.0752,38.4052
2015-12-23,2.3248,2.2421,2.2877,2.2182,0.0695,-3.5586,1024.633,984.6118,40.0211
2015-12-24,2.32,2.2407,-0.2056,-0.0627,-0.143,-3.4204,1022.3202,983.9318,38.3884
2015-12-28,2.3195,2.2369,-0.0258,-0.1694,0.1436,-3.5592,1022.0309,982.096,39.9348
2015-12-29,2.4252,2.3422,4.5607,4.7094,-0.1487,-3.422,1073.2032,1033.0561,40.1471
2015-12-30,2.3633,2.2787,-2.5547,-2.7129,0.1582,-3.5788,1043.2316,1002.3171,40.9145
2015-12-31,2.2756,2.1934,-3.7089,-3.7438,0.0349,-3.6138,1000.8301,961.0488,39.7813
2016-01-04,2.1366,2.0543,-6.1105,-6.3396,0.2291,-3.849,933.5639,893.7824,39.7815
2016-01-05,2.1174,2.0434,-0.8952,-0.5309,-0.3643,-3.4955,924.3117,888.5068,35.8049
2016-01-06,2.0607,1.9843,-2.6813,-2.8919,0.2107,-3.7044,896.8469,859.9197,36.9272
2016-01-07,1.8646,1.7977,-9.5128,-9.4042,-0.1086,-3.5889,802.0192,769.6469,32.3722
2016-01-08,1.8206,1.7533,-2.3611,-2.4705,0.1094,-3.6969,780.7212,748.1622,32.559
2016-01-11,1.8366,1.7693,0.8754,0.9128,-0.0374,-3.6612,788.4312,755.9043,32.5268
2016-01-12,1.8985,1.8307,3.3735,3.469,-0.0955,-3.5721,818.4023,785.5958,32.8065
2016-01-13,1.6999,1.6411,-10.4617,-10.357,-0.1047,-3.4594,722.3216,693.8744,28.4473
2016-01-14,1.8099,1.7458,6.469,6.3784,0.0906,-3.5415,775.5175,744.5111,31.0064
2016-01-15,1.6435,1.583,-9.191,-9.3213,0.1304,-3.68,695.0488,665.7914,29.2575
2016-01-19,1.6505,1.5932,0.4243,0.6443,-0.22,-3.4689,698.422,670.7253,27.6967
2016-01-20,1.6355,1.5784,-0.9052,-0.9304,0.0252,-3.4935,691.1943,663.5543,27.64
2016-01-21,1.6415,1.583,0.3654,0.2875,0.0778,-3.5683,694.0852,665.7498,28.3354
2016-01-22,1.783,1.7203,8.6165,8.6759,-0.0594,-3.5156,762.5076,732.1853,30.3223
2016-01-25,1.7027,1.6435,-4.5028,-4.4624,-0.0404,-3.4748,723.6708,695.0496,28.6212
2016-01-26,1.7513,1.6877,2.8548,2.6895,0.1653,-3.6299,747.1848,716.4327,30.7521
2016-01-27,1.621,1.5614,-7.4394,-7.4847,0.0453,-3.6771,684.1592,655.325,28.8341
2016-01-28,1.685,1.6274,3.9449,4.2252,-0.2803,-3.4173,715.0934,687.2392,27.8542
2016-01-29,1.7947,1.7292,6.5146,6.2545,0.2601,-3.6532,768.1935,736.4769,31.7167
2016-02-01,1.8049,1.7429,0.5661,0.7961,-0.23,-3.4328,773.1084,743.1362,29.9722
2016-02-02,1.6903,1.6296,-6.3466,-6.5042,0.1576,-3.5953,717.6955,688.2967,29.3988
2016-02-03,1.6664,1.6059,-1.4142,-1.4496,0.0354,-3.6299,706.1315,676.8698,29.2617
2016-02-04,1.6634,1.6053,-0.1794,-0.0401,-0.1393,-3.4954,704.6856,676.5583,28.1273
2016-02-05,1.4923,1.4379,-10.2874,-10.4286,0.1412,-3.6473,621.9041,595.5741,26.33
2016-02-08,1.4242,1.3718,-4.5654,-4.5968,0.0314,-3.679,588.9463,563.6,25.3464
2016-02-09,1.4076,1.3589,-1.1611,-0.9421,-0.219,-3.4656,580.9471,557.3484,23.5987
2016-02-10,1.4244,1.3744,1.1888,1.1418,0.047,-3.5104,589.0421,564.8541,24.1881
2016-02-11,1.421,1.3683,-0.2377,-0.4448,0.2071,-3.7107,587.4042,561.8967,25.5075
2016-02-12,1.4816,1.4306,4.2619,4.557,-0.2951,-3.4381,616.7004,592.0593,24.6412
2016-02-16,1.5802,1.5272,6.6559,6.7534,-0.0975,-3.3499,664.4034,638.7969,25.6065
2016-02-17,1.6893,1.6308,6.9088,6.7837,0.1251,-3.4629,717.2142,688.9147,28.2995
2016-02-18,1.632,1.5748,-3.3962,-3.435,0.0387,-3.5016,689.4596,661.8158,27.6438
2016-02-19,1.6489,1.5886,1.0376,0.8776,0.16,-3.6544,697.6509,668.5015,29.1494
2016-02-22,1.7268,1.6658,4.7239,4.8601,-0.1362,-3.5291,735.3315,705.8517,29.4799
2016-02-23,1.6407,1.5834,-4.9839,-4.9486,-0.0353,-3.4933,693.6997,665.9734,27.7262
2016-02-24,1.6895,1.6286,2.9748,2.8542,0.1205,-3.6063,717.3105,687.8362,29.4743
2016-02-25,1.7362,1.6766,2.7591,2.944,-0.1849,-3.4328,739.8609,711.0304,28.8305
2016-02-26,1.7322,1.6701,-0.2295,-0.3872,0.1577,-3.5854,737.9331,707.8901,30.0431
2016-02-29,1.6863,1.6248,-2.6451,-2.708,0.0629,-3.6477,715.7687,686.0123,29.7564
2016-03-01,1.8477,1.7811,9.5688,9.619,-0.0502,-3.6035,793.8279,761.6187,32.2091
2016-03-02,1.8497,1.783,0.1078,0.103,0.0048,-3.6081,794.7915,762.5064,32.2851
2016-03-03,1.8393,1.7727,-0.56,-0.5774,0.0173,-3.6249,789.7803,757.5264,32.2539
2016-03-04,1.8425,1.7745,0.1733,0.1031,0.0702,-3.6925,791.322,758.4103,32.9117
2016-03-07,1.8083,1.7416,-1.8596,-1.8557,-0.0039,-3.6886,774.7469,742.4811,32.2658
2016-03-08,1.7605,1.6981,-2.6441,-2.4956,-0.1485,-3.5417,751.6179,721.4564,30.1615
2016-03-09,1.7941,1.7307,1.9124,1.9194,-0.007,-3.5351,767.9043,737.2231,30.6812
2016-03-10,1.7874,1.7226,-0.3775,-0.4682,0.0907,-3.6229,764.6278,733.3028,31.325
2016-03-11,1.88,1.8128,5.1828,5.2351,-0.0523,-3.575,809.4399,776.9272,32.5127
2016-03-14,1.8909,1.8218,0.5828,0.4967,0.086,-3.6575,814.7398,781.2833,33.4566
2016-03-15,1.8897,1.8195,-0.0632,-0.1229,0.0597,-3.7151,814.1617,780.2001,33.9616
2016-03-16,1.938,1.868,2.5511,2.6624,-0.1113,-3.6106,837.4833,803.6347,33.8485
2016-03-17,1.9324,1.8647,-0.2878,-0.1778,-0.1101,-3.5042,834.7849,802.0284,32.7565
2016-03-18,1.9435,1.8732,0.5773,0.4598,0.1175,-3.6169,840.1816,806.176,34.0056
2016-03-21,1.9666,1.895,1.189,1.1632,0.0259,-3.6415,851.3605,816.7163,34.6442
