Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct,sso_current_price,sso_return_pct,sso_contribution,qld_current_price,qld_return_pct,qld_contribution,ugl_current_price,ugl_return_pct,ugl_contribution,ubt_current_price,ubt_return_pct,ubt_contribution,total_pnl,total_return_pct
2021-06-30,83856484,41,False,,29091291,0.3469,buy,1001281,15.256007,11960269,13815741,31552890,0.3763,buy,889118,14.628912,20991936,18546061,10285839,0.1227,buy,719038,12.660876,1469006,1182188,12926424,0.1541,buy,281491,46.04151,5925132,-33847,0.0,29.054073,90.44348939783427,25776010,35.487854,142.5870994573208,39537996,14.305,12.985862911036495,2651194,45.921268,-0.2611590083918425,5891285,73856484.40917963,738.5648440917962
2021-07-01,84253865,41,False,,29400880,0.349,buy,1001281,15.256007,11960269,14125330,31574864,0.3748,buy,889118,14.628912,20991936,18568035,10354147,0.1229,buy,719038,12.660876,1469006,1250496,12923932,0.1534,buy,281491,46.04151,5925132,-36339,0.0,29.363266,92.47018609600065,26085599,35.512569,142.7560457160348,39559971,14.400000000000002,13.736205936310796,2719502,45.912415,-0.28038730930239897,5888793,74253864.60695963,742.5386460695963
2021-07-02,85694280,30,True,monthly,29942843,0.3494,buy,1004251,15.298459,11960269,14579351,30170208,0.3521,buy,830834,14.628912,22225309,18016010,12765477,0.149,buy,874947,13.015112,1469006,1377944,12815722,0.1496,buy,275258,46.04151,5923964,142428,0.0,29.816095,94.89607254435472,26539620,36.31316,148.22870823717898,40241319,14.59,12.100458182677688,2846950,46.558945,1.1238455369313893,6066392,75694280.41970704,756.9428041970705
2021-07-06,86222639,30,False,,29825483,0.3459,buy,1004251,15.298459,11960269,14461991,30424770,0.3529,buy,830834,14.628912,22225309,18270572,12883595,0.1494,buy,874947,13.015112,1469006,1496062,13088761,0.1518,buy,275258,46.04151,5923964,415467,0.0,29.699232,94.13218512966304,26422260,36.619553,150.32314283342214,40495880,14.725,13.13771396435428,2965068,47.550884,3.2782905360192682,6339431,76222639.34711805,762.2263934711805
2021-07-07,86883555,30,False,,30035743,0.3457,buy,1004251,15.298459,11960269,14672251,30531524,0.3514,buy,830834,14.628912,22225309,18377326,12988588,0.1495,buy,874947,13.015112,1469006,1601055,13327669,0.1534,buy,275258,46.04151,5923964,654376,0.0,29.908602,95.50075437753442,26632520,36.748043,151.20147197694465,40602634,14.845,14.059719103622381,3070061,48.418827,5.163422036891152,6578339,76883555.13394205,768.8355513394205
2021-07-08,86172950,30,False,,29549210,0.3429,buy,1004251,15.298459,11960269,14185718,30203058,0.3505,buy,830834,14.628912,22225309,18048861,12971089,0.1505,buy,874947,13.015112,1469006,1583556,13449562,0.1561,buy,275258,46.04151,5923964,776268,-0.82,29.424128,92.33393860739909,26145987,36.352699,148.49898807223022,40274169,14.824999999999998,13.906051580411006,3052562,48.861656,6.125225862026662,6700232,76172949.68295404,761.7294968295404
2021-07-09,86840464,30,False,,30157990,0.3473,buy,1004251,15.298459,11960269,14794498,30568478,0.352,buy,830834,14.628912,22225309,18414281,13052022,0.1503,buy,874947,13.015112,1469006,1664489,13061944,0.1504,buy,275258,46.04151,5923964,388650,-0.05,30.030331,96.29644891817605,26754767,36.792522,151.50552055640398,40639589,14.9175,14.616763875263516,3133495,47.453457,3.066683660066083,6312614,76840464.11144705,768.4046411144706
2021-07-12,87257842,30,False,,30395152,0.3483,buy,1004251,15.298459,11960269,15031659,30802512,0.353,buy,830834,14.628912,22225309,18648314,13032336,0.1494,buy,874947,13.015112,1469006,1644803,13027813,0.1493,buy,275258,46.04151,5923964,354519,0.0,30.266489,97.84012077392812,26991928,37.074207,153.43105674438075,40873622,14.895,14.443887911650744,3113809,47.32946,2.7973679898969372,6278482,77257842.02066904,772.5784202066905
2021-07-13,86852609,30,False,,30184889,0.3475,buy,1004251,15.298459,11960269,14821396,30790195,0.3545,buy,830834,14.628912,22225309,18635998,13052022,0.1503,buy,874947,13.015112,1469006,1664489,12825473,0.1477,buy,275258,46.04151,5923964,152179,-0.46,30.057116,96.47153191623804,26781665,37.059383,153.32972316804344,40861306,14.9175,14.616763875263516,3133495,46.594368,1.2007826320578951,6076143,76852609.04659404,768.5260904659403
2021-07-14,87623996,30,False,,30260681,0.3453,buy,1004251,15.298459,11960269,14897188,30896953,0.3526,buy,830834,14.628912,22225309,18742756,13338567,0.1522,buy,874947,13.015112,1469006,1951034,13127764,0.1498,buy,275258,46.04151,5923964,454471,0.0,30.132587,96.96485612556171,26857457,37.187878,154.20808649045705,40968064,15.245,17.1330695678493,3420040,47.692581,3.586049776290845,6378434,77623995.94509904,776.2399594509903
2021-07-15,87278823,30,False,,30057754,0.3444,buy,1004251,15.298459,11960269,14694261,30461731,0.349,buy,830834,14.628912,22225309,18307533,13356066,0.153,buy,874947,13.015112,1469006,1968533,13403242,0.1536,buy,275258,46.04151,5923964,729948,-0.39,29.930519,95.64401717643398,26654530,36.66404,150.62724609910728,40532842,15.265,17.28673709106068,3437539,48.693378,5.759733936054889,6653912,77278822.85376506,772.7882285376505
2021-07-16,86001279,30,False,,29583435,0.344,buy,1004251,15.298459,11960269,14219942,29973120,0.3485,buy,830834,14.628912,22225309,17818922,13080458,0.1521,buy,874947,13.015112,1469006,1692925,13364236,0.1554,buy,275258,46.04151,5923964,690942,-1.85,29.458208,92.55670614796104,26180211,36.075943,146.6071454351012,40044231,14.949999999999998,14.866473600481921,3161931,48.55167,5.451950804299055,6614906,76001278.51114205,760.0127851114205
2021-07-19,85229978,30,False,,28700825,0.3367,buy,1004251,15.298459,11960269,13337332,29480415,0.3459,buy,830834,14.628912,22225309,17326217,13106706,0.1538,buy,874947,13.015112,1469006,1719173,13942002,0.1636,buy,275258,46.04151,5923964,1268708,-2.73,28.579334,86.81185287789508,25297601,35.482918,142.55335805602556,39551525,14.98,15.096974885298975,3188179,50.650669,10.010878216811792,7192672,75229977.76166005,752.2997776166005
2021-07-20,86431315,30,False,,29527203,0.3416,buy,1004251,15.298459,11960269,14163710,30166097,0.349,buy,830834,14.628912,22225309,18011899,13073896,0.1513,buy,874947,13.015112,1469006,1686362,13664090,0.1581,buy,275258,46.04151,5923964,990796,-1.36,29.402214,92.19069541831826,26123979,36.308212,148.19488480654505,40237208,14.9425,14.808848279277687,3155369,49.641026,7.81798095980899,6914759,76431315.31434205,764.3131531434205
2021-07-21,86931059,30,False,,30008854,0.3452,buy,1004251,15.298459,11960269,14645361,30609541,0.3521,buy,830834,14.628912,22225309,18455344,12977651,0.1493,buy,874947,13.015112,1469006,1590118,13334982,0.1534,buy,275258,46.04151,5923964,661688,-0.79,29.881826,95.3257302089286,26605630,36.841946,151.84337205916262,40680652,14.8325,13.963676901615285,3059124,48.445393,5.221122143294643,6585652,76931058.78079605,769.3105878079605
