Date,equity,cash,is_month_start,rebalanced,rebalance_reason,qqq_close,qqq_shares,qqq_weight,qqq_signal_today,qqq_pending_intent,qqq_pending_reason,qqq_pending_delta,qqq_executed_intent,qqq_exec_side,qqq_exec_shares,qqq_exec_price,tqqq_close,tqqq_shares,tqqq_weight,tqqq_signal_today,tqqq_pending_intent,tqqq_pending_reason,tqqq_pending_delta,tqqq_executed_intent,tqqq_exec_side,tqqq_exec_shares,tqqq_exec_price,spy_close,spy_shares,spy_weight,spy_signal_today,spy_pending_intent,spy_pending_reason,spy_pending_delta,spy_executed_intent,spy_exec_side,spy_exec_shares,spy_exec_price,gld_close,gld_shares,gld_weight,gld_signal_today,gld_pending_intent,gld_pending_reason,gld_pending_delta,gld_executed_intent,gld_exec_side,gld_exec_shares,gld_exec_price
2020-03-09,47588304,298,False,False,,186.54715,36985,0.145,hold,INCREASE_TO_TARGET,rebalance 2020-03-09,238799.0,,,0,0.0,7.322405,705450,0.1085,hold,INCREASE_TO_TARGET,rebalance 2020-03-09,1972655.0,,,0,0.0,250.609955,51910,0.2734,sell,EXIT_ALL,signal sell,-13009163.0,,,0,0.0,157.809998,142664,0.4731,hold,REDUCE_TO_TARGET,rebalance 2020-03-09,-3478484.0,,,0,0.0
2020-03-10,48851101,14729859,False,True,daily,196.704727,38213,0.1539,hold,,,0.0,INCREASE_TO_TARGET,buy,1228,193.81357,8.462084,947374,0.1641,hold,,,0.0,INCREASE_TO_TARGET,buy,241924,8.129628,263.577728,0,0.0,hold,,,0.0,EXIT_ALL,sell,51910,259.34294,154.479996,120325,0.3805,hold,,,0.0,REDUCE_TO_TARGET,sell,22339,155.711453
2020-03-11,47426548,14729859,False,False,,188.137283,38213,0.1516,hold,,,0.0,,,0,0.0,7.373828,947374,0.1473,hold,,,0.0,,,0,0.0,250.728729,0,0.0,hold,,,0.0,,,0,0.0,153.929993,120325,0.3905,hold,,,0.0,,,0,0.0
2020-03-12,44113870,14729859,False,False,,170.886703,38213,0.148,sell,EXIT_ALL,signal sell,-6530094.0,,,0,0.0,5.352782,947374,0.115,sell,EXIT_ALL,signal sell,-5071086.0,,,0,0.0,226.739716,0,0.0,hold,,,0.0,,,0,0.0,147.789993,120325,0.4031,hold,,,0.0,,,0,0.0
2020-03-13,44739288,27499122,False,False,,185.36174,0,0.0,hold,,,0.0,EXIT_ALL,sell,38213,179.742102,6.797411,0,0.0,hold,,,0.0,EXIT_ALL,sell,947374,6.228562,246.122849,0,0.0,hold,,,0.0,,,0,0.0,143.279999,120325,0.3853,hold,,,0.0,,,0,0.0
2020-03-16,44541955,27499122,False,False,,163.157639,0,0.0,hold,,,0.0,,,0,0.0,4.454672,0,0.0,hold,,,0.0,,,0,0.0,219.191147,0,0.0,hold,,,0.0,,,0,0.0,141.639999,120325,0.3826,hold,,,0.0,,,0,0.0
2020-03-17,44772979,27499122,False,False,,175.531799,0,0.0,hold,,,0.0,,,0,0.0,5.180575,0,0.0,hold,,,0.0,,,0,0.0,231.025742,0,0.0,hold,,,0.0,,,0,0.0,143.559998,120325,0.3858,hold,,,0.0,,,0,0.0
2020-03-18,44428849,27499122,False,False,,170.192825,0,0.0,hold,,,0.0,,,0,0.0,4.701025,0,0.0,hold,,,0.0,,,0,0.0,219.328247,0,0.0,hold,,,0.0,,,0,0.0,140.699997,120325,0.3811,hold,,,0.0,,,0,0.0
2020-03-19,44108784,27499122,False,False,,171.214355,0,0.0,hold,,,0.0,,,0,0.0,4.80985,0,0.0,hold,,,0.0,,,0,0.0,219.794312,0,0.0,hold,,,0.0,,,0,0.0,138.039993,120325,0.3766,hold,,,0.0,,,0,0.0
2020-03-20,44357858,27499122,False,False,,164.506866,0,0.0,hold,,,0.0,,,0,0.0,4.246588,0,0.0,hold,,,0.0,,,0,0.0,210.322433,0,0.0,hold,,,0.0,,,0,0.0,140.110001,120325,0.3801,hold,,,0.0,,,0,0.0
2020-03-23,45102670,27499122,False,False,,164.625656,0,0.0,hold,,,0.0,,,0,0.0,4.259743,0,0.0,hold,,,0.0,,,0,0.0,204.94487,0,0.0,hold,,,0.0,,,0,0.0,146.300003,120325,0.3903,hold,,,0.0,,,0,0.0
2020-03-24,45956976,27499122,False,False,,177.373901,0,0.0,hold,,,0.0,,,0,0.0,5.209276,0,0.0,hold,,,0.0,,,0,0.0,223.513535,0,0.0,hold,,,0.0,,,0,0.0,153.399994,120325,0.4016,hold,,,0.0,,,0,0.0
2020-03-25,45704295,27499122,False,False,,176.06044,0,0.0,hold,,,0.0,,,0,0.0,5.088492,0,0.0,hold,,,0.0,,,0,0.0,226.859589,0,0.0,hold,,,0.0,,,0,0.0,151.300003,120325,0.3983,hold,,,0.0,,,0,0.0
2020-03-26,45937725,27499122,False,False,,185.331848,0,0.0,hold,,,0.0,,,0,0.0,5.917241,0,0.0,hold,,,0.0,,,0,0.0,240.105911,0,0.0,hold,,,0.0,,,0,0.0,153.240005,120325,0.4014,hold,,,0.0,,,0,0.0
2020-03-27,45818603,27499122,False,False,,178.957733,0,0.0,hold,,,0.0,,,0,0.0,5.302555,0,0.0,hold,,,0.0,,,0,0.0,232.954163,0,0.0,hold,,,0.0,,,0,0.0,152.25,120325,0.3998,hold,,,0.0,,,0,0.0
2020-03-30,45899221,27499122,False,False,,185.467026,0,0.0,hold,,,0.0,,,0,0.0,5.859838,0,0.0,hold,,,0.0,,,0,0.0,240.519547,0,0.0,hold,,,0.0,,,0,0.0,152.919998,120325,0.4009,hold,,,0.0,,,0,0.0
2020-03-31,45313239,27499122,False,False,,183.883179,0,0.0,hold,,,0.0,,,0,0.0,5.697197,0,0.0,hold,,,0.0,,,0,0.0,236.934433,0,0.0,hold,,,0.0,,,0,0.0,148.050003,120325,0.3931,hold,,,0.0,,,0,0.0
2020-04-01,45481693,27499122,True,False,,176.070099,0,0.0,hold,,,0.0,,,0,0.0,4.990428,0,0.0,hold,,,0.0,,,0,0.0,226.271255,0,0.0,hold,,,0.0,,,0,0.0,149.449997,120325,0.3954,hold,,,0.0,,,0,0.0
2020-04-02,45776489,27499122,False,False,,179.643402,0,0.0,hold,,,0.0,,,0,0.0,5.285813,0,0.0,hold,,,0.0,,,0,0.0,231.492584,0,0.0,hold,,,0.0,,,0,0.0,151.899994,120325,0.3993,hold,,,0.0,,,0,0.0
2020-04-03,45866732,27499122,False,False,,177.093811,0,0.0,hold,,,0.0,,,0,0.0,5.072945,0,0.0,hold,,,0.0,,,0,0.0,228.146561,0,0.0,hold,,,0.0,,,0,0.0,152.649994,120325,0.4005,hold,,,0.0,,,0,0.0
2020-04-06,46375708,27499122,False,False,,189.755051,0,0.0,hold,,,0.0,,,0,0.0,6.134891,0,0.0,hold,,,0.0,,,0,0.0,243.470261,0,0.0,hold,,,0.0,,,0,0.0,156.880005,120325,0.407,hold,,,0.0,,,0,0.0
2020-04-07,46274634,27499122,False,False,,189.677795,0,0.0,hold,,,0.0,,,0,0.0,6.122932,0,0.0,hold,,,0.0,,,0,0.0,243.718536,0,0.0,hold,,,0.0,,,0,0.0,156.039993,120325,0.4057,hold,,,0.0,,,0,0.0
2020-04-08,46107382,27499122,False,False,,193.705078,0,0.0,hold,,,0.0,,,0,0.0,6.513986,0,0.0,hold,,,0.0,,,0,0.0,251.89975,0,0.0,hold,,,0.0,,,0,0.0,154.649994,120325,0.4036,hold,,,0.0,,,0,0.0
2020-04-09,46593496,27499122,False,False,,193.985184,0,0.0,hold,,,0.0,,,0,0.0,6.537904,0,0.0,hold,,,0.0,,,0,0.0,255.732956,0,0.0,hold,,,0.0,,,0,0.0,158.690002,120325,0.4098,hold,,,0.0,,,0,0.0
2020-04-13,46920781,27499122,False,False,,196.080856,0,0.0,hold,,,0.0,,,0,0.0,6.765123,0,0.0,hold,,,0.0,,,0,0.0,253.398148,0,0.0,hold,,,0.0,,,0,0.0,161.410004,120325,0.4139,hold,,,0.0,,,0,0.0
2020-04-14,47073592,27499122,False,False,,204.608673,0,0.0,hold,,,0.0,,,0,0.0,7.642902,0,0.0,hold,,,0.0,,,0,0.0,260.871552,0,0.0,hold,,,0.0,,,0,0.0,162.679993,120325,0.4158,hold,,,0.0,,,0,0.0
2020-04-15,46973724,27499122,False,False,,202.261826,0,0.0,hold,,,0.0,,,0,0.0,7.389375,0,0.0,hold,,,0.0,,,0,0.0,255.328506,0,0.0,hold,,,0.0,,,0,0.0,161.850006,120325,0.4146,hold,,,0.0,,,0,0.0
2020-04-16,46956878,27499122,False,False,,205.951096,0,0.0,hold,,,0.0,,,0,0.0,7.785212,0,0.0,hold,,,0.0,,,0,0.0,256.560242,0,0.0,hold,,,0.0,,,0,0.0,161.710007,120325,0.4144,hold,,,0.0,,,0,0.0
2020-04-17,46579058,27499122,False,False,,207.921249,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,6986859.0,,,0,0.0,7.980143,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,6986859.0,,,0,0.0,263.491364,0,0.0,hold,,,0.0,,,0,0.0,158.570007,120325,0.4096,hold,REDUCE_TO_TARGET,rebalance 2020-04-17,-448313.0,,,0,0.0
2020-04-20,46582326,13973785,False,True,daily,205.458542,33805,0.1491,hold,,,0.0,ENTER_TO_TARGET,buy,33805,206.057316,7.721831,893532,0.1481,hold,,,0.0,ENTER_TO_TARGET,buy,893532,7.795977,258.849121,0,0.0,hold,,,0.0,,,0,0.0,159.699997,117491,0.4028,hold,,,0.0,REDUCE_TO_TARGET,sell,2834,158.144135
2020-04-21,45435023,13973785,False,False,,197.877243,33805,0.1472,hold,,,0.0,,,0,0.0,6.867969,893532,0.1351,hold,,,0.0,,,0,0.0,250.98967,0,0.0,hold,,,0.0,,,0,0.0,158.610001,117491,0.4102,hold,,,0.0,,,0,0.0
2020-04-22,46542922,13973785,False,False,,203.74913,33805,0.148,hold,,,0.0,,,0,0.0,7.475478,893532,0.1435,hold,,,0.0,,,0,0.0,256.560242,0,0.0,hold,,,0.0,,,0,0.0,161.729996,117491,0.4083,hold,,,0.0,,,0,0.0
2020-04-23,46673580,13973785,False,False,,203.314514,33805,0.1473,hold,,,0.0,,,0,0.0,7.426448,893532,0.1422,hold,,,0.0,,,0,0.0,256.54187,0,0.0,hold,,,0.0,,,0,0.0,163.339996,117491,0.4112,hold,,,0.0,,,0,0.0
2020-04-24,47020295,13973785,False,False,,206.520859,33805,0.1485,hold,,,0.0,,,0,0.0,7.785212,893532,0.1479,hold,,,0.0,,,0,0.0,260.117737,0,0.0,hold,,,0.0,,,0,0.0,162.639999,117491,0.4064,hold,,,0.0,,,0,0.0
2020-04-27,47085270,13973785,False,False,,208.182037,33805,0.1495,hold,,,0.0,,,0,0.0,7.937092,893532,0.1506,hold,,,0.0,,,0,0.0,263.868317,0,0.0,hold,,,0.0,,,0,0.0,161.559998,117491,0.4031,hold,,,0.0,,,0,0.0
2020-04-28,46484512,13973785,False,False,,204.261002,33805,0.1485,hold,,,0.0,,,0,0.0,7.507769,893532,0.1443,hold,,,0.0,,,0,0.0,262.654877,0,0.0,hold,,,0.0,,,0,0.0,160.839996,117491,0.4065,hold,,,0.0,,,0,0.0
2020-04-29,47531707,13973785,False,False,,211.504288,33805,0.1504,hold,,,0.0,,,0,0.0,8.28868,893532,0.1558,hold,,,0.0,,,0,0.0,269.530762,0,0.0,hold,,,0.0,,,0,0.0,161.729996,117491,0.3998,hold,,,0.0,,,0,0.0
2020-04-30,47233672,13973785,False,False,,211.417343,33805,0.1513,hold,,,0.0,,,0,0.0,8.343689,893532,0.1578,hold,,,0.0,,,0,0.0,267.02124,0,0.0,hold,,,0.0,,,0,0.0,158.800003,117491,0.395,hold,,,0.0,,,0,0.0
2020-05-01,46478458,13973785,True,False,,205.458542,33805,0.1494,hold,,,0.0,,,0,0.0,7.595067,893532,0.146,hold,,,0.0,,,0,0.0,259.952362,0,0.0,hold,,,0.0,,,0,0.0,159.779999,117491,0.4039,hold,,,0.0,,,0,0.0
2020-05-04,46864576,13973785,False,False,,207.853607,33805,0.1499,hold,,,0.0,,,0,0.0,7.862946,893532,0.1499,hold,,,0.0,,,0,0.0,260.669312,0,0.0,hold,,,0.0,,,0,0.0,160.339996,117491,0.402,hold,,,0.0,,,0,0.0
2020-05-05,47248529,13973785,False,False,,210.210129,33805,0.1504,hold,,,0.0,,,0,0.0,8.114079,893532,0.1534,hold,,,0.0,,,0,0.0,263.077728,0,0.0,hold,,,0.0,,,0,0.0,161.020004,117491,0.4004,hold,,,0.0,,,0,0.0
2020-05-06,47192259,13973785,False,False,,211.504288,33805,0.1515,hold,,,0.0,,,0,0.0,8.274329,893532,0.1567,hold,,,0.0,,,0,0.0,261.294281,0,0.0,hold,,,0.0,,,0,0.0,158.949997,117491,0.3957,hold,,,0.0,,,0,0.0
2020-05-07,47859516,13973785,False,False,,214.227753,33805,0.1513,hold,,,0.0,,,0,0.0,8.597218,893532,0.1605,hold,,,0.0,,,0,0.0,264.447327,0,0.0,hold,,,0.0,,,0,0.0,161.389999,117491,0.3962,hold,,,0.0,,,0,0.0
2020-05-08,48154682,13973785,False,False,,217.163696,33805,0.1525,hold,,,0.0,,,0,0.0,8.944025,893532,0.166,hold,,,0.0,,,0,0.0,268.822968,0,0.0,hold,,,0.0,,,0,0.0,160.419998,117491,0.3914,hold,,,0.0,,,0,0.0
2020-05-11,48301566,13973785,False,False,,219.104904,33805,0.1533,hold,,,0.0,,,0,0.0,9.16646,893532,0.1696,hold,,,0.0,,,0,0.0,268.878082,0,0.0,hold,,,0.0,,,0,0.0,159.419998,117491,0.3878,hold,,,0.0,,,0,0.0
2020-05-12,47732069,13973785,False,False,,214.517502,33805,0.1519,hold,,,0.0,,,0,0.0,8.621137,893532,0.1614,hold,,,0.0,,,0,0.0,263.51889,0,0.0,hold,,,0.0,,,0,0.0,160.039993,117491,0.3939,hold,,,0.0,,,0,0.0
2020-05-13,47530527,13973785,False,False,,211.832626,33805,0.1507,hold,,,0.0,,,0,0.0,8.29466,893532,0.1559,hold,,,0.0,,,0,0.0,258.858398,0,0.0,hold,,,0.0,,,0,0.0,161.580002,117491,0.3994,hold,,,0.0,,,0,0.0
2020-05-14,48025602,13973785,False,False,,214.237396,33805,0.1508,hold,,,0.0,,,0,0.0,8.569715,893532,0.1594,hold,,,0.0,,,0,0.0,261.956207,0,0.0,hold,,,0.0,,,0,0.0,163.009995,117491,0.3988,hold,,,0.0,,,0,0.0
2020-05-15,48312139,13973785,False,False,,215.628159,33805,0.1509,hold,,,0.0,,,0,0.0,8.716806,893532,0.1612,hold,,,0.0,,,0,0.0,263.160492,0,0.0,hold,,,0.0,,,0,0.0,163.929993,117491,0.3987,hold,,,0.0,,,0,0.0
2020-05-18,48753199,13973785,False,False,,219.645721,33805,0.1523,hold,,,0.0,,,0,0.0,9.221471,893532,0.169,hold,,,0.0,,,0,0.0,271.176178,0,0.0,hold,,,0.0,,,0,0.0,162.690002,117491,0.3921,hold,,,0.0,,,0,0.0
2020-05-19,48856004,13973785,False,False,,219.095245,33805,0.1516,hold,,,0.0,,,0,0.0,9.150913,893532,0.1674,hold,,,0.0,,,0,0.0,268.39093,0,0.0,hold,,,0.0,,,0,0.0,164.259995,117491,0.395,hold,,,0.0,,,0,0.0
2020-05-20,49528437,13973785,False,False,,223.4702,33805,0.1525,hold,,,0.0,,,0,0.0,9.68667,893532,0.1748,hold,,,0.0,,,0,0.0,272.950348,0,0.0,hold,,,0.0,,,0,0.0,164.649994,117491,0.3906,hold,,,0.0,,,0,0.0
2020-05-21,48898116,13973785,False,False,,221.036453,33805,0.1528,hold,,,0.0,,,0,0.0,9.388896,893532,0.1716,hold,,,0.0,,,0,0.0,271.065857,0,0.0,hold,,,0.0,,,0,0.0,162.25,117491,0.3898,hold,,,0.0,,,0,0.0
2020-05-22,49112566,13973785,False,False,,221.799423,33805,0.1527,hold,,,0.0,,,0,0.0,9.473802,893532,0.1724,hold,,,0.0,,,0,0.0,271.580627,0,0.0,hold,,,0.0,,,0,0.0,163.210007,117491,0.3904,hold,,,0.0,,,0,0.0
2020-05-26,48784483,13973785,False,False,,221.200623,33805,0.1533,hold,,,0.0,,,0,0.0,9.43434,893532,0.1728,hold,,,0.0,,,0,0.0,274.926758,0,0.0,hold,,,0.0,,,0,0.0,160.889999,117491,0.3875,hold,,,0.0,,,0,0.0
2020-05-27,48977975,13973785,False,False,,222.407852,33805,0.1535,hold,,,0.0,,,0,0.0,9.567082,893532,0.1745,hold,,,0.0,,,0,0.0,279.017365,0,0.0,hold,,,0.0,,,0,0.0,161.179993,117491,0.3866,hold,,,0.0,,,0,0.0
2020-05-28,48977131,13973785,False,False,,222.118149,33805,0.1533,hold,,,0.0,,,0,0.0,9.506092,893532,0.1734,hold,,,0.0,,,0,0.0,278.502594,0,0.0,hold,,,0.0,,,0,0.0,161.720001,117491,0.3879,hold,,,0.0,,,0,0.0
2020-05-29,49577455,13973785,False,False,,225.372757,33805,0.1537,hold,,,0.0,,,0,0.0,9.898342,893532,0.1784,hold,,,0.0,,,0,0.0,279.743469,0,0.0,hold,,,0.0,,,0,0.0,162.910004,117491,0.3861,hold,,,0.0,,,0,0.0
2020-06-01,49797421,13973785,True,False,,226.048828,33805,0.1535,hold,REDUCE_TO_TARGET,rebalance 2020-06-01,-171967.0,,,0,0.0,10.020322,893532,0.1798,hold,REDUCE_TO_TARGET,rebalance 2020-06-01,-1483865.0,,,0,0.0,280.874176,0,0.0,buy,ENTER_TO_TARGET,signal_buy+rebalance,14939226.0,,,0,0.0,163.660004,117491,0.3861,hold,INCREASE_TO_TARGET,rebalance 2020-06-01,690391.0,,,0,0.0
2020-06-02,49897394,75,False,True,monthly,227.565079,33044,0.1507,hold,,,0.0,REDUCE_TO_TARGET,sell,761,225.79433,10.220034,745795,0.1528,hold,,,0.0,REDUCE_TO_TARGET,sell,147737,10.043914,283.19989,52856,0.3,hold,,,0.0,ENTER_TO_TARGET,buy,52856,281.793452,162.600006,121690,0.3965,hold,,,0.0,INCREASE_TO_TARGET,buy,4199,163.889999
2020-06-03,49868822,75,False,False,,228.588776,33044,0.1515,hold,,,0.0,,,0,0.0,10.358759,745795,0.1549,hold,,,0.0,,,0,0.0,286.968811,52856,0.3042,hold,,,0.0,,,0,0.0,159.600006,121690,0.3895,hold,,,0.0,,,0,0.0
2020-06-04,49823465,75,False,False,,226.98558,33044,0.1505,hold,,,0.0,,,0,0.0,10.148281,745795,0.1519,hold,,,0.0,,,0,0.0,286.214966,52856,0.3036,hold,,,0.0,,,0,0.0,161.279999,121690,0.3939,hold,,,0.0,,,0,0.0
2020-06-05,50410605,75,False,False,,231.486145,33044,0.1517,hold,,,0.0,,,0,0.0,10.749813,745795,0.159,hold,,,0.0,,,0,0.0,293.550568,52856,0.3078,hold,,,0.0,,,0,0.0,158.009995,121690,0.3814,hold,,,0.0,,,0,0.0
2020-06-08,51043983,75,False,False,,233.282455,33044,0.151,hold,,,0.0,,,0,0.0,10.98899,745795,0.1606,hold,,,0.0,,,0,0.0,297.098938,52856,0.3076,hold,,,0.0,,,0,0.0,159.720001,121690,0.3808,hold,,,0.0,,,0,0.0
2020-06-09,51352970,75,False,False,,234.97258,33044,0.1512,hold,,,0.0,,,0,0.0,11.234147,745795,0.1632,hold,,,0.0,,,0,0.0,294.883484,52856,0.3035,hold,,,0.0,,,0,0.0,161.259995,121690,0.3821,hold,,,0.0,,,0,0.0
2020-06-10,51942639,75,False,False,,237.792633,33044,0.1513,hold,,,0.0,,,0,0.0,11.63955,745795,0.1671,hold,,,0.0,,,0,0.0,293.238068,52856,0.2984,hold,,,0.0,,,0,0.0,163.570007,121690,0.3832,hold,,,0.0,,,0,0.0
2020-06-11,49238109,75,False,False,,226.010178,33044,0.1517,hold,,,0.0,,,0,0.0,9.925847,745795,0.1503,hold,,,0.0,,,0,0.0,276.333191,52856,0.2966,hold,,,0.0,,,0,0.0,162.389999,121690,0.4013,hold,,,0.0,,,0,0.0
2020-06-12,49660909,75,False,False,,227.806549,33044,0.1516,hold,,,0.0,,,0,0.0,10.141107,745795,0.1523,hold,,,0.0,,,0,0.0,279.642426,52856,0.2976,hold,,,0.0,,,0,0.0,162.619995,121690,0.3985,hold,,,0.0,,,0,0.0
2020-06-15,50121872,75,False,False,,230.578308,33044,0.152,hold,,,0.0,,,0,0.0,10.498676,745795,0.1562,hold,,,0.0,,,0,0.0,282.253082,52856,0.2976,hold,,,0.0,,,0,0.0,162.330002,121690,0.3941,hold,,,0.0,,,0,0.0
2020-06-16,50943963,75,False,False,,234.537979,33044,0.1521,hold,,,0.0,,,0,0.0,11.053566,745795,0.1618,hold,,,0.0,,,0,0.0,287.68576,52856,0.2985,hold,,,0.0,,,0,0.0,162.25,121690,0.3876,hold,,,0.0,,,0,0.0
2020-06-17,51023369,75,False,False,,235.281616,33044,0.1524,hold,,,0.0,,,0,0.0,11.161197,745795,0.1631,hold,,,0.0,,,0,0.0,286.490784,52856,0.2968,hold,,,0.0,,,0,0.0,162.559998,121690,0.3877,hold,,,0.0,,,0,0.0
2020-06-18,51075536,75,False,False,,235.919006,33044,0.1526,hold,,,0.0,,,0,0.0,11.247301,745795,0.1642,hold,,,0.0,,,0,0.0,286.601074,52856,0.2966,hold,,,0.0,,,0,0.0,162.240005,121690,0.3865,hold,,,0.0,,,0,0.0
2020-06-19,51193918,75,False,False,,235.880386,33044,0.1523,hold,,,0.0,,,0,0.0,11.231752,745795,0.1636,hold,,,0.0,,,0,0.0,284.963226,52856,0.2942,hold,,,0.0,,,0,0.0,164.029999,121690,0.3899,hold,,,0.0,,,0,0.0
2020-06-22,51810897,75,False,False,,238.709213,33044,0.1522,hold,,,0.0,,,0,0.0,11.631178,745795,0.1674,hold,,,0.0,,,0,0.0,286.79126,52856,0.2926,hold,,,0.0,,,0,0.0,165.089996,121690,0.3878,hold,,,0.0,,,0,0.0
2020-06-23,52343508,75,False,False,,240.74086,33044,0.152,hold,,,0.0,,,0,0.0,11.934936,745795,0.1701,hold,,,0.0,,,0,0.0,288.111572,52856,0.2909,hold,,,0.0,,,0,0.0,166.479996,121690,0.387,hold,,,0.0,,,0,0.0
2020-06-24,51196043,75,False,False,,235.777847,33044,0.1522,hold,,,0.0,,,0,0.0,11.231752,745795,0.1636,hold,,,0.0,,,0,0.0,280.762268,52856,0.2899,hold,,,0.0,,,0,0.0,165.899994,121690,0.3943,hold,,,0.0,,,0,0.0
2020-06-25,51639218,75,False,False,,238.022369,33044,0.1523,hold,,,0.0,,,0,0.0,11.529531,745795,0.1665,hold,,,0.0,,,0,0.0,283.772186,52856,0.2905,hold,,,0.0,,,0,0.0,165.800003,121690,0.3907,hold,,,0.0,,,0,0.0
2020-06-26,50569204,75,False,False,,232.401459,33044,0.1519,hold,,,0.0,,,0,0.0,10.700782,745795,0.1578,hold,,,0.0,,,0,0.0,277.032196,52856,0.2896,hold,,,0.0,,,0,0.0,166.539993,121690,0.4008,hold,,,0.0,,,0,0.0
2020-06-29,51134199,75,False,False,,234.936172,33044,0.1518,hold,,,0.0,,,0,0.0,11.042803,745795,0.1611,hold,,,0.0,,,0,0.0,281.10376,52856,0.2906,hold,,,0.0,,,0,0.0,166.630005,121690,0.3965,hold,,,0.0,,,0,0.0
2020-06-30,52040336,75,False,False,,239.541245,33044,0.1521,hold,,,0.0,,,0,0.0,11.677818,745795,0.1674,hold,,,0.0,,,0,0.0,284.70462,52856,0.2892,hold,,,0.0,,,0,0.0,167.369995,121690,0.3914,hold,,,0.0,,,0,0.0
2020-07-01,52458136,75,True,False,,242.337158,33044,0.1527,hold,REDUCE_TO_TARGET,rebalance 2020-07-01,-139069.0,,,0,0.0,12.095183,745795,0.172,hold,REDUCE_TO_TARGET,rebalance 2020-07-01,-1151807.0,,,0,0.0,286.698914,52856,0.2889,hold,INCREASE_TO_TARGET,rebalance 2020-07-01,583683.0,,,0,0.0,166.619995,121690,0.3865,hold,INCREASE_TO_TARGET,rebalance 2020-07-01,707267.0,,,0,0.0
2020-07-02,52834882,146,False,True,monthly,243.981873,32475,0.15,hold,,,0.0,REDUCE_TO_TARGET,sell,569,244.050505,12.352299,653165,0.1527,hold,,,0.0,REDUCE_TO_TARGET,sell,92630,12.434471,288.277832,54861,0.2993,hold,,,0.0,INCREASE_TO_TARGET,buy,2005,290.133619,166.979996,125932,0.398,hold,,,0.0,INCREASE_TO_TARGET,buy,4242,166.199997
2020-07-06,53992607,146,False,False,,249.980057,32475,0.1504,hold,,,0.0,,,0,0.0,13.259976,653165,0.1604,hold,,,0.0,,,0,0.0,292.727966,54861,0.2974,hold,,,0.0,,,0,0.0,167.979996,125932,0.3918,hold,,,0.0,,,0,0.0
2020-07-07,53734256,146,False,False,,248.257919,32475,0.15,hold,,,0.0,,,0,0.0,12.999273,653165,0.158,hold,,,0.0,,,0,0.0,289.708893,54861,0.2958,hold,,,0.0,,,0,0.0,169.039993,125932,0.3962,hold,,,0.0,,,0,0.0
2020-07-08,54420747,146,False,False,,251.527908,32475,0.1501,hold,,,0.0,,,0,0.0,13.499152,653165,0.162,hold,,,0.0,,,0,0.0,291.924774,54861,0.2943,hold,,,0.0,,,0,0.0,170.089996,125932,0.3936,hold,,,0.0,,,0,0.0
2020-07-09,54560726,146,False,False,,253.646729,32475,0.151,hold,,,0.0,,,0,0.0,13.836391,653165,0.1656,hold,,,0.0,,,0,0.0,290.262848,54861,0.2919,hold,,,0.0,,,0,0.0,169.630005,125932,0.3915,hold,,,0.0,,,0,0.0
2020-07-10,54915516,146,False,False,,255.378296,32475,0.151,hold,,,0.0,,,0,0.0,14.129386,653165,0.1681,hold,,,0.0,,,0,0.0,293.226593,54861,0.2929,hold,,,0.0,,,0,0.0,169.190002,125932,0.388,hold,,,0.0,,,0,0.0
2020-07-13,54061859,146,False,False,,250.125153,32475,0.1503,hold,,,0.0,,,0,0.0,13.256387,653165,0.1602,hold,,,0.0,,,0,0.0,290.687561,54861,0.295,hold,,,0.0,,,0,0.0,169.399994,125932,0.3946,hold,,,0.0,,,0,0.0
2020-07-14,54609069,146,False,False,,251.895599,32475,0.1498,hold,,,0.0,,,0,0.0,13.53742,653165,0.1619,hold,,,0.0,,,0,0.0,294.454651,54861,0.2958,hold,,,0.0,,,0,0.0,170.190002,125932,0.3925,hold,,,0.0,,,0,0.0
2020-07-15,54836760,146,False,False,,252.408371,32475,0.1495,hold,,,0.0,,,0,0.0,13.604389,653165,0.162,hold,,,0.0,,,0,0.0,297.159821,54861,0.2973,hold,,,0.0,,,0,0.0,170.339996,125932,0.3912,hold,,,0.0,,,0,0.0
2020-07-16,54333802,146,False,False,,250.686264,32475,0.1498,hold,,,0.0,,,0,0.0,13.312595,653165,0.16,hold,,,0.0,,,0,0.0,296.181122,54861,0.2991,hold,,,0.0,,,0,0.0,168.729996,125932,0.3911,hold,,,0.0,,,0,0.0
2020-07-17,54605999,146,False,False,,250.976562,32475,0.1493,hold,,,0.0,,,0,0.0,13.374779,653165,0.16,hold,,,0.0,,,0,0.0,297.039795,54861,0.2984,hold,,,0.0,,,0,0.0,170.119995,125932,0.3923,hold,,,0.0,,,0,0.0
2020-07-20,55815813,146,False,False,,258.096954,32475,0.1502,hold,,,0.0,,,0,0.0,14.513263,653165,0.1698,hold,,,0.0,,,0,0.0,299.440338,54861,0.2943,hold,,,0.0,,,0,0.0,170.940002,125932,0.3857,hold,,,0.0,,,0,0.0
2020-07-21,55719772,146,False,False,,255.407455,32475,0.1489,hold,,,0.0,,,0,0.0,14.04926,653165,0.1647,hold,,,0.0,,,0,0.0,300.077423,54861,0.2955,hold,,,0.0,,,0,0.0,173.0,125932,0.391,hold,,,0.0,,,0,0.0
