Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,tqqq_value,tqqq_weight,tqqq_signal,tqqq_shares,tqqq_avg_price,tqqq_realized_pnl,tqqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2020-08-19,76306177,361,False,,21777763,0.2854,buy,69944,283.080868,7474543,1977955,26474194,0.3469,buy,1664992,7.819365,32524846,13455014,14633143,0.1918,buy,80296,130.124565,1841679,4184661,13420716,0.1759,buy,97445,108.660857,2015221,2832259,-1.52
2020-08-20,77685614,361,False,,21845568,0.2812,buy,69944,283.080868,7474543,2045760,27563333,0.3548,buy,1664992,7.819365,32524846,14544153,14734316,0.1897,buy,80296,130.124565,1841679,4285834,13542036,0.1743,buy,97445,108.660857,2015221,2953579,0.0
2020-08-21,78301668,361,False,,21923060,0.28,buy,69944,283.080868,7474543,2123251,28138786,0.3594,buy,1664992,7.819365,32524846,15119606,14616281,0.1867,buy,80296,130.124565,1841679,4167799,13623180,0.174,buy,97445,108.660857,2015221,3034723,0.0
2020-08-24,78940649,361,False,,22145206,0.2805,buy,69944,283.080868,7474543,2345398,28660465,0.3631,buy,1664992,7.819365,32524846,15641285,14533576,0.1841,buy,80296,130.124565,1841679,4085094,13601042,0.1723,buy,97445,108.660857,2015221,3012585,0.0
2020-08-25,79422451,245,True,daily,23757620,0.2991,buy,74775,285.345178,7474543,2420935,24179975,0.3044,buy,1372662,7.819365,35217270,13446630,15803109,0.199,buy,87204,134.202523,1841679,4100112,15681501,0.1974,buy,113217,112.840294,2015221,2906062,0.0
2020-08-26,81335223,245,False,,23995797,0.295,buy,74775,285.345178,7474543,2659111,25727951,0.3163,buy,1372662,7.819365,35217270,14994606,15989726,0.1966,buy,87204,134.202523,1841679,4286729,15621505,0.1921,buy,113217,112.840294,2015221,2846065,0.0
2020-08-27,80704013,245,False,,24048270,0.298,buy,74775,285.345178,7474543,2711585,25494852,0.3159,buy,1372662,7.819365,35217270,14761507,15804853,0.1958,buy,87204,134.202523,1841679,4101857,15355792,0.1903,buy,113217,112.840294,2015221,2580352,-0.78
2020-08-28,81516585,245,False,,24203607,0.2969,buy,74775,285.345178,7474543,2866922,25888820,0.3176,buy,1372662,7.819365,35217270,15155475,16079545,0.1973,buy,87204,134.202523,1841679,4376549,15344367,0.1882,buy,113217,112.840294,2015221,2568928,0.0
2020-08-31,82168347,245,False,,24115932,0.2935,buy,74775,285.345178,7474543,2779247,26487988,0.3224,buy,1372662,7.819365,35217270,15754643,16117915,0.1962,buy,87204,134.202523,1841679,4414919,15446265,0.188,buy,113217,112.840294,2015221,2670826,0.0
2020-09-01,83966964,245,False,,24343064,0.2899,buy,74775,285.345178,7474543,3006379,27863608,0.3318,buy,1372662,7.819365,35217270,17130263,16137100,0.1922,buy,87204,134.202523,1841679,4434104,15622946,0.1861,buy,113217,112.840294,2015221,2847506,0.0
2020-09-02,85057475,575,True,monthly,25546567,0.3003,buy,77353,286.781577,7474543,3363152,25982866,0.3055,buy,1244880,7.819365,36891607,16248695,16575321,0.1949,buy,90764,136.167525,1841679,4216212,16952145,0.1993,buy,121691,114.599923,2015221,3006366,0.0
2020-09-03,80102347,575,False,,24667409,0.3079,buy,77353,286.781577,7474543,2483993,21993065,0.2746,buy,1244880,7.819365,36891607,12258894,16440991,0.2052,buy,90764,136.167525,1841679,4081882,17000309,0.2122,buy,121691,114.599923,2015221,3054529,-5.83
2020-09-04,78716864,575,False,,24466005,0.3108,buy,77353,286.781577,7474543,2282589,21086419,0.2679,buy,1244880,7.819365,36891607,11352248,16486373,0.2094,buy,90764,136.167525,1841679,4127264,16677494,0.2119,buy,121691,114.599923,2015221,2731715,-7.45
2020-09-08,75138660,575,False,,23797525,0.3167,buy,77353,286.781577,7474543,1614110,18105980,0.241,buy,1244880,7.819365,36891607,8371809,16454605,0.219,buy,90764,136.167525,1841679,4095496,16779976,0.2233,buy,121691,114.599923,2015221,2834196,-11.66
2020-09-09,77278978,575,False,,24267457,0.314,buy,77353,286.781577,7474543,2084042,19661704,0.2544,buy,1244880,7.819365,36891607,9927533,16614350,0.215,buy,90764,136.167525,1841679,4255241,16734891,0.2166,buy,121691,114.599923,2015221,2789112,-9.14
2020-09-10,75751718,575,False,,23846085,0.3148,buy,77353,286.781577,7474543,1662670,18524314,0.2445,buy,1244880,7.819365,36891607,8790143,16560800,0.2186,buy,90764,136.167525,1841679,4201691,16819944,0.222,buy,121691,114.599923,2015221,2874165,-10.94
2020-09-11,75393891,575,False,,23858233,0.3164,buy,77353,286.781577,7474543,1674818,18119377,0.2403,buy,1244880,7.819365,36891607,8385206,16559892,0.2196,buy,90764,136.167525,1841679,4200782,16855815,0.2236,buy,121691,114.599923,2015221,2910036,-11.36
2020-09-14,76771231,575,False,,24172470,0.3149,buy,77353,286.781577,7474543,1989055,19052810,0.2482,buy,1244880,7.819365,36891607,9318639,16690592,0.2174,buy,90764,136.167525,1841679,4331483,16854785,0.2195,buy,121691,114.599923,2015221,2909006,-9.74
2020-09-15,77622308,575,False,,24294600,0.313,buy,77353,286.781577,7474543,2111184,19862682,0.2559,buy,1244880,7.819365,36891607,10128511,16650656,0.2145,buy,90764,136.167525,1841679,4291546,16813796,0.2166,buy,121691,114.599923,2015221,2868017,-8.74
2020-09-16,76568611,575,False,,24198187,0.316,buy,77353,286.781577,7474543,2014772,18908408,0.2469,buy,1244880,7.819365,36891607,9174237,16697853,0.2181,buy,90764,136.167525,1841679,4338744,16763589,0.2189,buy,121691,114.599923,2015221,2817810,-9.98
2020-09-17,75444429,575,False,,23985350,0.3179,buy,77353,286.781577,7474543,1801935,18037498,0.2391,buy,1244880,7.819365,36891607,8303327,16606182,0.2201,buy,90764,136.167525,1841679,4247073,16814823,0.2229,buy,121691,114.599923,2015221,2869044,-11.3
2020-09-18,74199912,11,True,daily,22372238,0.3015,buy,72991,286.781577,7575601,1439764,21684806,0.2922,buy,1556735,9.205094,36891607,7354914,15105023,0.2036,buy,82451,136.167525,2227014,3877874,15037833,0.2027,buy,109170,114.599923,2306178,2526959,-12.76
2020-09-21,73980714,11,False,,22123243,0.299,buy,72991,286.781577,7575601,1190769,21941717,0.2966,buy,1556735,9.205094,36891607,7611825,14801604,0.2001,buy,82451,136.167525,2227014,3574455,15114138,0.2043,buy,109170,114.599923,2306178,2603264,-13.02
2020-09-22,75321258,11,False,,22348549,0.2967,buy,72991,286.781577,7575601,1416075,23140638,0.3072,buy,1556735,9.205094,36891607,8810746,14729871,0.1956,buy,82451,136.167525,2227014,3502722,15102189,0.2005,buy,109170,114.599923,2306178,2591316,-11.45
2020-09-23,72362151,11,False,,21830272,0.3017,buy,72991,286.781577,7575601,897798,20997847,0.2902,buy,1556735,9.205094,36891607,6667955,14411610,0.1992,buy,82451,136.167525,2227014,3184461,15122410,0.209,buy,109170,114.599923,2306178,2611537,-14.93
2020-09-24,72839028,11,False,,21888457,0.3005,buy,72991,286.781577,7575601,955983,21305024,0.2925,buy,1556735,9.205094,36891607,6975132,14465204,0.1986,buy,82451,136.167525,2227014,3238055,15180332,0.2084,buy,109170,114.599923,2306178,2669458,-14.36
2020-09-25,74644735,11,False,,22242323,0.298,buy,72991,286.781577,7575601,1309849,22798090,0.3054,buy,1556735,9.205094,36891607,8468198,14423978,0.1932,buy,82451,136.167525,2227014,3196829,15180332,0.2034,buy,109170,114.599923,2306178,2669458,-12.24
2020-09-28,76467645,11,False,,22611762,0.2957,buy,72991,286.781577,7575601,1679288,24149669,0.3158,buy,1556735,9.205094,36891607,9819777,14569091,0.1905,buy,82451,136.167525,2227014,3341943,15137111,0.198,buy,109170,114.599923,2306178,2626238,-10.1
2020-09-29,76231631,11,False,,22488612,0.295,buy,72991,286.781577,7575601,1556138,23896480,0.3135,buy,1556735,9.205094,36891607,9566588,14691944,0.1927,buy,82451,136.167525,2227014,3464795,15154584,0.1988,buy,109170,114.599923,2306178,2643710,-10.38
2020-09-30,76641519,11,False,,22659117,0.2957,buy,72991,286.781577,7575601,1726643,24369343,0.318,buy,1556735,9.205094,36891607,10039451,14603721,0.1905,buy,82451,136.167525,2227014,3376572,15009328,0.1958,buy,109170,114.599923,2306178,2498454,-9.89
2020-10-01,78083232,11,False,,22804593,0.2921,buy,72991,286.781577,7575601,1872119,25510548,0.3267,buy,1556735,9.205094,36891607,11180656,14733993,0.1887,buy,82451,136.167525,2227014,3506845,15034086,0.1925,buy,109170,114.599923,2306178,2523213,-8.2
2020-10-02,75693693,11,False,,22588082,0.2984,buy,72991,286.781577,7575601,1655607,23406856,0.3092,buy,1556735,9.205094,36891607,9076964,14720801,0.1945,buy,82451,136.167525,2227014,3493652,14977944,0.1979,buy,109170,114.599923,2306178,2467070,-11.01
2020-10-05,77349624,11,False,,22988632,0.2972,buy,72991,286.781577,7575601,2056158,24883165,0.3217,buy,1556735,9.205094,36891607,10553273,14792534,0.1912,buy,82451,136.167525,2227014,3565386,14685281,0.1899,buy,109170,114.599923,2306178,2174407,-9.06
2020-10-06,75591319,11,False,,22661828,0.2998,buy,72991,286.781577,7575601,1729354,23546484,0.3115,buy,1556735,9.205094,36891607,9216592,14618563,0.1934,buy,82451,136.167525,2227014,3391414,14764433,0.1953,buy,109170,114.599923,2306178,2253559,-11.13
2020-10-07,77109525,11,False,,23056293,0.299,buy,72991,286.781577,7575601,2123819,24784498,0.3214,buy,1556735,9.205094,36891607,10454606,14611966,0.1895,buy,82451,136.167525,2227014,3384818,14656757,0.1901,buy,109170,114.599923,2306178,2145884,-9.34
2020-10-08,77809841,11,False,,23260627,0.2989,buy,72991,286.781577,7575601,2328152,25149379,0.3232,buy,1556735,9.205094,36891607,10819487,14663911,0.1885,buy,82451,136.167525,2227014,3436762,14735913,0.1894,buy,109170,114.599923,2306178,2225039,-8.52
2020-10-09,79399991,11,False,,23468351,0.2956,buy,72991,286.781577,7575601,2535877,26268258,0.3308,buy,1556735,9.205094,36891607,11938366,14930227,0.188,buy,82451,136.167525,2227014,3703079,14733144,0.1856,buy,109170,114.599923,2306178,2222271,-6.65
2020-10-12,82231578,11,False,,23845907,0.29,buy,72991,286.781577,7575601,2913433,28718222,0.3492,buy,1556735,9.205094,36891607,14388330,14887352,0.181,buy,82451,136.167525,2227014,3660204,14780085,0.1797,buy,109170,114.599923,2306178,2269211,-3.32
2020-10-13,81951343,11,False,,23690282,0.2891,buy,72991,286.781577,7575601,2757808,28721943,0.3505,buy,1556735,9.205094,36891607,14392051,14653192,0.1788,buy,82451,136.167525,2227014,3426043,14885915,0.1816,buy,109170,114.599923,2306178,2375041,-3.65
2020-10-14,81172584,11,False,,23541420,0.29,buy,72991,286.781577,7575601,2608945,28012649,0.3451,buy,1556735,9.205094,36891607,13682757,14698540,0.1811,buy,82451,136.167525,2227014,3471391,14919964,0.1838,buy,109170,114.599923,2306178,2409090,-4.57
2020-10-15,80592337,11,False,,23512331,0.2917,buy,72991,286.781577,7575601,2579856,27433665,0.3404,buy,1556735,9.205094,36891607,13103773,14752133,0.183,buy,82451,136.167525,2227014,3524984,14894197,0.1848,buy,109170,114.599923,2306178,2383324,-5.25
2020-10-16,80064861,11,False,,23498119,0.2935,buy,72991,286.781577,7575601,2565645,27012922,0.3374,buy,1556735,9.205094,36891607,12683030,14701014,0.1836,buy,82451,136.167525,2227014,3473865,14852795,0.1855,buy,109170,114.599923,2306178,2341922,-5.87
2020-10-19,78316622,11,False,,23140874,0.2955,buy,72991,286.781577,7575601,2208399,25670655,0.3278,buy,1556735,9.205094,36891607,11340763,14708434,0.1878,buy,82451,136.167525,2227014,3481285,14796648,0.1889,buy,109170,114.599923,2306178,2285774,-7.93
2020-10-20,78505104,11,False,,23233560,0.2959,buy,72991,286.781577,7575601,2301086,25836348,0.3291,buy,1556735,9.205094,36891607,11506456,14779342,0.1883,buy,82451,136.167525,2227014,3552193,14655843,0.1867,buy,109170,114.599923,2306178,2144969,-7.7
2020-10-21,78454795,11,False,,23189582,0.2956,buy,72991,286.781577,7575601,2257108,25769323,0.3285,buy,1556735,9.205094,36891607,11439430,14890651,0.1898,buy,82451,136.167525,2227014,3663502,14605227,0.1862,buy,109170,114.599923,2306178,2094354,-7.76
2020-10-22,78297239,11,False,,23316786,0.2978,buy,72991,286.781577,7575601,2384312,25782354,0.3293,buy,1556735,9.205094,36891607,11452462,14744712,0.1883,buy,82451,136.167525,2227014,3517564,14453374,0.1846,buy,109170,114.599923,2306178,1942501,-7.95
2020-10-23,78599886,11,False,,23395950,0.2977,buy,72991,286.781577,7575601,2463476,25933156,0.3299,buy,1556735,9.205094,36891607,11603264,14729047,0.1874,buy,82451,136.167525,2227014,3501898,14541722,0.185,buy,109170,114.599923,2306178,2030848,-7.59
2020-10-26,77113225,11,False,,22963597,0.2978,buy,72991,286.781577,7575601,2031123,24750989,0.321,buy,1556735,9.205094,36891607,10421097,14721626,0.1909,buy,82451,136.167525,2227014,3494478,14677002,0.1903,buy,109170,114.599923,2306178,2166128,-9.34
2020-10-27,77755857,11,False,,22884432,0.2943,buy,72991,286.781577,7575601,1951957,25335552,0.3258,buy,1556735,9.205094,36891607,11005660,14760378,0.1898,buy,82451,136.167525,2227014,3533230,14775484,0.19,buy,109170,114.599923,2306178,2264610,-8.58
2020-10-28,73776105,11,False,,22102262,0.2996,buy,72991,286.781577,7575601,1169788,22362455,0.3031,buy,1556735,9.205094,36891607,8032563,14522095,0.1968,buy,82451,136.167525,2227014,3294946,14789282,0.2005,buy,109170,114.599923,2306178,2278408,-13.26
2020-10-29,74934469,11,False,,22326902,0.298,buy,72991,286.781577,7575601,1394428,23499938,0.3136,buy,1556735,9.205094,36891607,9170046,14461905,0.193,buy,82451,136.167525,2227014,3234756,14645713,0.1954,buy,109170,114.599923,2306178,2134839,-11.9
2020-10-30,72988643,11,False,,22094145,0.3027,buy,72991,286.781577,7575601,1161671,21865389,0.2996,buy,1556735,9.205094,36891607,7535497,14527866,0.199,buy,82451,136.167525,2227014,3300717,14501231,0.1987,buy,109170,114.599923,2306178,1990358,-14.19
2020-11-02,73493348,11,False,,22341790,0.304,buy,72991,286.781577,7575601,1409316,21872837,0.2976,buy,1556735,9.205094,36891607,7542945,14668858,0.1996,buy,82451,136.167525,2227014,3441709,14609851,0.1988,buy,109170,114.599923,2306178,2098978,-13.6
2020-11-03,74986573,11,False,,22736258,0.3032,buy,72991,286.781577,7575601,1803784,22973086,0.3064,buy,1556735,9.205094,36891607,8643193,14752133,0.1967,buy,82451,136.167525,2227014,3524984,14525086,0.1937,buy,109170,114.599923,2306178,2014212,-11.84
2020-11-04,78906830,11,False,,23244397,0.2946,buy,72991,286.781577,7575601,2311923,26078361,0.3305,buy,1556735,9.205094,36891607,11748469,14743888,0.1869,buy,82451,136.167525,2227014,3516740,14840172,0.1881,buy,109170,114.599923,2306178,2329298,-7.23
2020-11-05,81737302,11,False,,23697724,0.2899,buy,72991,286.781577,7575601,2765250,28090838,0.3437,buy,1556735,9.205094,36891607,13760946,15082761,0.1845,buy,82451,136.167525,2227014,3855612,14865969,0.1819,buy,109170,114.599923,2306178,2355095,-3.9
2020-11-06,81668612,11,False,,23692313,0.2901,buy,72991,286.781577,7575601,2759839,28185774,0.3451,buy,1556735,9.205094,36891607,13855882,15104199,0.1849,buy,82451,136.167525,2227014,3877050,14686315,0.1798,buy,109170,114.599923,2306178,2175442,-3.98
2020-11-09,79268828,11,False,,23990018,0.3026,buy,72991,286.781577,7575601,3057543,26465594,0.3339,buy,1556735,9.205094,36891607,12135702,14435521,0.1821,buy,82451,136.167525,2227014,3208373,14377684,0.1814,buy,109170,114.599923,2306178,1866810,-6.81
2020-11-10,77770644,11,False,,23954834,0.308,buy,72991,286.781577,7575601,3022360,25037685,0.3219,buy,1556735,9.205094,36891607,10707793,14483343,0.1862,buy,82451,136.167525,2227014,3256194,14294770,0.1838,buy,109170,114.599923,2306178,1783896,-8.57
2020-11-11,79620479,11,False,,24132792,0.3031,buy,72991,286.781577,7575601,3200318,26720642,0.3356,buy,1556735,9.205094,36891607,12390750,14420679,0.1811,buy,82451,136.167525,2227014,3193531,14346355,0.1802,buy,109170,114.599923,2306178,1835481,-6.39
2020-11-12,79326949,11,False,,23898674,0.3013,buy,72991,286.781577,7575601,2966200,26329683,0.3319,buy,1556735,9.205094,36891607,11999791,14508079,0.1829,buy,82451,136.167525,2227014,3280930,14590502,0.1839,buy,109170,114.599923,2306178,2079628,-6.74
2020-11-13,80428097,11,False,,24229537,0.3013,buy,72991,286.781577,7575601,3297063,27020372,0.336,buy,1556735,9.205094,36891607,12690480,14607019,0.1816,buy,82451,136.167525,2227014,3379871,14571157,0.1812,buy,109170,114.599923,2306178,2060283,-5.44
2020-11-16,81316505,11,False,,24531990,0.3017,buy,72991,286.781577,7575601,3599516,27642168,0.3399,buy,1556735,9.205094,36891607,13312276,14606194,0.1796,buy,82451,136.167525,2227014,3379046,14536141,0.1788,buy,109170,114.599923,2306178,2025268,-4.4
2020-11-17,80970822,11,False,,24400048,0.3013,buy,72991,286.781577,7575601,3467574,27387124,0.3382,buy,1556735,9.205094,36891607,13057232,14552602,0.1797,buy,82451,136.167525,2227014,3325453,14631037,0.1807,buy,109170,114.599923,2306178,2120164,-4.8
2020-11-18,80001441,11,False,,24106400,0.3013,buy,72991,286.781577,7575601,3173926,26752285,0.3344,buy,1556735,9.205094,36891607,12422393,14469326,0.1809,buy,82451,136.167525,2227014,3242178,14673417,0.1834,buy,109170,114.599923,2306178,2162543,-5.94
2020-11-19,80814025,11,False,,24207883,0.2996,buy,72991,286.781577,7575601,3275409,27415048,0.3392,buy,1556735,9.205094,36891607,13085156,14442117,0.1787,buy,82451,136.167525,2227014,3214969,14748964,0.1825,buy,109170,114.599923,2306178,2238091,-4.99
2020-11-20,80266139,11,False,,24042121,0.2995,buy,72991,286.781577,7575601,3109647,26858405,0.3346,buy,1556735,9.205094,36891607,12528513,14485816,0.1805,buy,82451,136.167525,2227014,3258668,14879785,0.1854,buy,109170,114.599923,2306178,2368911,-5.63
2020-11-23,80062393,11,False,,24186239,0.3021,buy,72991,286.781577,7575601,3253765,26863991,0.3355,buy,1556735,9.205094,36891607,12534099,14200535,0.1774,buy,82451,136.167525,2227014,2973387,14811617,0.185,buy,109170,114.599923,2306178,2300743,-5.87
2020-11-24,81185434,11,False,,24575970,0.3027,buy,72991,286.781577,7575601,3643496,27962382,0.3444,buy,1556735,9.205094,36891607,13632490,13982865,0.1722,buy,82451,136.167525,2227014,2755716,14664205,0.1806,buy,109170,114.599923,2306178,2153331,-4.55
2020-11-25,81622650,11,False,,24538076,0.3006,buy,72991,286.781577,7575601,3605602,28489233,0.349,buy,1556735,9.205094,36891607,14159341,13976269,0.1712,buy,82451,136.167525,2227014,2749120,14619062,0.1791,buy,109170,114.599923,2306178,2108188,-4.04
2020-11-27,82469233,11,False,,24606418,0.2984,buy,72991,286.781577,7575601,3673944,29267409,0.3549,buy,1556735,9.205094,36891607,14937517,13834453,0.1678,buy,82451,136.167525,2227014,2607304,14760941,0.179,buy,109170,114.599923,2306178,2250068,-3.04
2020-11-30,82400341,11,False,,24497482,0.2973,buy,72991,286.781577,7575601,3565008,29418218,0.357,buy,1556735,9.205094,36891607,15088325,13742108,0.1668,buy,82451,136.167525,2227014,2514959,14742523,0.1789,buy,109170,114.599923,2306178,2231649,-3.12
2020-12-01,83896392,11,False,,24765420,0.2952,buy,72991,286.781577,7575601,3832946,30574307,0.3644,buy,1556735,9.205094,36891607,16244414,14031511,0.1672,buy,82451,136.167525,2227014,2804362,14525144,0.1731,buy,109170,114.599923,2306178,2014270,-1.37
2020-12-02,83947061,200,True,monthly,25221786,0.3004,buy,74180,287.62171,7575601,3886008,25185972,0.3,buy,1277247,9.205094,39724264,13428794,16890868,0.2012,buy,98512,141.859795,2227014,2915976,16648234,0.1983,buy,126128,117.06368,2306178,1883226,-1.31
2020-12-03,84309773,200,False,,25214913,0.2991,buy,74180,287.62171,7575601,3879135,25288316,0.2999,buy,1277247,9.205094,39724264,13531137,17023859,0.2019,buy,98512,141.859795,2227014,3048966,16782485,0.1991,buy,126128,117.06368,2306178,2017478,-0.88
2020-12-04,84542736,200,False,,25432206,0.3008,buy,74180,287.62171,7575601,4096428,25598380,0.3028,buy,1277247,9.205094,39724264,13841201,16975589,0.2008,buy,98512,141.859795,2227014,3000696,16536361,0.1956,buy,126128,117.06368,2306178,1771353,-0.61
2020-12-07,85326610,200,False,,25379942,0.2974,buy,74180,287.62171,7575601,4044163,26032177,0.3051,buy,1277247,9.205094,39724264,14274998,17228764,0.2019,buy,98512,141.859795,2227014,3253871,16685528,0.1955,buy,126128,117.06368,2306178,1920520,0.0
2020-12-08,85778087,200,False,,25454210,0.2967,buy,74180,287.62171,7575601,4118432,26270453,0.3063,buy,1277247,9.205094,39724264,14513275,17288856,0.2016,buy,98512,141.859795,2227014,3313964,16764368,0.1954,buy,126128,117.06368,2306178,1999360,0.0
2020-12-09,83439242,200,False,,25225913,0.3023,buy,74180,287.62171,7575601,3890135,24510848,0.2938,buy,1277247,9.205094,39724264,12753669,16993320,0.2037,buy,98512,141.859795,2227014,3018428,16708962,0.2003,buy,126128,117.06368,2306178,1943954,-2.73
2020-12-10,83847495,200,False,,25217664,0.3008,buy,74180,287.62171,7575601,3881886,24811750,0.2959,buy,1277247,9.205094,39724264,13054572,16960811,0.2023,buy,98512,141.859795,2227014,2985919,16857070,0.201,buy,126128,117.06368,2306178,2092062,-2.25
2020-12-11,83734988,200,False,,25188094,0.3008,buy,74180,287.62171,7575601,3852316,24637621,0.2942,buy,1277247,9.205094,39724264,12880442,16992335,0.2029,buy,98512,141.859795,2227014,3017443,16916737,0.202,buy,126128,117.06368,2306178,2151729,-2.38
2020-12-14,84007182,200,False,,25075319,0.2985,buy,74180,287.62171,7575601,3739540,25163062,0.2995,buy,1277247,9.205094,39724264,13405884,16898748,0.2012,buy,98512,141.859795,2227014,2923856,16869853,0.2008,buy,126128,117.06368,2306178,2104845,-2.06
2020-12-15,85308194,200,False,,25414320,0.2979,buy,74180,287.62171,7575601,4078541,25945110,0.3041,buy,1277247,9.205094,39724264,14187932,17135177,0.2009,buy,98512,141.859795,2227014,3160285,16813386,0.1971,buy,126128,117.06368,2306178,2048378,-0.55
2020-12-16,85833220,200,False,,25454210,0.2966,buy,74180,287.62171,7575601,4118432,26380429,0.3073,buy,1277247,9.205094,39724264,14623251,17229748,0.2007,buy,98512,141.859795,2227014,3254856,16768633,0.1954,buy,126128,117.06368,2306178,2003625,0.0
2020-12-17,86653167,200,False,,25596546,0.2954,buy,74180,287.62171,7575601,4260768,26921144,0.3107,buy,1277247,9.205094,39724264,15163966,17411011,0.2009,buy,98512,141.859795,2227014,3436119,16724266,0.193,buy,126128,117.06368,2306178,1959258,0.0
2020-12-18,86178002,200,False,,25494340,0.2958,buy,74180,287.62171,7575601,4158562,26627877,0.309,buy,1277247,9.205094,39724264,14870698,17381457,0.2017,buy,98512,141.859795,2227014,3406565,16674127,0.1935,buy,126128,117.06368,2306178,1909119,-0.55
2020-12-21,85998533,200,False,,25403184,0.2954,buy,74180,287.62171,7575601,4067406,26528591,0.3085,buy,1277247,9.205094,39724264,14771413,17326291,0.2015,buy,98512,141.859795,2227014,3351399,16740266,0.1947,buy,126128,117.06368,2306178,1975259,-0.76
2020-12-22,86114436,200,False,,25360371,0.2945,buy,74180,287.62171,7575601,4024593,26737849,0.3105,buy,1277247,9.205094,39724264,14980670,17189359,0.1996,buy,98512,141.859795,2227014,3214467,16826656,0.1954,buy,126128,117.06368,2306178,2061648,-0.62
2020-12-23,85732015,200,False,,25383165,0.2961,buy,74180,287.62171,7575601,4047387,26334612,0.3072,buy,1277247,9.205094,39724264,14577433,17303632,0.2018,buy,98512,141.859795,2227014,3328740,16710405,0.1949,buy,126128,117.06368,2306178,1945397,-1.06
2020-12-24,86307985,200,False,,25481914,0.2952,buy,74180,287.62171,7575601,4146136,26676756,0.3091,buy,1277247,9.205094,39724264,14919577,17372592,0.2013,buy,98512,141.859795,2227014,3397700,16776523,0.1944,buy,126128,117.06368,2306178,2011515,-0.4
2020-12-28,87271690,200,False,,25700823,0.2945,buy,74180,287.62171,7575601,4365045,27477132,0.3148,buy,1277247,9.205094,39724264,15719954,17309544,0.1983,buy,98512,141.859795,2227014,3334652,16783991,0.1923,buy,126128,117.06368,2306178,2018983,0.0
2020-12-29,87345323,200,False,,25651796,0.2937,buy,74180,287.62171,7575601,4316018,27558082,0.3155,buy,1277247,9.205094,39724264,15800903,17372592,0.1989,buy,98512,141.859795,2227014,3397700,16762653,0.1919,buy,126128,117.06368,2306178,1997645,0.0
2020-12-30,87546603,200,False,,25688400,0.2934,buy,74180,287.62171,7575601,4352621,27553504,0.3147,buy,1277247,9.205094,39724264,15796325,17505582,0.2,buy,98512,141.859795,2227014,3530690,16798917,0.1919,buy,126128,117.06368,2306178,2033910,0.0
2020-12-31,87982046,200,False,,25818912,0.2935,buy,74180,287.62171,7575601,4483133,27768880,0.3156,buy,1277247,9.205094,39724264,16011701,17570600,0.1997,buy,98512,141.859795,2227014,3595708,16823454,0.1912,buy,126128,117.06368,2306178,2058446,0.0
2021-01-04,86787057,200,False,,25467412,0.2934,buy,74180,287.62171,7575601,4131634,26554558,0.306,buy,1277247,9.205094,39724264,14797379,17961693,0.207,buy,98512,141.859795,2227014,3986801,16803194,0.1936,buy,126128,117.06368,2306178,2038186,-1.36
2021-01-05,87556833,200,False,,25642816,0.2929,buy,74180,287.62171,7575601,4307037,27220523,0.3109,buy,1277247,9.205094,39724264,15463345,18014889,0.2058,buy,98512,141.859795,2227014,4039997,16678405,0.1905,buy,126128,117.06368,2306178,1913397,-0.48
2021-01-06,85949445,200,False,,25796122,0.3001,buy,74180,287.62171,7575601,4460344,26094795,0.3036,buy,1277247,9.205094,39724264,14337616,17722308,0.2062,buy,98512,141.859795,2227014,3747416,16336020,0.1901,buy,126128,117.06368,2306178,1571012,-2.31
2021-01-07,88032211,200,False,,26179387,0.2974,buy,74180,287.62171,7575601,4843609,27979660,0.3178,buy,1277247,9.205094,39724264,16222481,17680933,0.2008,buy,98512,141.859795,2227014,3706041,16192030,0.1839,buy,126128,117.06368,2306178,1427022,0.0
2021-01-08,88608729,200,False,,26328555,0.2971,buy,74180,287.62171,7575601,4992777,29064140,0.328,buy,1277247,9.205094,39724264,17306961,17076070,0.1927,buy,98512,141.859795,2227014,3101178,16139764,0.1821,buy,126128,117.06368,2306178,1374756,0.0
2021-01-11,87086520,200,False,,26151076,0.3003,buy,74180,287.62171,7575601,4815298,27779567,0.319,buy,1277247,9.205094,39724264,16022388,17042576,0.1957,buy,98512,141.859795,2227014,3067684,16113101,0.185,buy,126128,117.06368,2306178,1348093,-1.72
2021-01-12,87068907,200,False,,26156597,0.3004,buy,74180,287.62171,7575601,4820819,27658899,0.3177,buy,1277247,9.205094,39724264,15901720,17152909,0.197,buy,98512,141.859795,2227014,3178017,16100302,0.1849,buy,126128,117.06368,2306178,1335294,-1.74
2021-01-13,87784450,200,False,,26227038,0.2988,buy,74180,287.62171,7575601,4891259,28196561,0.3212,buy,1277247,9.205094,39724264,16439382,17079025,0.1946,buy,98512,141.859795,2227014,3104133,16281626,0.1855,buy,126128,117.06368,2306178,1516619,-0.93
