Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2020-06-01,28319426,16755812,False,,0,0.0,buy,0,0.0,12031154,0,6118266,0.216,buy,37384,124.024755,2031560,1481724,5445348,0.1923,buy,39982,100.744418,1357602,1417385,-6.02
2020-06-02,28295321,236,True,monthly,17025128,0.6017,buy,60117,282.638832,12031154,33729,5626611,0.1989,buy,34604,124.024755,2141019,1334858,5643346,0.1994,buy,41587,102.108539,1357602,1396958,-6.09
2020-06-03,28343047,236,False,,17251704,0.6087,buy,60117,282.638832,12031154,260305,5522799,0.1949,buy,34604,124.024755,2141019,1231046,5568308,0.1965,buy,41587,102.108539,1357602,1321920,-5.94
2020-06-04,28275238,236,False,,17206385,0.6085,buy,60117,282.638832,12031154,214986,5580933,0.1974,buy,34604,124.024755,2141019,1289180,5487684,0.1941,buy,41587,102.108539,1357602,1241297,-6.16
2020-06-05,28563986,236,False,,17647379,0.6178,buy,60117,282.638832,12031154,655981,5467778,0.1914,buy,34604,124.024755,2141019,1176025,5448593,0.1908,buy,41587,102.108539,1357602,1202205,-5.2
2020-06-08,28857418,236,False,,17860697,0.6189,buy,60117,282.638832,12031154,869298,5526951,0.1915,buy,34604,124.024755,2141019,1235198,5469534,0.1895,buy,41587,102.108539,1357602,1223147,-4.23
2020-06-09,28839648,236,False,,17727510,0.6147,buy,60117,282.638832,12031154,736112,5580241,0.1935,buy,34604,124.024755,2141019,1288488,5531660,0.1918,buy,41587,102.108539,1357602,1285273,-4.29
2020-06-10,28902687,236,False,,17628593,0.6099,buy,60117,282.638832,12031154,637194,5660177,0.1958,buy,34604,124.024755,2141019,1368424,5613681,0.1942,buy,41587,102.108539,1357602,1367294,-4.08
2020-06-11,27951688,236,False,,16612322,0.5943,buy,60117,282.638832,12031154,-379076,5619344,0.201,buy,34604,124.024755,2141019,1327591,5719786,0.2046,buy,41587,102.108539,1357602,1473398,-7.24
2020-06-12,28103440,236,False,,16811264,0.5982,buy,60117,282.638832,12031154,-180135,5627302,0.2002,buy,34604,124.024755,2141019,1335550,5664638,0.2016,buy,41587,102.108539,1357602,1418250,-6.73
2020-06-15,28253493,236,False,,16968209,0.6006,buy,60117,282.638832,12031154,-23190,5617267,0.1988,buy,34604,124.024755,2141019,1325515,5667782,0.2006,buy,41587,102.108539,1357602,1421394,-6.23
2020-06-16,28490410,236,False,,17294805,0.607,buy,60117,282.638832,12031154,303406,5614499,0.1971,buy,34604,124.024755,2141019,1322746,5580871,0.1959,buy,41587,102.108539,1357602,1334483,-5.45
2020-06-17,28452336,236,False,,17222966,0.6053,buy,60117,282.638832,12031154,231568,5625226,0.1977,buy,34604,124.024755,2141019,1333474,5603908,0.197,buy,41587,102.108539,1357602,1357520,-5.57
2020-06-18,28507230,236,False,,17229597,0.6044,buy,60117,282.638832,12031154,238198,5614153,0.1969,buy,34604,124.024755,2141019,1322401,5663244,0.1987,buy,41587,102.108539,1357602,1416857,-5.39
2020-06-19,28475246,236,False,,17131134,0.6016,buy,60117,282.638832,12031154,139736,5676094,0.1993,buy,34604,124.024755,2141019,1384341,5667782,0.199,buy,41587,102.108539,1357602,1421394,-5.5
2020-06-22,28622520,236,False,,17241030,0.6024,buy,60117,282.638832,12031154,249631,5712774,0.1996,buy,34604,124.024755,2141019,1421022,5668480,0.198,buy,41587,102.108539,1357602,1422092,-5.01
2020-06-23,28711246,236,False,,17320403,0.6033,buy,60117,282.638832,12031154,329005,5760874,0.2006,buy,34604,124.024755,2141019,1469121,5629733,0.1961,buy,41587,102.108539,1357602,1383345,-4.71
2020-06-24,28309743,236,False,,16878585,0.5962,buy,60117,282.638832,12031154,-112813,5740803,0.2028,buy,34604,124.024755,2141019,1449051,5690118,0.201,buy,41587,102.108539,1357602,1443731,-6.05
2020-06-25,28503634,236,False,,17059533,0.5985,buy,60117,282.638832,12031154,68134,5737343,0.2013,buy,34604,124.024755,2141019,1445591,5706523,0.2002,buy,41587,102.108539,1357602,1460135,-5.4
2020-06-26,28185127,236,False,,16654345,0.5909,buy,60117,282.638832,12031154,-337054,5762950,0.2045,buy,34604,124.024755,2141019,1471197,5767597,0.2046,buy,41587,102.108539,1357602,1521209,-6.46
2020-06-29,28414866,236,False,,16899115,0.5947,buy,60117,282.638832,12031154,-92284,5766065,0.2029,buy,34604,124.024755,2141019,1474312,5749451,0.2023,buy,41587,102.108539,1357602,1503063,-5.7
2020-06-30,28629025,236,False,,17115588,0.5978,buy,60117,282.638832,12031154,124189,5791671,0.2023,buy,34604,124.024755,2141019,1499919,5721530,0.1999,buy,41587,102.108539,1357602,1475142,-4.99
2020-07-01,28711850,236,False,,17235479,0.6003,buy,60117,282.638832,12031154,244080,5765718,0.2008,buy,34604,124.024755,2141019,1473966,5710417,0.1989,buy,41587,102.108539,1357602,1464029,-4.71
2020-07-02,28825166,236,False,,17330398,0.6012,buy,60117,282.638832,12031154,339000,5778176,0.2005,buy,34604,124.024755,2141019,1486423,5716356,0.1983,buy,41587,102.108539,1357602,1469968,-4.34
2020-07-06,29103887,236,False,,17597927,0.6047,buy,60117,282.638832,12031154,606528,5812780,0.1997,buy,34604,124.024755,2141019,1521027,5692945,0.1956,buy,41587,102.108539,1357602,1446557,-3.41
2020-07-07,29039092,236,False,,17416430,0.5998,buy,60117,282.638832,12031154,425031,5849460,0.2014,buy,34604,124.024755,2141019,1557707,5772967,0.1988,buy,41587,102.108539,1357602,1526579,-3.63
2020-07-08,29185575,236,False,,17549642,0.6013,buy,60117,282.638832,12031154,558243,5885794,0.2017,buy,34604,124.024755,2141019,1594042,5749903,0.197,buy,41587,102.108539,1357602,1503516,-3.14
2020-07-09,29161300,236,False,,17449732,0.5984,buy,60117,282.638832,12031154,458333,5869877,0.2013,buy,34604,124.024755,2141019,1578124,5841456,0.2003,buy,41587,102.108539,1357602,1595068,-3.22
2020-07-10,29294892,236,False,,17627903,0.6017,buy,60117,282.638832,12031154,636504,5854651,0.1999,buy,34604,124.024755,2141019,1562898,5812102,0.1984,buy,41587,102.108539,1357602,1565714,-2.78
2020-07-13,29168738,236,False,,17475264,0.5991,buy,60117,282.638832,12031154,483865,5861917,0.201,buy,34604,124.024755,2141019,1570165,5831321,0.1999,buy,41587,102.108539,1357602,1584933,-3.2
2020-07-14,29430928,236,False,,17701730,0.6015,buy,60117,282.638832,12031154,710332,5889255,0.2001,buy,34604,124.024755,2141019,1597502,5839707,0.1984,buy,41587,102.108539,1357602,1593319,-2.33
2020-07-15,29571489,236,False,,17864357,0.6041,buy,60117,282.638832,12031154,872958,5894445,0.1993,buy,34604,124.024755,2141019,1602693,5812451,0.1966,buy,41587,102.108539,1357602,1566063,-1.86
2020-07-16,29484544,236,False,,17805521,0.6039,buy,60117,282.638832,12031154,814122,5838733,0.198,buy,34604,124.024755,2141019,1546980,5840055,0.1981,buy,41587,102.108539,1357602,1593667,-2.15
2020-07-17,29572034,236,False,,17857141,0.6039,buy,60117,282.638832,12031154,865743,5886832,0.1991,buy,34604,124.024755,2141019,1595080,5827824,0.1971,buy,41587,102.108539,1357602,1581437,-1.86
2020-07-20,29759053,236,False,,18001455,0.6049,buy,60117,282.638832,12031154,1010056,5915208,0.1988,buy,34604,124.024755,2141019,1623455,5842154,0.1963,buy,41587,102.108539,1357602,1595766,-1.24
2020-07-21,29872129,236,False,,18039754,0.6039,buy,60117,282.638832,12031154,1048356,5986492,0.2004,buy,34604,124.024755,2141019,1694739,5845646,0.1957,buy,41587,102.108539,1357602,1599258,-0.86
2020-07-22,30083289,236,False,,18142433,0.6031,buy,60117,282.638832,12031154,1151034,6077501,0.202,buy,34604,124.024755,2141019,1785748,5863119,0.1949,buy,41587,102.108539,1357602,1616731,-0.16
2020-07-23,29988951,236,False,,17925969,0.5978,buy,60117,282.638832,12031154,934570,6131136,0.2044,buy,34604,124.024755,2141019,1839384,5931610,0.1978,buy,41587,102.108539,1357602,1685222,-0.47
2020-07-24,29925745,236,False,,17810516,0.5952,buy,60117,282.638832,12031154,819117,6183735,0.2066,buy,34604,124.024755,2141019,1891982,5931258,0.1982,buy,41587,102.108539,1357602,1684870,-0.68
2020-07-27,30155763,236,False,,17940397,0.5949,buy,60117,282.638832,12031154,948998,6305887,0.2091,buy,34604,124.024755,2141019,2014134,5909244,0.196,buy,41587,102.108539,1357602,1662856,0.0
2020-07-28,30135463,236,False,,17826615,0.5915,buy,60117,282.638832,12031154,835216,6358485,0.211,buy,34604,124.024755,2141019,2066732,5950127,0.1974,buy,41587,102.108539,1357602,1703739,-0.07
2020-07-29,30392324,236,False,,18045856,0.5938,buy,60117,282.638832,12031154,1054458,6406239,0.2108,buy,34604,124.024755,2141019,2114486,5939993,0.1954,buy,41587,102.108539,1357602,1693605,0.0
2020-07-30,30319670,236,False,,17981474,0.5931,buy,60117,282.638832,12031154,990075,6358831,0.2097,buy,34604,124.024755,2141019,2067078,5979129,0.1972,buy,41587,102.108539,1357602,1732742,-0.24
2020-07-31,30515707,236,False,,18123566,0.5939,buy,60117,282.638832,12031154,1132167,6416619,0.2103,buy,34604,124.024755,2141019,2124867,5975286,0.1958,buy,41587,102.108539,1357602,1728898,0.0
2020-08-03,30618887,236,False,,18249560,0.596,buy,60117,282.638832,12031154,1258162,6423887,0.2098,buy,34604,124.024755,2141019,2132134,5945204,0.1942,buy,41587,102.108539,1357602,1698816,0.0
2020-08-04,30882733,236,False,,18320052,0.5932,buy,60117,282.638832,12031154,1328653,6560572,0.2124,buy,34604,124.024755,2141019,2268820,6001872,0.1943,buy,41587,102.108539,1357602,1755485,0.0
2020-08-05,31004951,236,False,,18433839,0.5945,buy,60117,282.638832,12031154,1442441,6621476,0.2136,buy,34604,124.024755,2141019,2329723,5949400,0.1919,buy,41587,102.108539,1357602,1703012,0.0
2020-08-06,31249299,236,False,,18557062,0.5938,buy,60117,282.638832,12031154,1565663,6709370,0.2147,buy,34604,124.024755,2141019,2417617,5982632,0.1914,buy,41587,102.108539,1357602,1736244,0.0
2020-08-07,31116155,236,False,,18570374,0.5968,buy,60117,282.638832,12031154,1578975,6602789,0.2122,buy,34604,124.024755,2141019,2311037,5942756,0.191,buy,41587,102.108539,1357602,1696368,-0.43
2020-08-10,31122240,236,False,,18625888,0.5985,buy,60117,282.638832,12031154,1634489,6579950,0.2114,buy,34604,124.024755,2141019,2288198,5916166,0.1901,buy,41587,102.108539,1357602,1669778,-0.41
2020-08-11,30544872,236,False,,18472139,0.6048,buy,60117,282.638832,12031154,1480740,6226644,0.2039,buy,34604,124.024755,2141019,1934891,5845854,0.1914,buy,41587,102.108539,1357602,1599466,-2.25
2020-08-12,30720175,236,False,,18729680,0.6097,buy,60117,282.638832,12031154,1738281,6197577,0.2017,buy,34604,124.024755,2141019,1905824,5792683,0.1886,buy,41587,102.108539,1357602,1546295,-1.69
2020-08-13,30770775,236,False,,18695826,0.6076,buy,60117,282.638832,12031154,1704427,6343951,0.2062,buy,34604,124.024755,2141019,2052199,5730762,0.1862,buy,41587,102.108539,1357602,1484374,-1.53
2020-08-14,30721596,236,False,,18696374,0.6086,buy,60117,282.638832,12031154,1704975,6316614,0.2056,buy,34604,124.024755,2141019,2024861,5708372,0.1858,buy,41587,102.108539,1357602,1461984,-1.69
2020-08-17,30932366,236,False,,18755766,0.6063,buy,60117,282.638832,12031154,1764368,6453646,0.2086,buy,34604,124.024755,2141019,2161893,5722717,0.185,buy,41587,102.108539,1357602,1476329,-1.01
2020-08-18,31071952,236,False,,18796290,0.6049,buy,60117,282.638832,12031154,1804891,6511780,0.2096,buy,34604,124.024755,2141019,2220028,5763646,0.1855,buy,41587,102.108539,1357602,1517258,-0.57
2020-08-19,30752111,236,False,,18718028,0.6087,buy,60117,282.638832,12031154,1726630,6306233,0.2051,buy,34604,124.024755,2141019,2014481,5727614,0.1863,buy,41587,102.108539,1357602,1481226,-1.59
2020-08-20,30905767,236,False,,18776307,0.6075,buy,60117,282.638832,12031154,1784908,6349834,0.2055,buy,34604,124.024755,2141019,2058081,5779390,0.187,buy,41587,102.108539,1357602,1533002,-1.1
2020-08-21,30956133,236,False,,18842911,0.6087,buy,60117,282.638832,12031154,1851513,6298966,0.2035,buy,34604,124.024755,2141019,2007213,5814020,0.1878,buy,41587,102.108539,1357602,1567632,-0.94
2020-08-24,31101978,236,False,,19033846,0.612,buy,60117,282.638832,12031154,2042447,6263324,0.2014,buy,34604,124.024755,2141019,1971571,5804572,0.1866,buy,41587,102.108539,1357602,1558184,-0.47
2020-08-25,31131780,236,False,,19100460,0.6135,buy,60117,282.638832,12031154,2109061,6270937,0.2014,buy,34604,124.024755,2141019,1979184,5760147,0.185,buy,41587,102.108539,1357602,1513759,-0.38
2020-08-26,31375281,236,False,,19291947,0.6149,buy,60117,282.638832,12031154,2300548,6344989,0.2022,buy,34604,124.024755,2141019,2053237,5738109,0.1829,buy,41587,102.108539,1357602,1491722,0.0
2020-08-27,31246506,236,False,,19334134,0.6188,buy,60117,282.638832,12031154,2342735,6271629,0.2007,buy,34604,124.024755,2141019,1979877,5640507,0.1805,buy,41587,102.108539,1357602,1394119,-0.41
2020-08-28,31476199,236,False,,19459021,0.6182,buy,60117,282.638832,12031154,2467622,6380632,0.2027,buy,34604,124.024755,2141019,2088879,5636311,0.1791,buy,41587,102.108539,1357602,1389923,0.0
2020-08-31,31458366,236,False,,19388532,0.6163,buy,60117,282.638832,12031154,2397134,6395857,0.2033,buy,34604,124.024755,2141019,2104105,5673740,0.1804,buy,41587,102.108539,1357602,1427352,-0.06
2020-09-01,31713485,236,False,,19571140,0.6171,buy,60117,282.638832,12031154,2579741,6403470,0.2019,buy,34604,124.024755,2141019,2111718,5738639,0.181,buy,41587,102.108539,1357602,1492251,0.0
2020-09-02,31967102,236,False,,19854213,0.6211,buy,60117,282.638832,12031154,2862815,6319382,0.1977,buy,34604,124.024755,2141019,2027630,5793270,0.1812,buy,41587,102.108539,1357602,1546883,0.0
2020-09-03,31249086,236,False,,19170951,0.6135,buy,60117,282.638832,12031154,2179553,6268169,0.2006,buy,34604,124.024755,2141019,1976416,5809730,0.1859,buy,41587,102.108539,1357602,1563342,-2.25
2020-09-04,30999542,236,False,,19014425,0.6134,buy,60117,282.638832,12031154,2023026,6285471,0.2028,buy,34604,124.024755,2141019,1993718,5699410,0.1839,buy,41587,102.108539,1357602,1453022,-3.03
2020-09-08,30502925,236,False,,18494897,0.6063,buy,60117,282.638832,12031154,1503499,6273359,0.2057,buy,34604,124.024755,2141019,1981606,5734433,0.188,buy,41587,102.108539,1357602,1488045,-4.58
2020-09-09,30913642,236,False,,18860118,0.6101,buy,60117,282.638832,12031154,1868719,6334262,0.2049,buy,34604,124.024755,2141019,2042510,5719025,0.185,buy,41587,102.108539,1357602,1472638,-3.3
2020-09-10,30594811,236,False,,18532638,0.6057,buy,60117,282.638832,12031154,1541239,6313846,0.2064,buy,34604,124.024755,2141019,2022093,5748092,0.1879,buy,41587,102.108539,1357602,1501704,-4.29
2020-09-11,30616164,236,False,,18542079,0.6056,buy,60117,282.638832,12031154,1550680,6313500,0.2062,buy,34604,124.024755,2141019,2021747,5760350,0.1881,buy,41587,102.108539,1357602,1513963,-4.23
2020-09-14,30909860,236,False,,18786296,0.6078,buy,60117,282.638832,12031154,1794898,6363330,0.2059,buy,34604,124.024755,2141019,2071577,5759998,0.1863,buy,41587,102.108539,1357602,1513610,-3.31
2020-09-15,30975543,236,False,,18881213,0.6096,buy,60117,282.638832,12031154,1889814,6348104,0.2049,buy,34604,124.024755,2141019,2056351,5745991,0.1855,buy,41587,102.108539,1357602,1499603,-3.1
2020-09-16,30901449,236,False,,18806283,0.6086,buy,60117,282.638832,12031154,1814884,6366098,0.206,buy,34604,124.024755,2141019,2074345,5728833,0.1854,buy,41587,102.108539,1357602,1482445,-3.33
2020-09-17,30718597,236,False,,18640871,0.6068,buy,60117,282.638832,12031154,1649473,6331148,0.2061,buy,34604,124.024755,2141019,2039395,5746342,0.1871,buy,41587,102.108539,1357602,1499954,-3.91
2020-09-18,30494440,236,False,,18426270,0.6043,buy,60117,282.638832,12031154,1434871,6339453,0.2079,buy,34604,124.024755,2141019,2047700,5728482,0.1879,buy,41587,102.108539,1357602,1482094,-4.61
2020-09-21,30191087,236,False,,18221192,0.6035,buy,60117,282.638832,12031154,1229793,6212110,0.2058,buy,34604,124.024755,2141019,1920358,5757549,0.1907,buy,41587,102.108539,1357602,1511162,-5.56
2020-09-22,30341996,236,False,,18406758,0.6066,buy,60117,282.638832,12031154,1415360,6182004,0.2037,buy,34604,124.024755,2141019,1890252,5752998,0.1896,buy,41587,102.108539,1357602,1506610,-5.08
2020-09-23,29789264,236,False,,17979894,0.6036,buy,60117,282.638832,12031154,988496,6048433,0.203,buy,34604,124.024755,2141019,1756680,5760701,0.1934,buy,41587,102.108539,1357602,1514313,-6.81
2020-09-24,29881743,236,False,,18027817,0.6033,buy,60117,282.638832,12031154,1036418,6070926,0.2032,buy,34604,124.024755,2141019,1779173,5782765,0.1935,buy,41587,102.108539,1357602,1536377,-6.52
2020-09-25,30155894,236,False,,18319269,0.6075,buy,60117,282.638832,12031154,1327870,6053624,0.2007,buy,34604,124.024755,2141019,1761871,5782765,0.1918,buy,41587,102.108539,1357602,1536377,-5.67
2020-09-28,30504610,236,False,,18623547,0.6105,buy,60117,282.638832,12031154,1632148,6114527,0.2004,buy,34604,124.024755,2141019,1822774,5766301,0.189,buy,41587,102.108539,1357602,1519913,-4.57
2020-09-29,30461397,236,False,,18522118,0.6081,buy,60117,282.638832,12031154,1530719,6166087,0.2024,buy,34604,124.024755,2141019,1874334,5772957,0.1895,buy,41587,102.108539,1357602,1526569,-4.71
2020-09-30,30509468,236,False,,18662549,0.6117,buy,60117,282.638832,12031154,1671150,6129060,0.2009,buy,34604,124.024755,2141019,1837308,5717623,0.1874,buy,41587,102.108539,1357602,1471235,-4.56
2020-10-01,30693392,236,False,,18782367,0.6119,buy,60117,282.638832,12031154,1790968,6183735,0.2015,buy,34604,124.024755,2141019,1891982,5727055,0.1866,buy,41587,102.108539,1357602,1480667,-3.98
2020-10-02,30488145,236,False,,18604043,0.6102,buy,60117,282.638832,12031154,1612644,6178198,0.2026,buy,34604,124.024755,2141019,1886445,5705668,0.1871,buy,41587,102.108539,1357602,1459280,-4.63
2020-10-05,30736666,236,False,,18933945,0.616,buy,60117,282.638832,12031154,1942547,6208304,0.202,buy,34604,124.024755,2141019,1916551,5594181,0.182,buy,41587,102.108539,1357602,1347793,-3.85
2020-10-06,30424640,236,False,,18664782,0.6135,buy,60117,282.638832,12031154,1673383,6135289,0.2017,buy,34604,124.024755,2141019,1843537,5624333,0.1849,buy,41587,102.108539,1357602,1377946,-4.83
2020-10-07,30705744,236,False,,18989672,0.6184,buy,60117,282.638832,12031154,1998273,6132521,0.1997,buy,34604,124.024755,2141019,1840768,5583316,0.1818,buy,41587,102.108539,1357602,1336928,-3.95
2020-10-08,30925992,236,False,,19157966,0.6195,buy,60117,282.638832,12031154,2166567,6154322,0.199,buy,34604,124.024755,2141019,1862569,5613469,0.1815,buy,41587,102.108539,1357602,1367081,-3.26
2020-10-09,31207795,236,False,,19329052,0.6194,buy,60117,282.638832,12031154,2337653,6266092,0.2008,buy,34604,124.024755,2141019,1974340,5612414,0.1798,buy,41587,102.108539,1357602,1366026,-2.38
2020-10-12,31518645,236,False,,19640015,0.6231,buy,60117,282.638832,12031154,2648617,6248098,0.1982,buy,34604,124.024755,2141019,1956346,5630296,0.1786,buy,41587,102.108539,1357602,1383908,-1.4
2020-10-13,31332509,236,False,,19511839,0.6227,buy,60117,282.638832,12031154,2520441,6149823,0.1963,buy,34604,124.024755,2141019,1858070,5670610,0.181,buy,41587,102.108539,1357602,1424223,-1.99
2020-10-14,31241905,236,False,,19389233,0.6206,buy,60117,282.638832,12031154,2397835,6168855,0.1975,buy,34604,124.024755,2141019,1877103,5683581,0.1819,buy,41587,102.108539,1357602,1437193,-2.27
2020-10-15,31230624,236,False,,19365275,0.6201,buy,60117,282.638832,12031154,2373876,6191348,0.1982,buy,34604,124.024755,2141019,1899595,5673766,0.1817,buy,41587,102.108539,1357602,1427378,-2.3
2020-10-16,31181693,236,False,,19353570,0.6207,buy,60117,282.638832,12031154,2362171,6169893,0.1979,buy,34604,124.024755,2141019,1878141,5657994,0.1815,buy,41587,102.108539,1357602,1411606,-2.46
2020-10-19,30869183,236,False,,19059335,0.6174,buy,60117,282.638832,12031154,2067936,6173008,0.2,buy,34604,124.024755,2141019,1881255,5636605,0.1826,buy,41587,102.108539,1357602,1390217,-3.43
2020-10-20,30921643,236,False,,19135673,0.6188,buy,60117,282.638832,12031154,2144275,6202767,0.2006,buy,34604,124.024755,2141019,1911014,5582967,0.1806,buy,41587,102.108539,1357602,1336579,-3.27
2020-10-21,30912857,236,False,,19099452,0.6178,buy,60117,282.638832,12031154,2108054,6249483,0.2022,buy,34604,124.024755,2141019,1957730,5563686,0.18,buy,41587,102.108539,1357602,1317298,-3.3
2020-10-22,30898529,236,False,,19204220,0.6215,buy,60117,282.638832,12031154,2212822,6188233,0.2003,buy,34604,124.024755,2141019,1896481,5505839,0.1782,buy,41587,102.108539,1357602,1259452,-3.34
2020-10-23,30990810,236,False,,19269421,0.6218,buy,60117,282.638832,12031154,2278022,6181659,0.1995,buy,34604,124.024755,2141019,1889906,5539494,0.1787,buy,41587,102.108539,1357602,1293106,-3.05
2020-10-26,30683134,236,False,,18913326,0.6164,buy,60117,282.638832,12031154,1921927,6178544,0.2014,buy,34604,124.024755,2141019,1886792,5591027,0.1822,buy,41587,102.108539,1357602,1344640,-4.02
2020-10-27,30671711,236,False,,18848123,0.6145,buy,60117,282.638832,12031154,1856725,6194808,0.202,buy,34604,124.024755,2141019,1903056,5628543,0.1835,buy,41587,102.108539,1357602,1382155,-4.05
2020-10-28,29932749,236,False,,18203911,0.6082,buy,60117,282.638832,12031154,1212512,6094803,0.2036,buy,34604,124.024755,2141019,1803050,5633799,0.1882,buy,41587,102.108539,1357602,1387411,-6.36
2020-10-29,30037815,236,False,,18388929,0.6122,buy,60117,282.638832,12031154,1397531,6069541,0.2021,buy,34604,124.024755,2141019,1777789,5579108,0.1857,buy,41587,102.108539,1357602,1332721,-6.04
2020-10-30,29818756,236,False,,18197226,0.6103,buy,60117,282.638832,12031154,1205827,6097225,0.2045,buy,34604,124.024755,2141019,1805472,5524070,0.1853,buy,41587,102.108539,1357602,1277682,-6.72
2020-11-02,30123273,236,False,,18401192,0.6109,buy,60117,282.638832,12031154,1409793,6156398,0.2044,buy,34604,124.024755,2141019,1864645,5565447,0.1848,buy,41587,102.108539,1357602,1319060,-5.77
2020-11-03,30450824,236,False,,18726084,0.615,buy,60117,282.638832,12031154,1734685,6191348,0.2033,buy,34604,124.024755,2141019,1899595,5533157,0.1817,buy,41587,102.108539,1357602,1286769,-4.74
2020-11-04,30985907,236,False,,19144599,0.6178,buy,60117,282.638832,12031154,2153200,6187888,0.1997,buy,34604,124.024755,2141019,1896135,5653185,0.1824,buy,41587,102.108539,1357602,1406797,-3.07
2020-11-05,31511326,236,False,,19517969,0.6194,buy,60117,282.638832,12031154,2526570,6330109,0.2009,buy,34604,124.024755,2141019,2038357,5663012,0.1797,buy,41587,102.108539,1357602,1416624,-1.43
2020-11-06,31447431,236,False,,19513513,0.6205,buy,60117,282.638832,12031154,2522114,6339107,0.2016,buy,34604,124.024755,2141019,2047354,5594575,0.1779,buy,41587,102.108539,1357602,1348187,-1.63
2020-11-09,31294419,236,False,,19758708,0.6314,buy,60117,282.638832,12031154,2767310,6058468,0.1936,buy,34604,124.024755,2141019,1766716,5477006,0.175,buy,41587,102.108539,1357602,1230618,-2.1
2020-11-10,31253926,236,False,,19729730,0.6313,buy,60117,282.638832,12031154,2738332,6078539,0.1945,buy,34604,124.024755,2141019,1786786,5445421,0.1742,buy,41587,102.108539,1357602,1199033,-2.23
2020-11-11,31393847,236,False,,19876301,0.6331,buy,60117,282.638832,12031154,2884902,6052239,0.1928,buy,34604,124.024755,2141019,1760487,5465072,0.1741,buy,41587,102.108539,1357602,1218684,-1.79
2020-11-12,31330708,236,False,,19683476,0.6282,buy,60117,282.638832,12031154,2692077,6088920,0.1943,buy,34604,124.024755,2141019,1797167,5558076,0.1774,buy,41587,102.108539,1357602,1311688,-1.99
2020-11-13,31637370,236,False,,19955982,0.6308,buy,60117,282.638832,12031154,2964583,6130445,0.1938,buy,34604,124.024755,2141019,1838692,5550707,0.1754,buy,41587,102.108539,1357602,1304319,-1.03
2020-11-16,31872792,236,False,,20205089,0.6339,buy,60117,282.638832,12031154,3213691,6130098,0.1923,buy,34604,124.024755,2141019,1838346,5537368,0.1737,buy,41587,102.108539,1357602,1290981,-0.3
2020-11-17,31777779,236,False,,20096419,0.6324,buy,60117,282.638832,12031154,3105020,6107606,0.1922,buy,34604,124.024755,2141019,1815853,5573518,0.1754,buy,41587,102.108539,1357602,1327130,-0.59
2020-11-18,31517118,236,False,,19854564,0.63,buy,60117,282.638832,12031154,2863165,6072656,0.1927,buy,34604,124.024755,2141019,1780904,5589662,0.1774,buy,41587,102.108539,1357602,1343274,-1.41
2020-11-19,31618061,236,False,,19938148,0.6306,buy,60117,282.638832,12031154,2946749,6061237,0.1917,buy,34604,124.024755,2141019,1769484,5618441,0.1777,buy,41587,102.108539,1357602,1372053,-1.09
2020-11-20,31549710,236,False,,19801622,0.6276,buy,60117,282.638832,12031154,2810223,6079577,0.1927,buy,34604,124.024755,2141019,1787824,5668275,0.1797,buy,41587,102.108539,1357602,1421887,-1.31
2020-11-23,31522711,236,False,,19920321,0.6319,buy,60117,282.638832,12031154,2928922,5959847,0.1891,buy,34604,124.024755,2141019,1668094,5642307,0.179,buy,41587,102.108539,1357602,1395920,-1.39
2020-11-24,31696193,236,False,,20241312,0.6386,buy,60117,282.638832,12031154,3249913,5868492,0.1851,buy,34604,124.024755,2141019,1576740,5586153,0.1762,buy,41587,102.108539,1357602,1339765,-0.85
2020-11-25,31645017,236,False,,20210101,0.6387,buy,60117,282.638832,12031154,3218703,5865724,0.1854,buy,34604,124.024755,2141019,1573971,5568956,0.176,buy,41587,102.108539,1357602,1322568,-1.01
2020-11-27,31695834,236,False,,20266390,0.6394,buy,60117,282.638832,12031154,3274991,5806205,0.1832,buy,34604,124.024755,2141019,1514452,5623003,0.1774,buy,41587,102.108539,1357602,1376615,-0.85
2020-11-30,31560339,236,False,,20176667,0.6393,buy,60117,282.638832,12031154,3185269,5767449,0.1827,buy,34604,124.024755,2141019,1475696,5615987,0.1779,buy,41587,102.108539,1357602,1369599,-1.27
2020-12-01,31819670,236,False,,20397347,0.641,buy,60117,282.638832,12031154,3405948,5888908,0.1851,buy,34604,124.024755,2141019,1597156,5533179,0.1739,buy,41587,102.108539,1357602,1286791,-0.46
2020-12-02,31847200,179,True,monthly,19123745,0.6005,buy,56245,282.638832,12242288,3226723,6409175,0.2012,buy,37380,127.519408,2141019,1642500,6314101,0.1983,buy,47836,106.134151,1357602,1237068,-0.38
2020-12-03,31943368,179,False,,19118533,0.5985,buy,56245,282.638832,12242288,3221512,6459638,0.2022,buy,37380,127.519408,2141019,1692962,6365018,0.1993,buy,47836,106.134151,1357602,1287985,-0.07
2020-12-04,31996462,179,False,,19283290,0.6027,buy,56245,282.638832,12242288,3386269,6441322,0.2013,buy,37380,127.519408,2141019,1674646,6271671,0.196,buy,47836,106.134151,1357602,1194638,0.0
