Date,equity,cash,rebalanced,rebalance_reason,spy_value,spy_weight,spy_signal,spy_shares,spy_avg_price,spy_realized_pnl,spy_unrealized_pnl,qqq_value,qqq_weight,qqq_signal,qqq_shares,qqq_avg_price,qqq_realized_pnl,qqq_unrealized_pnl,gld_value,gld_weight,gld_signal,gld_shares,gld_avg_price,gld_realized_pnl,gld_unrealized_pnl,tlt_value,tlt_weight,tlt_signal,tlt_shares,tlt_avg_price,tlt_realized_pnl,tlt_unrealized_pnl,drawdown_pct
2025-04-29,60763213,34492487,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,13635279,0.2244,buy,44551,132.325469,4856491,7740047,12635447,0.2079,buy,146439,92.249471,2737833,-873473,-8.94
2025-04-30,60558931,34492487,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,13533257,0.2235,buy,44551,132.325469,4856491,7638025,12533187,0.207,buy,146439,92.249471,2737833,-975733,-9.25
2025-05-01,60214264,34492487,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,13252140,0.2201,buy,44551,132.325469,4856491,7356908,12469637,0.2071,buy,146439,92.249471,2737833,-1039283,-9.76
2025-05-02,60106285,36128299,True,monthly,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12071468,0.2008,buy,40511,132.325469,5530945,6710831,11906518,0.1981,buy,141356,92.249471,2695692,-1133498,-9.92
2025-05-05,60400329,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12432016,0.2058,buy,40511,132.325469,5530945,7071379,11840014,0.196,buy,141356,92.249471,2695692,-1200002,-9.48
2025-05-06,60788083,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12780411,0.2102,buy,40511,132.325469,5530945,7419774,11879374,0.1954,buy,141356,92.249471,2695692,-1160642,-8.9
2025-05-07,60646682,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12588793,0.2076,buy,40511,132.325469,5530945,7228156,11929590,0.1967,buy,141356,92.249471,2695692,-1110426,-9.11
2025-05-08,60265749,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12340866,0.2048,buy,40511,132.325469,5530945,6980229,11796585,0.1957,buy,141356,92.249471,2695692,-1243431,-9.69
2025-05-09,60372923,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12430395,0.2059,buy,40511,132.325469,5530945,7069758,11814230,0.1957,buy,141356,92.249471,2695692,-1225787,-9.52
2025-05-12,59912573,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12079975,0.2016,buy,40511,132.325469,5530945,6719338,11704299,0.1954,buy,141356,92.249471,2695692,-1335717,-10.21
2025-05-13,59916518,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,12131424,0.2025,buy,40511,132.325469,5530945,6770787,11656796,0.1946,buy,141356,92.249471,2695692,-1383220,-10.21
2025-05-14,59583939,36128299,False,,0,0.0,sell,0,0.0,14099355,0,0,0.0,sell,0,0.0,22202959,0,11876205,0.1993,buy,40511,132.325469,5530945,6515568,11579436,0.1943,buy,141356,92.249471,2695692,-1460580,-10.71
2025-05-15,59875320,36128299,False,,0,0.0,buy,0,0.0,14099355,0,0,0.0,buy,0,0.0,22202959,0,12065796,0.2015,buy,40511,132.325469,5530945,6705159,11681225,0.1951,buy,141356,92.249471,2695692,-1358791,-10.27
2025-05-16,59768259,591,True,daily,17998181,0.3011,buy,30637,586.302585,14099355,35629,17937602,0.3001,buy,34562,519.706317,22202959,-24488,11828448,0.1979,buy,40200,132.325469,5580524,6508964,12003438,0.2008,buy,144868,92.041123,2695692,-1330376,-10.43
2025-05-19,59922736,591,False,,18017870,0.3007,buy,30637,586.302585,14099355,55317,17954803,0.2996,buy,34562,519.706317,22202959,-7287,11980806,0.1999,buy,40200,132.325469,5580524,6661322,11968666,0.1997,buy,144868,92.041123,2695692,-1365147,-10.2
2025-05-20,59939181,591,False,,17957291,0.2996,buy,30637,586.302585,14099355,-5261,17894954,0.2986,buy,34562,519.706317,22202959,-67135,12203915,0.2036,buy,40200,132.325469,5580524,6884432,11882429,0.1982,buy,144868,92.041123,2695692,-1451385,-10.17
2025-05-21,59274885,591,False,,17654698,0.2978,buy,30637,586.302585,14099355,-307854,17646273,0.2977,buy,34562,519.706317,22202959,-315817,12293964,0.2074,buy,40200,132.325469,5580524,6974480,11679358,0.197,buy,144868,92.041123,2695692,-1654455,-11.17
2025-05-22,59267126,591,False,,17661662,0.298,buy,30637,586.302585,14099355,-300890,17679293,0.2983,buy,34562,519.706317,22202959,-282797,12185021,0.2056,buy,40200,132.325469,5580524,6865538,11740558,0.1981,buy,144868,92.041123,2695692,-1593255,-11.18
2025-05-23,59269252,591,False,,17541109,0.296,buy,30637,586.302585,14099355,-421443,17515570,0.2955,buy,34562,519.706317,22202959,-446520,12451950,0.2101,buy,40200,132.325469,5580524,7132466,11760032,0.1984,buy,144868,92.041123,2695692,-1573782,-11.18
2025-05-27,59999076,591,False,,17905801,0.2984,buy,30637,586.302585,14099355,-56752,17927626,0.2988,buy,34562,519.706317,22202959,-34463,12240900,0.204,buy,40200,132.325469,5580524,6921416,11924158,0.1987,buy,144868,92.041123,2695692,-1409656,-10.08
2025-05-28,59736829,591,False,,17802208,0.298,buy,30637,586.302585,14099355,-160344,17848174,0.2988,buy,34562,519.706317,22202959,-113916,12213162,0.2044,buy,40200,132.325469,5580524,6893678,11872694,0.1987,buy,144868,92.041123,2695692,-1461120,-10.48
2025-05-29,60024426,591,False,,17872478,0.2978,buy,30637,586.302585,14099355,-90074,17883259,0.2979,buy,34562,519.706317,22202959,-78830,12285521,0.2047,buy,40200,132.325469,5580524,6966038,11982576,0.1996,buy,144868,92.041123,2695692,-1351237,-10.05
2025-05-30,59913512,591,False,,17852491,0.298,buy,30637,586.302585,14099355,-110062,17855053,0.298,buy,34562,519.706317,22202959,-107036,12204720,0.2037,buy,40200,132.325469,5580524,6885236,12000657,0.2003,buy,144868,92.041123,2695692,-1333157,-10.21
2025-06-02,60367825,591,False,,17953052,0.2974,buy,30637,586.302585,14099355,-9500,17996075,0.2981,buy,34562,519.706317,22202959,33985,12529135,0.2075,buy,40200,132.325469,5580524,7209651,11888972,0.1969,buy,144868,92.041123,2695692,-1444842,-9.53
2025-06-03,60478985,591,False,,18055431,0.2985,buy,30637,586.302585,14099355,92879,18136751,0.2999,buy,34562,519.706317,22202959,174662,12418182,0.2053,buy,40200,132.325469,5580524,7098698,11868030,0.1962,buy,144868,92.041123,2695692,-1465784,-9.37
2025-06-04,60797357,591,False,,18050582,0.2969,buy,30637,586.302585,14099355,88030,18187314,0.2991,buy,34562,519.706317,22202959,225224,12498180,0.2056,buy,40200,132.325469,5580524,7178696,12060690,0.1984,buy,144868,92.041123,2695692,-1273124,-8.89
2025-06-05,60518488,591,False,,17963348,0.2968,buy,30637,586.302585,14099355,796,18050420,0.2983,buy,34562,519.706317,22202959,88330,12435065,0.2055,buy,40200,132.325469,5580524,7115582,12069063,0.1994,buy,144868,92.041123,2695692,-1264750,-9.31
2025-06-06,60559005,591,False,,18147813,0.2997,buy,30637,586.302585,14099355,185261,18226869,0.301,buy,34562,519.706317,22202959,264779,12268236,0.2026,buy,40200,132.325469,5580524,6948752,11915496,0.1968,buy,144868,92.041123,2695692,-1418317,-9.25
2025-06-09,60672643,591,False,,18164169,0.2994,buy,30637,586.302585,14099355,201617,18253700,0.3009,buy,34562,519.706317,22202959,291610,12326124,0.2032,buy,40200,132.325469,5580524,7006640,11928059,0.1966,buy,144868,92.041123,2695692,-1405754,-9.08
2025-06-10,60961402,591,False,,18267154,0.2997,buy,30637,586.302585,14099355,304602,18374428,0.3014,buy,34562,519.706317,22202959,412339,12329742,0.2023,buy,40200,132.325469,5580524,7010258,11989487,0.1967,buy,144868,92.041123,2695692,-1344326,-8.64
2025-06-11,60950422,591,False,,18215058,0.2989,buy,30637,586.302585,14099355,252506,18312515,0.3004,buy,34562,519.706317,22202959,350425,12396474,0.2034,buy,40200,132.325469,5580524,7076990,12025785,0.1973,buy,144868,92.041123,2695692,-1308029,-8.66
2025-06-12,61363570,591,False,,18287449,0.298,buy,30637,586.302585,14099355,324896,18355508,0.2991,buy,34562,519.706317,22202959,393418,12550440,0.2045,buy,40200,132.325469,5580524,7230957,12169582,0.1983,buy,144868,92.041123,2695692,-1164232,-8.04
2025-06-13,60975812,591,False,,18082994,0.2966,buy,30637,586.302585,14099355,120441,18125058,0.2972,buy,34562,519.706317,22202959,162969,12714858,0.2085,buy,40200,132.325469,5580524,7395375,12052311,0.1977,buy,144868,92.041123,2695692,-1281502,-8.62
2025-06-16,61097216,591,False,,18255039,0.2988,buy,30637,586.302585,14099355,292487,18377177,0.3008,buy,34562,519.706317,22202959,415087,12533556,0.2051,buy,40200,132.325469,5580524,7214072,11930853,0.1953,buy,144868,92.041123,2695692,-1402960,-8.44
2025-06-17,60913648,591,False,,18099049,0.2971,buy,30637,586.302585,14099355,136497,18197977,0.2988,buy,34562,519.706317,22202959,235888,12539988,0.2059,buy,40200,132.325469,5580524,7220504,12076043,0.1982,buy,144868,92.041123,2695692,-1257770,-8.71
2025-06-18,60861232,591,False,,18096323,0.2973,buy,30637,586.302585,14099355,133770,18194881,0.299,buy,34562,519.706317,22202959,232791,12472452,0.2049,buy,40200,132.325469,5580524,7152969,12096985,0.1988,buy,144868,92.041123,2695692,-1236828,-8.79
2025-06-20,60716873,591,False,,18053821,0.2973,buy,30637,586.302585,14099355,91269,18120588,0.2984,buy,34562,519.706317,22202959,158499,12467226,0.2053,buy,40200,132.325469,5580524,7147742,12074647,0.1989,buy,144868,92.041123,2695692,-1259166,-9.01
2025-06-23,61158803,591,False,,18232147,0.2981,buy,30637,586.302585,14099355,269595,18306912,0.2993,buy,34562,519.706317,22202959,344822,12505415,0.2045,buy,40200,132.325469,5580524,7185932,12113738,0.1981,buy,144868,92.041123,2695692,-1220076,-8.35
2025-06-24,61531542,591,False,,18433561,0.2996,buy,30637,586.302585,14099355,471009,18586861,0.3021,buy,34562,519.706317,22202959,624771,12308838,0.2,buy,40200,132.325469,5580524,6989354,12201691,0.1983,buy,144868,92.041123,2695692,-1132123,-7.79
2025-06-25,61642130,591,False,,18443891,0.2992,buy,30637,586.302585,14099355,481339,18634377,0.3023,buy,34562,519.706317,22202959,672288,12346224,0.2003,buy,40200,132.325469,5580524,7026740,12217047,0.1982,buy,144868,92.041123,2695692,-1116766,-7.62
2025-06-26,62008427,591,False,,18588192,0.2998,buy,30637,586.302585,14099355,625640,18808613,0.3033,buy,34562,519.706317,22202959,846524,12332556,0.1989,buy,40200,132.325469,5580524,7013072,12278475,0.198,buy,144868,92.041123,2695692,-1055339,-7.07
2025-06-27,61863484,591,False,,18680544,0.302,buy,30637,586.302585,14099355,717992,18873010,0.3051,buy,34562,519.706317,22202959,910920,12109044,0.1957,buy,40200,132.325469,5580524,6789560,12200295,0.1972,buy,144868,92.041123,2695692,-1133519,-7.29
2025-06-30,62340225,591,False,,18769862,0.3011,buy,30637,586.302585,14099355,807309,18995249,0.3047,buy,34562,519.706317,22202959,1033159,12254165,0.1966,buy,40200,132.325469,5580524,6934682,12320357,0.1976,buy,144868,92.041123,2695692,-1013456,-6.58
2025-07-01,62313923,591,False,,18763786,0.3011,buy,30637,586.302585,14099355,801234,18835132,0.3023,buy,34562,519.706317,22202959,873042,12363510,0.1984,buy,40200,132.325469,5580524,7044026,12350904,0.1982,buy,144868,92.041123,2695692,-982909,-6.62
2025-07-02,62520043,591,False,,18848848,0.3015,buy,30637,586.302585,14099355,886295,18966322,0.3034,buy,34562,519.706317,22202959,1004232,12431850,0.1988,buy,40200,132.325469,5580524,7112366,12272432,0.1963,buy,144868,92.041123,2695692,-1061381,-6.31
2025-07-03,62684936,591,False,,18997403,0.3031,buy,30637,586.302585,14099355,1034850,19152957,0.3055,buy,34562,519.706317,22202959,1190867,12347029,0.197,buy,40200,132.325469,5580524,7027545,12186956,0.1944,buy,144868,92.041123,2695692,-1146857,-6.06
2025-07-07,62292026,591,False,,18855834,0.3027,buy,30637,586.302585,14099355,893281,19008680,0.3052,buy,34562,519.706317,22202959,1046590,12356274,0.1984,buy,40200,132.325469,5580524,7036790,12070647,0.1938,buy,144868,92.041123,2695692,-1263166,-6.65
2025-07-08,62147918,591,False,,18845506,0.3032,buy,30637,586.302585,14099355,882954,19019354,0.306,buy,34562,519.706317,22202959,1057265,12227232,0.1967,buy,40200,132.325469,5580524,6907748,12055234,0.194,buy,144868,92.041123,2695692,-1278579,-6.86
2025-07-09,62576351,591,False,,18958516,0.303,buy,30637,586.302585,14099355,995963,19153991,0.3061,buy,34562,519.706317,22202959,1191901,12281904,0.1963,buy,40200,132.325469,5580524,6962420,12181349,0.1947,buy,144868,92.041123,2695692,-1152464,-6.22
2025-07-10,62638018,591,False,,19011984,0.3035,buy,30637,586.302585,14099355,1049432,19126445,0.3053,buy,34562,519.706317,22202959,1164355,12309240,0.1965,buy,40200,132.325469,5580524,6989757,12189757,0.1946,buy,144868,92.041123,2695692,-1144056,-6.13
2025-07-11,62478173,591,False,,18945149,0.3032,buy,30637,586.302585,14099355,982597,19083401,0.3054,buy,34562,519.706317,22202959,1121311,12427429,0.1989,buy,40200,132.325469,5580524,7107945,12021604,0.1924,buy,144868,92.041123,2695692,-1312210,-6.37
2025-07-14,62512888,591,False,,18981299,0.3036,buy,30637,586.302585,14099355,1018747,19152615,0.3064,buy,34562,519.706317,22202959,1190526,12382002,0.1981,buy,40200,132.325469,5580524,7062519,11996381,0.1919,buy,144868,92.041123,2695692,-1337433,-6.32
2025-07-15,62313805,591,False,,18900189,0.3033,buy,30637,586.302585,14099355,937636,19170173,0.3076,buy,34562,519.706317,22202959,1208083,12330546,0.1979,buy,40200,132.325469,5580524,7011063,11912306,0.1912,buy,144868,92.041123,2695692,-1421507,-6.62
2025-07-16,62474938,591,False,,18963376,0.3035,buy,30637,586.302585,14099355,1000823,19189802,0.3072,buy,34562,519.706317,22202959,1227712,12392052,0.1984,buy,40200,132.325469,5580524,7072569,11929117,0.1909,buy,144868,92.041123,2695692,-1404696,-6.37
2025-07-17,62716551,591,False,,19079425,0.3042,buy,30637,586.302585,14099355,1116873,19345101,0.3085,buy,34562,519.706317,22202959,1383011,12365118,0.1972,buy,40200,132.325469,5580524,7045634,11926316,0.1902,buy,144868,92.041123,2695692,-1407497,-6.01
2025-07-18,62734361,591,False,,19065451,0.3039,buy,30637,586.302585,14099355,1102899,19326505,0.3081,buy,34562,519.706317,22202959,1364416,12397279,0.1976,buy,40200,132.325469,5580524,7077795,11944534,0.1904,buy,144868,92.041123,2695692,-1389279,-5.99
2025-07-21,63167759,591,False,,19101603,0.3024,buy,30637,586.302585,14099355,1139051,19426709,0.3075,buy,34562,519.706317,22202959,1464619,12587826,0.1993,buy,40200,132.325469,5580524,7268342,12051030,0.1908,buy,144868,92.041123,2695692,-1282783,-5.34
2025-07-22,63262205,591,False,,19104337,0.302,buy,30637,586.302585,14099355,1141784,19326160,0.3055,buy,34562,519.706317,22202959,1364070,12707220,0.2009,buy,40200,132.325469,5580524,7387736,12123897,0.1916,buy,144868,92.041123,2695692,-1209916,-5.19
2025-07-23,63288044,591,False,,19266868,0.3044,buy,30637,586.302585,14099355,1304315,19414313,0.3068,buy,34562,519.706317,22202959,1452224,12549636,0.1983,buy,40200,132.325469,5580524,7230152,12056636,0.1905,buy,144868,92.041123,2695692,-1277178,-5.16
2025-07-24,63237942,591,False,,19273246,0.3048,buy,30637,586.302585,14099355,1310694,19455634,0.3077,buy,34562,519.706317,22202959,1493544,12472854,0.1972,buy,40200,132.325469,5580524,7153370,12035617,0.1903,buy,144868,92.041123,2695692,-1298196,-5.23
2025-07-25,63326485,591,False,,19354663,0.3056,buy,30637,586.302585,14099355,1392111,19502465,0.308,buy,34562,519.706317,22202959,1540375,12357480,0.1951,buy,40200,132.325469,5580524,7037996,12111286,0.1913,buy,144868,92.041123,2695692,-1222527,-5.1
2025-07-28,63224101,591,False,,19349803,0.3061,buy,30637,586.302585,14099355,1387251,19563410,0.3094,buy,34562,519.706317,22202959,1601321,12277482,0.1942,buy,40200,132.325469,5580524,6957998,12032814,0.1903,buy,144868,92.041123,2695692,-1300999,-5.25
2025-07-29,63379714,591,False,,19298763,0.3045,buy,30637,586.302585,14099355,1336211,19533110,0.3082,buy,34562,519.706317,22202959,1571020,12311250,0.1942,buy,40200,132.325469,5580524,6991766,12236000,0.1931,buy,144868,92.041123,2695692,-1097813,-5.02
2025-07-30,63105868,591,False,,19274461,0.3054,buy,30637,586.302585,14099355,1311909,19559282,0.3099,buy,34562,519.706317,22202959,1597192,12098592,0.1917,buy,40200,132.325469,5580524,6779108,12172942,0.1929,buy,144868,92.041123,2695692,-1160872,-5.43
2025-07-31,63017325,591,False,,19202160,0.3047,buy,30637,586.302585,14099355,1239608,19455634,0.3087,buy,34562,519.706317,22202959,1493544,12178992,0.1933,buy,40200,132.325469,5580524,6859508,12179948,0.1933,buy,144868,92.041123,2695692,-1153865,-5.56
2025-08-01,62739727,591,False,,18887426,0.301,buy,30637,586.302585,14099355,924874,19072383,0.304,buy,34562,519.706317,22202959,1110293,12426221,0.1981,buy,40200,132.325469,5580524,7106738,12353105,0.1969,buy,144868,92.041123,2695692,-980708,-5.98
2025-08-04,63484844,591,False,,19174512,0.302,buy,30637,586.302585,14099355,1211959,19424295,0.306,buy,34562,519.706317,22202959,1462206,12498582,0.1969,buy,40200,132.325469,5580524,7179098,12386864,0.1951,buy,144868,92.041123,2695692,-946949,-4.86
2025-08-05,63303782,591,False,,19077297,0.3014,buy,30637,586.302585,14099355,1114745,19292416,0.3048,buy,34562,519.706317,22202959,1330326,12508632,0.1976,buy,40200,132.325469,5580524,7189148,12424845,0.1963,buy,144868,92.041123,2695692,-908968,-5.13
2025-08-06,63594397,591,False,,19223424,0.3023,buy,30637,586.302585,14099355,1260871,19535177,0.3072,buy,34562,519.706317,22202959,1573087,12482100,0.1963,buy,40200,132.325469,5580524,7162616,12353105,0.1942,buy,144868,92.041123,2695692,-980708,-4.7
2025-08-07,63728633,591,False,,19207322,0.3014,buy,30637,586.302585,14099355,1244769,19601291,0.3076,buy,34562,519.706317,22202959,1639201,12587424,0.1975,buy,40200,132.325469,5580524,7267940,12332006,0.1935,buy,144868,92.041123,2695692,-1001808,-4.5
2025-08-08,64004981,591,False,,19357092,0.3024,buy,30637,586.302585,14099355,1394540,19784133,0.3091,buy,34562,519.706317,22202959,1822044,12584610,0.1966,buy,40200,132.325469,5580524,7265126,12278554,0.1918,buy,144868,92.041123,2695692,-1055259,-4.08
2025-08-11,63741330,591,False,,19318814,0.3031,buy,30637,586.302585,14099355,1356262,19725595,0.3095,buy,34562,519.706317,22202959,1763505,12403710,0.1946,buy,40200,132.325469,5580524,7084226,12292620,0.1929,buy,144868,92.041123,2695692,-1041193,-4.48
2025-08-12,64121778,591,False,,19524485,0.3045,buy,30637,586.302585,14099355,1561932,19973522,0.3115,buy,34562,519.706317,22202959,2011432,12392454,0.1933,buy,40200,132.325469,5580524,7072970,12230727,0.1907,buy,144868,92.041123,2695692,-1103087,-3.91
2025-08-13,64337665,591,False,,19591318,0.3045,buy,30637,586.302585,14099355,1628766,19983508,0.3106,buy,34562,519.706317,22202959,2021419,12430242,0.1932,buy,40200,132.325469,5580524,7110758,12332006,0.1917,buy,144868,92.041123,2695692,-1001808,-3.58
2025-08-14,64153768,591,False,,19593139,0.3054,buy,30637,586.302585,14099355,1630587,19968014,0.3113,buy,34562,519.706317,22202959,2005924,12351450,0.1925,buy,40200,132.325469,5580524,7031966,12240573,0.1908,buy,144868,92.041123,2695692,-1093240,-3.86
2025-08-15,63940117,591,False,,19547268,0.3057,buy,30637,586.302585,14099355,1584716,19880208,0.3109,buy,34562,519.706317,22202959,1918119,12358686,0.1933,buy,40200,132.325469,5580524,7039202,12153363,0.1901,buy,144868,92.041123,2695692,-1180450,-4.18
2025-08-18,63873477,591,False,,19543014,0.306,buy,30637,586.302585,14099355,1580462,19872285,0.3111,buy,34562,519.706317,22202959,1910195,12339390,0.1932,buy,40200,132.325469,5580524,7019907,12118196,0.1897,buy,144868,92.041123,2695692,-1215617,-4.28
2025-08-19,63500633,591,False,,19436991,0.3061,buy,30637,586.302585,14099355,1474438,19602668,0.3087,buy,34562,519.706317,22202959,1640578,12271854,0.1933,buy,40200,132.325469,5580524,6952370,12188529,0.1919,buy,144868,92.041123,2695692,-1145284,-4.84
2025-08-20,63483540,591,False,,19385345,0.3054,buy,30637,586.302585,14099355,1422793,19486279,0.307,buy,34562,519.706317,22202959,1524189,12396071,0.1953,buy,40200,132.325469,5580524,7076588,12215254,0.1924,buy,144868,92.041123,2695692,-1118559,-4.86
2025-08-21,63212058,591,False,,19307574,0.3054,buy,30637,586.302585,14099355,1345022,19396064,0.3068,buy,34562,519.706317,22202959,1433974,12353058,0.1954,buy,40200,132.325469,5580524,7033575,12154770,0.1923,buy,144868,92.041123,2695692,-1179043,-5.27
2025-08-22,64030075,591,False,,19604078,0.3062,buy,30637,586.302585,14099355,1641526,19695294,0.3076,buy,34562,519.706317,22202959,1733204,12485315,0.195,buy,40200,132.325469,5580524,7165832,12244795,0.1912,buy,144868,92.041123,2695692,-1089018,-4.04
2025-08-25,63821660,591,False,,19517798,0.3058,buy,30637,586.302585,14099355,1555246,19638477,0.3077,buy,34562,519.706317,22202959,1676387,12455165,0.1952,buy,40200,132.325469,5580524,7135682,12209628,0.1913,buy,144868,92.041123,2695692,-1124185,-4.36
2025-08-26,64065654,591,False,,19599520,0.3059,buy,30637,586.302585,14099355,1636967,19717332,0.3078,buy,34562,519.706317,22202959,1755242,12545615,0.1958,buy,40200,132.325469,5580524,7226132,12202596,0.1905,buy,144868,92.041123,2695692,-1131218,-3.99
2025-08-27,64151874,591,False,,19644177,0.3062,buy,30637,586.302585,14099355,1681625,19747635,0.3078,buy,34562,519.706317,22202959,1785545,12570942,0.196,buy,40200,132.325469,5580524,7251458,12188529,0.19,buy,144868,92.041123,2695692,-1145284,-3.86
2025-08-28,64518504,591,False,,19713745,0.3056,buy,30637,586.302585,14099355,1751192,19871254,0.308,buy,34562,519.706317,22202959,1909164,12664206,0.1963,buy,40200,132.325469,5580524,7344722,12268709,0.1902,buy,144868,92.041123,2695692,-1065105,-3.31
2025-08-29,64205916,591,False,,19596178,0.3052,buy,30637,586.302585,14099355,1633626,19641236,0.3059,buy,34562,519.706317,22202959,1679146,12786414,0.1991,buy,40200,132.325469,5580524,7466930,12181496,0.1897,buy,144868,92.041123,2695692,-1152317,-3.78
2025-09-02,64107754,591,False,,19450965,0.3034,buy,30637,586.302585,14099355,1488412,19476636,0.3038,buy,34562,519.706317,22202959,1514547,13088718,0.2042,buy,40200,132.325469,5580524,7769234,12090845,0.1886,buy,144868,92.041123,2695692,-1242969,-3.93
2025-09-03,64601645,591,False,,19556380,0.3027,buy,30637,586.302585,14099355,1593828,19629872,0.3039,buy,34562,519.706317,22202959,1667783,13191229,0.2042,buy,40200,132.325469,5580524,7871745,12223572,0.1892,buy,144868,92.041123,2695692,-1110241,-3.19
2025-09-04,64977662,591,False,,19719820,0.3035,buy,30637,586.302585,14099355,1757268,19807549,0.3048,buy,34562,519.706317,22202959,1845459,13132938,0.2021,buy,40200,132.325469,5580524,7813454,12316764,0.1896,buy,144868,92.041123,2695692,-1017049,-2.62
2025-09-05,65312196,591,False,,19662708,0.3011,buy,30637,586.302585,14099355,1700156,19836130,0.3037,buy,34562,519.706317,22202959,1874041,13308210,0.2038,buy,40200,132.325469,5580524,7988726,12504557,0.1915,buy,144868,92.041123,2695692,-829256,-2.12
2025-09-08,65775426,591,False,,19711011,0.2997,buy,30637,586.302585,14099355,1748458,19932889,0.303,buy,34562,519.706317,22202959,1970799,13459764,0.2046,buy,40200,132.325469,5580524,8140280,12671171,0.1926,buy,144868,92.041123,2695692,-662643,-1.43
2025-09-09,65774911,591,False,,19756581,0.3004,buy,30637,586.302585,14099355,1794029,19989364,0.3039,buy,34562,519.706317,22202959,2027275,13429212,0.2042,buy,40200,132.325469,5580524,8109728,12599162,0.1915,buy,144868,92.041123,2695692,-734651,-1.43
2025-09-10,65958815,591,False,,19813694,0.3004,buy,30637,586.302585,14099355,1851142,19995906,0.3032,buy,34562,519.706317,22202959,2033816,13477452,0.2043,buy,40200,132.325469,5580524,8157969,12671171,0.1921,buy,144868,92.041123,2695692,-662643,-1.15
2025-09-11,66304479,591,False,,19978351,0.3013,buy,30637,586.302585,14099355,2015799,20112293,0.3033,buy,34562,519.706317,22202959,2150203,13457352,0.203,buy,40200,132.325469,5580524,8137869,12755891,0.1924,buy,144868,92.041123,2695692,-577922,-0.64
2025-09-12,66358096,591,False,,19971666,0.301,buy,30637,586.302585,14099355,2009114,20201130,0.3044,buy,34562,519.706317,22202959,2239041,13483885,0.2032,buy,40200,132.325469,5580524,8164401,12700824,0.1914,buy,144868,92.041123,2695692,-632990,-0.55
2025-09-15,66807236,591,False,,20077993,0.3005,buy,30637,586.302585,14099355,2115440,20373993,0.305,buy,34562,519.706317,22202959,2411903,13624182,0.2039,buy,40200,132.325469,5580524,8304698,12730477,0.1906,buy,144868,92.041123,2695692,-603337,0.0
2025-09-16,66816535,591,False,,20050350,0.3001,buy,30637,586.302585,14099355,2087797,20356773,0.3047,buy,34562,519.706317,22202959,2394684,13651518,0.2043,buy,40200,132.325469,5580524,8332034,12757303,0.1909,buy,144868,92.041123,2695692,-576510,0.0
2025-09-17,66613193,591,False,,20025438,0.3006,buy,30637,586.302585,14099355,2062886,20316142,0.305,buy,34562,519.706317,22202959,2354053,13546194,0.2034,buy,40200,132.325469,5580524,8226710,12724828,0.191,buy,144868,92.041123,2695692,-608986,-0.3
2025-09-18,66704367,591,False,,20119006,0.3016,buy,30637,586.302585,14099355,2156454,20499333,0.3073,buy,34562,519.706317,22202959,2537243,13491924,0.2023,buy,40200,132.325469,5580524,8172440,12593513,0.1888,buy,144868,92.041123,2695692,-740300,-0.17
2025-09-19,67061889,591,False,,20218653,0.3015,buy,30637,586.302585,14099355,2256101,20638100,0.3077,buy,34562,519.706317,22202959,2676010,13635036,0.2033,buy,40200,132.325469,5580524,8315552,12569510,0.1874,buy,144868,92.041123,2695692,-764304,0.0
2025-09-22,67470511,591,False,,20314308,0.3011,buy,30637,586.302585,14099355,2351755,20760278,0.3077,buy,34562,519.706317,22202959,2798188,13871010,0.2056,buy,40200,132.325469,5580524,8551526,12524324,0.1856,buy,144868,92.041123,2695692,-809489,0.0
2025-09-23,67366260,591,False,,20203727,0.2999,buy,30637,586.302585,14099355,2241175,20622382,0.3061,buy,34562,519.706317,22202959,2660292,13927692,0.2067,buy,40200,132.325469,5580524,8608208,12611868,0.1872,buy,144868,92.041123,2695692,-721945,-0.15
2025-09-24,67055350,591,False,,20139446,0.3003,buy,30637,586.302585,14099355,2176894,20549986,0.3065,buy,34562,519.706317,22202959,2587897,13801464,0.2058,buy,40200,132.325469,5580524,8481980,12563862,0.1874,buy,144868,92.041123,2695692,-769952,-0.62
2025-09-25,66931325,591,False,,20046533,0.2995,buy,30637,586.302585,14099355,2083981,20461390,0.3057,buy,34562,519.706317,22202959,2499300,13858950,0.2071,buy,40200,132.325469,5580524,8539466,12563862,0.1877,buy,144868,92.041123,2695692,-769952,-0.8
