Date,Open,High,Low,Close,Volume,ma_250,ma_200,ma_150,upper_band_250,lower_band_250,upper_band_200,lower_band_200,upper_band_150,lower_band_150,change_pct
2025-02-10,524.559621,527.683791,524.092022,526.579407,20852800,471.488374,482.036041,492.99585,485.633025,447.913955,496.497122,457.934239,507.785726,468.346058,1.21
2025-02-11,523.30602,527.245999,523.176671,525.325745,19325500,471.917357,482.466784,493.424061,486.074878,448.321489,496.940787,458.343445,508.226783,468.752858,-0.24
2025-02-12,519.664432,526.519679,519.316222,525.634155,25009400,472.345379,482.89631,493.850685,486.515741,448.72811,497.383199,458.751495,508.666205,469.15815,0.06
2025-02-13,527.305691,533.514194,526.519699,533.195862,28714800,472.830244,483.396803,494.371813,487.015151,449.188731,497.898707,459.226963,509.202967,469.653222,1.44
2025-02-14,533.305354,536.121091,532.967043,535.43457,17862600,473.329083,483.914592,494.91569,487.528955,449.662629,498.43203,459.718862,509.763161,470.169906,0.42
2025-02-18,537.006423,537.27508,533.335041,536.648254,20565000,473.833618,484.439305,495.46844,488.048627,450.141937,498.972484,460.21734,510.332493,470.695018,0.23
2025-02-19,535.85245,538.081137,533.753111,536.797668,19666900,474.335324,484.960284,496.015847,488.565383,450.618557,499.509092,460.712269,510.896322,471.215054,0.03
2025-02-20,536.011535,536.379663,529.773215,534.519104,26550800,474.814876,485.453406,496.525824,489.059322,451.074132,500.017008,461.180736,511.421598,471.699532,-0.42
2025-02-21,535.663337,535.683256,523.057287,523.425415,47093800,475.202211,485.831237,496.882109,489.458277,451.4421,500.406174,461.539675,511.788573,472.038004,-2.08
2025-02-24,525.216295,526.400293,516.908454,517.246704,39268400,475.537227,486.143829,497.151839,489.803343,451.760365,500.728144,461.836637,512.066394,472.294247,-1.18
2025-02-25,516.619939,516.699552,506.869401,510.729828,48940000,475.817646,486.388466,497.33168,490.092175,452.026763,500.98012,462.069042,512.251631,472.465096,-1.26
2025-02-26,512.928668,517.037773,508.789626,511.963531,34457600,476.105661,486.642944,497.525479,490.38883,452.300378,501.242232,462.310797,512.451244,472.649206,0.24
2025-02-27,515.515467,516.450726,497.526684,497.745575,52448000,476.27809,486.753418,497.528395,490.566433,452.464186,501.35602,462.415747,512.454246,472.651975,-2.78
2025-02-28,497.606335,506.212681,494.422471,505.605774,47654000,476.511777,486.941004,497.63538,490.80713,452.686188,501.549234,462.593953,512.564441,472.753611,1.58
2025-03-03,508.938824,510.451143,491.089348,494.54184,44587200,476.655443,487.016634,497.594406,490.955106,452.822671,501.627133,462.665802,512.522238,472.714685,-2.19
2025-03-04,491.686356,501.198114,485.27885,493.049438,67875400,476.786072,487.076662,497.534208,491.089654,452.946769,501.688961,462.722829,512.460234,472.657497,-0.3
2025-03-05,493.696157,501.088658,488.781082,499.476837,46323700,476.966875,487.200046,497.559938,491.275881,453.118531,501.816048,462.840044,512.486736,472.681941,1.3
2025-03-06,491.198829,496.064138,483.746634,485.736542,57574300,477.036753,487.185484,497.403336,491.347856,453.184915,501.801049,462.82621,512.325437,472.53317,-2.75
2025-03-07,484.701799,490.790913,478.105249,489.308441,54714700,477.134535,487.206608,497.296119,491.448571,453.277809,501.822806,462.846278,512.215003,472.431313,0.74
2025-03-10,481.010544,481.527909,466.295165,470.344635,76668000,477.080433,487.038827,496.939146,491.392846,453.226411,501.649992,462.686886,511.84732,472.092189,-3.88
2025-03-11,469.966522,476.393916,464.653471,469.220306,68760800,477.017802,486.861529,496.572009,491.328336,453.166912,501.467374,462.518452,511.469169,471.743409,-0.24
2025-03-12,476.742145,478.632552,469.40934,474.513458,46971100,476.997847,486.738662,496.279843,491.307783,453.147955,501.340822,462.401729,511.168238,471.465851,1.13
2025-03-13,473.846835,473.876683,464.07638,465.976746,46563300,476.91003,486.532076,495.878477,491.217331,453.064528,501.128038,462.205472,510.754832,471.084553,-1.8
2025-03-14,471.339554,478.135077,470.732617,477.239624,43563000,476.912656,486.439614,495.631605,491.220036,453.067023,501.032802,462.117633,510.500553,470.850025,2.42
2025-03-17,477.189835,483.388409,475.388971,480.333893,41744400,476.939917,486.37886,495.428986,491.248114,453.092921,500.970226,462.059917,510.291856,470.657537,0.65
2025-03-18,476.990898,477.189871,470.02622,472.145477,39072300,476.901714,486.237235,495.120595,491.208765,453.056628,500.824352,461.925373,509.974213,470.364566,-1.7
2025-03-19,474.404011,482.881008,472.473797,478.46344,40430300,476.914158,486.159883,494.899971,491.221583,453.06845,500.74468,461.851889,509.74697,470.154972,1.34
2025-03-20,474.473649,482.104929,473.777169,476.841644,36780500,476.91358,486.067165,494.660788,491.220988,453.067901,500.64918,461.763806,509.500611,469.927748,-0.34
2025-03-21,471.687737,479.179739,470.523658,478.413635,42234900,476.925533,485.99101,494.445594,491.233299,453.079256,500.57074,461.69146,509.278962,469.723314,0.33
2025-03-24,486.002559,489.759149,482.67446,488.91217,34567200,477.021044,486.020076,494.372303,491.331675,453.169992,500.600679,461.719073,509.203472,469.653688,2.19
2025-03-25,489.639545,491.861582,488.673,491.702148,26035200,477.138025,486.076614,494.336937,491.452166,453.281124,500.658913,461.772784,509.167045,469.62009,0.57
2025-03-26,490.54628,491.403233,481.10007,482.65451,34627100,477.181981,486.042564,494.182203,491.49744,453.322882,500.623841,461.740435,509.007669,469.473093,-1.84
2025-03-27,480.691522,484.84665,478.539213,479.904327,33469800,477.203673,485.981487,493.993092,491.519783,453.343489,500.560931,461.682412,508.812885,469.293437,-0.57
2025-03-28,478.100774,478.808236,466.382657,467.269501,46363800,477.124516,485.795298,493.639137,491.438252,453.26829,500.369157,461.505533,508.448311,468.95718,-2.63
2025-03-31,460.274539,468.186227,455.700863,467.249603,53000300,477.045832,485.610763,493.289607,491.357207,453.19354,500.179086,461.330225,508.088295,468.625127,-0.0
2025-04-01,465.635325,471.942793,462.76561,471.016113,41156200,476.997786,485.465543,492.994594,491.30772,453.147897,500.029509,461.192266,507.784431,468.344864,0.81
2025-04-02,464.459558,477.851683,464.200474,474.453827,49894500,476.977515,485.355974,492.749021,491.286841,453.12864,499.916653,461.088175,507.531491,468.11157,0.73
2025-04-03,454.814004,458.431078,448.536459,449.054596,70456300,476.755022,484.994766,492.170287,491.057673,452.917271,499.544609,460.745028,506.935395,467.561772,-5.35
2025-04-04,436.57923,438.801266,421.164337,421.164337,117088400,476.312068,484.359637,491.22981,490.60143,452.496465,498.890426,460.141656,505.966705,466.66832,-6.21
2025-04-07,407.204237,441.56142,400.956584,422.180695,161557000,475.880743,483.740941,490.315253,490.157165,452.086706,498.25317,459.553894,505.02471,465.79949,0.24
2025-04-08,436.599161,441.561432,408.330227,414.577881,101248100,475.392274,483.052752,489.312109,489.654042,451.62266,497.544334,458.900114,503.991472,464.846503,-1.8
2025-04-09,414.08962,466.163433,413.950104,464.339966,142876900,475.304207,482.866555,488.981352,489.563334,451.538997,497.352552,458.723227,503.650792,464.532284,12.0
2025-04-10,451.944291,453.967059,431.088857,444.590576,108384100,475.059477,482.485699,488.393394,489.311262,451.306503,496.96027,458.361414,503.045196,463.973725,-4.25
2025-04-11,443.066043,454.166374,439.757862,452.781311,52483800,474.881962,482.190133,487.921711,489.128421,451.137864,496.655837,458.080627,502.559363,463.525626,1.84
2025-04-14,462.805458,463.393352,451.017613,455.850342,43941200,474.730316,481.928046,487.496925,488.972225,450.9938,496.385887,457.831644,502.121833,463.122079,0.68
2025-04-15,456.90658,460.732897,454.525079,456.358521,35404200,474.583927,481.673623,487.084496,488.821445,450.854731,496.123831,457.589942,501.697031,462.730271,0.11
2025-04-16,447.430416,451.007623,436.200574,442.597687,48980600,474.329056,481.284807,486.495266,488.558928,450.612604,495.723352,457.220567,501.090124,462.170503,-3.02
2025-04-17,445.577077,446.154997,439.787745,442.518005,44837000,474.075582,480.899068,485.912786,488.297849,450.371803,495.32604,456.854115,500.49017,461.617147,-0.02
2025-04-21,436.668895,437.515842,426.405568,431.567108,44149300,473.736869,480.408203,485.192976,487.948975,450.050026,494.820449,456.387793,499.748765,460.933327,-2.47
2025-04-22,437.256826,445.9856,436.061089,442.896667,52304400,473.49113,480.034954,484.63276,487.695864,449.816574,494.436002,456.033206,499.171743,460.401122,2.63
2025-04-23,456.53786,461.729292,451.266696,452.940704,55801100,473.327382,479.765359,484.212997,487.527203,449.661013,494.15832,455.777091,498.739387,460.002348,2.27
2025-04-24,454.853878,465.994043,454.206169,465.68515,45956100,473.266488,479.625258,483.967596,487.464482,449.603163,494.014015,455.643995,498.486623,459.769216,2.81
2025-04-25,465.306504,471.404698,463.732146,470.876587,38697100,473.247445,479.538206,483.794205,487.444868,449.585072,493.924352,455.561296,498.308031,459.604494,1.11
2025-04-28,471.344929,473.118587,464.369865,470.727142,33550800,473.227363,479.450534,483.621131,487.424183,449.565994,493.83405,455.478007,498.129765,459.440074,-0.03
2025-04-29,468.495137,474.722873,467.917187,473.836029,30613100,473.232212,479.394668,483.491527,487.429179,449.570602,493.776508,455.424935,497.996273,459.316951,0.66
2025-04-30,465.465958,475.500093,460.782689,473.776245,46810600,473.236547,479.338763,483.362848,487.433644,449.57472,493.718926,455.371825,497.863733,459.194705,-0.01
2025-05-01,481.68796,485.444519,479.027457,479.964111,43316500,473.290153,479.344986,483.317831,487.488858,449.625646,493.725335,455.377737,497.817366,459.15194,1.31
2025-05-02,484.806833,489.161261,483.102903,487.088654,39218100,473.400102,479.422037,483.367776,487.602105,449.730097,493.804698,455.450935,497.868809,459.199387,1.48
2025-05-05,482.873726,487.287938,482.375507,484.198975,28309500,473.486148,479.469569,483.378785,487.690733,449.811841,493.853656,455.496091,497.880149,459.209846,-0.59
2025-05-06,477.851683,483.322116,476.486568,479.695099,32786300,473.535622,479.471813,483.329995,487.741691,449.858841,493.855967,455.498222,497.829895,459.163495,-0.93
2025-05-07,480.362683,484.069433,475.081576,481.578339,38006300,473.599708,479.492774,483.306794,487.807699,449.919722,493.877557,455.518135,497.805998,459.141454,0.39
2025-05-08,486.789733,490.944892,482.445279,486.550598,39577600,473.702902,479.563001,483.349758,487.913989,450.017757,493.949891,455.584851,497.850251,459.18227,1.03
2025-05-09,488.463731,489.78901,484.468036,486.23172,27767400,473.802733,479.629356,483.38793,488.016815,450.112596,494.018237,455.647888,497.889568,459.218533,-0.07
2025-05-12,505.183941,506.08076,499.69359,506.040894,45090600,474.059611,479.892157,483.687969,488.281399,450.35663,494.288922,455.89755,498.198608,459.503571,4.07
2025-05-13,507.346239,515.546933,506.608885,513.753357,53269600,474.375896,480.229085,484.086186,488.607173,450.657101,494.635957,456.217631,498.608772,459.881877,1.52
2025-05-14,514.929167,517.380365,513.912781,516.832336,47014500,474.714194,480.593296,484.51991,488.95562,450.978484,495.011095,456.563631,499.055507,460.293915,0.6
2025-05-15,514.680074,520.070776,513.334846,517.40033,50153300,475.054323,480.959535,484.955412,489.305952,451.301607,495.388321,456.911559,499.504075,460.707642,0.11
2025-05-16,518.805213,519.841547,515.257897,519.652222,48394600,475.409684,481.344537,485.414973,489.671975,451.6392,495.784873,457.27731,499.977422,461.144224,0.44
2025-05-19,512.408171,520.66868,512.408171,520.150513,52536200,475.766185,481.730666,485.875046,490.039171,451.977876,496.182586,457.644133,500.451298,461.581294,0.1
2025-05-20,517.619488,519.074309,514.819501,518.416687,42517600,476.10603,482.095701,486.306061,490.389211,452.300728,496.558572,457.990916,500.895243,461.990758,-0.33
2025-05-21,514.430938,521.136944,509.418827,511.212402,71292800,476.385762,482.38542,486.635947,490.677335,452.566474,496.856982,458.266149,501.235025,462.304149,-1.39
2025-05-22,511.830191,515.865812,510.47505,512.169006,55607200,476.670887,482.681774,486.974133,490.971014,452.837343,497.162227,458.547685,501.583357,462.625426,0.19
2025-05-23,504.376837,510.016678,503.778968,507.425934,58368100,476.915947,482.927984,487.245018,491.223426,453.07015,497.415824,458.781585,501.862368,462.882767,-0.93
2025-05-27,514.311335,519.851526,512.756894,519.36322,47226300,477.254173,483.290524,487.670424,491.571798,453.391464,497.78924,459.125998,502.300537,463.286903,2.35
2025-05-28,520.319833,521.81449,516.543356,517.061462,46637200,477.571362,483.626553,488.05971,491.898503,453.692794,498.13535,459.445226,502.701501,463.656724,-0.44
2025-05-29,524.455107,524.604536,515.477193,518.077881,58513300,477.894123,483.969353,488.457301,492.230947,453.999417,498.488433,459.770885,503.11102,464.034436,0.2
2025-05-30,517.589645,518.825218,510.106387,517.260803,67662800,478.207802,484.300611,488.838805,492.554036,454.297412,498.829629,460.08558,503.503969,464.396864,-0.16
2025-06-02,515.397427,521.585327,514.131931,521.346191,44762800,478.551534,484.669224,489.269366,492.90808,454.623957,499.2093,460.435762,503.947447,464.805898,0.79
2025-06-03,521.694903,526.856442,520.828007,525.42157,44070300,478.925001,485.07472,489.748203,493.292751,454.978751,499.626961,460.820984,504.440649,465.260793,0.78
2025-06-04,526.12905,527.952548,524.096278,526.886353,41359300,479.307163,485.490756,490.240099,493.686378,455.341805,500.055478,461.216218,504.947302,465.728094,0.28
2025-06-05,528.291346,531.151118,520.798115,522.920532,61031200,479.65468,485.863191,490.672953,494.04432,455.671946,500.439087,461.570032,505.393141,466.139305,-0.75
2025-06-06,528.11202,529.905595,526.328418,528.032288,42467000,480.040159,486.282784,491.167778,494.441363,456.038151,500.871268,461.968645,505.902811,466.609389,0.98
2025-06-09,528.251568,530.453656,527.125588,528.80957,33688700,480.428759,486.705936,491.666345,494.841622,456.407321,501.307114,462.37064,506.416335,467.083028,0.15
2025-06-10,529.277797,532.994551,527.005951,532.307007,40664800,480.842132,487.159678,492.204632,495.267396,456.800025,501.774469,462.801694,506.970771,467.5944,0.66
2025-06-11,533.711954,534.867855,528.221572,530.513367,53701000,481.237919,487.591058,492.712032,495.675056,457.176023,502.21879,463.211505,507.493393,468.076431,-0.34
2025-06-12,529.19812,532.735461,528.94901,531.758911,34104900,481.640476,488.030539,493.22921,496.089691,457.558453,502.671456,463.629012,508.026086,468.567749,0.23
2025-06-13,525.800231,529.975307,523.857165,525.082825,55814400,481.986631,488.399219,493.651112,496.446229,457.887299,503.051195,463.979258,508.460645,468.968556,-1.26
2025-06-16,528.610241,533.462889,528.560432,532.386719,37622100,482.388225,488.836905,494.164166,496.859872,458.268814,503.502013,464.39506,508.989091,469.455958,1.39
2025-06-17,529.815887,531.430111,526.029376,527.195251,42180900,482.745253,489.218581,494.601664,497.227611,458.60799,503.895138,464.757652,509.439714,469.871581,-0.98
2025-06-18,528.211622,530.652907,525.521289,527.105591,43983500,483.098722,489.595566,495.03218,497.591683,458.943786,504.283433,465.115787,509.883145,470.280571,-0.02
2025-06-20,530.363958,531.659315,523.010242,524.953308,61643500,483.432225,489.947384,495.428486,497.935191,459.260613,504.645806,465.450015,510.29134,470.657062,-0.41
2025-06-23,525.522933,530.869823,522.37068,530.351135,50666100,483.80608,490.349411,495.891037,498.320263,459.615776,505.059894,465.831941,510.767769,471.096486,1.03
2025-06-24,535.578289,539.378978,534.959809,538.461243,45442000,484.24158,490.828136,496.454881,498.768827,460.029501,505.55298,466.286729,511.348528,471.632137,1.53
2025-06-25,540.735594,541.98254,538.062149,539.837769,44804200,484.684577,491.315794,497.029489,499.225115,460.450348,506.055268,466.750004,511.940374,472.178015,0.26
2025-06-26,542.022454,545.33435,540.196969,544.885437,43811400,485.164265,491.848825,497.663343,499.719193,460.906052,506.60429,467.256384,512.593243,472.780176,0.94
2025-06-27,545.922987,548.646298,543.209601,546.750977,57577100,485.654996,492.395116,498.31351,500.224646,461.372246,507.166969,467.77536,513.262915,473.397835,0.34
2025-06-30,549.91316,551.449375,547.668657,550.292236,45548700,486.170034,492.971206,499.00197,500.755135,461.861532,507.760342,468.322646,513.972029,474.051871,0.65
2025-07-01,548.386922,549.364569,543.329301,545.653625,56166700,486.644007,493.495409,499.619873,501.243327,462.311806,508.300272,468.820639,514.608469,474.638879,-0.84
2025-07-02,544.825546,549.653747,544.785666,549.454224,36538300,487.144487,494.052214,500.27993,501.758821,462.787262,508.87378,469.349603,515.288328,475.265934,0.7
2025-07-03,551.828472,555.83867,551.828472,554.861023,26443500,487.684061,494.657276,501.002859,502.314582,463.299857,509.496995,469.924413,516.032944,475.952716,0.98
2025-07-07,552.167685,552.985689,548.237309,550.681335,45349300,488.186031,495.21473,501.660852,502.831612,463.776729,510.071172,470.453993,516.710677,476.577809,-0.75
2025-07-08,552.027977,552.656442,549.753518,550.99054,36153300,488.686465,495.769713,502.314225,503.347059,464.252142,510.642804,470.981227,517.383652,477.198514,0.06
2025-07-09,553.125296,556.267625,551.748663,554.890991,43045500,489.213991,496.357984,503.010606,503.890411,464.753292,511.248724,471.540085,518.100924,477.860076,0.71
2025-07-10,555.529441,555.938412,551.399541,554.092957,34710900,489.730955,496.932462,503.687194,504.422884,465.244407,511.840435,472.085839,518.797809,478.502834,-0.14
2025-07-11,551.948183,554.43209,550.701237,552.846008,39618600,490.233864,497.488815,504.338304,504.94088,465.722171,512.41348,472.614375,519.468453,479.121388,-0.23
2025-07-14,552.636527,555.589318,550.282308,554.851135,36453300,490.748743,498.059585,505.007348,505.471205,466.211305,513.001372,473.156605,520.157568,479.75698,0.36
2025-07-15,558.881207,559.429851,555.299951,555.359802,43277700,491.263572,498.629736,505.674268,506.001479,466.700393,513.588628,473.698249,520.844496,480.390554,0.09
2025-07-16,555.918481,558.841315,550.212425,555.928406,52314700,491.778829,499.199872,506.339885,506.532194,467.189888,514.175868,474.239878,521.530082,481.022891,0.1
2025-07-17,556.656696,560.936193,555.848677,560.427429,40423800,492.32583,499.809102,507.056277,507.095605,467.709539,514.803375,474.818646,522.267965,481.703463,0.81
2025-07-18,561.744174,563.350226,558.611831,559.888733,50484700,492.86418,500.406909,507.756044,507.650105,468.220971,515.419116,475.386563,522.988726,482.368242,-0.1
2025-07-21,560.716752,564.677023,560.686796,562.791626,39595200,493.421371,501.027652,508.484992,508.224012,468.750302,516.058482,475.97627,523.739542,483.060743,0.52
2025-07-22,562.921259,562.971125,557.245159,559.878723,43270600,493.950911,501.613235,509.165704,508.769439,469.253366,516.661632,476.532573,524.440675,483.707419,-0.52
2025-07-23,560.966177,562.472437,558.21291,562.432556,40215300,494.496582,502.218402,509.871225,509.331479,469.771753,517.284954,477.107482,525.167362,484.377664,0.46
2025-07-24,563.74928,564.856553,561.913748,563.629578,42275500,495.047442,502.829459,510.583257,509.898866,470.29507,517.914343,477.687986,525.900754,485.054094,0.21
2025-07-25,563.549783,566.313035,562.891422,564.986267,30630800,495.604724,503.447935,511.303826,510.472866,470.824488,518.551373,478.275538,526.642941,485.738635,0.24
2025-07-28,566.352845,567.649657,565.484976,566.751892,31498700,496.171634,504.077825,512.038238,511.056783,471.363052,519.200159,478.873933,527.399385,486.436326,0.31
2025-07-29,569.365533,570.712211,565.145887,565.874084,45463300,496.727032,504.692713,512.751295,511.628843,471.89068,519.833494,479.458077,528.133834,487.11373,-0.15
2025-07-30,566.791845,569.225887,563.669488,566.632263,43433800,497.284045,505.309027,513.46495,512.202567,472.419843,520.468298,480.043575,528.868899,487.791703,0.13
2025-07-31,573.136262,573.226069,562.492348,563.629578,64613600,497.812695,505.889331,514.129383,512.747076,472.92206,521.066011,480.594864,529.553264,488.422913,-0.53
2025-08-01,557.464713,557.654251,550.332157,552.526794,69400800,498.248664,506.353385,514.637958,513.196124,473.336231,521.543987,481.035716,530.077096,488.90606,-1.97
2025-08-04,557.684091,562.941235,557.58436,562.721741,47669800,498.762394,506.914264,515.274829,513.725266,473.824274,522.121692,481.568551,530.733074,489.511087,1.85
2025-08-05,564.00867,565.175795,558.362464,558.901184,48666600,499.241587,507.431547,515.852661,514.218835,474.279508,522.654494,482.05997,531.328241,490.060028,-0.68
2025-08-06,559.73911,566.372887,559.260302,565.93396,41823700,499.773001,508.013661,516.51599,514.766191,474.784351,523.25407,482.612978,532.01147,490.69019,1.26
2025-08-07,570.273299,571.919292,563.729329,567.849243,44463000,500.315441,508.60904,517.1959,515.324904,475.299669,523.867311,483.178588,532.711777,491.336105,0.34
2025-08-08,569.056282,573.365734,568.757027,573.14624,35255500,500.895766,509.251201,517.936965,515.922639,475.850978,524.528737,483.788641,533.475074,492.040116,0.93
2025-08-11,573.28591,575.39074,570.173537,571.450378,33112900,501.457954,509.870098,518.645752,516.501693,476.385056,525.166201,484.376593,534.205124,492.713464,-0.3
2025-08-12,573.754745,578.932067,571.091285,578.632812,42143300,502.072893,510.554304,519.440282,517.13508,476.969248,525.870933,485.026589,535.023491,493.468268,1.26
2025-08-13,581.336189,581.894819,577.525515,578.922119,41209300,502.685238,511.234581,520.228121,517.765795,477.550976,526.571618,485.672852,535.834965,494.216715,0.05
2025-08-14,576.867215,580.458395,576.498063,578.473267,45425000,503.289126,511.903623,520.99958,518.3878,478.12467,527.260731,486.308441,536.629567,494.949601,-0.08
2025-08-15,578.383455,578.423397,574.163809,575.929504,49480200,503.867934,512.540696,521.727129,518.983972,478.674537,527.916917,486.913661,537.378942,495.640772,-0.44
2025-08-18,575.031605,576.358373,573.834525,575.699951,29831000,504.440301,513.169146,522.442,519.57351,479.218286,528.564221,487.510689,538.11526,496.3199,-0.04
2025-08-19,574.981774,575.151342,566.861647,567.88916,53752600,504.945869,513.713624,523.04395,520.094245,479.698576,529.125033,488.027943,538.735268,496.891752,-1.36
2025-08-20,566.941451,567.061153,557.474647,564.517395,76781100,505.420543,514.219134,523.593267,520.583159,480.149516,529.645708,488.508178,539.301065,497.413603,-0.59
2025-08-21,562.971202,565.105988,559.60944,561.90387,46436900,505.870609,514.693609,524.100692,521.046727,480.577079,530.134418,488.958929,539.823713,497.895657,-0.46
2025-08-22,563.290418,572.587655,561.893875,570.572571,51502100,506.386163,515.249619,524.716213,521.577748,481.066854,530.707107,489.487138,540.4577,498.480403,1.54
2025-08-25,569.006396,571.889289,567.769375,568.926575,34044700,506.884493,515.783718,525.301781,522.091027,481.540268,531.257229,489.994532,541.060835,499.036692,-0.29
2025-08-26,568.437822,571.520239,567.410309,571.210999,34103000,507.397054,516.335233,525.90985,522.618966,482.027202,531.82529,490.518471,541.687146,499.614358,0.4
2025-08-27,570.193546,573.006602,568.976495,572.088867,36927100,507.912527,516.889996,526.521493,523.149903,482.516901,532.396696,491.045496,542.317138,500.195418,0.15
2025-08-28,572.70733,576.58784,571.061397,575.670105,46787900,508.452428,517.474872,527.172468,523.706001,483.029807,532.999119,491.601129,542.987642,500.813844,0.63
2025-08-29,573.256011,573.625163,567.150968,569.00647,56030400,508.93493,517.987625,527.726561,524.202978,483.488184,533.527253,492.088243,543.558357,501.340233,-1.16
2025-09-02,559.93857,564.587158,558.172875,564.238037,65876800,509.375593,518.447828,528.210156,524.65686,483.906813,534.001262,492.525436,544.056461,501.799649,-0.84
2025-09-03,567.839272,570.303269,565.345379,568.677246,54230200,509.848116,518.947623,528.746144,525.143559,484.35571,534.516052,493.000242,544.608529,502.308837,0.79
2025-09-04,569.345565,574.193676,567.639781,573.824585,47526300,510.357888,519.493662,529.34321,525.668625,484.839994,535.078472,493.518979,545.223506,502.876049,0.91
2025-09-05,579.071757,579.700223,570.133687,574.652588,68342500,510.870197,520.042507,529.943334,526.196303,485.326687,535.643783,494.040382,545.841634,503.446167,0.14
2025-09-08,576.95691,579.420907,576.3584,577.455688,46371400,511.400758,520.613783,530.572637,526.742781,485.83072,536.232196,494.583094,546.489816,504.044005,0.49
2025-09-09,578.253761,579.520678,575.630182,579.091736,44007600,511.940129,521.195653,531.215274,527.298333,486.343122,536.831523,495.13587,547.151732,504.65451,0.28
2025-09-10,582.313801,582.343757,577.136479,579.28125,49308000,512.476711,521.773619,531.851909,527.851013,486.852876,537.426828,495.684938,547.807466,505.259314,0.03
2025-09-11,581.815041,583.451048,580.199003,582.653015,44745800,513.035885,522.379384,532.524771,528.426962,487.384091,538.050766,496.260415,548.500515,505.898533,0.58
2025-09-12,583.610586,586.423704,582.672881,585.226624,50745900,513.61111,523.00473,533.222809,529.019443,487.930555,538.694872,496.854493,549.219494,506.561669,0.44
2025-09-15,587.002362,590.344153,586.852704,590.234436,44360300,514.221655,523.673682,533.97793,529.648304,488.510572,539.383893,497.489998,549.997268,507.279034,0.86
2025-09-16,591.162095,591.411484,589.047279,589.735596,36942100,514.823359,524.331015,534.716442,530.26806,489.082191,540.060945,498.114464,550.757936,507.98062,-0.08
2025-09-17,589.655821,590.304257,582.942283,588.558533,69384800,515.410891,524.970094,535.429583,530.873217,489.640346,540.719197,498.72159,551.49247,508.658103,-0.2
2025-09-18,593.456507,596.678657,591.51132,593.86554,61069300,516.036027,525.655621,536.203569,531.517108,490.234226,541.42529,499.37284,552.289676,509.39339,0.9
2025-09-19,595.870597,598.583922,594.394171,597.88562,58196100,516.688215,526.374328,537.02055,532.188862,490.853804,542.165558,500.055611,553.131166,510.169522,0.68
2025-09-22,596.970827,602.094231,596.950833,601.42511,57154800,517.36341,527.121102,537.87359,532.884312,491.495239,542.934735,500.765047,554.009798,510.979911,0.59
2025-09-23,601.594915,601.79467,596.211836,597.430298,64635500,518.001393,527.820696,538.662421,533.541435,492.101323,543.655317,501.429661,554.822293,511.7293,-0.66
2025-09-24,598.80851,599.128106,592.596482,595.332947,49850300,518.61758,528.492459,539.413024,534.176108,492.686701,544.347233,502.067836,555.595414,512.442372,-0.35
2025-09-25,591.437991,594.354216,587.74274,592.766296,70920200,519.208407,529.132,540.11969,534.784659,493.247987,545.00596,502.6754,556.32328,513.113705,-0.43
2025-09-26,593.585214,595.532717,590.29947,595.203125,54337400,519.813942,529.789424,540.849271,535.408361,493.823245,545.683107,503.299953,557.07475,513.806808,0.41
2025-09-29,598.339111,601.27533,596.641286,597.959595,48332900,520.436617,530.467734,541.6057,536.049715,494.414786,546.381766,503.944348,557.853871,514.525415,0.46
2025-09-30,597.659967,599.937062,595.332948,599.597473,46533800,521.067381,531.155592,542.373803,536.699402,495.014012,547.09026,504.597813,558.645017,515.255112,0.27
2025-10-01,596.401561,603.013038,595.572673,602.473755,46899600,521.716037,531.865226,543.169828,537.367518,495.630235,547.821183,505.271965,559.464923,516.011337,0.48
2025-10-02,606.278867,606.378714,602.154177,604.950562,43765400,522.37926,532.592443,543.988116,538.050638,496.260297,548.570216,505.962821,560.30776,516.78871,0.41
2025-10-03,605.729602,606.548554,600.616195,602.40387,46482100,523.016907,533.287084,544.761835,538.707414,496.866061,549.285697,506.62273,561.10469,517.523743,-0.42
2025-10-06,607.667078,608.57588,605.190227,606.92804,41962100,523.685521,534.01983,545.585228,539.396087,497.501245,550.040425,507.318839,561.952785,518.305967,0.75
2025-10-07,608.236384,608.925499,602.254102,603.732178,58209500,524.323343,534.713485,546.355387,540.053044,498.107176,550.75489,507.977811,562.746048,519.037617,-0.53
2025-10-08,604.630989,610.962858,604.481218,610.653259,50629800,525.011231,535.469105,547.207014,540.761568,498.76067,551.533178,508.69565,563.623224,519.846663,1.15
2025-10-09,610.693149,610.822987,606.698296,609.914185,45551000,525.687749,536.209852,548.037573,541.458381,499.403361,552.296148,509.399359,564.4787,520.635694,-0.12
2025-10-10,610.613299,612.390977,588.292022,588.741455,97614800,526.190169,536.732554,548.576697,541.975874,499.88066,552.834531,509.895927,565.033998,521.147862,-3.47
2025-10-13,598.908333,602.174144,596.461473,601.235352,65872600,526.788138,537.374373,549.274162,542.591782,500.448731,553.495605,510.505655,565.752387,521.810454,2.12
2025-10-14,594.543989,601.914497,589.370661,597.23053,69203200,527.349432,537.969957,549.909346,543.169915,500.981961,554.109056,511.071459,566.406627,522.413879,-0.67
2025-10-15,603.232804,605.919345,595.163184,601.445068,62805500,527.939836,538.60155,550.591938,543.778031,501.542844,554.759597,511.671473,567.109697,523.062342,0.71
2025-10-16,604.331364,607.527258,594.733744,599.217957,70982000,528.507789,539.204698,551.235992,544.363022,502.082399,555.380839,512.244464,567.773071,523.674192,-0.37
