Date,equity,active_tranches,avg_entry_price,ma250_equity,ma250_position,ma200_equity,ma200_position,ma150_equity,ma150_position,drawdown_pct
2018-07-05,147325768,3,2.10468338765029,27996802,4013579,60410005,8660287,58918960,8446533,-7.76
2018-07-06,153954827,3,2.10468338765029,29256544,4013579,63128209,8660287,61570073,8446533,-3.61
2018-07-09,158239734,3,2.10468338765029,30070819,4013579,64885209,8660287,63283706,8446533,-0.93
2018-07-10,158617789,3,2.10468338765029,30142662,4013579,65040228,8660287,63434899,8446533,-0.69
2018-07-11,156298896,3,2.10468338765029,29701996,4013579,64089380,8660287,62507520,8446533,-2.15
2018-07-12,164011791,3,2.10468338765029,31167702,4013579,67252004,8660287,65592084,8446533,0.0
2018-07-13,164490654,3,2.10468338765029,31258702,4013579,67448359,8660287,65783593,8446533,0.0
2018-07-16,163381622,3,2.10468338765029,31047949,4013579,66993607,8660287,65340065,8446533,-0.67
2018-07-17,166406295,3,2.10468338765029,31622738,4013579,68233856,8660287,66549702,8446533,0.0
2018-07-18,165347635,3,2.10468338765029,31421557,4013579,67799759,8660287,66126319,8446533,-0.64
2018-07-19,162902738,3,2.10468338765029,30956945,4013579,66797244,8660287,65148549,8446533,-2.11
2018-07-20,162675863,3,2.10468338765029,30913832,4013579,66704215,8660287,65057816,8446533,-2.24
2018-07-23,164087339,3,2.10468338765029,31182059,4013579,67282982,8660287,65622298,8446533,-1.39
2018-07-24,166179441,3,2.10468338765029,31579628,4013579,68140836,8660287,66458977,8446533,-0.14
2018-07-25,173110903,3,2.10468338765029,32896837,4013579,70983038,8660287,69231028,8446533,0.0
2018-07-26,165549314,3,2.10468338765029,31459883,4013579,67882456,8660287,66206975,8446533,-4.37
2018-07-27,158643007,3,2.10468338765029,30147455,4013579,65050568,8660287,63444984,8446533,-8.36
2018-07-30,151812332,3,2.10468338765029,28849399,4013579,62249693,8660287,60713240,8446533,-12.3
2018-07-31,154836984,3,2.10468338765029,29424184,4013579,63489932,8660287,61922868,8446533,-10.56
2018-08-01,156954220,3,2.10468338765029,29826529,4013579,64358091,8660287,62769599,8446533,-9.33
2018-08-02,163205203,3,2.10468338765029,31014424,4013579,66921268,8660287,65269511,8446533,-5.72
2018-08-03,164667157,3,2.10468338765029,31292244,4013579,67520733,8660287,65854180,8446533,-4.88
2018-08-06,167691746,3,2.10468338765029,31867016,4013579,68760947,8660287,67063783,8446533,-3.13
2018-08-07,169330119,3,2.10468338765029,32178362,4013579,69432751,8660287,67719006,8446533,-2.18
2018-08-08,169783827,3,2.10468338765029,32264581,4013579,69618791,8660287,67900454,8446533,-1.92
2018-08-09,169632563,3,2.10468338765029,32235836,4013579,69556767,8660287,67839960,8446533,-2.01
2018-08-10,165675297,3,2.10468338765029,31483824,4013579,67934115,8660287,66257359,8446533,-4.3
2018-08-13,165196413,3,2.10468338765029,31392820,4013579,67737751,8660287,66065842,8446533,-4.57
2018-08-14,168246326,3,2.10468338765029,31972405,4013579,68988349,8660287,67285572,8446533,-2.81
2018-08-15,162121325,3,2.10468338765029,30808451,4013579,66476831,8660287,64836044,8446533,-6.35
2018-08-16,163608497,3,2.10468338765029,31091063,4013579,67086636,8660287,65430798,8446533,-5.49
2018-08-17,163583258,3,2.10468338765029,31086267,4013579,67076287,8660287,65420704,8446533,-5.5
2018-08-20,163255596,3,2.10468338765029,31024000,4013579,66941931,8660287,65289665,8446533,-5.69
2018-08-21,164944362,3,2.10468338765029,31344922,4013579,67634399,8660287,65965041,8446533,-4.72
2018-08-22,166859983,3,2.10468338765029,31708954,4013579,68419887,8660287,66731142,8446533,-3.61
2018-08-23,166028198,3,2.10468338765029,31550887,4013579,68078819,8660287,66398492,8446533,-4.09
2018-08-24,170640830,3,2.10468338765029,32427440,4013579,69970200,8660287,68243189,8446533,-1.43
2018-08-27,175782675,3,2.10468338765029,33404562,4013579,72078581,8660287,70299532,8446533,0.0
2018-08-28,176564003,3,2.10468338765029,33553041,4013579,72398960,8660287,70612003,8446533,0.0
2018-08-29,182739439,3,2.10468338765029,34726579,4013579,74931159,8660287,73081701,8446533,0.0
2018-08-30,181705976,3,2.10468338765029,34530187,4013579,74507394,8660287,72668395,8446533,-0.57
2018-08-31,182235316,3,2.10468338765029,34630779,4013579,74724446,8660287,72880091,8446533,-0.28
2018-09-04,180067603,3,2.10468338765029,34218841,4013579,73835589,8660287,72013173,8446533,-1.46
2018-09-05,172909287,3,2.10468338765029,32858523,4013579,70900367,8660287,69150398,8446533,-5.38
2018-09-06,168195911,3,2.10468338765029,31962825,4013579,68967676,8660287,67265410,8446533,-7.96
2018-09-07,166532321,3,2.10468338765029,31646687,4013579,68285532,8660287,66600102,8446533,-8.87
2018-09-10,167994211,3,2.10468338765029,31924495,4013579,68884971,8660287,67184746,8446533,-8.07
2018-09-11,171724644,3,2.10468338765029,32633401,4013579,70414611,8660287,68676632,8446533,-6.03
2018-09-12,170237515,3,2.10468338765029,32350797,4013579,69804823,8660287,68081894,8446533,-6.84
2018-09-13,175278658,3,2.10468338765029,33308782,4013579,71871912,8660287,70097963,8446533,-4.08
2018-09-14,173942687,3,2.10468338765029,33054903,4013579,71324106,8660287,69563678,8446533,-4.81
2018-09-17,166607911,3,2.10468338765029,31661052,4013579,68316527,8660287,66630332,8446533,-8.83
2018-09-18,170565176,3,2.10468338765029,32413064,4013579,69939179,8660287,68212934,8446533,-6.66
2018-09-19,170187037,3,2.10468338765029,32341205,4013579,69784125,8660287,68061707,8446533,-6.87
2018-09-20,175530646,3,2.10468338765029,33356668,4013579,71975238,8660287,70198739,8446533,-3.94
2018-09-21,172732890,3,2.10468338765029,32825002,4013579,70828036,8660287,69079852,8446533,-5.48
2018-09-24,174219998,3,2.10468338765029,33107602,4013579,71437815,8660287,69674581,8446533,-4.66
2018-09-25,174925694,3,2.10468338765029,33241707,4013579,71727182,8660287,69956805,8446533,-4.28
2018-09-26,174749275,3,2.10468338765029,33208182,4013579,71654842,8660287,69886251,8446533,-4.37
2018-09-27,179588719,3,2.10468338765029,34127837,4013579,73639226,8660287,71821656,8446533,-1.72
2018-09-28,179311429,3,2.10468338765029,34075143,4013579,73525525,8660287,71710761,8446533,-1.88
2018-10-01,180344893,3,2.10468338765029,34271536,4013579,73949290,8660287,72124067,8446533,-1.31
2018-10-02,179311429,3,2.10468338765029,34075143,4013579,73525525,8660287,71710761,8446533,-1.88
2018-10-03,179840770,3,2.10468338765029,34175735,4013579,73742578,8660287,71922457,8446533,-1.59
2018-10-04,169582127,3,2.10468338765029,32226252,4013579,69536086,8660287,67819790,8446533,-7.2
2018-10-05,163205203,3,2.10468338765029,31014424,4013579,66921268,8660287,65269511,8446533,-10.69
2018-10-08,160281358,3,2.10468338765029,30458796,4013579,65722364,8660287,64100199,8446533,-12.29
2018-10-09,161516437,3,2.10468338765029,30693502,4013579,66228800,8660287,64594135,8446533,-11.61
2018-10-10,140570725,3,2.10468338765029,26713119,4013579,57640142,8660287,56217463,8446533,-23.08
2018-10-11,134874279,3,2.10468338765029,25630605,4013579,55304350,8660287,53939323,8446533,-26.19
2018-10-12,146267108,3,2.10468338765029,27795622,4013579,59975908,8660287,58495578,8446533,-19.96
2018-10-15,140747144,3,2.10468338765029,26746645,4013579,57712482,8660287,56288017,8446533,-22.98
2018-10-16,152870950,3,2.10468338765029,29050572,4013579,62683772,8660287,61136606,8446533,-16.34
2018-10-17,153375072,3,2.10468338765029,29146372,4013579,62890485,8660287,61338216,8446533,-16.07
2018-10-18,142738354,3,2.10468338765029,27125041,4013579,58528965,8660287,57084348,8446533,-21.89
2018-10-19,142158662,3,2.10468338765029,27014880,4013579,58291266,8660287,56852516,8446533,-22.21
2018-10-22,144301137,3,2.10468338765029,27422022,4013579,59169774,8660287,57709341,8446533,-21.03
2018-10-23,142713178,3,2.10468338765029,27120257,4013579,58518642,8660287,57074280,8446533,-21.9
2018-10-24,123304989,3,2.10468338765029,23432055,4013579,50560436,8660287,49312499,8446533,-32.52
2018-10-25,132930746,2,2.059454060892647,25836570,4013579,55748770,8660287,51345406,0,-27.26
2018-10-26,126593281,2,2.059454060892647,23829612,4013579,51418263,8660287,51345406,0,-30.72
2018-10-29,122569987,2,2.059454060892647,22555509,4013579,48669072,8660287,51345406,0,-32.93
2018-10-30,125322764,2,2.059454060892647,23427262,4013579,50550095,8660287,51345406,0,-31.42
2018-10-31,130314087,2,2.059454060892647,25007922,4013579,53960759,8660287,51345406,0,-28.69
2018-11-01,133762633,2,2.059454060892647,26100013,4013579,56317214,8660287,51345406,0,-26.8
2018-11-02,130072092,2,2.059454060892647,24931287,4013579,53795399,8660287,51345406,0,-28.82
2018-11-05,129300685,2,2.059454060892647,24686997,4013579,53268282,8660287,51345406,0,-29.24
2018-11-06,130949352,2,2.059454060892647,25209099,4013579,54394847,8660287,51345406,0,-28.34
2018-11-07,138269942,2,2.059454060892647,27527394,4013579,59397141,8660287,51345406,0,-24.33
2018-11-08,136787682,2,2.059454060892647,27057990,4013579,58384286,8660287,51345406,0,-25.15
2018-11-09,132446718,2,2.059454060892647,25683287,4013579,55418025,8660287,51345406,0,-27.52
2018-11-12,125322764,2,2.059454060892647,23427262,4013579,50550095,8660287,51345406,0,-31.42
2018-11-13,125292511,2,2.059454060892647,23417682,4013579,50529423,8660287,51345406,0,-31.44
2018-11-14,123417007,2,2.059454060892647,22823745,4013579,49247857,8660287,51345406,0,-32.46
2018-11-15,127273918,2,2.059454060892647,24045157,4013579,51883355,8660287,51345406,0,-30.35
2018-11-16,126442031,2,2.059454060892647,23781714,4013579,51314911,8660287,51345406,0,-30.81
2018-11-19,119242438,2,2.059454060892647,21501736,4013579,46395297,8660287,51345406,0,-34.75
2018-11-20,115476260,2,2.059454060892647,20309057,4013579,43821797,8660287,51345406,0,-36.81
2018-11-21,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-23,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-26,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-27,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-28,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-29,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-11-30,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-03,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-04,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-06,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-07,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-10,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-11,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-12,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-13,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-14,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-17,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-18,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-19,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-20,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-21,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-24,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-26,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-27,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-28,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2018-12-31,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-02,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-03,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-04,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-07,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-08,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-09,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-10,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-11,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-14,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-15,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-16,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-17,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-18,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-22,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-23,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-24,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-25,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-28,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-29,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-30,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-01-31,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-01,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-04,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-05,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-06,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-07,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-08,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-11,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-12,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-13,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-14,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-15,117741893,0,,21026541,0,45369946,0,51345406,0,-35.57
2019-02-19,118004707,1,5.940330689,21289355,3539624,45369946,0,51345406,0,-35.42
2019-02-20,117987792,1,5.940330689,21272440,3539624,45369946,0,51345406,0,-35.43
2019-02-21,117746679,1,5.940330689,21031328,3539624,45369946,0,51345406,0,-35.57
2019-02-22,118203517,1,5.940330689,21488166,3539624,45369946,0,51345406,0,-35.32
2019-02-25,118440396,1,5.940330689,21725044,3539624,45369946,0,51345406,0,-35.19
2019-02-26,118508070,1,5.940330689,21792718,3539624,45369946,0,51345406,0,-35.15
2019-02-27,118440396,1,5.940330689,21725044,3539624,45369946,0,51345406,0,-35.19
2019-02-28,118261980,3,6.072604222324157,21589686,3539624,45349747,7435081,51322547,8414321,-35.28
2019-03-01,120625366,3,6.072604222324157,22021141,3539624,46256032,7435081,52348194,8414321,-33.99
2019-03-04,120648517,3,6.072604222324157,22025367,3539624,46264909,7435081,52358240,8414321,-33.98
2019-03-05,120949725,3,6.072604222324157,22080355,3539624,46380413,7435081,52488957,8414321,-33.81
2019-03-06,118864397,3,6.072604222324157,21699662,3539624,45580755,7435081,51583980,8414321,-34.95
2019-03-07,114531531,3,6.072604222324157,20908662,3539624,43919238,7435081,49703632,8414321,-37.33
2019-03-08,113882755,3,6.072604222324157,20790222,3539624,43670452,7435081,49422080,8414321,-37.68
2019-03-11,120996065,3,6.072604222324157,22088815,3539624,46398183,7435081,52509067,8414321,-33.79
2019-03-12,122965563,3,6.072604222324157,22448363,3539624,47153424,7435081,53363777,8414321,-32.71
2019-03-13,125630139,3,6.072604222324157,22934803,3539624,48175204,7435081,54520132,8414321,-31.25
2019-03-14,125074101,3,6.072604222324157,22833293,3539624,47961981,7435081,54278826,8414321,-31.56
2019-03-15,128178924,3,6.072604222324157,23400104,3539624,49152583,7435081,55626237,8414321,-29.86
2019-03-18,129337437,3,6.072604222324157,23611600,3539624,49596836,7435081,56129001,8414321,-29.22
2019-03-19,130634970,3,6.072604222324157,23848475,3539624,50094400,7435081,56692095,8414321,-28.51
2019-03-20,132141575,3,6.072604222324157,24123518,3539624,50672135,7435081,57345922,8414321,-27.69
2019-03-21,138260771,3,6.072604222324157,25240627,3539624,53018654,7435081,60001490,8414321,-24.34
2019-03-22,129221064,3,6.072604222324157,23590355,3539624,49552211,7435081,56078498,8414321,-29.29
2019-03-25,128409827,3,6.072604222324157,23442257,3539624,49241127,7435081,55726443,8414321,-29.73
2019-03-26,130171417,3,6.072604222324157,23763850,3539624,49916642,7435081,56490926,8414321,-28.77
2019-03-27,127621760,3,6.072604222324157,23298389,3539624,48938928,7435081,55384443,8414321,-30.16
2019-03-28,128432978,3,6.072604222324157,23446484,3539624,49250005,7435081,55736489,8414321,-29.72
2019-03-29,131330338,3,6.072604222324157,23975420,3539624,50361051,7435081,56993867,8414321,-28.13
2019-04-01,136499162,3,6.072604222324157,24919031,3539624,52343132,7435081,59236998,8414321,-25.3
2019-04-02,138005786,3,6.072604222324157,25194078,3539624,52920875,7435081,59890833,8414321,-24.48
2019-04-03,140393215,3,6.072604222324157,25629922,3539624,53836379,7435081,60926914,8414321,-23.17
2019-04-04,140184589,3,6.072604222324157,25591836,3539624,53756378,7435081,60836376,8414321,-23.29
2019-04-05,142293844,3,6.072604222324157,25976897,3539624,54565210,7435081,61751736,8414321,-22.13
2019-04-08,143406425,3,6.072604222324157,26180008,3539624,54991850,7435081,62234567,8414321,-21.52
2019-04-09,141830271,3,6.072604222324157,25892268,3539624,54387445,7435081,61550558,8414321,-22.39
2019-04-10,144124982,3,6.072604222324157,26311186,3539624,55267394,7435081,62546401,8414321,-21.13
2019-04-11,143035571,3,6.072604222324157,26112306,3539624,54849639,7435081,62073626,8414321,-21.73
2019-04-12,144797141,3,6.072604222324157,26433895,3539624,55525146,7435081,62838101,8414321,-20.76
2019-04-15,144913030,3,6.072604222324157,26455051,3539624,55569586,7435081,62888393,8414321,-20.7
2019-04-16,146326955,3,6.072604222324157,26713174,3539624,56111782,7435081,63501999,8414321,-19.93
2019-04-17,147787201,3,6.072604222324157,26979754,3539624,56671740,7435081,64135707,8414321,-19.13
2019-04-18,148250753,3,6.072604222324157,27064379,3539624,56849498,7435081,64336876,8414321,-18.87
2019-04-22,149502412,3,6.072604222324157,27292880,3539624,57329469,7435081,64880063,8414321,-18.19
2019-04-23,155181186,3,6.072604222324157,28329586,3539624,59507101,7435081,67344500,8414321,-15.08
2019-04-24,153674581,3,6.072604222324157,28054543,3539624,58929365,7435081,66690673,8414321,-15.91
2019-04-25,155389812,3,6.072604222324157,28367673,3539624,59587102,7435081,67435038,8414321,-14.97
2019-04-26,155946064,3,6.072604222324157,28469221,3539624,59800407,7435081,67676436,8414321,-14.66
2019-04-29,156780510,3,6.072604222324157,28621556,3539624,60120391,7435081,68038563,8414321,-14.21
2019-04-30,153187820,3,6.072604222324157,27965681,3539624,58742707,7435081,66479432,8414321,-16.17
2019-05-01,151426288,3,6.072604222324157,27644099,3539624,58067215,7435081,65714974,8414321,-17.14
2019-05-02,149571960,3,6.072604222324157,27305577,3539624,57356139,7435081,64910245,8414321,-18.15
2019-05-03,156618282,3,6.072604222324157,28591940,3539624,60058181,7435081,67968161,8414321,-14.29
2019-05-06,153813659,3,6.072604222324157,28079933,3539624,58982697,7435081,66751029,8414321,-15.83
2019-05-07,144866690,3,6.072604222324157,26446591,3539624,55551816,7435081,62868283,8414321,-20.73
2019-05-08,143591861,3,6.072604222324157,26213861,3539624,55062959,7435081,62315041,8414321,-21.42
2019-05-09,141320359,3,6.072604222324157,25799180,3539624,54191910,7435081,61329270,8414321,-22.67
2019-05-10,141714403,3,6.072604222324157,25871116,3539624,54343013,7435081,61500274,8414321,-22.45
2019-05-13,127065470,3,6.072604222324157,23196834,3539624,48725609,7435081,55143027,8414321,-30.47
2019-05-14,131052164,3,6.072604222324157,23924637,3539624,50254380,7435081,56873146,8414321,-28.28
2019-05-15,136499162,3,6.072604222324157,24919031,3539624,52343132,7435081,59236998,8414321,-25.3
2019-05-16,140764049,3,6.072604222324157,25697621,3539624,53978583,7435081,61087846,8414321,-22.97
2019-05-17,136383274,3,6.072604222324157,24897875,3539624,52298693,7435081,59186706,8414321,-25.37
2019-05-20,129545578,3,6.072604222324157,23649598,3539624,49676652,7435081,56219328,8414321,-29.11
2019-05-21,133439612,3,6.072604222324157,24360485,3539624,51169891,7435081,57909235,8414321,-26.98
2019-05-22,131701192,3,6.072604222324157,24043123,3539624,50503262,7435081,57154807,8414321,-27.93
2019-05-23,125489297,3,6.072604222324157,22909091,3539624,48121196,7435081,54459010,8414321,-31.33
2019-05-24,125303861,3,6.072604222324157,22875238,3539624,48050087,7435081,54378536,8414321,-31.43
2019-05-28,123959522,3,6.072604222324157,22629818,3539624,47534576,7435081,53795129,8414321,-32.17
2019-05-29,120853594,3,6.072604222324157,22062806,3539624,46343550,7435081,52447239,8414321,-33.87
2019-05-30,122290670,3,6.072604222324157,22325156,3539624,46894623,7435081,53070891,8414321,-33.08
2019-05-31,116403270,3,6.072604222324157,21250363,3539624,44636991,7435081,50515916,8414321,-36.3
2019-06-03,108962925,3,6.072604222324157,19892068,3539624,41783853,7435081,47287005,8414321,-40.37
2019-06-04,117794006,3,6.072604222324157,21504253,3539624,45170294,7435081,51119459,8414321,-35.54
2019-06-05,120390003,3,6.072604222324157,21978173,3539624,46165777,7435081,52246052,8414321,-34.12
2019-06-06,123171436,3,6.072604222324157,22485947,3539624,47232369,7435081,53453120,8414321,-32.6
2019-06-07,130194587,3,6.072604222324157,23768080,3539624,49925527,7435081,56500981,8414321,-28.75
2019-06-10,134946237,3,6.072604222324157,24635532,3539624,51747634,7435081,58563070,8414321,-26.15
2019-06-11,135456129,3,6.072604222324157,24728617,3539624,51943162,7435081,58784350,8414321,-25.87
2019-06-12,133161457,3,6.072604222324157,24309706,3539624,51063228,7435081,57788523,8414321,-27.13
2019-06-13,135340260,3,6.072604222324157,24707464,3539624,51898730,7435081,58734066,8414321,-25.94
2019-06-14,133578670,3,6.072604222324157,24385872,3539624,51223216,7435081,57969583,8414321,-26.9
2019-06-17,136012439,3,6.072604222324157,24830176,3539624,52156490,7435081,59025774,8414321,-25.57
2019-06-18,141899820,3,6.072604222324157,25904965,3539624,54414115,7435081,61580740,8414321,-22.35
2019-06-19,143568672,3,6.072604222324157,26209628,3539624,55054067,7435081,62304978,8414321,-21.44
2019-06-20,147509046,3,6.072604222324157,26928975,3539624,56565076,7435081,64014995,8414321,-19.28
2019-06-21,146836848,3,6.072604222324157,26806259,3539624,56307309,7435081,63723279,8414321,-19.65
2019-06-24,146790508,3,6.072604222324157,26797800,3539624,56289540,7435081,63703168,8414321,-19.67
2019-06-25,139280615,3,6.072604222324157,25426808,3539624,53409732,7435081,60444075,8414321,-23.78
2019-06-26,141042185,3,6.072604222324157,25748397,3539624,54085239,7435081,61208549,8414321,-22.82
2019-06-27,142571999,3,6.072604222324157,26027677,3539624,54671874,7435081,61872448,8414321,-21.98
2019-06-28,143174648,3,6.072604222324157,26137695,3539624,54902971,7435081,62133982,8414321,-21.65
2019-07-01,148876592,3,6.072604222324157,27178631,3539624,57089487,7435081,64608474,8414321,-18.53
2019-07-02,150684542,3,6.072604222324157,27508687,3539624,57782779,7435081,65393075,8414321,-17.54
2019-07-03,154022265,3,6.072604222324157,28118016,3539624,59062691,7435081,66841559,8414321,-15.71
2019-07-05,153025553,3,6.072604222324157,27936058,3539624,58680483,7435081,66409012,8414321,-16.26
2019-07-08,149803756,3,6.072604222324157,27347893,3539624,57445025,7435081,65010838,8414321,-18.02
2019-07-09,152052088,3,6.072604222324157,27758344,3539624,58307190,7435081,65986554,8414321,-16.79
2019-07-10,156548753,3,6.072604222324157,28579247,3539624,60031519,7435081,67937987,8414321,-14.33
2019-07-11,156131539,3,6.072604222324157,28503081,3539624,59871531,7435081,67756927,8414321,-14.56
2019-07-12,158750687,3,6.072604222324157,28981227,3539624,60875892,7435081,68893568,8414321,-13.13
2019-07-15,160095083,3,6.072604222324157,29226658,3539624,61391425,7435081,69477000,8414321,-12.39
2019-07-16,157823562,3,6.072604222324157,28811973,3539624,60520368,7435081,68491220,8414321,-13.63
2019-07-17,155482511,3,6.072604222324157,28384596,3539624,59622649,7435081,67475267,8414321,-14.92
2019-07-18,156154671,3,6.072604222324157,28507304,3539624,59880401,7435081,67766966,8414321,-14.55
2019-07-19,152376602,3,6.072604222324157,27817587,3539624,58431631,7435081,66127385,8414321,-16.62
2019-07-22,155969311,3,6.072604222324157,28473465,3539624,59809322,7435081,67686525,8414321,-14.65
2019-07-23,158982482,3,6.072604222324157,29023544,3539624,60964778,7435081,68994161,8414321,-13.0
2019-07-24,162366546,3,6.072604222324157,29641332,3539624,62262460,7435081,70462754,8414321,-11.15
2019-07-25,157730824,3,6.072604222324157,28795043,3539624,60484806,7435081,68450974,8414321,-13.69
2019-07-26,162412905,3,6.072604222324157,29649795,3539624,62280237,7435081,70482873,8414321,-11.12
2019-07-29,160906320,3,6.072604222324157,29374756,3539624,61702509,7435081,69829055,8414321,-11.95
2019-07-30,158750687,3,6.072604222324157,28981227,3539624,60875892,7435081,68893568,8414321,-13.13
2019-07-31,152052088,3,6.072604222324157,27758344,3539624,58307190,7435081,65986554,8414321,-16.79
2019-08-01,149919625,3,6.072604222324157,27369046,3539624,57489458,7435081,65061122,8414321,-17.96
2019-08-02,143058741,3,6.072604222324157,26116535,3539624,54858524,7435081,62083681,8414321,-21.71
2019-08-05,128038993,3,6.072604222324157,23374559,3539624,49098924,7435081,55565510,8414321,-29.93
2019-08-06,133300535,3,6.072604222324157,24335096,3539624,51116560,7435081,57848879,8414321,-27.05
2019-08-07,135247523,3,6.072604222324157,24690534,3539624,51863168,7435081,58693820,8414321,-25.99
2019-08-08,144194511,3,6.072604222324157,26323880,3539624,55294057,7435081,62576575,8414321,-21.09
2019-08-09,139929623,3,6.072604222324157,25545290,3539624,53658606,7435081,60725727,8414321,-23.43
2019-08-12,135247523,3,6.072604222324157,24690534,3539624,51863168,7435081,58693820,8414321,-25.99
2019-08-13,144124982,3,6.072604222324157,26311186,3539624,55267394,7435081,62546401,8414321,-21.13
2019-08-14,131214450,3,6.072604222324157,23954264,3539624,50316612,7435081,56943574,8414321,-28.2
2019-08-15,130658140,3,6.072604222324157,23852705,3539624,50103284,7435081,56702150,8414321,-28.5
2019-08-16,136684618,3,6.072604222324157,24952888,3539624,52414249,7435081,59317481,8414321,-25.2
2019-08-19,143081930,3,6.072604222324157,26120769,3539624,54867417,7435081,62093744,8414321,-21.7
2019-08-20,140138230,3,6.072604222324157,25583372,3539624,53738600,7435081,60816257,8414321,-23.31
2019-08-21,143707750,3,6.072604222324157,26235017,3539624,55107399,7435081,62365334,8414321,-21.36
2019-08-22,142317033,3,6.072604222324157,25981131,3539624,54574103,7435081,61761800,8414321,-22.12
2019-08-23,129290613,3,6.072604222324157,23603052,3539624,49578881,7435081,56108680,8414321,-29.25
2019-08-26,134529004,3,6.072604222324157,24559363,3539624,51587639,7435081,58382002,8414321,-26.38
2019-08-27,133717767,3,6.072604222324157,24411265,3539624,51276555,7435081,58029947,8414321,-26.83
2019-08-28,135062105,3,6.072604222324157,24656685,3539624,51792066,7435081,58613354,8414321,-26.09
2019-08-29,141204471,3,6.072604222324157,25778023,3539624,54147470,7435081,61278977,8414321,-22.73
2019-08-30,140207778,3,6.072604222324157,25596069,3539624,53765270,7435081,60846439,8414321,-23.27
2019-09-03,136128327,3,6.072604222324157,24851332,3539624,52200929,7435081,59076066,8414321,-25.51
2019-09-04,141853480,3,6.072604222324157,25896505,3539624,54396345,7435081,61560630,8414321,-22.37
2019-09-05,149687849,3,6.072604222324157,27326733,3539624,57400579,7435081,64960537,8414321,-18.09
