Date,Open,High,Low,Close,Volume,ma_200,open_pct,high_pct,low_pct,close_pct
2009-05-19,66.9843,67.5646,66.7124,66.9402,206102200,68.5332,-0.05,0.81,-0.46,-0.12
2009-05-20,67.5499,68.1744,66.4186,66.4921,285722200,68.4161,0.91,1.84,-0.78,-0.67
2009-05-21,65.7207,65.9704,64.8391,65.537,258988400,68.2821,-1.16,-0.78,-2.49,-1.44
2009-05-22,65.7207,66.1174,65.1476,65.3974,166811900,68.1453,0.28,0.89,-0.59,-0.21
2009-05-26,64.9126,67.2634,64.8832,67.0724,236318500,68.0238,-0.74,2.85,-0.79,2.56
2009-05-27,67.1753,67.403,65.7721,65.8749,246015800,67.8879,0.15,0.49,-1.94,-1.79
2009-05-28,66.4553,67.1018,65.4562,66.7933,289095000,67.7517,0.88,1.86,-0.64,1.39
2009-05-29,67.1606,68.8356,66.617,67.976,258641500,67.6263,0.55,3.06,-0.26,1.77
2009-06-01,68.8135,69.9154,68.6372,69.6216,276246800,67.512,1.23,2.85,0.97,2.42
2009-06-02,69.3498,70.0624,69.2249,69.6804,230874500,67.3944,-0.39,0.63,-0.57,0.08
2009-06-03,69.0853,69.1514,68.145,68.7988,235310500,67.2702,-0.85,-0.76,-2.2,-1.27
2009-06-04,69.0559,69.5481,68.5417,69.4453,210102300,67.1556,0.37,1.09,-0.37,0.94
2009-06-05,70.1505,70.2828,68.909,69.46,284257900,67.0462,1.02,1.21,-0.77,0.02
2009-06-08,68.9384,69.864,68.3507,69.1735,238565100,66.9331,-0.75,0.58,-1.6,-0.41
2009-06-09,69.5628,69.8934,69.0706,69.5261,225125500,66.8211,0.56,1.04,-0.15,0.51
2009-06-10,70.1432,70.1505,68.4609,69.3498,296100400,66.7015,0.89,0.9,-1.53,-0.25
2009-06-11,69.482,70.606,69.4673,69.6583,275414200,66.5929,0.19,1.81,0.17,0.44
