Date,equity,cash,rebalanced,rebalance_reason,sso_value,sso_weight,sso_signal,sso_shares,sso_avg_price,sso_realized_pnl,sso_unrealized_pnl,qld_value,qld_weight,qld_signal,qld_shares,qld_avg_price,qld_realized_pnl,qld_unrealized_pnl,ugl_value,ugl_weight,ugl_signal,ugl_shares,ugl_avg_price,ugl_realized_pnl,ugl_unrealized_pnl,ubt_value,ubt_weight,ubt_signal,ubt_shares,ubt_avg_price,ubt_realized_pnl,ubt_unrealized_pnl,drawdown_pct
2010-08-17,9860153,20,False,,3350951,0.3398,buy,1606278,2.17924,-448174,-149514,3278310,0.3325,buy,3786491,0.950632,-18562,-321248,1571044,0.1593,buy,117002,11.201676,59537,260426,1659828,0.1683,buy,85866,14.828966,91164,386524,-9.82
2010-08-18,9921909,20,False,,3366709,0.3393,buy,1606278,2.17924,-448174,-133757,3302604,0.3329,buy,3786491,0.950632,-18562,-296954,1583915,0.1596,buy,117002,11.201676,59537,273296,1668662,0.1682,buy,85866,14.828966,91164,395358,-9.26
2010-08-19,9761657,20,False,,3250840,0.333,buy,1606278,2.17924,-448174,-249626,3203686,0.3282,buy,3786491,0.950632,-18562,-395872,1585962,0.1625,buy,117002,11.201676,59537,275344,1721149,0.1763,buy,85866,14.828966,91164,447845,-10.73
2010-08-20,9733409,20,False,,3227665,0.3316,buy,1606278,2.17924,-448174,-272801,3211785,0.33,buy,3786491,0.950632,-18562,-387773,1576602,0.162,buy,117002,11.201676,59537,265983,1717338,0.1764,buy,85866,14.828966,91164,444034,-10.98
2010-08-23,9641980,20,False,,3204491,0.3323,buy,1606278,2.17924,-448174,-295975,3148729,0.3266,buy,3786491,0.950632,-18562,-450829,1571922,0.163,buy,117002,11.201676,59537,261303,1716818,0.1781,buy,85866,14.828966,91164,443514,-11.82
2010-08-24,9502581,20,False,,3108088,0.3271,buy,1606278,2.17924,-448174,-392377,3034767,0.3194,buy,3786491,0.950632,-18562,-564791,1585377,0.1668,buy,117002,11.201676,59537,274759,1774329,0.1867,buy,85866,14.828966,91164,501025,-13.09
2010-08-25,9608966,2,True,daily,3350625,0.3487,buy,1719826,2.162005,-448174,-367647,3388369,0.3526,buy,4154042,0.936603,-18562,-502317,1450977,0.151,buy,105315,11.201676,88605,271273,1418992,0.1477,buy,69231,14.828966,193421,392368,-12.12
2010-08-26,9505923,2,False,,3304972,0.3477,buy,1719826,2.162005,-448174,-413300,3310306,0.3482,buy,4154042,0.936603,-18562,-580380,1441762,0.1517,buy,105315,11.201676,88605,262058,1448880,0.1524,buy,69231,14.828966,193421,422256,-13.06
2010-08-27,9608728,2,False,,3409184,0.3548,buy,1719826,2.162005,-448174,-309089,3393445,0.3532,buy,4154042,0.936603,-18562,-497241,1442552,0.1501,buy,105315,11.201676,88605,262848,1363545,0.1419,buy,69231,14.828966,193421,336921,-12.12
2010-08-30,9489089,2,False,,3311917,0.349,buy,1719826,2.162005,-448174,-406355,3319827,0.3499,buy,4154042,0.936603,-18562,-570859,1440446,0.1518,buy,105315,11.201676,88605,260741,1416897,0.1493,buy,69231,14.828966,193421,390273,-13.22
2010-08-31,9525587,2,False,,3308940,0.3474,buy,1719826,2.162005,-448174,-409332,3301425,0.3466,buy,4154042,0.936603,-18562,-589261,1467038,0.154,buy,105315,11.201676,88605,287333,1448182,0.152,buy,69231,14.828966,193421,421558,-12.88
2010-09-01,9846678,2,False,,3508430,0.3563,buy,1719826,2.162005,-448174,-209843,3490546,0.3545,buy,4154042,0.936603,-18562,-400140,1458876,0.1482,buy,105315,11.201676,88605,279171,1388824,0.141,buy,69231,14.828966,193421,362200,-9.95
2010-09-02,9975564,2,False,,3572942,0.3582,buy,1719826,2.162005,-448174,-145331,3571782,0.3581,buy,4154042,0.936603,-18562,-318904,1472040,0.1476,buy,105315,11.201676,88605,292336,1358797,0.1362,buy,69231,14.828966,193421,332173,-8.77
2010-09-03,10150378,2,False,,3667228,0.3613,buy,1719826,2.162005,-448174,-51045,3693633,0.3639,buy,4154042,0.936603,-18562,-197053,1462562,0.1441,buy,105315,11.201676,88605,282858,1326953,0.1307,buy,69231,14.828966,193421,300328,-7.17
2010-09-07,10085597,2,False,,3585848,0.3555,buy,1719826,2.162005,-448174,-132425,3639057,0.3608,buy,4154042,0.936603,-18562,-251629,1481782,0.1469,buy,105315,11.201676,88605,302078,1378908,0.1367,buy,69231,14.828966,193421,352284,-7.76
2010-09-08,10197416,2,False,,3632491,0.3562,buy,1719826,2.162005,-448174,-85782,3725370,0.3653,buy,4154042,0.936603,-18562,-165317,1482572,0.1454,buy,105315,11.201676,88605,302867,1356981,0.1331,buy,69231,14.828966,193421,330357,-6.74
2010-09-09,10180664,2,False,,3668222,0.3603,buy,1719826,2.162005,-448174,-50051,3753293,0.3687,buy,4154042,0.936603,-18562,-137393,1454400,0.1429,buy,105315,11.201676,88605,274696,1304746,0.1282,buy,69231,14.828966,193421,278122,-6.89
2010-09-10,10237647,2,False,,3706925,0.3621,buy,1719826,2.162005,-448174,-11348,3780581,0.3693,buy,4154042,0.936603,-18562,-110105,1457823,0.1424,buy,105315,11.201676,88605,278118,1292316,0.1262,buy,69231,14.828966,193421,265692,-6.37
2010-09-13,10434873,2,False,,3788311,0.363,buy,1719826,2.162005,-448174,70038,3889106,0.3727,buy,4154042,0.936603,-18562,-1581,1454663,0.1394,buy,105315,11.201676,88605,274959,1302791,0.1248,buy,69231,14.828966,193421,276167,-4.57
2010-09-14,10542366,2,False,,3781364,0.3587,buy,1719826,2.162005,-448174,63092,3920203,0.3719,buy,4154042,0.936603,-18562,29516,1512587,0.1435,buy,105315,11.201676,88605,332882,1328210,0.126,buy,69231,14.828966,193421,301586,-3.59
2010-09-15,10578957,2,False,,3810146,0.3602,buy,1719826,2.162005,-448174,91873,3970338,0.3753,buy,4154042,0.936603,-18562,79651,1508111,0.1426,buy,105315,11.201676,88605,328406,1290361,0.122,buy,69231,14.828966,193421,263737,-3.25
2010-09-16,10604393,2,False,,3807168,0.359,buy,1719826,2.162005,-448174,88896,4000804,0.3773,buy,4154042,0.936603,-18562,110117,1525751,0.1439,buy,105315,11.201676,88605,346047,1270668,0.1198,buy,69231,14.828966,193421,244043,-3.02
2010-09-17,10640799,2,True,daily,3719983,0.3496,buy,1676944,2.162005,-445255,94422,3738547,0.3513,buy,3856661,0.936603,-7824,126388,1589527,0.1494,buy,109755,11.339909,88605,344915,1592740,0.1497,buy,86503,15.567241,193421,246127,-2.69
2010-09-20,10906279,2,False,,3829337,0.3511,buy,1676944,2.162005,-445255,203775,3868767,0.3547,buy,3856661,0.936603,-7824,256609,1596935,0.1464,buy,109755,11.339909,88605,352324,1611238,0.1477,buy,86503,15.567241,193421,264625,-0.26
2010-09-21,10957200,2,False,,3814583,0.3481,buy,1676944,2.162005,-445255,189022,3859928,0.3523,buy,3856661,0.936603,-7824,247769,1626569,0.1484,buy,109755,11.339909,88605,381957,1656119,0.1511,buy,86503,15.567241,193421,309506,0.0
2010-09-22,10941713,2,False,,3780613,0.3455,buy,1676944,2.162005,-445255,155052,3846961,0.3516,buy,3856661,0.936603,-7824,234803,1630959,0.1491,buy,109755,11.339909,88605,386348,1683177,0.1538,buy,86503,15.567241,193421,336564,-0.14
2010-09-23,10890172,2,False,,3714607,0.3411,buy,1676944,2.162005,-445255,89046,3844019,0.353,buy,3856661,0.936603,-7824,231860,1633703,0.15,buy,109755,11.339909,88605,389091,1697841,0.1559,buy,86503,15.567241,193421,351228,-0.61
2010-09-24,11157552,2,False,,3865056,0.3464,buy,1676944,2.162005,-445255,239494,3998980,0.3584,buy,3856661,0.936603,-7824,386821,1641935,0.1472,buy,109755,11.339909,88605,397323,1651580,0.148,buy,86503,15.567241,193421,304967,0.0
2010-09-27,11140418,2,False,,3832055,0.344,buy,1676944,2.162005,-445255,206494,3957736,0.3553,buy,3856661,0.936603,-7824,345578,1644404,0.1476,buy,109755,11.339909,88605,399793,1706220,0.1532,buy,86503,15.567241,193421,359607,-0.15
2010-09-28,11229128,2,False,,3860204,0.3438,buy,1676944,2.162005,-445255,234643,3963625,0.353,buy,3856661,0.936603,-7824,351467,1675684,0.1492,buy,109755,11.339909,88605,431073,1729612,0.154,buy,86503,15.567241,193421,382999,0.0
2010-09-29,11175239,2,False,,3841763,0.3438,buy,1676944,2.162005,-445255,216202,3940648,0.3526,buy,3856661,0.936603,-7824,328489,1675959,0.15,buy,109755,11.339909,88605,431347,1716868,0.1536,buy,86503,15.567241,193421,370255,-0.48
2010-09-30,11115477,2,False,,3821378,0.3438,buy,1676944,2.162005,-445255,195817,3905884,0.3514,buy,3856661,0.936603,-7824,293725,1674313,0.1506,buy,109755,11.339909,88605,429701,1713901,0.1542,buy,86503,15.567241,193421,367288,-1.01
2010-10-01,11148747,2,False,,3852438,0.3455,buy,1676944,2.162005,-445255,226877,3897638,0.3496,buy,3856661,0.936603,-7824,285480,1700654,0.1525,buy,109755,11.339909,88605,456042,1698015,0.1523,buy,86503,15.567241,193421,351402,-0.72
2010-10-04,11000632,2,False,,3793229,0.3448,buy,1676944,2.162005,-445255,167667,3812201,0.3465,buy,3856661,0.936603,-7824,200043,1689678,0.1536,buy,109755,11.339909,88605,445067,1705522,0.155,buy,86503,15.567241,193421,358909,-2.03
2010-10-05,11383509,2,False,,3947560,0.3468,buy,1676944,2.162005,-445255,321998,3995443,0.351,buy,3856661,0.936603,-7824,383284,1754708,0.1541,buy,109755,11.339909,88605,510096,1685796,0.1481,buy,86503,15.567241,193421,339183,0.0
2010-10-06,11384917,2,False,,3948532,0.3468,buy,1676944,2.162005,-445255,322971,3931808,0.3454,buy,3856661,0.936603,-7824,319650,1775836,0.156,buy,109755,11.339909,88605,531224,1728739,0.1518,buy,86503,15.567241,193421,382126,0.0
2010-10-07,11331864,2,False,,3938826,0.3476,buy,1676944,2.162005,-445255,313265,3953610,0.3489,buy,3856661,0.936603,-7824,341451,1736873,0.1533,buy,109755,11.339909,88605,492261,1702554,0.1502,buy,86503,15.567241,193421,355941,-0.47
2010-10-08,11441676,2,False,,3980562,0.3479,buy,1676944,2.162005,-445255,355001,4001926,0.3498,buy,3856661,0.936603,-7824,389767,1771994,0.1549,buy,109755,11.339909,88605,527383,1687192,0.1475,buy,86503,15.567241,193421,340579,0.0
2010-10-11,11478910,2,False,,3989297,0.3475,buy,1676944,2.162005,-445255,363736,4013712,0.3497,buy,3856661,0.936603,-7824,401553,1788183,0.1558,buy,109755,11.339909,88605,543572,1687716,0.147,buy,86503,15.567241,193421,341103,0.0
2010-10-12,11519896,2,False,,4013563,0.3484,buy,1676944,2.162005,-445255,388001,4072630,0.3535,buy,3856661,0.936603,-7824,460472,1779677,0.1545,buy,109755,11.339909,88605,535066,1654024,0.1436,buy,86503,15.567241,193421,307411,0.0
2010-10-13,11692214,2,False,,4073740,0.3484,buy,1676944,2.162005,-445255,448178,4135679,0.3537,buy,3856661,0.936603,-7824,523520,1835927,0.157,buy,109755,11.339909,88605,591315,1646867,0.1409,buy,86503,15.567241,193421,300254,0.0
2010-10-14,11623170,2,False,,4048507,0.3483,buy,1676944,2.162005,-445255,422945,4119770,0.3544,buy,3856661,0.936603,-7824,507612,1853762,0.1595,buy,109755,11.339909,88605,609150,1601130,0.1378,buy,86503,15.567241,193421,254517,-0.59
2010-10-15,11742392,2,False,,4060155,0.3458,buy,1676944,2.162005,-445255,434593,4293586,0.3656,buy,3856661,0.936603,-7824,681427,1827146,0.1556,buy,109755,11.339909,88605,582535,1561503,0.133,buy,86503,15.567241,193421,214890,0.0
2010-10-18,11813132,2,False,,4102863,0.3473,buy,1676944,2.162005,-445255,477302,4281214,0.3624,buy,3856661,0.936603,-7824,669055,1840317,0.1558,buy,109755,11.339909,88605,595705,1588736,0.1345,buy,86503,15.567241,193421,242123,0.0
2010-10-19,11498450,2,False,,3988326,0.3469,buy,1676944,2.162005,-445255,362765,4179278,0.3635,buy,3856661,0.936603,-7824,567120,1727269,0.1502,buy,109755,11.339909,88605,482658,1603575,0.1395,buy,86503,15.567241,193421,256962,-2.66
2010-10-20,11680999,2,False,,4068890,0.3483,buy,1676944,2.162005,-445255,443329,4240557,0.363,buy,3856661,0.936603,-7824,628398,1760470,0.1507,buy,109755,11.339909,88605,515859,1611080,0.1379,buy,86503,15.567241,193421,264467,-1.12
2010-10-21,11627167,2,False,,4085389,0.3514,buy,1676944,2.162005,-445255,459828,4257646,0.3662,buy,3856661,0.936603,-7824,645487,1709709,0.147,buy,109755,11.339909,88605,465097,1574421,0.1354,buy,86503,15.567241,193421,227808,-1.57
2010-10-22,11730293,2,False,,4103831,0.3498,buy,1676944,2.162005,-445255,478269,4316568,0.368,buy,3856661,0.936603,-7824,704409,1715745,0.1463,buy,109755,11.339909,88605,471133,1594148,0.1359,buy,86503,15.567241,193421,247535,-0.7
2010-10-25,11825645,2,False,,4123246,0.3487,buy,1676944,2.162005,-445255,497685,4351922,0.368,buy,3856661,0.936603,-7824,739763,1746202,0.1477,buy,109755,11.339909,88605,501590,1604272,0.1357,buy,86503,15.567241,193421,257659,0.0
2010-10-26,11802883,2,False,,4125185,0.3495,buy,1676944,2.162005,-445255,499624,4377846,0.3709,buy,3856661,0.936603,-7824,765688,1746202,0.1479,buy,109755,11.339909,88605,501590,1553648,0.1316,buy,86503,15.567241,193421,207035,-0.19
2010-10-27,11747988,2,False,,4102863,0.3492,buy,1676944,2.162005,-445255,477302,4409074,0.3753,buy,3856661,0.936603,-7824,796915,1708062,0.1454,buy,109755,11.339909,88605,463451,1527987,0.1301,buy,86503,15.567241,193421,181374,-0.66
2010-10-28,11824424,2,False,,4108686,0.3475,buy,1676944,2.162005,-445255,483124,4426159,0.3743,buy,3856661,0.936603,-7824,814000,1754434,0.1484,buy,109755,11.339909,88605,509822,1535144,0.1298,buy,86503,15.567241,193421,188531,-0.01
2010-10-29,11876910,2,False,,4110627,0.3461,buy,1676944,2.162005,-445255,485066,4411430,0.3714,buy,3856661,0.936603,-7824,799272,1792299,0.1509,buy,109755,11.339909,88605,547687,1562551,0.1316,buy,86503,15.567241,193421,215938,0.0
2010-11-01,11849445,2,False,,4113539,0.3472,buy,1676944,2.162005,-445255,487977,4412606,0.3724,buy,3856661,0.936603,-7824,800448,1772269,0.1496,buy,109755,11.339909,88605,527657,1551029,0.1309,buy,86503,15.567241,193421,204416,-0.23
2010-11-02,12060003,8,True,monthly,4211266,0.3492,buy,1690458,2.164696,-445255,551937,4237970,0.3514,buy,3627967,0.936603,43280,840007,1793591,0.1487,buy,110070,11.354186,88605,543835,1817169,0.1507,buy,98908,15.903626,193421,244173,0.0
2010-11-03,12046821,8,False,,4248447,0.3527,buy,1690458,2.164696,-445255,589119,4279535,0.3552,buy,3627967,0.936603,43280,881572,1769926,0.1469,buy,110070,11.354186,88605,520170,1748905,0.1452,buy,98908,15.903626,193421,175909,-0.11
2010-11-04,12450239,8,False,,4408914,0.3541,buy,1690458,2.164696,-445255,749585,4380415,0.3518,buy,3627967,0.936603,43280,982451,1886049,0.1515,buy,110070,11.354186,88605,636294,1774853,0.1426,buy,98908,15.903626,193421,201857,0.0
2010-11-05,12437652,8,False,,4444138,0.3573,buy,1690458,2.164696,-445255,784810,4381525,0.3523,buy,3627967,0.936603,43280,983562,1897607,0.1526,buy,110070,11.354186,88605,647852,1714374,0.1378,buy,98908,15.903626,193421,141378,-0.1
2010-11-08,12486481,8,False,,4429463,0.3547,buy,1690458,2.164696,-445255,770135,4392608,0.3518,buy,3627967,0.936603,43280,994645,1935856,0.155,buy,110070,11.354186,88605,686101,1728545,0.1384,buy,98908,15.903626,193421,155549,0.0
2010-11-09,12229145,8,False,,4361946,0.3567,buy,1690458,2.164696,-445255,702618,4337180,0.3547,buy,3627967,0.936603,43280,939217,1875318,0.1533,buy,110070,11.354186,88605,625562,1654692,0.1353,buy,98908,15.903626,193421,81697,-2.06
2010-11-10,12296616,8,False,,4397172,0.3576,buy,1690458,2.164696,-445255,737844,4323325,0.3516,buy,3627967,0.936603,43280,925362,1919621,0.1561,buy,110070,11.354186,88605,669866,1656490,0.1347,buy,98908,15.903626,193421,83494,-1.52
2010-11-11,12284185,8,False,,4362927,0.3552,buy,1690458,2.164696,-445255,703598,4333857,0.3528,buy,3627967,0.936603,43280,935894,1930903,0.1572,buy,110070,11.354186,88605,681148,1656490,0.1348,buy,98908,15.903626,193421,83494,-1.62
2010-11-12,11904759,8,False,,4259210,0.3578,buy,1690458,2.164696,-445255,599882,4188082,0.3518,buy,3627967,0.936603,43280,790118,1819732,0.1529,buy,110070,11.354186,88605,569977,1637727,0.1376,buy,98908,15.903626,193421,64731,-4.66
2010-11-15,11770800,8,False,,4246491,0.3608,buy,1690458,2.164696,-445255,587163,4162029,0.3536,buy,3627967,0.936603,43280,764066,1790013,0.1521,buy,110070,11.354186,88605,540258,1572257,0.1336,buy,98908,15.903626,193421,-738,-5.73
2010-11-16,11526479,8,False,,4113420,0.3569,buy,1690458,2.164696,-445255,454092,4022352,0.349,buy,3627967,0.936603,43280,624389,1745985,0.1515,buy,110070,11.354186,88605,496230,1644713,0.1427,buy,98908,15.903626,193421,71717,-7.69
2010-11-17,11520047,8,False,,4114399,0.3572,buy,1690458,2.164696,-445255,455070,4044523,0.3511,buy,3627967,0.936603,43280,646560,1730576,0.1502,buy,110070,11.354186,88605,480820,1630542,0.1415,buy,98908,15.903626,193421,57546,-7.74
