entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct,buy_buffer_pct,hold_days_used,asset_id,trade_type,pre_shares,post_shares,order_amount,holding_days
2012-01-09,2015-05-04,3.297762,7.964499,27281,127313,1.4151,0.0,3,sso,rebalance,1315992,1288711,217279.48652484798,1211
2011-10-17,2015-05-04,1.734521,4.680164,106741,314421,1.6982,0.0,3,qld,rebalance,2302997,2196256,499565.413169919,1295
2014-04-16,2015-06-11,27.727098,28.549018,135118,111056,0.0296,0.0,3,ubt,signal,135118,0,3857486.2453362583,421
2012-01-09,2015-08-25,3.297762,6.81409,1288711,4531531,1.0663,0.0,3,sso,signal,1288711,0,8781393.018929,1324
2011-10-17,2015-08-25,1.734521,4.034781,2196256,5051961,1.3262,0.0,3,qld,signal,2196256,0,8861412.493859906,1408
2015-10-28,2015-11-03,4.964641,5.028147,31131,1977,0.0128,0.0,3,qld,rebalance,1817827,1786696,156531.249518139,6
2015-11-03,2016-01-11,7.91055,6.673354,1144516,-1415991,-0.1564,0.0,3,sso,signal,1144516,0,7637760.081020168,69
2015-10-28,2016-01-14,4.964641,4.005892,1786696,-1712993,-0.1931,0.0,3,qld,signal,1786696,0,7157311.502276752,78
2015-08-25,2016-01-19,33.494916,33.342977,21064,-3200,-0.0045,0.0,3,ubt,rebalance,122039,100975,702336.469192056,147
2015-08-25,2016-02-11,33.494916,38.561347,8258,41839,0.1513,0.0,3,ubt,rebalance,100975,92717,318439.602394654,170
2015-08-25,2016-04-05,33.56062,37.220077,1163,4256,0.109,0.0,3,ubt,rebalance,94680,93517,43286.949296303006,224
2016-04-04,2016-05-03,7.692858,7.603861,15038,-1338,-0.0116,0.0,3,sso,rebalance,1047740,1032702,114346.85836452601,29
2016-02-11,2016-05-03,10.158733,10.83739,38673,26246,0.0668,0.0,3,ugl,rebalance,356040,317367,419114.38346999994,82
2015-08-25,2016-06-02,33.668092,36.419506,1923,5291,0.0817,0.0,3,ubt,rebalance,97588,95665,70034.709501483,282
2016-04-04,2016-06-02,7.692858,7.837076,1878,271,0.0187,0.0,3,sso,rebalance,1032702,1030824,14718.028776828,59
2016-04-05,2016-06-02,4.528051,4.577725,84333,4189,0.011,0.0,3,qld,rebalance,1849952,1765619,386053.240511499,58
2015-08-25,2016-06-28,33.668092,41.488731,14356,112273,0.2323,0.0,3,ubt,rebalance,95665,81309,595612.2263131039,308
2016-02-11,2016-06-28,10.07383,11.05673,69812,68618,0.0976,0.0,3,ugl,rebalance,366778,296966,771892.43476,138
2016-04-04,2016-08-02,7.670058,8.396274,12266,8908,0.0947,0.0,3,sso,rebalance,1098862,1086596,102988.70158187799,120
2016-04-05,2016-08-02,4.477665,5.045011,172050,97612,0.1267,0.0,3,qld,rebalance,1979594,1807544,867994.2154992,119
2015-08-25,2016-11-10,34.748614,32.771214,93691,-185265,-0.0569,0.0,3,ubt,signal,93691,0,3070367.7669329206,443
2016-02-11,2016-11-25,10.283529,8.880778,334946,-469846,-0.1364,0.0,3,ugl,signal,334946,0,2974580.9005150003,288
2016-04-04,2017-01-04,7.670058,9.209683,105403,162281,0.2007,0.0,3,sso,rebalance,1086596,981193,970728.1977494449,275
2016-04-05,2017-01-04,4.477665,5.391129,134607,122959,0.204,0.0,3,qld,rebalance,1807544,1672937,725683.694168829,274
2016-04-05,2017-04-04,4.477665,6.542924,153637,317300,0.4612,0.0,3,qld,rebalance,1672937,1519300,1005235.239784468,364
2016-04-05,2017-06-02,4.490019,7.584975,109276,338204,0.6893,0.0,3,qld,rebalance,1528335,1419059,828855.6850452559,423
2016-04-04,2017-06-26,7.714634,10.835866,10457,32639,0.4046,0.0,3,sso,rebalance,999501,989044,113310.64644325899,448
2016-04-04,2017-11-02,7.714634,12.069643,27864,121348,0.5645,0.0,3,sso,rebalance,989044,961180,336308.535812088,577
2016-04-05,2017-11-02,4.50023,8.585139,75295,307573,0.9077,0.0,3,qld,rebalance,1423713,1348418,646418.04732978,576
2016-04-04,2018-02-02,7.714634,14.31604,39446,260399,0.8557,0.0,3,sso,rebalance,961180,921734,564710.499994454,669
2016-04-05,2018-02-02,4.50023,10.364595,70732,414798,1.3031,0.0,3,qld,rebalance,1348418,1277686,733108.5090667281,668
2017-06-26,2018-02-22,35.349565,30.415765,177512,-875809,-0.1396,0.0,3,ubt,signal,177512,0,5399163.301354168,241
2017-04-19,2018-04-03,10.178911,10.510872,60894,20214,0.0326,0.0,3,ugl,rebalance,531941,471047,640049.070015,349
2016-04-04,2018-06-04,7.942625,13.553904,10449,58632,0.7065,0.0,3,sso,rebalance,970773,960324,141624.74222726398,791
2016-04-05,2018-06-04,4.657515,10.827894,123558,762400,1.3248,0.0,3,qld,rebalance,1323530,1199972,1337872.87433985,790
2017-04-19,2018-07-18,10.120841,8.716272,567390,-796938,-0.1388,0.0,3,ugl,signal,567390,0,4945525.853775,455
2016-04-05,2018-11-21,4.657515,9.125857,1199972,5361886,0.9594,0.0,3,qld,signal,1199972,0,10950772.934802627,960
2016-04-04,2018-12-18,7.942625,11.731014,960324,3638081,0.477,0.0,3,sso,signal,960324,0,11265574.347115764,988
2018-12-26,2019-02-22,33.22313,33.219886,712,-2,-0.0001,0.0,3,ubt,rebalance,150267,149555,23652.559160943998,58
2019-01-17,2019-02-22,9.445752,9.8703,16506,7008,0.0449,0.0,3,ugl,rebalance,517999,501493,162919.1718,36
2019-02-22,2019-02-28,13.756066,13.739845,4053,-66,-0.0012,0.0,3,sso,rebalance,836726,832673,55687.593539949,6
2018-12-26,2019-04-02,33.216593,35.014563,1990,3578,0.0541,0.0,3,ubt,rebalance,150605,148615,69678.98082968999,97
2019-02-28,2019-04-02,10.327707,11.372098,47267,49365,0.1011,0.0,3,qld,rebalance,1113957,1066690,537524.958482083,33
2018-12-26,2019-06-04,33.216593,39.109082,24840,146369,0.1774,0.0,3,ubt,rebalance,148615,123775,971469.58977576,160
2019-01-17,2019-06-04,9.430418,9.63102,53915,10815,0.0213,0.0,3,ugl,rebalance,563939,510024,519256.4433,138
2019-02-22,2019-07-02,13.752862,15.445464,10406,17613,0.1231,0.0,3,sso,rebalance,868826,858420,160725.50025708,130
2019-02-28,2019-07-02,10.305452,12.118021,77460,140402,0.1759,0.0,3,qld,rebalance,1170824,1093364,938661.8716480801,124
2018-12-26,2019-08-15,34.143361,48.197272,24418,343168,0.4116,0.0,3,ubt,rebalance,142975,118557,1176880.990211054,232
2019-01-17,2019-08-15,9.501462,12.474962,83445,248124,0.313,0.0,3,ugl,rebalance,540849,457404,1040973.2458124999,210
2019-02-22,2019-11-04,13.801251,16.593591,44685,124776,0.2023,0.0,3,sso,rebalance,939397,894712,741484.63322829,255
2019-02-28,2019-11-04,10.384432,13.330685,69815,205693,0.2837,0.0,3,qld,rebalance,1187003,1117188,930681.745977335,249
2019-02-22,2020-01-03,13.801251,18.129874,22165,95944,0.3136,0.0,3,sso,rebalance,894712,872547,401848.650981635,315
2019-02-28,2020-01-03,10.384432,15.097435,74706,352090,0.4539,0.0,3,qld,rebalance,1117188,1042482,1127869.0095900479,309
2018-12-26,2020-02-28,36.755032,53.971701,34466,593390,0.4684,0.0,3,ubt,rebalance,162637,128171,1860188.636016006,429
2019-01-17,2020-02-28,10.048869,13.803465,89152,334730,0.3736,0.0,3,ugl,rebalance,559073,469921,1230606.51168,407
2019-02-22,2020-03-03,13.906362,16.635361,20223,55189,0.1962,0.0,3,sso,rebalance,1013159,992936,336416.900427027,375
2019-02-28,2020-03-03,10.572695,15.405346,46883,226569,0.4571,0.0,3,qld,rebalance,1122638,1075755,722248.831689051,369
2018-12-26,2020-03-10,37.175608,64.837392,39969,1105614,0.7441,0.0,3,ubt,rebalance,131381,91412,2591485.702182477,440
2019-02-22,2020-03-10,13.906362,13.883138,992936,-23059,-0.0017,0.0,3,sso,signal,992936,0,13785067.772324298,382
2019-01-17,2020-03-10,10.473235,14.37674,101416,395878,0.3727,0.0,3,ugl,rebalance,535418,434002,1458031.46384,418
2019-02-28,2020-03-13,10.877855,11.106925,1220784,279645,0.0211,0.0,3,qld,signal,1220784,0,13559156.282810207,379
2018-12-26,2020-04-02,39.687272,63.218333,18506,435466,0.5929,0.0,3,ubt,rebalance,118914,100408,1169918.4764754379,463
2019-01-17,2020-04-02,10.606259,13.504365,32945,95478,0.2732,0.0,3,ugl,rebalance,505464,472519,444901.304925,441
2019-01-17,2020-04-20,10.606259,14.760585,42308,175761,0.3917,0.0,3,ugl,rebalance,472519,430211,624490.8301799999,459
2020-04-20,2020-06-02,13.785922,16.405959,113876,298359,0.1901,0.0,3,qld,rebalance,1070348,956472,1868244.9899308998,43
2020-04-20,2020-08-27,13.785922,25.315358,135277,1559668,0.8363,0.0,3,qld,rebalance,956472,821195,3424585.7384120766,129
2020-06-02,2020-12-02,15.16695,20.948373,80066,462895,0.3812,0.0,3,sso,rebalance,1076588,996522,1677252.414923414,183
2020-04-20,2020-12-02,13.785922,26.293388,29826,373048,0.9073,0.0,3,qld,rebalance,821195,791369,784226.604864132,226
2020-06-02,2021-02-02,15.16695,22.750437,223,1691,0.5,0.0,3,sso,rebalance,996522,996299,5073.347521914,245
2020-04-20,2021-02-02,13.785922,30.375476,44237,733872,1.2034,0.0,3,qld,rebalance,791369,747132,1343719.948135453,288
2018-12-26,2021-02-08,47.336811,48.273564,188344,176432,0.0198,0.0,3,ubt,signal,188344,0,9092036.05137776,775
2019-01-17,2021-03-01,12.227449,13.960492,592234,1026367,0.1417,0.0,3,ugl,signal,592234,0,8267878.315245,774
2020-06-02,2021-04-05,15.16695,25.71671,99067,1045133,0.6956,0.0,3,sso,rebalance,996299,897232,2547677.282227508,307
2020-06-02,2021-05-21,15.16695,27.342355,33328,405782,0.8028,0.0,3,sso,rebalance,897232,863904,911266.011206064,353
2020-06-02,2021-07-02,15.16695,29.432948,10437,148894,0.9406,0.0,3,sso,rebalance,863904,853467,307191.683087457,395
2020-04-20,2021-07-02,14.267369,35.790344,62850,1352719,1.5085,0.0,3,qld,rebalance,769003,706153,2249423.1132351,438
2020-04-20,2021-08-06,14.267369,38.110993,22319,532166,1.6712,0.0,3,qld,rebalance,706153,683834,850599.2525438099,473
2020-06-02,2022-01-04,15.173328,36.220866,46399,976585,1.3871,0.0,3,sso,rebalance,853811,807412,1680611.981578368,581
2020-04-20,2022-01-04,14.267369,44.875881,35044,1072645,2.1454,0.0,3,qld,rebalance,683834,648790,1572630.382805352,624
