Date,Open,High,Low,Close,change_pct
2016-08-05,107.495656,108.594183,107.167876,108.34613,1.44
2016-08-08,108.390419,108.833371,108.10693,108.292969,-0.05
2016-08-09,108.319531,108.638457,108.204366,108.408127,0.11
2016-08-10,108.416995,108.611895,107.327336,107.62854,-0.72
2016-08-11,108.106912,108.434699,107.699397,108.142349,0.48
2016-08-12,107.929762,108.487879,107.752577,108.248688,0.1
2016-08-15,108.487843,109.577508,108.461267,109.320595,0.99
2016-08-16,109.037131,109.072568,108.310689,108.434715,-0.81
2016-08-17,108.470154,108.523307,107.4868,108.115791,-0.29
2016-08-18,108.15123,108.939685,108.115793,108.913109,0.74
2016-08-19,108.7625,109.028274,108.328409,108.913109,0.0
2016-08-22,108.682774,109.267468,108.372709,109.161163,0.23
2016-08-23,109.506643,110.259661,109.506643,109.923019,0.7
2016-08-24,109.798999,110.073627,108.762485,109.028259,-0.81
2016-08-25,108.629613,109.577531,108.620752,109.240883,0.2
2016-08-26,109.364919,110.215393,108.346134,109.019417,-0.2
2016-08-29,109.205426,110.002741,109.17885,109.586365,0.52
2016-08-30,109.701557,110.002761,109.302896,109.790146,0.19
2016-08-31,109.657242,109.754692,108.567583,109.169998,-0.56
2016-09-01,109.267486,109.524399,108.098092,109.249771,0.07
2016-09-02,109.861041,110.321708,109.524393,110.303993,0.96
2016-09-06,110.667184,110.711482,109.825577,110.410271,0.1
2016-09-07,110.339409,111.127864,110.277396,111.101288,0.63
2016-09-08,111.012656,111.101252,110.534267,110.879776,-0.2
2016-09-09,110.011632,110.038208,107.380495,107.415932,-3.12
2016-09-12,106.919824,108.939685,106.822374,108.913109,1.39
2016-09-13,108.133523,108.222119,106.20225,106.822388,-1.92
2016-09-14,106.990682,107.61082,106.565452,106.84008,0.02
2016-09-15,106.910961,108.248678,106.760358,108.115791,1.19
2016-09-16,108.115815,108.115815,107.283063,107.956352,-0.15
2016-09-19,108.363839,109.453505,108.071489,108.673904,0.66
2016-09-20,109.143437,109.17002,108.213242,108.213242,-0.42
2016-09-21,108.594179,109.825586,108.168942,109.781288,1.45
2016-09-22,110.498893,111.446811,110.43688,111.358215,1.44
2016-09-23,111.234153,111.517642,110.569725,110.569725,-0.71
2016-09-26,109.978086,110.306773,109.356235,109.471725,-0.99
2016-09-27,109.418419,110.049149,109.098611,109.915901,0.41
2016-09-28,110.111341,110.830912,109.329593,110.759842,0.77
2016-09-29,110.706554,110.724318,109.000911,109.143051,-1.46
2016-09-30,109.640531,110.848692,109.143056,110.342331,1.1
2016-10-03,110.004758,110.24461,109.382907,109.995872,-0.31
2016-10-04,110.173536,110.431159,108.956496,109.453972,-0.49
2016-10-05,109.880384,110.759852,109.844849,110.111351,0.6
2016-10-06,109.933688,110.17354,109.107519,109.995872,-0.1
