Date,equity,position,drawdown_pct
2014-07-21,421615,266351,-99.37
2014-07-22,429983,266351,-99.36
2014-07-23,438034,266351,-99.34
2014-07-24,436498,266351,-99.35
2014-07-25,431149,266351,-99.35
2014-07-28,431678,266351,-99.35
2014-07-29,429507,266351,-99.36
2014-07-30,434644,266351,-99.35
2014-07-31,408162,266351,-99.39
2014-08-01,403449,266351,-99.4
2014-08-04,411711,266351,-99.38
2014-08-05,402072,266351,-99.4
2014-08-06,401383,266351,-99.4
2014-08-07,397517,266351,-99.41
2014-08-08,405991,266351,-99.39
2014-08-11,413353,266351,-99.38
2014-08-12,412399,266351,-99.38
2014-08-13,425799,266351,-99.36
2014-08-14,432367,266351,-99.35
2014-08-15,438246,266351,-99.34
2014-08-18,448838,266351,-99.33
2014-08-19,456571,266351,-99.32
2014-08-20,456571,266351,-99.32
2014-08-21,459167,266351,-99.31
2014-08-22,460967,266351,-99.31
2014-08-25,466105,266351,-99.3
2014-08-26,467693,266351,-99.3
2014-08-27,467746,266351,-99.3
2014-08-28,465840,266351,-99.3
2014-08-29,471295,266351,-99.29
2014-09-02,475214,266351,-99.29
2014-09-03,467058,266351,-99.3
2014-09-04,465575,266351,-99.3
2014-09-05,472778,266351,-99.29
2014-09-08,475161,266351,-99.29
2014-09-09,463615,266351,-99.31
2014-09-10,474367,266351,-99.29
2014-09-11,473996,266351,-99.29
2014-09-12,466528,266351,-99.3
2014-09-15,452493,266351,-99.32
2014-09-16,464728,266351,-99.3
2014-09-17,467005,266351,-99.3
2014-09-18,477068,266351,-99.29
2014-09-19,476009,266351,-99.29
2014-09-22,463086,266351,-99.31
2014-09-23,459060,266351,-99.31
2014-09-24,473943,266351,-99.29
2014-09-25,443860,266351,-99.34
2014-09-26,458054,266351,-99.31
2014-09-29,456518,266351,-99.32
2014-09-30,458213,266351,-99.31
2014-10-01,436286,266351,-99.35
2014-10-02,436074,266351,-99.35
2014-10-03,449209,266351,-99.33
2014-10-06,446137,266351,-99.33
2014-10-07,427282,266351,-99.36
2014-10-08,451963,266351,-99.32
2014-10-09,429454,266351,-99.36
2014-10-10,397305,266351,-99.41
2014-10-13,378714,266351,-99.43
2014-10-14,379403,266351,-99.43
2014-10-15,371300,266351,-99.44
2014-10-16,365527,266351,-99.45
2014-10-17,379827,266351,-99.43
2014-10-20,396193,266351,-99.41
2014-10-21,427176,266351,-99.36
2014-10-22,420556,266351,-99.37
2014-10-23,439782,266351,-99.34
2014-10-24,449897,266351,-99.33
2014-10-27,451593,266351,-99.32
2014-10-28,471772,266351,-99.29
2014-10-29,466105,266351,-99.3
2014-10-30,469018,266351,-99.3
2014-10-31,488349,266351,-99.27
2014-11-03,493381,266351,-99.26
2014-11-04,488137,266351,-99.27
2014-11-05,488085,266351,-99.27
2014-11-06,492269,266351,-99.26
2014-11-07,491050,266351,-99.27
2014-11-10,496082,266351,-99.26
2014-11-11,500796,266351,-99.25
2014-11-12,503550,266351,-99.25
2014-11-13,510012,266351,-99.24
2014-11-14,514725,266351,-99.23
2014-11-17,509906,266351,-99.24
2014-11-18,521346,266351,-99.22
2014-11-19,514725,266351,-99.23
2014-11-20,521558,266351,-99.22
2014-11-21,525318,266351,-99.21
2014-11-24,537182,266351,-99.2
2014-11-25,538930,266351,-99.19
2014-11-26,549946,266351,-99.18
2014-11-28,558156,266351,-99.16
2014-12-01,537553,266351,-99.2
2014-12-02,543326,266351,-99.19
2014-12-03,548251,266351,-99.18
2014-12-04,546610,266351,-99.18
2014-12-05,546980,266351,-99.18
2014-12-08,535169,266351,-99.2
2014-12-09,540360,266351,-99.19
2014-12-10,514196,266351,-99.23
2014-12-11,522246,266351,-99.22
2014-12-12,504980,266351,-99.24
2014-12-15,489833,266351,-99.27
2014-12-16,465522,266351,-99.3
2014-12-17,490521,266351,-99.27
2014-12-18,526483,266351,-99.21
2014-12-19,532362,266351,-99.2
2014-12-22,537273,266351,-99.2
2014-12-23,532134,266351,-99.2
2014-12-24,533247,266351,-99.2
2014-12-26,544053,266351,-99.19
2014-12-29,544159,266351,-99.19
